	ENSPKIT00000014576	ENSMALT00000015184	ENSMAMT00000024001	ENSMALT00000006971	ENSATET00000002141	ENSELUT00000019698	ENSGWIT00000029455	ENSGWIT00000029454	ENSPNYT00000003834	ENSGWIT00000029458	ENSECRT00000034314	ENSHBUT00000005730	ENSLCAT00010014090	ENSPTET00000012414	ENSPTET00000024393	YIL156W_mRNA	ENSATET00000002155	ENSLOCT00000004310	ENSIPUT00000004246	ENSLBET00000024235	ENSPNYT00000003841	C04E6.5.1	ENSECRT00000034308	ENSORLT00000029415	ENSEBUT00000008988
ENSECRT00000034314	0.9653899757394312	0.9572601042688278	0.960253961699272	0.9398131420017549	0.9402002787384504	0.9512207711763796	0.9207402054405616	0.9074485108140196	0.960692716667527	0.8952924172817839	1.0	0.9482011046301554	0.9487947142930884	0.9522273266917876	0.93434160945646	0.8955505084395808	0.9372580395395652	0.9542662468383832	0.9601249161203738	0.9527693181231612	0.9433489908635729	0.9480204408196976	0.998993444484592	0.8738450420688587	0.9396324781912972
ENSHBUT00000005730	0.9461621844835596	0.969364579569504	0.9432457544004542	0.933335053941052	0.9231146440922934	0.968512878748774	0.9111650234862954	0.8935890156403241	0.9458782842099829	0.8814329221080885	0.9482011046301554	1.0	0.9315542249522532	0.9583957053631342	0.943090899705776	0.9102100862024468	0.9201724048934083	0.9464460847571362	0.9509884891343624	0.9356578743612244	0.9329221080885768	0.9296959686161153	0.9471945491147472	0.8622825581995561	0.9261343106385176
ENSLCAT00010014090	0.9394260052650596	0.9406132245909256	0.9762814225984616	0.9256955556702628	0.9759717132091056	0.9345738914984772	0.9234243534816498	0.9070355649615444	0.9686419243276724	0.8936922521034429	0.9487947142930884	0.9315542249522532	1.0	0.9355804470138852	0.9176947297785578	0.8789036287616786	0.9730294740102204	0.9519434264182108	0.9580085686264388	0.9797140349971609	0.9460589480204408	0.9339802818355444	0.9477881587776804	0.8764259536468281	0.9285861766375884
ENSPTET00000012414	0.9480462499354771	0.9706034171269292	0.9472719764620864	0.9262891653331956	0.9271408661539255	0.9689774428328084	0.9124812883910596	0.8949052805450886	0.9499045062716152	0.882749187012853	0.9522273266917876	0.9583957053631342	0.9355804470138852	1.0	0.9692097248748258	0.9269860114592474	0.9241986269550404	0.9477107314303412	0.9555050843958086	0.9396840964228566	0.937025757497548	0.9337221906777474	0.9512207711763796	0.8665668714189851	0.9301605327001496
ENSPTET00000024393	0.929541113921437	0.9573891498477262	0.9293862592267588	0.9084034480978682	0.909255148918598	0.9564342125638776	0.8937954885665617	0.8762194807205905	0.9320187890362877	0.8640633871883551	0.93434160945646	0.943090899705776	0.9176947297785578	0.9692097248748258	1.0	0.9307541423630826	0.906312909719713	0.9312445155628968	0.9380323130129562	0.921798379187529	0.9184690032519486	0.9158364734424198	0.933335053941052	0.8478552624787075	0.912274815464822
YIL156W_mRNA	0.8913178134517111	0.9221338976926652	0.8905951582098798	0.869612347080989	0.8704640479017189	0.9228307438187168	0.8560625612966499	0.8384865534506788	0.8932276880194084	0.8263304599184432	0.8955505084395808	0.9102100862024468	0.8789036287616786	0.9269860114592474	0.9307541423630826	1.0	0.8675218087028338	0.8909306767150157	0.8987766479120425	0.8830072781706498	0.8809167397924947	0.8770453724255407	0.8945439529241728	0.8101223352087957	0.8734837144479429
ENSATET00000002155	0.9283280854797916	0.9292314045320808	0.9641253290662262	0.9145976358849944	0.9970577608011151	0.9231920714396324	0.9126877613172972	0.8957311722500387	0.9568213493005728	0.8829556599390905	0.9372580395395652	0.9201724048934083	0.9730294740102204	0.9241986269550404	0.906312909719713	0.8675218087028338	1.0	0.9403809425489082	0.9466783667991536	0.9714034997160996	0.934264182109121	0.9229081711660558	0.9362514840241574	0.8653022247457802	0.9175914933154391
ENSLOCT00000004310	0.963454292055954	0.952691890775822	0.9666288132968563	0.9276828575852992	0.9433231817477932	0.9466525576833738	0.930392814742167	0.9135652712538068	0.9658803489392452	0.9031641975945904	0.9542662468383832	0.9464460847571362	0.9519434264182108	0.9477107314303412	0.9312445155628968	0.8909306767150157	0.9403809425489082	1.0	0.9734166107469158	0.9557889846693852	0.9549114747328756	0.93519331027719	0.9532596913229752	0.886026944716874	0.9309089970577608
ENSIPUT00000004246	0.9614153719093584	0.9602281525834924	0.9695710524957416	0.9342899912249006	0.9496206059980384	0.9542920559541629	0.9347287461931554	0.9171527383471842	0.9700356165797758	0.9049966448149488	0.9601249161203738	0.9509884891343624	0.9580085686264388	0.9555050843958086	0.9380323130129562	0.8987766479120425	0.9466783667991536	0.9734166107469158	1.0	0.9622412636143086	0.958085995973778	0.9418778712641304	0.9591183606049656	0.8887110927579621	0.9373612760026842
ENSLBET00000024235	0.943761936716048	0.9447168739998968	0.9777009239663448	0.929979868889692	0.9743457389149848	0.9386775409074484	0.9274763846590616	0.9099003768130904	0.9726165281577454	0.8977442832808548	0.9527693181231612	0.9356578743612244	0.9797140349971609	0.9396840964228566	0.921798379187529	0.8830072781706498	0.9714034997160996	0.9557889846693852	0.9622412636143086	1.0	0.950007742734734	0.9379548856656172	0.9517627626077529	0.8805296030557993	0.9327156351623394
ENSPNYT00000003841	0.940742270169824	0.9423166262323852	0.9575698136581842	0.9213854333350541	0.937206421308006	0.9364321478346151	0.9285087492902492	0.9109327414442782	0.9750683941568162	0.8987766479120425	0.9433489908635729	0.9329221080885768	0.9460589480204408	0.937025757497548	0.9184690032519486	0.8809167397924947	0.934264182109121	0.9549114747328756	0.958085995973778	0.950007742734734	1.0	0.9286636039849274	0.9423424353481651	0.8808393124451557	0.9232953079027512
C04E6.5.1	0.9416455892221132	0.9387549682547875	0.9454137201259484	0.9345222732669178	0.9256955556702628	0.9327156351623394	0.9016414597635884	0.8840654519176173	0.9506271615134464	0.8719093583853817	0.9480204408196976	0.9296959686161153	0.9339802818355444	0.9337221906777474	0.9158364734424198	0.8770453724255407	0.9229081711660558	0.93519331027719	0.9418778712641304	0.9379548856656172	0.9286636039849274	1.0	0.9470138853042894	0.8553140969390388	0.9488205234088679
ENSECRT00000034308	0.9643834202240232	0.9562535487534196	0.9592474061838642	0.9388065864863471	0.9391937232230424	0.9502142156609714	0.9197336499251536	0.9064419552986116	0.9596861611521188	0.8942858617663759	0.998993444484592	0.9471945491147472	0.9477881587776804	0.9512207711763796	0.933335053941052	0.8945439529241728	0.9362514840241574	0.9532596913229752	0.9591183606049656	0.9517627626077529	0.9423424353481651	0.9470138853042894	1.0	0.8728384865534506	0.9386259226758892
ENSORLT00000029415	0.8717545036907035	0.8717286945749239	0.8879368192845714	0.8478552624787075	0.8682444639446653	0.8658958344087132	0.8565271253806844	0.8389511175347133	0.8908790584834564	0.8284468074123781	0.8738450420688587	0.8622825581995561	0.8764259536468281	0.8665668714189851	0.8478552624787075	0.8101223352087957	0.8653022247457802	0.886026944716874	0.8887110927579621	0.8805296030557993	0.8808393124451557	0.8553140969390388	0.8728384865534506	1.0	0.8513394931089661
ENSEBUT00000008988	0.9329737263201364	0.93519331027719	0.9401228513911112	0.9296959686161153	0.920378877819646	0.9291539771847416	0.8975894285861766	0.8800134207402054	0.9444845919578796	0.8678573272079698	0.9396324781912972	0.9261343106385176	0.9285861766375884	0.9301605327001496	0.912274815464822	0.8734837144479429	0.9175914933154391	0.9309089970577608	0.9373612760026842	0.9327156351623394	0.9232953079027512	0.9488205234088679	0.9386259226758892	0.8513394931089661	1.0
