,ENSCGOT00000036914,ENSLCRT00005005766,ENSMMOT00000003802,ENSLCRT00005004446,ENSLCRT00005005780,ENSMAMT00000033128,ENSBSLT00000004566,ENSBSLT00000004567,ENSBSLT00000004565,ENSBSLT00000004562,ENSBSLT00000004563,ENSSFOT00015009875,ENSCGOT00000036920,ENSMAMT00000033141,ENSLCRT00005005762,ENSLBET00000006341,ENSLCRT00005005747,ENSPKIT00000026165,ENSLBET00000007001,ENSLBET00000007080,ENSTRUT00000036760,ENSLCRT00005005768,ENSLCRT00005005769,ENSSDUT00000023234,ENSMALT00000018355,ENSLCRT00005005737,ENSLCRT00005004265,ENSMAMT00000033134,ENSSDUT00000023135,ENSLBET00000006670,ENSSDUT00000023179,ENSCGOT00000036908,ENSMALT00000018422,ENSATET00000020604,ENSBSLT00000004571,ENSBSLT00000004573,ENSBSLT00000004559,ENSMALT00000018390,ENSBSLT00000004557,ENSATET00000020568,ENSLCRT00005005776
ENSLBET00000007001,0.8770975761342449,0.9136109384711001,0.8943443132380361,0.8817588564325668,0.8590739589807334,0.8993163455562461,0.9005593536357986,0.8816034804226227,0.8551895587321318,0.8983840894965818,0.8760099440646364,0.8081106277190802,0.9101926662523306,0.8972964574269733,0.9045991298943443,0.24627097576134238,0.9055313859540087,0.8454008701056557,1.0,0.9530764449968925,0.8570540708514606,0.9153200745804848,0.8833126165320074,0.8985394655065257,0.901336233685519,0.9165630826600373,0.8668427594779367,0.9095711622125544,0.90863890615289,0.7249844623990056,0.9188937228091982,0.9094157862026103,0.9067743940335612,0.9067743940335612,0.877252952144189,0.875077688004972,0.8954319453076445,0.9115910503418272,0.8851771286513362,0.896519577377253,0.8848663766314481
ENSLBET00000007080,0.8993163455562461,0.9024238657551275,0.891702921068987,0.872436295835923,0.8811373523927906,0.8952765692977004,0.901336233685519,0.8792728402734618,0.8559664387818521,0.8960534493474207,0.8736793039154754,0.8121504039776258,0.8958980733374767,0.8929459291485394,0.8952765692977004,0.2816967060285892,0.8955873213175886,0.8450901180857675,0.9530764449968925,1.0,0.8556556867619639,0.9053760099440646,0.8789620882535737,0.8971410814170292,0.8979179614667495,0.9125233064014916,0.8624922311995028,0.9055313859540087,0.9041330018645121,0.7287134866376631,0.9143878185208204,0.9084835301429459,0.9064636420136731,0.9024238657551275,0.8783405842137973,0.872747047855811,0.8927905531385955,0.9081727781230577,0.8825357364822871,0.8921690490988191,0.8839341205717837
ENSTRUT00000036760,0.834058421379739,0.8572094468614045,0.8800497203231821,0.8573648228713486,0.8475761342448725,0.8502175264139217,0.8655997513983841,0.8454008701056557,0.8206960845245495,0.8595400870105656,0.8396519577377253,0.7782784338098198,0.8463331261653201,0.8478868862647607,0.8480422622747048,0.2565257924176507,0.8488191423244251,0.846177750155376,0.8570540708514606,0.8556556867619639,1.0,0.8586078309509012,0.8343691733996271,0.879738968303294,0.8516159105034182,0.867930391547545,0.8503729024238658,0.8604723430702299,0.8568986948415165,0.6645431945307645,0.8671535114978247,0.8589185829707893,0.8584524549409571,0.8573648228713486,0.8405842137973897,0.8379428216283406,0.8568986948415165,0.8618707271597266,0.8466438781852083,0.8471100062150404,0.8711932877563704
ENSLCRT00005005768,0.8996270975761342,0.995183343691734,0.901491609695463,0.9580484773151026,0.9105034182722188,0.913455562461156,0.9181168427594779,0.8960534493474207,0.8716594157862027,0.9128340584213798,0.8889061528899938,0.8183654443753885,0.9176507147296458,0.911124922311995,0.9869484151646986,0.2728402734617775,0.9902113113735239,0.850994406463642,0.9153200745804848,0.9053760099440646,0.8586078309509012,1.0,0.9358297078931013,0.9045991298943443,0.9139216904909881,0.9693909260410193,0.9131448104412678,0.9237103791174642,0.9218458669981355,0.7296457426973275,0.9321006836544438,0.930236171535115,0.9251087632069609,0.9202921068986949,0.8943443132380361,0.8879738968303293,0.9081727781230577,0.9241765071472965,0.8979179614667495,0.9100372902423866,0.9369173399627098
ENSLCRT00005005769,0.8716594157862027,0.9341205717837165,0.8783405842137973,0.8969857054070851,0.8833126165320074,0.9286824114356743,0.8896830329397141,0.8767868241143567,0.8432256059664388,0.9045991298943443,0.882069608452455,0.7899316345556247,0.8896830329397141,0.9266625233064015,0.9268178993163455,0.221100062150404,0.9260410192666252,0.8259788688626476,0.8833126165320074,0.8789620882535737,0.8343691733996271,0.9358297078931013,1.0,0.8792728402734618,0.9280609073958981,0.966438781852082,0.95680546923555,0.9185829707893102,0.9372280919825979,0.677905531385954,0.9271286513362337,0.9022684897451834,0.8971410814170292,0.9212243629583592,0.877252952144189,0.8806712243629583,0.9073958980733374,0.9181168427594779,0.9174953387197017,0.9314791796146675,0.9097265382224985
ENSSDUT00000023234,0.9095711622125544,0.8997824735860783,0.8864201367308887,0.9310130515848353,0.8884400248601616,0.9032007458048478,0.90863890615289,0.8907706650093226,0.8614045991298943,0.8997824735860783,0.8800497203231821,0.8130826600372902,0.8971410814170292,0.9008701056556868,0.894188937228092,0.2900870105655686,0.8948104412678682,0.8996270975761342,0.8985394655065257,0.8971410814170292,0.879738968303294,0.9045991298943443,0.8792728402734618,1.0,0.9025792417650714,0.9128340584213798,0.9224673710379118,0.913455562461156,0.935208203853325,0.6889372280919825,0.9454630205096333,0.9097265382224985,0.9108141702921069,0.9105034182722188,0.894188937228092,0.8767868241143567,0.8963642013673089,0.9128340584213798,0.8861093847110006,0.9002486016159105,0.9140770665009322
ENSMALT00000018355,0.887041640770665,0.9122125543816035,0.8958980733374767,0.8792728402734618,0.867930391547545,0.9599129894344314,0.9192044748290864,0.9039776258545681,0.872591671845867,0.9334990677439403,0.9101926662523306,0.8146364201367309,0.9059975139838409,0.9575823492852703,0.9047545059042884,0.24440646364201368,0.9041330018645121,0.8464885021752642,0.901336233685519,0.8979179614667495,0.8516159105034182,0.9139216904909881,0.9280609073958981,0.9025792417650714,1.0,0.9414232442510876,0.8901491609695463,0.9501243008079553,0.961466749533872,0.7016780609073959,0.9516780609073959,0.9185829707893102,0.9655065257924177,0.9420447482908639,0.9045991298943443,0.9098819142324425,0.9300807955251709,0.9897451833436918,0.939869484151647,0.951988812927284,0.8926351771286514
ENSLCRT00005005737,0.9052206339341206,0.9676817899316346,0.9119018023617154,0.9305469235550031,0.9168738346799254,0.9418893722809198,0.9232442510876321,0.9103480422622747,0.8767868241143567,0.9210689869484152,0.8985394655065257,0.8234928527035426,0.9232442510876321,0.9395587321317589,0.9594468614045991,0.2546612802983219,0.9596022374145432,0.8595400870105656,0.9165630826600373,0.9125233064014916,0.867930391547545,0.9693909260410193,0.966438781852082,0.9128340584213798,0.9414232442510876,1.0,0.9437538844002487,0.9521441889372281,0.9504350528278434,0.711466749533872,0.9606898694841517,0.9358297078931013,0.9307022995649472,0.9485705407085147,0.9105034182722188,0.9142324425108763,0.9344313238036047,0.9516780609073959,0.9241765071472965,0.9383157240522063,0.9432877563704164
ENSLCRT00005004265,0.8837787445618397,0.9114356743318831,0.8614045991298943,0.9401802361715351,0.8948104412678682,0.8910814170292107,0.8769422001243008,0.8673088875077688,0.8304847731510255,0.8711932877563704,0.848663766314481,0.7851149782473587,0.8713486637663145,0.8890615288999378,0.9032007458048478,0.26305158483530144,0.9033561218147917,0.8688626476072094,0.8668427594779367,0.8624922311995028,0.8503729024238658,0.9131448104412678,0.95680546923555,0.9224673710379118,0.8901491609695463,0.9437538844002487,1.0,0.901336233685519,0.8988502175264139,0.6645431945307645,0.9091050341827221,0.8839341205717837,0.8794282162834058,0.9052206339341206,0.872591671845867,0.86544437538844,0.8910814170292107,0.9004039776258546,0.8808266003729024,0.8949658172778123,0.9212243629583592
ENSMAMT00000033134,0.8977625854568054,0.9220012430080795,0.9055313859540087,0.8899937849596022,0.8764760720944687,0.9897451833436918,0.9288377874456184,0.9140770665009322,0.882224984462399,0.9266625233064015,0.9036668738346799,0.8261342448725917,0.9162523306401492,0.9874145431945308,0.9136109384711001,0.25419515226848977,0.9139216904909881,0.8561218147917962,0.9095711622125544,0.9055313859540087,0.8604723430702299,0.9237103791174642,0.9185829707893102,0.913455562461156,0.9501243008079553,0.9521441889372281,0.901336233685519,1.0,0.9527656929770043,0.7103791174642635,0.9630205096333126,0.9288377874456184,0.9386264760720945,0.9550963331261654,0.9148539465506526,0.9196706028589186,0.9403356121814792,0.9603791174642635,0.9300807955251709,0.944841516469857,0.9032007458048478
ENSSDUT00000023135,0.8972964574269733,0.9201367308887508,0.8980733374766936,0.887041640770665,0.8747669359850839,0.9627097576134245,0.9226227470478559,0.9081727781230577,0.8753884400248602,0.9376942200124301,0.9148539465506526,0.8158794282162835,0.9170292106898695,0.9603791174642635,0.9123679303915475,0.24394033561218142,0.9120571783716594,0.8511497824735861,0.90863890615289,0.9041330018645121,0.8568986948415165,0.9218458669981355,0.9372280919825979,0.935208203853325,0.961466749533872,0.9504350528278434,0.8988502175264139,0.9527656929770043,1.0,0.7035425730267246,0.9897451833436918,0.9296146674953387,0.930391547545059,0.9487259167184586,0.9083281541330018,0.9129894344313239,0.9336544437538844,0.9516780609073959,0.9439092604101926,0.9588253573648229,0.9004039776258546
ENSLBET00000006670,0.7085146053449347,0.7263828464885022,0.699658172778123,0.6976382846488502,0.7030764449968925,0.7001243008079553,0.7155065257924177,0.6998135487880671,0.7420758234928527,0.706650093225606,0.685208203853325,0.7745494095711623,0.728247358607831,0.6977936606587943,0.7268489745183344,0.5200435052827843,0.7198570540708514,0.6684275947793661,0.7249844623990056,0.7287134866376631,0.6645431945307645,0.7296457426973275,0.677905531385954,0.6889372280919825,0.7016780609073959,0.711466749533872,0.6645431945307645,0.7103791174642635,0.7035425730267246,1.0,0.713797389683033,0.7408328154133001,0.7277812305779987,0.7063393412057178,0.6870727159726538,0.708980733374767,0.7015226848974518,0.7119328775637042,0.6912678682411436,0.6960845245494096,0.7181479179614667
ENSSDUT00000023179,0.9075512740832815,0.930391547545059,0.9083281541330018,0.8972964574269733,0.8850217526413922,0.9527656929770043,0.9328775637041641,0.9184275947793661,0.8856432566811684,0.9308576755748912,0.9080174021131138,0.8261342448725917,0.9272840273461778,0.9504350528278434,0.9216904909881914,0.25419515226848977,0.9223119950279677,0.8614045991298943,0.9188937228091982,0.9143878185208204,0.8671535114978247,0.9321006836544438,0.9271286513362337,0.9454630205096333,0.9516780609073959,0.9606898694841517,0.9091050341827221,0.9630205096333126,0.9897451833436918,0.713797389683033,1.0,0.939869484151647,0.9406463642013673,0.958980733374767,0.9185829707893102,0.9232442510876321,0.9439092604101926,0.9619328775637042,0.9336544437538844,0.9487259167184586,0.9106587942821628
ENSCGOT00000036908,0.9648850217526413,0.925419515226849,0.9018023617153511,0.8926351771286514,0.8834679925419515,0.9185829707893102,0.9223119950279677,0.9108141702921069,0.9052206339341206,0.9171845866998135,0.8935674331883158,0.8511497824735861,0.9867930391547545,0.9162523306401492,0.9176507147296458,0.28216283405842135,0.9204474829086389,0.853480422622747,0.9094157862026103,0.9084835301429459,0.8589185829707893,0.930236171535115,0.9022684897451834,0.9097265382224985,0.9185829707893102,0.9358297078931013,0.8839341205717837,0.9288377874456184,0.9296146674953387,0.7408328154133001,0.939869484151647,1.0,0.9294592914853946,0.9263517712865134,0.8974518334369174,0.9168738346799254,0.9125233064014916,0.9288377874456184,0.9022684897451834,0.9160969546302051,0.9081727781230577
ENSMALT00000018422,0.8979179614667495,0.9202921068986949,0.901491609695463,0.8881292728402734,0.8881292728402734,0.9283716594157863,0.930236171535115,0.906152889993785,0.8836233685518956,0.9246426351771286,0.9000932256059664,0.8239589807333748,0.9168738346799254,0.9260410192666252,0.9128340584213798,0.27050963331261646,0.9153200745804848,0.8531696706028589,0.9067743940335612,0.9064636420136731,0.8584524549409571,0.9251087632069609,0.8971410814170292,0.9108141702921069,0.9655065257924177,0.9307022995649472,0.8794282162834058,0.9386264760720945,0.930391547545059,0.7277812305779987,0.9406463642013673,0.9294592914853946,1.0,0.9305469235550031,0.9045991298943443,0.8997824735860783,0.9199813548788067,0.9757613424487259,0.9097265382224985,0.9202921068986949,0.9128340584213798
ENSATET00000020604,0.8952765692977004,0.9185829707893102,0.9028899937849596,0.8878185208203854,0.874922311995028,0.944841516469857,0.9344313238036047,0.9199813548788067,0.8879738968303293,0.9322560596643878,0.9091050341827221,0.8222498446239901,0.9137663144810442,0.9428216283405843,0.9105034182722188,0.2509322560596644,0.9105034182722188,0.8530142945929149,0.9067743940335612,0.9024238657551275,0.8573648228713486,0.9202921068986949,0.9212243629583592,0.9105034182722188,0.9420447482908639,0.9485705407085147,0.9052206339341206,0.9550963331261654,0.9487259167184586,0.7063393412057178,0.958980733374767,0.9263517712865134,0.9305469235550031,1.0,0.9196706028589186,0.925574891236793,0.95183343691734,0.9522995649471722,0.9415786202610317,0.9897451833436918,0.8997824735860783
ENSBSLT00000004571,0.8805158483530143,0.8899937849596022,0.8761653200745805,0.872436295835923,0.8489745183343692,0.9045991298943443,0.9627097576134245,0.9530764449968925,0.9119018023617154,0.9582038533250467,0.9353635798632691,0.8096643878185208,0.8848663766314481,0.9055313859540087,0.8842448725916718,0.25046612802983215,0.88455562461156,0.8418272218769423,0.877252952144189,0.8783405842137973,0.8405842137973897,0.8943443132380361,0.877252952144189,0.894188937228092,0.9045991298943443,0.9105034182722188,0.872591671845867,0.9148539465506526,0.9083281541330018,0.6870727159726538,0.9185829707893102,0.8974518334369174,0.9045991298943443,0.9196706028589186,1.0,0.9443753884400249,0.9667495338719702,0.9148539465506526,0.9564947172156619,0.9094157862026103,0.872436295835923
