,ENSGGOT00000049574,ENSPTET00000006744,ENSGGOT00000000920,ENSPTRT00000102371,ENST00000652559,ENSMICT00000006394,ENST00000455775,ENSGGOT00000025034,ENSPPYT00000033485,ENSRBIT00000043767,ENST00000650877,ENST00000557224,ENSRROT00000054254,ENSPCOT00000028604,ENSPCOT00000028607,ENSPCOT00000028601,ENSPPAT00000032442,ENSNLET00000052557,ENSPPAT00000032461,ENSPPAT00000032454,ENST00000376207,ENSPSMT00000021687,ENSRBIT00000043768,ENSMICT00000041362,ENSPTRT00000108360,ENSPTET00000006735,ENSPTET00000006739,ENSPPYT00000023733,ENSRROT00000054266,ENSRROT00000054261,ENSMICT00000031520,ENSRBIT00000043771,ENSOGAT00000032899,ENSRBIT00000043769,ENST00000376197,ENSPTRT00000040676,ENST00000376199,ENSPSMT00000021693,ENSNLET00000010324,ENST00000518685
ENST00000650877,0.4087363494539782,0.29225169006760265,0.33073322932917315,0.3312532501300052,0.84399375975039,0.39001560062402496,0.374414976599064,0.4633385335413416,0.42797711908476344,0.3681747269890796,1.0,0.37129485179407173,0.4617784711388455,0.4529381175247009,0.39833593343733753,0.39833593343733753,0.40977639105564223,0.39209568382735305,0.3312532501300052,0.46437857514300573,0.41029641185647425,0.39261570462818507,0.37129485179407173,0.40093603744149764,0.41029641185647425,0.3291731669266771,0.3686947477899116,0.4092563702548102,0.32865314612584506,0.37129485179407173,0.45553822152886114,0.422776911076443,0.39833593343733753,0.32865314612584506,0.3312532501300052,0.37129485179407173,0.46489859594383776,0.4409776391055642,0.3702548101924077,0.4524180967238689
ENST00000557224,0.8471138845553822,0.7207488299531981,0.9547581903276131,0.9557982319292772,0.5273010920436817,0.8933957358294332,0.8159126365054602,0.9017160686427457,0.8627145085803433,0.9786791471658867,0.37129485179407173,1.0,0.889755590223609,0.8528341133645346,0.8928757150286012,0.7982319292771711,0.8481539261570463,0.7852314092563702,0.9563182527301092,0.9027561102444098,0.8517940717628705,0.8887155486219449,0.7997919916796672,0.7951118044721789,0.8481539261570463,0.9407176287051482,0.9802392095683827,0.84399375975039,0.9391575663026521,0.7992719708788352,0.8497139885595424,0.7779511180447218,0.7940717628705148,0.9391575663026521,0.9599583983359334,0.9958398335933437,0.906396255850234,0.6453458138325533,0.9745189807592304,0.8096723868954758
ENSRROT00000054254,0.9282371294851794,0.827873114924597,0.8507540301612064,0.8497139885595424,0.6131045241809673,0.875195007800312,0.8928757150286012,0.982839313572543,0.9469578783151326,0.905876235049402,0.4617784711388455,0.889755590223609,1.0,0.9453978159126365,0.889755590223609,0.890795631825273,0.9282371294851794,0.8710348413936557,0.8502340093603744,0.982839313572543,0.9287571502860115,0.8829953198127926,0.9089963598543942,0.8871554862194487,0.9282371294851794,0.8642745709828393,0.9043161726469059,0.9282371294851794,0.8663546541861674,0.9095163806552262,0.9417576703068122,0.8866354654186167,0.8861154446177847,0.8658346333853354,0.8502340093603744,0.8892355694227769,0.983359334373375,0.7405096203848154,0.875195007800312,0.8871554862194487
ENSPCOT00000028604,0.890275611024441,0.7753510140405616,0.8159126365054602,0.8174726989079563,0.5964638585543421,0.9022360894435777,0.8559542381695268,0.9448777951118045,0.9100364014560582,0.8523140925637025,0.4529381175247009,0.8528341133645346,0.9453978159126365,1.0,0.9443577743109725,0.9453978159126365,0.8923556942277691,0.8372334893395735,0.8174726989079563,0.9469578783151326,0.891835673426937,0.9188767550702028,0.8554342173686947,0.9141965678627145,0.8928757150286012,0.8148725949037962,0.8517940717628705,0.891315652626105,0.8148725949037962,0.8549141965678627,0.968798751950078,0.8341133645345814,0.8965158606344253,0.8153926157046282,0.8164326573062922,0.8538741549661987,0.9464378575143005,0.7696307852314093,0.8393135725429017,0.8543941757670307
ENSPCOT00000028607,0.8346333853354134,0.7197087883515341,0.8569942797711908,0.8569942797711908,0.5418616744669786,0.9318772750910036,0.8003120124804992,0.8892355694227769,0.8543941757670307,0.891835673426937,0.39833593343733753,0.8928757150286012,0.889755590223609,0.9443577743109725,1.0,0.889755590223609,0.8367134685387415,0.781591263650546,0.8569942797711908,0.891315652626105,0.8361934477379095,0.9500780031201248,0.7997919916796672,0.858554342173687,0.8372334893395735,0.8554342173686947,0.8923556942277691,0.8356734269370775,0.8549141965678627,0.7992719708788352,0.9131565262610505,0.7784711388455539,0.8408736349453978,0.8549141965678627,0.8564742589703588,0.8933957358294332,0.890795631825273,0.7139885595423817,0.8809152366094644,0.7987519500780031
ENSPCOT00000028601,0.9412376495059802,0.8257930317212688,0.7613104524180967,0.7628705148205929,0.5418616744669786,0.8476339053562143,0.906916276651066,0.890275611024441,0.8554342173686947,0.7977119084763391,0.39833593343733753,0.7982319292771711,0.890795631825273,0.9453978159126365,0.889755590223609,1.0,0.9433177327093084,0.8881955278211129,0.7628705148205929,0.8923556942277691,0.9427977119084764,0.8642745709828393,0.906396255850234,0.9672386895475819,0.9438377535101404,0.7602704108164327,0.797191887675507,0.9422776911076443,0.7602704108164327,0.905876235049402,0.9141965678627145,0.8850754030161206,0.9453978159126365,0.7607904316172647,0.7618304732189287,0.7992719708788352,0.891835673426937,0.8231929277171087,0.7847113884555382,0.9053562142485699
ENSPPAT00000032442,0.9947997919916797,0.8679147165886636,0.8081123244929798,0.8101924076963078,0.5637025481019241,0.8226729069162767,0.9604784191367655,0.9401976079043162,0.9011960478419136,0.8351534061362454,0.40977639105564223,0.8481539261570463,0.9282371294851794,0.8923556942277691,0.8367134685387415,0.9433177327093084,1.0,0.9329173166926678,0.8117524700988039,0.9453978159126365,0.9963598543941757,0.827873114924597,0.9474778991159646,0.9396775871034841,0.9979199167966719,0.796671866874675,0.8356734269370775,0.9916796671866874,0.7956318252730109,0.9469578783151326,0.8892355694227769,0.9251170046801872,0.9339573582943318,0.7961518460738429,0.8086323452938118,0.8497139885595424,0.9417576703068122,0.7883515340613625,0.827873114924597,0.9542381695267811
ENSNLET00000052557,0.9329173166926678,0.8107124284971399,0.7467498699947998,0.7457098283931357,0.5449817992719709,0.7633905356214249,0.96931877275091,0.8783151326053042,0.9152366094643786,0.7779511180447218,0.39209568382735305,0.7852314092563702,0.8710348413936557,0.8372334893395735,0.781591263650546,0.8881955278211129,0.9329173166926678,1.0,0.7462298491939677,0.8783151326053042,0.9334373374934998,0.7737909516380655,0.9609984399375975,0.8803952158086323,0.9329173166926678,0.7399895995839834,0.7784711388455539,0.9344773790951638,0.7389495579823193,0.9604784191367655,0.8299531981279251,0.8965158606344253,0.8777951118044722,0.7394695787831513,0.7462298491939677,0.7847113884555382,0.8788351534061363,0.734789391575663,0.797191887675507,0.891315652626105
ENSPPAT00000032461,0.8081123244929798,0.6812272490899636,0.9942797711908476,0.9984399375975039,0.48517940717628705,0.858034321372855,0.7727509100364015,0.8627145085803433,0.8226729069162767,0.9386375455018201,0.3312532501300052,0.9563182527301092,0.8502340093603744,0.8174726989079563,0.8569942797711908,0.7628705148205929,0.8117524700988039,0.7462298491939677,1.0,0.8663546541861674,0.8086323452938118,0.8517940717628705,0.7602704108164327,0.7597503900156006,0.8101924076963078,0.9802392095683827,0.9401976079043162,0.8039521580863235,0.9786791471658867,0.7597503900156006,0.8143525741029641,0.7379095163806553,0.7581903276131046,0.9786791471658867,0.9963598543941757,0.9583983359334374,0.8632345293811753,0.607904316172647,0.9349973998959958,0.766510660426417
ENSPPAT00000032454,0.9401976079043162,0.8138325533021321,0.8627145085803433,0.8647945917836714,0.6183047321892876,0.8772750910036401,0.905876235049402,0.9947997919916797,0.9557982319292772,0.889755590223609,0.46437857514300573,0.9027561102444098,0.982839313572543,0.9469578783151326,0.891315652626105,0.8923556942277691,0.9453978159126365,0.8783151326053042,0.8663546541861674,1.0,0.9417576703068122,0.8824752990119604,0.8928757150286012,0.8892355694227769,0.9433177327093084,0.8512740509620385,0.890275611024441,0.9370774830993239,0.8502340093603744,0.8923556942277691,0.9438377535101404,0.8705148205928237,0.8866354654186167,0.8507540301612064,0.8632345293811753,0.9043161726469059,0.9963598543941757,0.7384295371814873,0.8824752990119604,0.8996359854394176
ENST00000376207,0.9953198127925117,0.8684347373894956,0.8081123244929798,0.8081123244929798,0.5663026521060842,0.8221528861154446,0.9641185647425897,0.9407176287051482,0.9017160686427457,0.8356734269370775,0.41029641185647425,0.8517940717628705,0.9287571502860115,0.891835673426937,0.8361934477379095,0.9427977119084764,0.9963598543941757,0.9334373374934998,0.8086323452938118,0.9417576703068122,1.0,0.8273530941237649,0.9479979199167967,0.9391575663026521,0.9963598543941757,0.796671866874675,0.8361934477379095,0.9921996879875195,0.7956318252730109,0.9474778991159646,0.8887155486219449,0.9261570462818512,0.9349973998959958,0.7961518460738429,0.8117524700988039,0.8481539261570463,0.9453978159126365,0.7888715548621945,0.828393135725429,0.9578783151326054
ENSPSMT00000021687,0.8268330733229329,0.7129485179407177,0.8517940717628705,0.8517940717628705,0.5356214248569943,0.9277171086843474,0.7914716588663546,0.8814352574102964,0.8465938637545501,0.889755590223609,0.39261570462818507,0.8887155486219449,0.8829953198127926,0.9188767550702028,0.9500780031201248,0.8642745709828393,0.827873114924597,0.7737909516380655,0.8517940717628705,0.8824752990119604,0.8273530941237649,1.0,0.7930317212688508,0.8502340093603744,0.828393135725429,0.8528341133645346,0.890795631825273,0.827873114924597,0.8517940717628705,0.7925117004680188,0.9048361934477379,0.7727509100364015,0.8325533021320853,0.8517940717628705,0.8512740509620385,0.8892355694227769,0.8819552782111284,0.7259490379615184,0.8788351534061363,0.7893915756630265
ENSRBIT00000043768,0.9474778991159646,0.8465938637545501,0.7607904316172647,0.7597503900156006,0.5231409256370255,0.7852314092563702,0.982839313572543,0.8928757150286012,0.9271970878835153,0.8159126365054602,0.37129485179407173,0.7997919916796672,0.9089963598543942,0.8554342173686947,0.7997919916796672,0.906396255850234,0.9474778991159646,0.9609984399375975,0.7602704108164327,0.8928757150286012,0.9479979199167967,0.7930317212688508,1.0,0.9022360894435777,0.9474778991159646,0.7743109724388976,0.8143525741029641,0.9474778991159646,0.7753510140405616,0.999479979199168,0.8517940717628705,0.9344773790951638,0.8980759230369215,0.7758710348413936,0.7602704108164327,0.7992719708788352,0.8933957358294332,0.7545501820072803,0.7852314092563702,0.906396255850234
ENSMICT00000041362,0.9365574622984919,0.8231929277171087,0.7571502860114404,0.7587103484139366,0.5429017160686428,0.8788351534061363,0.9032761310452418,0.8861154446177847,0.8517940717628705,0.7940717628705148,0.40093603744149764,0.7951118044721789,0.8871554862194487,0.9141965678627145,0.858554342173687,0.9672386895475819,0.9396775871034841,0.8803952158086323,0.7597503900156006,0.8892355694227769,0.9391575663026521,0.8502340093603744,0.9022360894435777,1.0,0.9391575663026521,0.7576703068122725,0.7945917836713469,0.9381175247009881,0.7566302652106084,0.9017160686427457,0.9453978159126365,0.8814352574102964,0.9459178367134685,0.7571502860114404,0.7587103484139366,0.7951118044721789,0.8887155486219449,0.8112324492979719,0.7784711388455539,0.9027561102444098
ENSPTRT00000108360,0.9947997919916797,0.8679147165886636,0.8075923036921477,0.8117524700988039,0.5642225689027561,0.8221528861154446,0.9604784191367655,0.9401976079043162,0.9011960478419136,0.8351534061362454,0.41029641185647425,0.8481539261570463,0.9282371294851794,0.8928757150286012,0.8372334893395735,0.9438377535101404,0.9979199167966719,0.9329173166926678,0.8101924076963078,0.9433177327093084,0.9963598543941757,0.828393135725429,0.9474778991159646,0.9391575663026521,1.0,0.7961518460738429,0.8356734269370775,0.9916796671866874,0.7951118044721789,0.9469578783151326,0.8887155486219449,0.9251170046801872,0.9355174206968279,0.7956318252730109,0.8081123244929798,0.8517940717628705,0.9417576703068122,0.7888715548621945,0.827873114924597,0.9542381695267811
ENSPTET00000006735,0.797191887675507,0.6963078523140925,0.9807592303692148,0.9797191887675507,0.48049921996879874,0.8559542381695268,0.7607904316172647,0.8517940717628705,0.8148725949037962,0.9563182527301092,0.3291731669266771,0.9407176287051482,0.8642745709828393,0.8148725949037962,0.8554342173686947,0.7602704108164327,0.796671866874675,0.7399895995839834,0.9802392095683827,0.8512740509620385,0.796671866874675,0.8528341133645346,0.7743109724388976,0.7576703068122725,0.7961518460738429,1.0,0.9599583983359334,0.7961518460738429,0.9963598543941757,0.7737909516380655,0.8122724908996359,0.7514300572022881,0.7576703068122725,0.9963598543941757,0.9807592303692148,0.9396775871034841,0.8512740509620385,0.608944357774311,0.9271970878835153,0.7550702028081123
ENSPTET00000006739,0.8356734269370775,0.7363494539781591,0.9407176287051482,0.9396775871034841,0.5200208008320333,0.8928757150286012,0.8003120124804992,0.890275611024441,0.8543941757670307,0.9963598543941757,0.3686947477899116,0.9802392095683827,0.9043161726469059,0.8517940717628705,0.8923556942277691,0.797191887675507,0.8356734269370775,0.7784711388455539,0.9401976079043162,0.890275611024441,0.8361934477379095,0.890795631825273,0.8143525741029641,0.7945917836713469,0.8356734269370775,0.9599583983359334,1.0,0.8356734269370775,0.9563182527301092,0.8138325533021321,0.8491939677587104,0.7914716588663546,0.7935517420696828,0.9563182527301092,0.9407176287051482,0.9791991679667187,0.890795631825273,0.6469058762350494,0.9656786271450858,0.7945917836713469
ENSPPYT00000023733,0.9916796671866874,0.8679147165886636,0.8044721788871555,0.8034321372854915,0.5626625065002601,0.8211128445137805,0.9563182527301092,0.9370774830993239,0.9095163806552262,0.8351534061362454,0.4092563702548102,0.84399375975039,0.9282371294851794,0.891315652626105,0.8356734269370775,0.9422776911076443,0.9916796671866874,0.9344773790951638,0.8039521580863235,0.9370774830993239,0.9921996879875195,0.827873114924597,0.9474778991159646,0.9381175247009881,0.9916796671866874,0.7961518460738429,0.8356734269370775,1.0,0.7951118044721789,0.9469578783151326,0.8876755070202809,0.9256370254810192,0.9349973998959958,0.7956318252730109,0.8039521580863235,0.843473738949558,0.9375975039001561,0.7888715548621945,0.8294331773270931,0.9500780031201248
ENSRROT00000054266,0.7961518460738429,0.6942277691107644,0.9791991679667187,0.9781591263650546,0.4799791991679667,0.8549141965678627,0.7597503900156006,0.8507540301612064,0.8138325533021321,0.9589183567342694,0.32865314612584506,0.9391575663026521,0.8663546541861674,0.8148725949037962,0.8549141965678627,0.7602704108164327,0.7956318252730109,0.7389495579823193,0.9786791471658867,0.8502340093603744,0.7956318252730109,0.8517940717628705,0.7753510140405616,0.7566302652106084,0.7951118044721789,0.9963598543941757,0.9563182527301092,0.7951118044721789,1.0,0.7758710348413936,0.8112324492979719,0.7529901196047842,0.7566302652106084,0.998959958398336,0.9791991679667187,0.9381175247009881,0.8502340093603744,0.608944357774311,0.9256370254810192,0.7540301612064483
ENSRROT00000054261,0.9469578783151326,0.8460738429537181,0.7602704108164327,0.7592303692147686,0.5226209048361935,0.7847113884555382,0.9823192927717108,0.8923556942277691,0.9266770670826833,0.8153926157046282,0.37129485179407173,0.7992719708788352,0.9095163806552262,0.8549141965678627,0.7992719708788352,0.905876235049402,0.9469578783151326,0.9604784191367655,0.7597503900156006,0.8923556942277691,0.9474778991159646,0.7925117004680188,0.999479979199168,0.9017160686427457,0.9469578783151326,0.7737909516380655,0.8138325533021321,0.9469578783151326,0.7758710348413936,1.0,0.8512740509620385,0.9344773790951638,0.8975559022360895,0.7753510140405616,0.7597503900156006,0.7987519500780031,0.8928757150286012,0.7545501820072803,0.7847113884555382,0.905876235049402
ENSMICT00000031520,0.8861154446177847,0.7727509100364015,0.8117524700988039,0.8133125325013001,0.5975039001560063,0.9334373374934998,0.8528341133645346,0.9407176287051482,0.906396255850234,0.8486739469578783,0.45553822152886114,0.8497139885595424,0.9417576703068122,0.968798751950078,0.9131565262610505,0.9141965678627145,0.8892355694227769,0.8299531981279251,0.8143525741029641,0.9438377535101404,0.8887155486219449,0.9048361934477379,0.8517940717628705,0.9453978159126365,0.8887155486219449,0.8122724908996359,0.8491939677587104,0.8876755070202809,0.8112324492979719,0.8512740509620385,1.0,0.8309932397295892,0.8965158606344253,0.8117524700988039,0.8133125325013001,0.8497139885595424,0.9433177327093084,0.7592303692147686,0.8330733229329174,0.8523140925637025
ENSRBIT00000043771,0.9256370254810192,0.8237129485179407,0.7389495579823193,0.7373894955798231,0.50130005200208,0.7644305772230889,0.9188767550702028,0.8710348413936557,0.8637545501820073,0.7930317212688508,0.422776911076443,0.7779511180447218,0.8866354654186167,0.8341133645345814,0.7784711388455539,0.8850754030161206,0.9251170046801872,0.8965158606344253,0.7379095163806553,0.8705148205928237,0.9261570462818512,0.7727509100364015,0.9344773790951638,0.8814352574102964,0.9251170046801872,0.7514300572022881,0.7914716588663546,0.9256370254810192,0.7529901196047842,0.9344773790951638,0.8309932397295892,1.0,0.8809152366094644,0.7529901196047842,0.7384295371814873,0.7769110764430577,0.8715548621944877,0.8174726989079563,0.7628705148205929,0.8845553822152886
ENSOGAT00000032899,0.9329173166926678,0.8190327613104524,0.7576703068122725,0.7592303692147686,0.5392615704628185,0.8299531981279251,0.8991159646385856,0.8855954238169527,0.8517940717628705,0.7930317212688508,0.39833593343733753,0.7940717628705148,0.8861154446177847,0.8965158606344253,0.8408736349453978,0.9453978159126365,0.9339573582943318,0.8777951118044722,0.7581903276131046,0.8866354654186167,0.9349973998959958,0.8325533021320853,0.8980759230369215,0.9459178367134685,0.9355174206968279,0.7576703068122725,0.7935517420696828,0.9349973998959958,0.7566302652106084,0.8975559022360895,0.8965158606344253,0.8809152366094644,1.0,0.7571502860114404,0.7587103484139366,0.7945917836713469,0.8876755070202809,0.7914716588663546,0.7789911596463859,0.8959958398335933
ENSRBIT00000043769,0.796671866874675,0.6947477899115965,0.9791991679667187,0.9781591263650546,0.48049921996879874,0.8559542381695268,0.7602704108164327,0.8512740509620385,0.8143525741029641,0.9599583983359334,0.32865314612584506,0.9391575663026521,0.8658346333853354,0.8153926157046282,0.8549141965678627,0.7607904316172647,0.7961518460738429,0.7394695787831513,0.9786791471658867,0.8507540301612064,0.7961518460738429,0.8517940717628705,0.7758710348413936,0.7571502860114404,0.7956318252730109,0.9963598543941757,0.9563182527301092,0.7956318252730109,0.998959958398336,0.7753510140405616,0.8117524700988039,0.7529901196047842,0.7571502860114404,1.0,0.9791991679667187,0.9381175247009881,0.8507540301612064,0.608944357774311,0.9256370254810192,0.7545501820072803
ENST00000376197,0.8081123244929798,0.6812272490899636,0.9947997919916797,0.9958398335933437,0.48725949037961525,0.8569942797711908,0.7758710348413936,0.8627145085803433,0.8226729069162767,0.9391575663026521,0.3312532501300052,0.9599583983359334,0.8502340093603744,0.8164326573062922,0.8564742589703588,0.7618304732189287,0.8086323452938118,0.7462298491939677,0.9963598543941757,0.8632345293811753,0.8117524700988039,0.8512740509620385,0.7602704108164327,0.7587103484139366,0.8081123244929798,0.9807592303692148,0.9407176287051482,0.8039521580863235,0.9791991679667187,0.7597503900156006,0.8133125325013001,0.7384295371814873,0.7587103484139366,0.9791991679667187,1.0,0.9557982319292772,0.8663546541861674,0.607904316172647,0.9355174206968279,0.7696307852314093
ENSPTRT00000040676,0.8465938637545501,0.7202288091523661,0.9537181487259491,0.9599583983359334,0.5252210088403536,0.8933957358294332,0.8122724908996359,0.9011960478419136,0.8621944877795111,0.9776391055642226,0.37129485179407173,0.9958398335933437,0.8892355694227769,0.8538741549661987,0.8933957358294332,0.7992719708788352,0.8497139885595424,0.7847113884555382,0.9583983359334374,0.9043161726469059,0.8481539261570463,0.8892355694227769,0.7992719708788352,0.7951118044721789,0.8517940717628705,0.9396775871034841,0.9791991679667187,0.843473738949558,0.9381175247009881,0.7987519500780031,0.8497139885595424,0.7769110764430577,0.7945917836713469,0.9381175247009881,0.9557982319292772,1.0,0.9027561102444098,0.6453458138325533,0.9734789391575663,0.8060322412896516
