,ENSVURT00010020603,ENSMMUT00000078926,ENSPCAT00000007640,ENSMFAT00000053987,ENSMMUT00000055572,ENSETET00000010263,ENSPPYT00000004547,ENSPTRT00000055218,ENSCHOT00000000559,ENSMFAT00000053683,ENSDNOT00000001795,ENSVURT00010020571,ENSMNET00000041090,ENSPPAT00000056237,ENSGGOT00000012117,ENSMMUT00000082067,ENSCSAT00000001112,ENSMFAT00000053779,ENSMNET00000041101,ENSPANT00000040730,ENSMODT00000044445,ENSCATT00000041830,ENSCATT00000041833,ENSSHAT00000007686,ENSMMUT00000023241,ENST00000422698,ENSPANT00000014171,ENSSHAT00000009010,ENSTGET00000021820
ENSDNOT00000001795,0.6224814422057264,0.8073524213503005,0.7087310003534818,0.823966065747614,0.9052668787557441,0.416401555319901,0.8953693884764935,0.8356309650053022,0.5839519264757865,0.8342170378225522,1.0,0.7875574407917992,0.8950159066808059,0.8349240014139272,0.8165429480381761,0.8953693884764935,0.8936019794980559,0.895722870272181,0.8253799929303641,0.823259102156239,0.7893248497702369,0.8960763520678685,0.8243195475433015,0.7903852951572994,0.8554259455638035,0.8335100742311771,0.8946624248851184,0.6967126193001061,0.8946624248851184
ENSVURT00010020571,0.695298692117356,0.7112053729232944,0.6712619300106044,0.7334747260516084,0.7815482502651113,0.4503358077059032,0.7949805585012372,0.7709437963944857,0.5457758925415341,0.7377165075998586,0.7875574407917992,1.0,0.7949805585012372,0.7702368328031106,0.7730646871686108,0.7953340402969247,0.7963944856839873,0.7953340402969247,0.735242135030046,0.7341816896429834,0.8872393071756804,0.7967479674796748,0.7348886532343585,0.8999646518204313,0.7355956168257335,0.7716507599858607,0.7956875220926122,0.7310003534817957,0.7956875220926122
ENSMNET00000041090,0.6327324142806645,0.9027925061859314,0.6963591375044185,0.9123365146694945,0.9823259102156239,0.42135030045952626,0.9773771650759986,0.8752209261223047,0.5645104277129728,0.9317780134323083,0.8950159066808059,0.7949805585012372,1.0,0.8745139625309296,0.8741604807352421,0.9961117002474372,0.9929303640862496,0.9985860728172499,0.9158713326263698,0.9084482149169317,0.791445740544362,0.9954047366560622,0.9091551785083068,0.7854365500176741,0.9271827500883705,0.8731000353481796,0.9943442912689996,0.704135737009544,0.9946977730646872
ENSPPAT00000056237,0.704135737009544,0.783315659243549,0.7893248497702369,0.7917992223400495,0.8858253799929303,0.49805585012371867,0.880876634853305,0.9985860728172499,0.6581831035701662,0.8098267939201131,0.8349240014139272,0.7702368328031106,0.8745139625309296,1.0,0.9706610109579357,0.8748674443266172,0.8748674443266172,0.8748674443266172,0.7935666313184871,0.7910922587486744,0.7727112053729233,0.8745139625309296,0.791445740544362,0.7776599505125487,0.8324496288441146,0.9946977730646872,0.8738069989395546,0.736656062212796,0.8738069989395546
ENSGGOT00000012117,0.703428773418169,0.7819017320607988,0.7709437963944857,0.7903852951572994,0.865323435843054,0.49805585012371867,0.879462707670555,0.9713679745493107,0.6412159773771651,0.808412866737363,0.8165429480381761,0.7730646871686108,0.8741604807352421,0.9706610109579357,1.0,0.8741604807352421,0.8741604807352421,0.8741604807352421,0.7925061859314245,0.7896783315659244,0.7882644043831742,0.8738069989395546,0.7900318133616119,0.7716507599858607,0.8112407211028632,0.9692470837751855,0.8731000353481796,0.7412513255567338,0.8731000353481796
ENSMMUT00000082067,0.633085896076352,0.9066808059384942,0.6974195828914811,0.911276069282432,0.9862142099681867,0.4217037822552139,0.9780841286673736,0.8755744079179922,0.5655708731000354,0.9307175680452456,0.8953693884764935,0.7953340402969247,0.9961117002474372,0.8748674443266172,0.8741604807352421,1.0,0.9932838458819371,0.9975256274301874,0.911983032873807,0.9088016967126193,0.792152704135737,0.9971721456344999,0.9109225874867445,0.7850830682219866,0.9310710498409331,0.8734535171438671,0.9946977730646872,0.7044892188052315,0.9950512548603747
ENSCSAT00000001112,0.631671968893602,0.9003181336161188,0.6970661010957936,0.9084482149169317,0.9794980558501237,0.42099681866383887,0.9791445740544362,0.8755744079179922,0.5645104277129728,0.9278897136797455,0.8936019794980559,0.7963944856839873,0.9929303640862496,0.8748674443266172,0.8741604807352421,0.9932838458819371,1.0,0.9943442912689996,0.9091551785083068,0.9080947331212442,0.7925061859314245,0.9946977730646872,0.9088016967126193,0.7857900318133616,0.9247083775185578,0.8734535171438671,0.9936373276776246,0.7055496641922941,0.9939908094733121
ENSMFAT00000053779,0.6327324142806645,0.9042064333686816,0.6967126193001061,0.9137504418522446,0.983739837398374,0.4217037822552139,0.9787910922587487,0.8755744079179922,0.5645104277129728,0.9331919406150583,0.895722870272181,0.7953340402969247,0.9985860728172499,0.8748674443266172,0.8741604807352421,0.9975256274301874,0.9943442912689996,1.0,0.9144574054436196,0.9098621420996819,0.7917992223400495,0.9968186638388123,0.9105691056910569,0.7854365500176741,0.9285966772711205,0.8734535171438671,0.9957582184517497,0.7044892188052315,0.9961117002474372
ENSMNET00000041101,0.6337928596677271,0.8886532343584306,0.6896429833863557,0.9946977730646872,0.8981972428419936,0.35312831389183463,0.897136797454931,0.7946270767055497,0.49628844114528103,0.9176387416048074,0.8253799929303641,0.735242135030046,0.9158713326263698,0.7935666313184871,0.7925061859314245,0.911983032873807,0.9091551785083068,0.9144574054436196,1.0,0.9908094733121244,0.7334747260516084,0.911276069282432,0.9915164369034994,0.7274655355249204,0.9130434782608695,0.792859667727112,0.9105691056910569,0.6461647225167904,0.9109225874867445
ENSPANT00000040730,0.6320254506892895,0.8854718981972428,0.6875220926122305,0.9961117002474372,0.8950159066808059,0.351360904913397,0.8967833156592435,0.792152704135737,0.4948745139625309,0.9130434782608695,0.823259102156239,0.7341816896429834,0.9084482149169317,0.7910922587486744,0.7896783315659244,0.9088016967126193,0.9080947331212442,0.9098621420996819,0.9908094733121244,1.0,0.7327677624602333,0.9109225874867445,0.9971721456344999,0.7256981265464828,0.9098621420996819,0.7903852951572994,0.9137504418522446,0.6451042771297278,0.911276069282432
ENSMODT00000044445,0.6433368681512902,0.7090844821491693,0.6631318487097915,0.7317073170731707,0.783315659243549,0.4118062919759633,0.792859667727112,0.7734181689642984,0.5471898197242842,0.735242135030046,0.7893248497702369,0.8872393071756804,0.791445740544362,0.7727112053729233,0.7882644043831742,0.792152704135737,0.7925061859314245,0.7917992223400495,0.7334747260516084,0.7327677624602333,1.0,0.7932131495227995,0.7331212442559208,0.8868858253799929,0.7384234711912336,0.7737716507599859,0.7925061859314245,0.7345351714386709,0.792152704135737
ENSCATT00000041830,0.633085896076352,0.903852951572994,0.6977730646871686,0.9105691056910569,0.9833863556026865,0.4217037822552139,0.9798515376458112,0.8752209261223047,0.5655708731000354,0.9300106044538706,0.8960763520678685,0.7967479674796748,0.9954047366560622,0.8745139625309296,0.8738069989395546,0.9971721456344999,0.9946977730646872,0.9968186638388123,0.911276069282432,0.9109225874867445,0.7932131495227995,1.0,0.9137504418522446,0.7861435136090491,0.928243195475433,0.8731000353481796,0.9968186638388123,0.7059031459879817,0.9971721456344999
ENSCATT00000041833,0.6320254506892895,0.887592788971368,0.6889360197949805,0.9968186638388123,0.897136797454931,0.351360904913397,0.8974902792506186,0.7925061859314245,0.4952279957582184,0.9137504418522446,0.8243195475433015,0.7348886532343585,0.9091551785083068,0.791445740544362,0.7900318133616119,0.9109225874867445,0.9088016967126193,0.9105691056910569,0.9915164369034994,0.9971721456344999,0.7331212442559208,0.9137504418522446,1.0,0.7260516083421704,0.911983032873807,0.7907387769529869,0.9109225874867445,0.6458112407211029,0.911276069282432
ENSSHAT00000007686,0.6500530222693531,0.7027218098267939,0.6737363025804171,0.7253446447507953,0.7896783315659244,0.41392718275008833,0.7850830682219866,0.7783669141039237,0.5574407917992223,0.7295864262990456,0.7903852951572994,0.8999646518204313,0.7854365500176741,0.7776599505125487,0.7716507599858607,0.7850830682219866,0.7857900318133616,0.7854365500176741,0.7274655355249204,0.7256981265464828,0.8868858253799929,0.7861435136090491,0.7260516083421704,1.0,0.7454931071049841,0.7783669141039237,0.7854365500176741,0.7292329445033581,0.7850830682219866
ENSMMUT00000023241,0.6341463414634146,0.9077412513255567,0.7228702721809827,0.9123365146694945,0.9448568398727466,0.36408624955814783,0.911983032873807,0.8331565924354896,0.5259809119830329,0.9317780134323083,0.8554259455638035,0.7355956168257335,0.9271827500883705,0.8324496288441146,0.8112407211028632,0.9310710498409331,0.9247083775185578,0.9285966772711205,0.9130434782608695,0.9098621420996819,0.7384234711912336,0.928243195475433,0.911983032873807,0.7454931071049841,1.0,0.8310357016613644,0.9261223047013079,0.6504065040650406,0.9264757864969954
ENST00000422698,0.703428773418169,0.7819017320607988,0.7882644043831742,0.7910922587486744,0.8844114528101803,0.4987628137150937,0.879462707670555,0.9954047366560622,0.6581831035701662,0.808412866737363,0.8335100742311771,0.7716507599858607,0.8731000353481796,0.9946977730646872,0.9692470837751855,0.8734535171438671,0.8734535171438671,0.8734535171438671,0.792859667727112,0.7903852951572994,0.7737716507599859,0.8731000353481796,0.7907387769529869,0.7783669141039237,0.8310357016613644,1.0,0.8723930717568045,0.736656062212796,0.8723930717568045
ENSPANT00000014171,0.633085896076352,0.9017320607988688,0.6963591375044185,0.9098621420996819,0.9809119830328739,0.42135030045952626,0.9787910922587487,0.8745139625309296,0.5648639095086603,0.9293036408624956,0.8946624248851184,0.7956875220926122,0.9943442912689996,0.8738069989395546,0.8731000353481796,0.9946977730646872,0.9936373276776246,0.9957582184517497,0.9105691056910569,0.9137504418522446,0.7925061859314245,0.9968186638388123,0.9109225874867445,0.7854365500176741,0.9261223047013079,0.8723930717568045,1.0,0.7055496641922941,0.9975256274301874
ENSSHAT00000009010,0.6518204312477908,0.6217744786143513,0.6313184870979145,0.6443973135383527,0.6949452103216684,0.38211382113821135,0.7069635913750442,0.7373630258041711,0.512548603746907,0.6482856132909155,0.6967126193001061,0.7310003534817957,0.704135737009544,0.736656062212796,0.7412513255567338,0.7044892188052315,0.7055496641922941,0.7044892188052315,0.6461647225167904,0.6451042771297278,0.7345351714386709,0.7059031459879817,0.6458112407211029,0.7292329445033581,0.6504065040650406,0.736656062212796,0.7055496641922941,1.0,0.7055496641922941
ENSTGET00000021820,0.6327324142806645,0.9020855425945564,0.6974195828914811,0.9102156238953694,0.9812654648285614,0.42135030045952626,0.9791445740544362,0.8745139625309296,0.5645104277129728,0.9296571226581831,0.8946624248851184,0.7956875220926122,0.9946977730646872,0.8738069989395546,0.8731000353481796,0.9950512548603747,0.9939908094733121,0.9961117002474372,0.9109225874867445,0.911276069282432,0.792152704135737,0.9971721456344999,0.911276069282432,0.7850830682219866,0.9264757864969954,0.8723930717568045,0.9975256274301874,0.7055496641922941,1.0
