	ENSDCDT00000053535	ENSSFOT00015024529	ENSDCDT00000053525	ENSLOCT00000011244	ENSPKIT00000015572	ENSSFOT00015014821	ENSCHAT00000005689	ENSSFOT00015024517	ENSLOCT00000011255	ENSPKIT00000015585	ENSCHAT00000005450	ENSPKIT00000025436	ENSDCDT00000053531	ENSSFOT00015014970	ENSCMIT00000027870	ENSCMIT00000027873	ENSPKIT00000025236	ENSHHUT00000009998	ENSAOCT00000007551	ENSCMIT00000027857	ENSPKIT00000025302	ENSPMAT00000010485	ENSDCDT00000053548	ENSDCDT00000053568	ENSPKIT00000025363	ENSDCDT00000053516	ENSCHAT00000005390	ENSPKIT00000025047	ENSDCDT00000053544	ENSHHUT00000009994	ENSCHAT00000004202	ENSPKIT00000025098	ENSCHAT00000005984	ENSEBUT00000013902	ENSCHAT00000004010	ENSSFOT00015014937	ENSPKIT00000025637	ENSSFOT00015015027	ENSSFOT00015014774	ENSEBUT00000013923	ENSECRT00000025268	ENSEBUT00000013946	ENSCMIT00000027866	ENSSFOT00015015078	ENSCHAT00000004115	ENSECRT00000025320	ENSDCDT00000053553	ENSDCDT00000053552	ENSSFOT00015014887	ENSDCDT00000053518	ENSPKIT00000025166	ENSPKIT00000025585	ENSCHAT00000004491	ENSPKIT00000025507
ENSCHAT00000005450	0.8046794475365904	0.4359925788497217	0.8242630385487528	0.7290249433106576	0.4240362811791383	0.7856112141826428	0.9737167594310452	0.4795918367346938	0.7506699649556793	0.42187177901463613	1.0	0.7757163471449185	0.8146773861059575	0.7661306947021232	0.6441970727685014	0.4789734075448362	0.7826221397649971	0.3629148629148629	0.4773242630385488	0.6404864976293547	0.7793238507524222	0.4647495361781076	0.7705627705627706	0.7945784374355803	0.7827252112966399	0.8311688311688312	0.8831168831168831	0.7700474129045558	0.8330241187384044	0.3944547515976087	0.9904143475572048	0.7703566274994846	0.9625850340136054	0.5024737167594311	0.9808286951144094	0.7764378478664193	0.7567511853226139	0.7943722943722944	0.7766439909297053	0.4993815708101422	0.7088229231086374	0.5030921459492889	0.6587301587301587	0.7661306947021232	0.990105132962276	0.6960420531849103	0.7956091527520099	0.7971552257266543	0.774479488765203	0.8296227581941867	0.7847866419294991	0.7713873428159143	0.9817563388991959	0.7709750566893424
ENSPKIT00000025436	0.7575757575757576	0.4795918367346938	0.7646876932591218	0.7915893630179345	0.4751597608740466	0.8798185941043084	0.7691197691197691	0.5326736755308183	0.7994227994227994	0.4729952587095444	0.7757163471449185	1.0	0.7612863327149041	0.8622964337250052	0.6962481962481962	0.5303030303030303	0.9867037724180582	0.4126984126984127	0.5291692434549577	0.6919191919191919	0.9811379097093382	0.5151515151515151	0.7326324469181612	0.7552051123479695	0.9922696351267779	0.7701504844361987	0.7379921665635951	0.9687693259121829	0.772005772005772	0.4442383013811586	0.7828282828282829	0.9607297464440322	0.7614924757781899	0.538857967429396	0.7732426303854876	0.8696145124716553	0.9514533085961656	0.8700267985982272	0.8678622964337249	0.5342197485054628	0.7553081838796124	0.5379303236446094	0.7082044939187796	0.8561121418264276	0.7855081426509998	0.7474747474747475	0.7577819006390435	0.7577819006390435	0.8736343022057308	0.7688105545248403	0.989486703772418	0.9700061842918986	0.7741702741702742	0.9696969696969696
ENSDCDT00000053531	0.9885590599876314	0.4758812615955473	0.9693877551020408	0.7172747887033601	0.4715522572665429	0.7675736961451247	0.8366316223459079	0.5336013193156051	0.7454133168418883	0.4871160585446299	0.8146773861059575	0.7612863327149041	1.0	0.7475778190063904	0.6669758812615956	0.5266955266955267	0.7604617604617605	0.4106369820655536	0.5315398886827458	0.6626468769325912	0.7572665429808287	0.5126777983920842	0.8895073180787466	0.9373325087610802	0.7609771181199753	0.9777365491651204	0.7569573283858998	0.7479901051329623	0.9727891156462584	0.44217687074829937	0.8217893217893217	0.7560296846011132	0.8272521129663987	0.5329828901257473	0.8122036693465264	0.7660276231704803	0.7928262213976501	0.7607709750566893	0.7586064728921872	0.5298907441764584	0.7272727272727273	0.5336013193156051	0.67862296433725	0.7768501339929912	0.8214801071943929	0.7422180993609565	0.9388785817357246	0.9405277262420121	0.7559266130694702	0.9740259740259741	0.7627293341579056	0.7778808493094207	0.8131313131313131	0.7489177489177489
ENSSFOT00015014970	0.7573696145124716	0.4854669140383426	0.771902700474129	0.8041640898783756	0.4847454133168418	0.9740259740259741	0.758915687487116	0.5314368171511029	0.8241599670171099	0.471758400329829	0.7661306947021232	0.8622964337250052	0.7475778190063904	1.0	0.6945990517419088	0.5283446712018139	0.8621933621933622	0.4110492681921254	0.5277262420119563	0.6908884766027623	0.8677592249020821	0.5117501546072974	0.7545866831581117	0.7602556173984746	0.8633271490414347	0.7635539064110493	0.7548958977530406	0.8584827870542157	0.7654091939806226	0.4425891568748712	0.7732426303854876	0.852298495155638	0.7700474129045558	0.5393733250876108	0.7636569779426923	0.9777365491651204	0.8376623376623377	0.9672232529375386	0.9650587507730364	0.5361781076066789	0.7686044114615543	0.5398886827458256	0.7071737786023499	0.9656771799628944	0.7729334157905586	0.7558235415378273	0.7627293341579056	0.7627293341579056	0.9885590599876314	0.7672644815501959	0.8594104308390023	0.8452896310039167	0.7804576376004947	0.8774479488765203
ENSCMIT00000027870	0.6722325293753865	0.5309214594928879	0.6765615337043909	0.6594516594516594	0.5250463821892394	0.6958359101216244	0.6661513090084519	0.5877138734281592	0.6773861059575346	0.5228818800247371	0.6441970727685014	0.6962481962481962	0.6669758812615956	0.6945990517419088	1.0	0.6192537621109051	0.6885178313749742	0.4719645433931148	0.5848278705421562	0.9820655534941248	0.6940836940836941	0.5824572253143682	0.6521335807050093	0.6904761904761905	0.6959389816532674	0.6682127396413111	0.6592455163883735	0.6848072562358276	0.6700680272108843	0.5035044320758606	0.6513090084518656	0.6928468357039785	0.6772830344258916	0.5613275613275613	0.6417233560090703	0.7082044939187796	0.715110286538858	0.689033189033189	0.6868686868686869	0.5581323438466296	0.6865594722737579	0.5618429189857761	0.9480519480519479	0.7190270047412904	0.6509997938569367	0.6884147598433312	0.6883116883116883	0.6874871160585446	0.7029478458049887	0.6719233147804576	0.6857349000206143	0.7008864151721295	0.6426509997938571	0.6857349000206143
ENSCMIT00000027873	0.5319521748093177	0.8846629560915276	0.5362811791383221	0.4952587095444239	0.8787878787878788	0.5295815295815296	0.5009276437847866	0.9464028035456606	0.536075036075036	0.8766233766233766	0.4789734075448362	0.5303030303030303	0.5266955266955267	0.5283446712018139	0.6192537621109051	1.0	0.5225726654298083	0.8257060399917543	0.9385693671407958	0.6013193156050299	0.5281385281385281	0.9361987219130076	0.5149453720882292	0.5551432694289837	0.5299938157081014	0.5279323850752422	0.5343228200371057	0.5188620902906618	0.5297876726448155	0.8572459286745001	0.4860853432282004	0.5269016697588126	0.5120593692022264	0.546691403834261	0.4764996907854051	0.5419501133786848	0.5491651205936919	0.5227788084930942	0.5206143063285921	0.543908472479901	0.5320552463409606	0.5476190476190477	0.6031746031746031	0.5527726242011957	0.4857761286332714	0.5339105339105339	0.5613275613275613	0.5461760461760462	0.5366934652648938	0.5316429602143888	0.5197897340754484	0.5349412492269635	0.4774273345701917	0.5197897340754484
ENSPKIT00000025236	0.7567511853226139	0.479282622139765	0.7709750566893424	0.7863327149041435	0.4674293960008246	0.8747680890538033	0.7760255617398475	0.5249433106575964	0.8060193774479488	0.4652648938363224	0.7826221397649971	0.9867037724180582	0.7604617604617605	0.8621933621933622	0.6885178313749742	0.5225726654298083	1.0	0.4049680478251907	0.5214388785817358	0.68418882704597	0.9888682745825604	0.5074211502782932	0.7249020820449392	0.7474747474747475	0.987012987012987	0.7764378478664193	0.7302618016903731	0.9764996907854052	0.7782931354359925	0.4365079365079365	0.7897340754483612	0.9684601113172542	0.7733457019171305	0.5411255411255411	0.7801484230055659	0.8645640074211502	0.9511440940012368	0.8649762935477221	0.86281179138322	0.5364873222016079	0.7661306947021232	0.5401978973407545	0.7004741290455576	0.8510616367759225	0.7924139352710782	0.751288394145537	0.7500515357658215	0.7500515357658215	0.8735312306740878	0.7801484230055659	0.99721706864564	0.9777365491651204	0.7810760667903525	0.9774273345701916
ENSHHUT00000009998	0.4158936301793445	0.8982683982683982	0.4202226345083489	0.3790970933828077	0.8928056070913214	0.41228612657184094	0.3848690991548134	0.8259121830550402	0.4199134199134199	0.8906411049268192	0.3629148629148629	0.4126984126984127	0.4106369820655536	0.4110492681921254	0.4719645433931148	0.8257060399917543	0.4049680478251907	1.0	0.8386930529787673	0.4540300968872397	0.4105339105339105	0.8368377654091941	0.4066171923314781	0.4502164502164503	0.41238919810348384	0.4118738404452691	0.43496186353329214	0.4012574726860441	0.4137291280148423	0.9684601113172542	0.3700267985982272	0.409297052154195	0.3960008245722532	0.5776128633271489	0.3604411461554319	0.42465471036899616	0.4315605029890743	0.4054834054834056	0.4033189033189033	0.5748299319727891	0.41682127396413104	0.5785405071119357	0.455885384456813	0.4354772211915069	0.36971758400329824	0.4186765615337045	0.4443413729128014	0.4412492269635127	0.4193980622552052	0.4155844155844156	0.4021851164708308	0.4173366316223459	0.3613687899402185	0.4021851164708308
ENSAOCT00000007551	0.5367965367965368	0.8976499690785406	0.5411255411255411	0.4956709956709957	0.8931148216862502	0.5289631003916718	0.4992784992784993	0.9444444444444444	0.5364873222016079	0.8909503195217481	0.4773242630385488	0.5291692434549577	0.5315398886827458	0.5277262420119563	0.5848278705421562	0.9385693671407958	0.5214388785817358	0.8386930529787673	1.0	0.5668934240362812	0.5270047412904556	0.9287775716347144	0.5254586683158112	0.5674087816944959	0.5288600288600288	0.5327767470624614	0.531127602556174	0.5177283034425891	0.5291692434549577	0.8702329416615131	0.48443619872191296	0.5257678829107401	0.510410224695939	0.5547309833024119	0.4748505462791177	0.541331684188827	0.5480313337456194	0.5221603793032364	0.5199958771387343	0.551948051948052	0.5322613894042465	0.5556586270871985	0.5687487116058545	0.5521541950113379	0.4841269841269842	0.5341166769738198	0.559781488352917	0.5584415584415584	0.536075036075036	0.5364873222016079	0.5186559472273758	0.533807462378891	0.4757781900639044	0.5186559472273758
ENSCMIT00000027857	0.6679035250463822	0.512987012987013	0.6722325293753865	0.6520305091733664	0.5071119356833642	0.6921253349824779	0.6624407338693052	0.5697794269222841	0.6699649556792414	0.5049474335188621	0.6404864976293547	0.6919191919191919	0.6626468769325912	0.6908884766027623	0.9820655534941248	0.6013193156050299	0.68418882704597	0.4540300968872397	0.5668934240362812	1.0	0.6897546897546898	0.5645227788084931	0.6478045763760051	0.6861471861471862	0.691609977324263	0.6638837353123067	0.6555349412492271	0.6804782519068233	0.66573902288188	0.4855699855699856	0.647598433312719	0.6885178313749742	0.673572459286745	0.5576169861884147	0.6380127808699237	0.7044939187796331	0.7107812822098536	0.6853226138940425	0.6831581117295403	0.5544217687074829	0.67862296433725	0.5581323438466296	0.958359101216244	0.7153164296021439	0.6472892187177901	0.6804782519068233	0.6852195423623995	0.6843949701092559	0.6992372706658421	0.6675943104514533	0.68140589569161	0.6965574108431252	0.6389404246547103	0.68140589569161
ENSPKIT00000025302	0.7673675530818388	0.4848484848484849	0.7815914244485673	0.7832405689548547	0.4729952587095444	0.8706452277880848	0.7727272727272727	0.5305091733663162	0.8165326736755308	0.4708307565450423	0.7793238507524222	0.9811379097093382	0.7572665429808287	0.8677592249020821	0.6940836940836941	0.5281385281385281	0.9888682745825604	0.4105339105339105	0.5270047412904556	0.6897546897546898	1.0	0.512987012987013	0.7304679447536591	0.7530406101834674	0.9814471243042672	0.7732426303854876	0.7358276643990931	0.9876314162028448	0.7750979179550608	0.4420737992166564	0.7864357864357865	0.979591836734694	0.7789115646258503	0.546691403834261	0.7768501339929912	0.8750773036487323	0.9622758194186766	0.8608534322820037	0.8586889301175016	0.5420531849103277	0.7716965574108431	0.5457637600494744	0.7060399917542775	0.8615749330035044	0.7891156462585034	0.7568542568542569	0.7556173984745413	0.7556173984745413	0.8790970933828076	0.771902700474129	0.9916512059369202	0.9721706864564008	0.7777777777777778	0.9885590599876314
ENSPMAT00000010485	0.5179344465058751	0.8957946815089672	0.5222634508348795	0.4805194805194806	0.8904349618635333	0.512987012987013	0.4867037724180581	0.9293960008245724	0.5213358070500927	0.8882704596990312	0.4647495361781076	0.5151515151515151	0.5126777983920842	0.5117501546072974	0.5824572253143682	0.9361987219130076	0.5074211502782932	0.8368377654091941	0.9287775716347144	0.5645227788084931	0.512987012987013	1.0	0.5009276437847866	0.5411255411255411	0.5148423005565863	0.5139146567717996	0.5185528756957328	0.5037105751391465	0.5157699443413729	0.8683776540919398	0.4718614718614719	0.5117501546072974	0.4978354978354978	0.5599876314162029	0.4622758194186766	0.5253555967841682	0.5340136054421769	0.5061842918985776	0.5040197897340755	0.557204700061843	0.5190682333539477	0.5609152752009895	0.5663780663780664	0.5361781076066789	0.4715522572665429	0.5209235209235209	0.5463821892393321	0.5321583178726036	0.5200989486703772	0.5176252319109462	0.5046382189239332	0.5197897340754484	0.4632034632034632	0.5046382189239332
ENSDCDT00000053548	0.8947639661925376	0.468769325912183	0.8990929705215419	0.7076891362605648	0.4799010513296227	0.7388167388167388	0.7706658420944136	0.5141207998350855	0.7373737373737373	0.4655741084312512	0.7705627705627706	0.7326324469181612	0.8895073180787466	0.7545866831581117	0.6521335807050093	0.5149453720882292	0.7249020820449392	0.4066171923314781	0.5254586683158112	0.6478045763760051	0.7304679447536591	0.5009276437847866	1.0	0.9334157905586477	0.7323232323232324	0.8907441764584622	0.7750979179550608	0.7211915069057926	0.8925994640280355	0.4381570810142239	0.7776747062461348	0.7292310863739435	0.7817975675118533	0.5229849515563801	0.7680890538033395	0.751185322613894	0.7299525870954442	0.7320140177283034	0.7298495155638013	0.5198928056070913	0.6861471861471862	0.5236033807462379	0.6625438054009483	0.7402597402597403	0.7773654916512059	0.6880024737167594	0.9085755514326944	0.9370232941661512	0.745928674500103	0.8944547515976088	0.7221191506905793	0.7157287157287158	0.7871572871572872	0.7396413110698825
ENSDCDT00000053568	0.9425891568748712	0.5168006596578025	0.9469181612038756	0.7118119975262832	0.5155638012780871	0.7614924757781899	0.8165326736755308	0.5575139146567718	0.7414965986394558	0.5133992991135848	0.7945784374355803	0.7552051123479695	0.9373325087610802	0.7602556173984746	0.6904761904761905	0.5551432694289837	0.7474747474747475	0.4502164502164503	0.5674087816944959	0.6861471861471862	0.7530406101834674	0.5411255411255411	0.9334157905586477	1.0	0.7548958977530406	0.9385693671407958	0.7812822098536384	0.7437641723356009	0.940424654710369	0.4817563388991961	0.8016903731189445	0.7518037518037518	0.8276643990929705	0.5524634096062667	0.7921047206761492	0.7738610595753453	0.7740672026386312	0.7546897546897547	0.7525252525252525	0.549371263656978	0.7295403009688723	0.5530818387961245	0.702123273551845	0.7846835703978561	0.8013811585240157	0.7313955885384457	0.955988455988456	0.9844361987219129	0.7686044114615543	0.9422799422799424	0.7446918161203876	0.7598433312719027	0.7930323644609358	0.7446918161203876
ENSPKIT00000025363	0.7524221809936096	0.4867037724180581	0.7714904143475572	0.7987012987012987	0.4748505462791177	0.8871366728509585	0.7761286332714904	0.5323644609358895	0.800453514739229	0.4726860441146156	0.7827252112966399	0.9922696351267779	0.7609771181199753	0.8633271490414347	0.6959389816532674	0.5299938157081014	0.987012987012987	0.41238919810348384	0.5288600288600288	0.691609977324263	0.9814471243042672	0.5148423005565863	0.7323232323232324	0.7548958977530406	1.0	0.7769532055246341	0.7376829519686663	0.969078540507112	0.7788084930942074	0.4439290867862297	0.7898371469800041	0.9684601113172542	0.7685013399299113	0.5385487528344671	0.7802514945372089	0.8769325912183055	0.9511440940012368	0.8773448773448773	0.8751803751803752	0.5339105339105339	0.7620078334364049	0.5376211090496805	0.7078952793238508	0.8634302205730777	0.7925170068027211	0.7471655328798186	0.7574726860441147	0.7574726860441147	0.8746650175221604	0.7756132756132756	0.9897959183673468	0.9703153988868276	0.7811791383219955	0.9700061842918986
