	ENSBSLT00000051508	ENSCVAT00000007527	ENSPRET00000023147	ENSFHET00000013380	ENSCSET00000009235	ENSPLAT00000028674	ENSFHET00000013390	ENSPLAT00000032149	ENSGWIT00000013070	ENSGWIT00000013071	ENSPRET00000023153	ENSFHET00000013401	ENSGWIT00000013068	ENSXMAT00000037708	ENSORLT00000039387	ENSPFOT00000009724	ENSGAFT00000025119	ENSMALT00000017948	ENSPFOT00000022436	ENSXMAT00000021100	ENSFHET00000013376	ENSXCOT00000002065	ENSPMET00000012308	ENSKMAT00000005765	ENSKMAT00000005746	ENSGAFT00000025121	ENSMALT00000017935	ENSPMET00000012292	ENSMALT00000017917	ENSPMET00000012299
ENSPRET00000023153	0.9927749850898868	0.9959274090483088	0.9994717559853454	0.9933373093635512	0.9930305870324616	0.9995910368918804	0.9975291812217773	0.9959614893073188	0.9889409559512652	0.9836925960637299	1.0	0.9980403851069268	0.993541790917611	0.9986708698986112	0.9912924938229529	0.9996251171508904	0.9991820737837608	0.9936951520831558	0.9908494504558236	0.9991650336542558	0.9966601346170232	0.9928431456079068	0.999096873136236	0.9942574763568204	0.9939848342847406	0.9986708698986112	0.9957910880122688	0.9966942148760329	0.9960978103433586	0.9996251171508904
ENSFHET00000013401	0.9928090653488968	0.9959274090483088	0.9975291812217773	0.9952969242566244	0.9929965067734516	0.9981426258839567	0.9994717559853454	0.9945812388174151	0.9888046349152254	0.9835562750276902	0.9980403851069268	1.0	0.9933373093635512	0.9975632614807872	0.991241373434438	0.9981426258839567	0.9980915054954418	0.993558831047116	0.9897248019084944	0.9980403851069268	0.9986027093805911	0.9918548180966176	0.9976314219988072	0.9944108375223653	0.9941552355797904	0.9975973417397972	0.9956547669762289	0.9952287637386044	0.9959444491778138	0.9981426258839567
ENSGWIT00000013068	0.9908494504558236	0.991479935247508	0.9931157876799864	0.9886342336201756	0.991394734599983	0.9935758711766208	0.9929283462554316	0.9901508051461192	0.9939507540257306	0.9882763909005708	0.993541790917611	0.9933373093635512	1.0	0.9931157876799864	0.9896225611314646	0.993592911306126	0.9935077106586009	0.991411774729488	0.9862145352304678	0.9935077106586009	0.9920592996506772	0.9878333475334412	0.9931839481980064	0.9916162562835478	0.9911050523983982	0.9930987475504812	0.9935077106586009	0.9907812899378036	0.9940529948027604	0.9936099514356308
ENSXMAT00000037708	0.9930135469029564	0.9962000511203886	0.9991991139132658	0.9930305870324616	0.9933373093635512	0.9987049501576212	0.9980915054954418	0.9959955695663288	0.98926471841186	0.9840504387833348	0.9986708698986112	0.9975632614807872	0.9931157876799864	1.0	0.9915992161540428	0.9987049501576212	0.9988412711936612	0.9939507540257306	0.9908664905853284	0.9994717559853454	0.9970520575956378	0.9937292323421658	0.9992331941722756	0.9938996336372156	0.99456419868791	0.9993695152083156	0.9962170912498935	0.9966601346170232	0.995535486069694	0.9987049501576212
ENSORLT00000039387	0.9888387151742352	0.990236005793644	0.9916503365425576	0.9865382976910624	0.9889239158217602	0.991343614211468	0.9915992161540428	0.9886683138791856	0.985771491863338	0.980489051716793	0.9912924938229529	0.991241373434438	0.9896225611314646	0.9915992161540428	1.0	0.991411774729488	0.991275453693448	0.9897759222970096	0.9845616426684842	0.991241373434438	0.9907301695492886	0.9862656556189828	0.9917525773195875	0.9888898355627502	0.9894010394478998	0.9916332964130528	0.9918718582261226	0.9893499190593849	0.9913606543409731	0.991394734599983
ENSPFOT00000009724	0.9928431456079068	0.9960296498253388	0.999096873136236	0.9934395501405809	0.9931157876799864	0.99986367896396	0.9976314219988072	0.9962170912498935	0.9889409559512652	0.9837096361932349	0.9996251171508904	0.9981426258839567	0.993592911306126	0.9987049501576212	0.991411774729488	1.0	0.9992161540427708	0.9937973928601858	0.9910880122688932	0.9991991139132658	0.996762375394053	0.9928601857374116	0.9994376757263356	0.9944449177813752	0.9941722757092952	0.9987049501576212	0.9958933287892988	0.9970350174661328	0.9962000511203886	0.9999659197409899
ENSGAFT00000025119	0.9926045837948368	0.9959103689188038	0.9986708698986112	0.993388429752066	0.9929453863849366	0.9992161540427708	0.9975973417397972	0.995603646587714	0.9889068756922552	0.9836755559342252	0.9991820737837608	0.9980915054954418	0.9935077106586009	0.9988412711936612	0.991275453693448	0.9992161540427708	1.0	0.993661071824146	0.9905427281247338	0.9993524750788106	0.996728295135043	0.9930305870324616	0.9987390304166311	0.9943256368748402	0.9940359546732556	0.9994717559853454	0.9957570077532588	0.9963363721564285	0.9960466899548436	0.9992502343017808
ENSMALT00000017948	0.9917866575785976	0.994547158558405	0.9940529948027604	0.9888557553037404	0.9943767572633552	0.9937803527306808	0.9939166737667208	0.9938996336372156	0.9874755048138366	0.9822782653148164	0.9936951520831558	0.993558831047116	0.991411774729488	0.9939507540257306	0.9897759222970096	0.9937973928601858	0.993661071824146	1.0	0.9869302206696772	0.993592911306126	0.9930476271619664	0.9885490329726506	0.9941722757092952	0.991343614211468	0.9918548180966176	0.9940189145437506	0.9977336627758372	0.9917696174490926	0.9972224588906876	0.9938144329896909
ENSPFOT00000022436	0.9896396012609696	0.9885831132316606	0.991207293175428	0.9850217261651188	0.9862656556189828	0.9910028116213684	0.9900826446280993	0.9894010394478998	0.9918888983556275	0.9912243333049332	0.9908494504558236	0.9897248019084944	0.9862145352304678	0.9908664905853284	0.9845616426684842	0.9910880122688932	0.9905427281247338	0.9869302206696772	1.0	0.9905086478657238	0.9892135980233451	0.9928942659964216	0.991411774729488	0.9862656556189828	0.9867768595041322	0.9909005708443384	0.98902615659879	0.9890091164692852	0.9885149527136406	0.9910539320098832
ENSXMAT00000021100	0.9926557041833518	0.995842208400784	0.9986708698986112	0.9933373093635512	0.9929794666439464	0.9991991139132658	0.9975632614807872	0.9956377268467241	0.9889068756922552	0.9836925960637299	0.9991650336542558	0.9980403851069268	0.9935077106586009	0.9994717559853454	0.991241373434438	0.9991991139132658	0.9993524750788106	0.993592911306126	0.9905086478657238	1.0	0.9966942148760329	0.9933713896225612	0.9987049501576212	0.9943256368748402	0.9940529948027604	0.9988412711936612	0.995688847235239	0.9963022918974184	0.9959614893073188	0.9991991139132658
ENSFHET00000013376	0.9922978614637472	0.9954162051631592	0.9970179773366278	0.9938996336372156	0.9924853028883021	0.996762375394053	0.9989605521001959	0.9940700349322656	0.9882934310300758	0.9830450711425408	0.9966601346170232	0.9986027093805911	0.9920592996506772	0.9970520575956378	0.9907301695492886	0.996762375394053	0.996728295135043	0.9930476271619664	0.9892135980233451	0.9966942148760329	1.0	0.991343614211468	0.9971202181136576	0.9931328278094912	0.9936440316946408	0.9970861378546476	0.9951435630910797	0.9964556530629632	0.9946323592059301	0.996762375394053
ENSXCOT00000002065	0.9918548180966176	0.9905768083837436	0.9932009883275112	0.987151742353242	0.9879355883104712	0.9928772258669166	0.9922126608162222	0.991343614211468	0.9865553378205676	0.985890772769873	0.9928431456079068	0.9918548180966176	0.9878333475334412	0.9937292323421658	0.9862656556189828	0.9928601857374116	0.9930305870324616	0.9885490329726506	0.9928942659964216	0.9933713896225612	0.991343614211468	1.0	0.9932180284570162	0.9883275112890858	0.9888387151742352	0.993388429752066	0.9906449689017636	0.9908153701968136	0.990133765016614	0.9928601857374116
ENSPMET00000012308	0.9931839481980064	0.9963874925449432	0.9996251171508904	0.9930987475504812	0.9934565902700859	0.9993013546902956	0.9981596660134616	0.9965408537104882	0.9893158388003748	0.9840845190423448	0.999096873136236	0.9976314219988072	0.9931839481980064	0.9992331941722756	0.9917525773195875	0.9994376757263356	0.9987390304166311	0.9941722757092952	0.991411774729488	0.9987049501576212	0.9971202181136576	0.9932180284570162	1.0	0.9940359546732556	0.99470051972395	0.9992672744312856	0.9964386129334584	0.9974269404447472	0.9957570077532588	0.9994717559853454
ENSKMAT00000005765	0.990406407088694	0.992348981852262	0.9938314731191956	0.9897077617789896	0.9907131294197836	0.9944449177813752	0.9940018744142456	0.9909687313623584	0.9866575785975974	0.9813751384510522	0.9942574763568204	0.9944108375223653	0.9916162562835478	0.9938996336372156	0.9888898355627502	0.9944449177813752	0.9943256368748402	0.991343614211468	0.9862656556189828	0.9943256368748402	0.9931328278094912	0.9883275112890858	0.9940359546732556	1.0	0.9993183948198008	0.9938825935077108	0.9934395501405809	0.9916332964130528	0.9940359546732556	0.99446195791088
ENSKMAT00000005746	0.9909176109738436	0.9928601857374116	0.99449603816989	0.9896055210019596	0.9912243333049332	0.9941722757092952	0.99466643946494	0.991479935247508	0.9871687824827468	0.9818863423362018	0.9939848342847406	0.9941552355797904	0.9911050523983982	0.99456419868791	0.9894010394478998	0.9941722757092952	0.9940359546732556	0.9918548180966176	0.9867768595041322	0.9940529948027604	0.9936440316946408	0.9888387151742352	0.99470051972395	0.9993183948198008	1.0	0.994547158558405	0.9941041151912756	0.9921445002982022	0.9934395501405809	0.9941893158388004
ENSGAFT00000025121	0.9929624265144416	0.9962682116384084	0.9991991139132658	0.9930646672914716	0.9933032291045412	0.9987049501576212	0.9981255857544518	0.9959614893073188	0.98926471841186	0.9840333986538298	0.9986708698986112	0.9975973417397972	0.9930987475504812	0.9993695152083156	0.9916332964130528	0.9987049501576212	0.9994717559853454	0.9940189145437506	0.9909005708443384	0.9988412711936612	0.9970861378546476	0.993388429752066	0.9992672744312856	0.9938825935077108	0.994547158558405	1.0	0.9962852517679134	0.9966942148760329	0.995603646587714	0.9987390304166311
ENSMALT00000017935	0.9938825935077108	0.994547158558405	0.9963193320269234	0.9911220925279032	0.9940700349322656	0.9958762886597938	0.9961830109908836	0.9932180284570162	0.9895714407429496	0.9843742012439296	0.9957910880122688	0.9956547669762289	0.9935077106586009	0.9962170912498935	0.9918718582261226	0.9958933287892988	0.9957570077532588	0.9977336627758372	0.98902615659879	0.995688847235239	0.9951435630910797	0.9906449689017636	0.9964386129334584	0.9934395501405809	0.9941041151912756	0.9962852517679134	1.0	0.9938655533782056	0.9993183948198008	0.9959103689188038
ENSPMET00000012292	0.9907812899378036	0.9939848342847406	0.9970520575956378	0.9905256879952288	0.9910539320098832	0.9968986964300928	0.9955866064582092	0.9941381954502854	0.986913180540172	0.981681860782142	0.9966942148760329	0.9952287637386044	0.9907812899378036	0.9966601346170232	0.9893499190593849	0.9970350174661328	0.9963363721564285	0.9917696174490926	0.9890091164692852	0.9963022918974184	0.9964556530629632	0.9908153701968136	0.9974269404447472	0.9916332964130528	0.9921445002982022	0.9966942148760329	0.9938655533782056	1.0	0.993354349493056	0.9970690977251428
ENSMALT00000017917	0.9933713896225612	0.9940359546732556	0.9956377268467241	0.991241373434438	0.993558831047116	0.9961830109908836	0.995501405810684	0.9927068245718668	0.9890602368578	0.98386299735878	0.9960978103433586	0.9959444491778138	0.9940529948027604	0.995535486069694	0.9913606543409731	0.9962000511203886	0.9960466899548436	0.9972224588906876	0.9885149527136406	0.9959614893073188	0.9946323592059301	0.990133765016614	0.9957570077532588	0.9940359546732556	0.9934395501405809	0.995603646587714	0.9993183948198008	0.993354349493056	1.0	0.9962170912498935
ENSPMET00000012299	0.9928261054784016	0.9960296498253388	0.999096873136236	0.9934395501405809	0.9930987475504812	0.99982959870495	0.9976314219988072	0.9961830109908836	0.9889579960807702	0.98372667632274	0.9996251171508904	0.9981426258839567	0.9936099514356308	0.9987049501576212	0.991394734599983	0.9999659197409899	0.9992502343017808	0.9938144329896909	0.9910539320098832	0.9991991139132658	0.996762375394053	0.9928601857374116	0.9994717559853454	0.99446195791088	0.9941893158388004	0.9987390304166311	0.9959103689188038	0.9970690977251428	0.9962170912498935	1.0
