,ENSAMXT00000040275,ENSPFOT00000014182,ENSDART00000171258,ENSKMAT00000007690,ENSDART00000125584,ENSELUT00000011706,ENSPNYT00000006488,ENSAPOT00000005761,ENSEEET00000035701,ENSPLAT00000022591,ENSNBRT00000023335,ENSELUT00000003600,ENSHHUT00000047888,ENSPNAT00000017823,ENSOMET00000009694,ENSHHUT00000047873,ENSPNAT00000021178,ENSHBUT00000016653,ENSAMXT00000034564,ENSDCDT00000032969,ENSGAFT00000028805,ENSELUT00000010929,ENSIPUT00000029448,ENSAMXT00000037541,ENSPNAT00000021151,ENSHHUT00000069767,ENSIPUT00000029433,ENSAOCT00000019271,ENSMZET00005012480,ENSHHUT00000011477,ENSELUT00000010918,ENSAPET00000015333,ENSONIT00000019793,ENSPRNT00000029944,ENSSDUT00000005047,ENSSPAT00000005384,ENSHHUT00000011460,ENSHHUT00000011464,ENSPNAT00000021180,ENSPNAT00000021184,ENSCHAT00000001037,ENSACIT00000021987,ENSPNAT00000021137,ENSXMAT00000040015,ENSACLT00000009365,ENSDART00000173691,ENSAPET00000015340,ENSGWIT00000006549,ENSEEET00000039594,ENSDART00000173774,ENSIPUT00000029421,ENSPMET00000009459,ENSPRET00000006355,ENSEEET00000035699,ENSELUT00000011717,ENSGWIT00000006550,ENSGWIT00000006552,ENSEEET00000035697
ENSNBRT00000023335,0.741,0.9236666666666666,0.8056666666666666,0.9176666666666666,0.807,0.8933333333333333,0.9963333333333333,0.9396666666666667,0.89,0.9256666666666666,1.0,0.7923333333333333,0.8253333333333334,0.8806666666666667,0.7453333333333333,0.9136666666666666,0.8073333333333333,0.9963333333333333,0.775,0.8223333333333334,0.9266666666666666,0.8523333333333334,0.804,0.766,0.775,0.7613333333333333,0.8086666666666666,0.941,0.9956666666666667,0.804,0.8406666666666667,0.8836666666666667,0.9863333333333333,0.9436666666666667,0.9433333333333334,0.9453333333333334,0.8086666666666666,0.853,0.6553333333333333,0.7243333333333334,0.8166666666666667,0.9146666666666666,0.8816666666666667,0.926,0.9953333333333333,0.7796666666666666,0.941,0.708,0.886,0.7276666666666667,0.6833333333333333,0.924,0.9133333333333333,0.8703333333333333,0.8996666666666666,0.7196666666666667,0.773,0.8703333333333333
ENSELUT00000003600,0.7886666666666666,0.7773333333333333,0.84,0.7753333333333333,0.84,0.789,0.7926666666666666,0.789,0.7843333333333333,0.7796666666666666,0.7923333333333333,1.0,0.718,0.7713333333333333,0.6596666666666666,0.7926666666666666,0.8493333333333334,0.792,0.8193333333333334,0.8553333333333333,0.7796666666666666,0.7393333333333333,0.709,0.8136666666666666,0.8186666666666667,0.912,0.709,0.7916666666666666,0.792,0.6996666666666667,0.7303333333333333,0.7473333333333333,0.7903333333333333,0.7906666666666666,0.7946666666666666,0.7946666666666666,0.6996666666666667,0.738,0.6956666666666667,0.7673333333333333,0.8533333333333334,0.7823333333333333,0.7733333333333333,0.779,0.792,0.8046666666666666,0.7913333333333333,0.745,0.7813333333333333,0.7673333333333333,0.7166666666666667,0.778,0.772,0.767,0.7906666666666666,0.7526666666666667,0.6643333333333333,0.767
ENSHHUT00000047888,0.6733333333333333,0.819,0.7293333333333333,0.8136666666666666,0.73,0.8406666666666667,0.826,0.826,0.809,0.8173333333333334,0.8253333333333334,0.718,1.0,0.807,0.7553333333333333,0.8663333333333333,0.74,0.8263333333333334,0.6886666666666666,0.7343333333333333,0.8186666666666667,0.7876666666666666,0.811,0.6983333333333334,0.708,0.6856666666666666,0.811,0.8263333333333334,0.8256666666666667,0.7886666666666666,0.7966666666666666,0.7856666666666666,0.8263333333333334,0.8283333333333334,0.835,0.827,0.7886666666666666,0.8096666666666666,0.615,0.6736666666666666,0.7256666666666667,0.8076666666666666,0.8193333333333334,0.8163333333333334,0.8263333333333334,0.723,0.8256666666666667,0.666,0.807,0.723,0.618,0.8193333333333334,0.8273333333333334,0.809,0.8346666666666667,0.7283333333333334,0.7986666666666666,0.809
ENSPNAT00000017823,0.754,0.87,0.805,0.8636666666666667,0.806,0.873,0.8796666666666667,0.873,0.9106666666666666,0.869,0.8806666666666667,0.7713333333333333,0.807,1.0,0.7213333333333334,0.8776666666666667,0.8486666666666667,0.8793333333333333,0.7933333333333333,0.7866666666666666,0.871,0.8103333333333333,0.8083333333333333,0.7786666666666666,0.8126666666666666,0.7393333333333333,0.8083333333333333,0.8723333333333333,0.8796666666666667,0.7743333333333333,0.8013333333333333,0.827,0.8803333333333333,0.8783333333333333,0.8803333333333333,0.873,0.7743333333333333,0.8156666666666667,0.642,0.7463333333333333,0.7963333333333333,0.8513333333333334,0.9476666666666667,0.8683333333333333,0.8796666666666667,0.7563333333333333,0.8723333333333333,0.671,0.9066666666666666,0.7206666666666667,0.6563333333333333,0.87,0.859,0.8883333333333333,0.8683333333333333,0.6826666666666666,0.7403333333333333,0.8883333333333333
ENSOMET00000009694,0.6363333333333333,0.7383333333333333,0.679,0.7436666666666667,0.6766666666666666,0.7286666666666667,0.7456666666666667,0.7346666666666667,0.727,0.7366666666666667,0.7453333333333333,0.6596666666666666,0.7553333333333333,0.7213333333333334,1.0,0.7296666666666667,0.666,0.745,0.6796666666666666,0.6886666666666666,0.7376666666666667,0.6773333333333333,0.7663333333333333,0.6613333333333333,0.666,0.6253333333333333,0.7663333333333333,0.7356666666666667,0.7456666666666667,0.6303333333333333,0.6666666666666666,0.687,0.7436666666666667,0.741,0.742,0.7436666666666667,0.6303333333333333,0.6726666666666666,0.63,0.696,0.6826666666666666,0.749,0.7093333333333334,0.736,0.7456666666666667,0.7266666666666667,0.7356666666666667,0.651,0.7256666666666667,0.651,0.6226666666666667,0.7383333333333333,0.7216666666666667,0.707,0.7246666666666667,0.7253333333333334,0.825,0.707
ENSHHUT00000047873,0.7336666666666667,0.8976666666666666,0.8013333333333333,0.8946666666666667,0.802,0.919,0.9136666666666666,0.91,0.8903333333333333,0.9,0.9136666666666666,0.7926666666666666,0.8663333333333333,0.8776666666666667,0.7296666666666667,1.0,0.801,0.9136666666666666,0.768,0.817,0.901,0.8843333333333333,0.806,0.7586666666666667,0.768,0.7626666666666667,0.8106666666666666,0.9106666666666666,0.9133333333333333,0.8526666666666667,0.872,0.8653333333333333,0.9136666666666666,0.9163333333333333,0.923,0.911,0.8573333333333333,0.9043333333333333,0.6526666666666666,0.7153333333333334,0.8083333333333333,0.8836666666666667,0.8813333333333333,0.8993333333333333,0.9133333333333333,0.7763333333333333,0.91,0.703,0.887,0.723,0.68,0.897,0.887,0.8703333333333333,0.9253333333333333,0.7073333333333334,0.7673333333333333,0.8703333333333333
ENSPNAT00000021178,0.874,0.7896666666666666,0.8806666666666667,0.791,0.881,0.794,0.8063333333333333,0.7946666666666666,0.8336666666666667,0.791,0.8073333333333333,0.8493333333333334,0.74,0.8486666666666667,0.666,0.801,1.0,0.806,0.8816666666666667,0.8633333333333333,0.7913333333333333,0.741,0.7476666666666667,0.8986666666666666,0.964,0.8183333333333334,0.752,0.7953333333333333,0.807,0.7246666666666667,0.7546666666666667,0.7463333333333333,0.8043333333333333,0.8003333333333333,0.802,0.7986666666666666,0.729,0.744,0.78,0.89,0.8733333333333333,0.7826666666666666,0.892,0.7906666666666666,0.807,0.8203333333333334,0.7953333333333333,0.7673333333333333,0.832,0.8173333333333334,0.7386666666666667,0.79,0.802,0.8336666666666667,0.8,0.779,0.6843333333333333,0.8336666666666667
ENSHBUT00000016653,0.7406666666666667,0.923,0.8046666666666666,0.917,0.806,0.893,0.9976666666666667,0.939,0.8893333333333333,0.925,0.9963333333333333,0.792,0.8263333333333334,0.8793333333333333,0.745,0.9136666666666666,0.806,1.0,0.7746666666666666,0.8216666666666667,0.926,0.852,0.8036666666666666,0.7656666666666667,0.774,0.761,0.8083333333333333,0.9403333333333334,0.9966666666666667,0.8046666666666666,0.8403333333333334,0.8836666666666667,0.9863333333333333,0.9426666666666667,0.943,0.9446666666666667,0.8093333333333333,0.8536666666666667,0.6546666666666666,0.7233333333333334,0.8163333333333334,0.9133333333333333,0.8803333333333333,0.9256666666666666,0.996,0.7793333333333333,0.9403333333333334,0.7086666666666667,0.8856666666666667,0.727,0.683,0.9233333333333333,0.913,0.8696666666666667,0.8993333333333333,0.719,0.773,0.8696666666666667
ENSAMXT00000034564,0.927,0.7633333333333333,0.8496666666666667,0.761,0.8503333333333334,0.7613333333333333,0.7743333333333333,0.765,0.807,0.7643333333333333,0.775,0.8193333333333334,0.6886666666666666,0.7933333333333333,0.6796666666666666,0.768,0.8816666666666667,0.7746666666666666,1.0,0.838,0.766,0.7106666666666667,0.7163333333333334,0.9523333333333334,0.9156666666666666,0.787,0.7203333333333334,0.7663333333333333,0.775,0.6663333333333333,0.7026666666666667,0.7183333333333334,0.7723333333333333,0.772,0.771,0.7703333333333333,0.6703333333333333,0.7103333333333334,0.7613333333333333,0.8593333333333333,0.8446666666666667,0.785,0.7933333333333333,0.7666666666666667,0.775,0.8253333333333334,0.7663333333333333,0.751,0.8053333333333333,0.7683333333333333,0.751,0.7633333333333333,0.7503333333333333,0.785,0.767,0.7656666666666667,0.6683333333333333,0.785
ENSDCDT00000032969,0.8036666666666666,0.8046666666666666,0.8646666666666667,0.799,0.8656666666666667,0.802,0.8216666666666667,0.8073333333333333,0.8103333333333333,0.8066666666666666,0.8223333333333334,0.8553333333333333,0.7343333333333333,0.7866666666666666,0.6886666666666666,0.817,0.8633333333333333,0.8216666666666667,0.838,1.0,0.806,0.762,0.7213333333333334,0.8286666666666667,0.8333333333333334,0.8236666666666667,0.726,0.81,0.822,0.7156666666666667,0.7526666666666667,0.7616666666666667,0.8206666666666667,0.8126666666666666,0.8243333333333334,0.817,0.7203333333333334,0.7623333333333333,0.722,0.7906666666666666,0.8943333333333333,0.8053333333333333,0.7903333333333333,0.8073333333333333,0.822,0.8303333333333334,0.8093333333333333,0.7733333333333333,0.8103333333333333,0.7893333333333333,0.7486666666666667,0.8046666666666666,0.795,0.791,0.8083333333333333,0.7846666666666666,0.6883333333333334,0.791
ENSGAFT00000028805,0.7266666666666667,0.984,0.791,0.923,0.7926666666666666,0.8836666666666667,0.926,0.9273333333333333,0.8806666666666667,0.9853333333333333,0.9266666666666666,0.7796666666666666,0.8186666666666667,0.871,0.7376666666666667,0.901,0.7913333333333333,0.926,0.766,0.806,1.0,0.844,0.7986666666666666,0.7516666666666667,0.76,0.748,0.8033333333333333,0.9276666666666666,0.925,0.797,0.8333333333333334,0.8733333333333333,0.926,0.9306666666666666,0.9326666666666666,0.9323333333333333,0.8016666666666666,0.8443333333333334,0.6413333333333333,0.7096666666666667,0.8046666666666666,0.8936666666666667,0.8723333333333333,0.9866666666666667,0.925,0.7643333333333333,0.927,0.696,0.8763333333333333,0.7153333333333334,0.67,0.9856666666666667,0.9663333333333334,0.8613333333333333,0.89,0.708,0.7656666666666667,0.8613333333333333
ENSELUT00000010929,0.6786666666666666,0.8423333333333334,0.7466666666666667,0.8363333333333334,0.7476666666666667,0.8556666666666667,0.8523333333333334,0.8483333333333334,0.8273333333333334,0.8446666666666667,0.8523333333333334,0.7393333333333333,0.7876666666666666,0.8103333333333333,0.6773333333333333,0.8843333333333333,0.741,0.852,0.7106666666666667,0.762,0.844,1.0,0.747,0.7036666666666667,0.7103333333333334,0.7096666666666667,0.7516666666666667,0.8486666666666667,0.8516666666666667,0.901,0.985,0.865,0.851,0.8576666666666667,0.8606666666666667,0.8523333333333334,0.9056666666666666,0.948,0.6566666666666666,0.661,0.7516666666666667,0.822,0.8136666666666666,0.844,0.8513333333333334,0.7773333333333333,0.8486666666666667,0.706,0.8246666666666667,0.672,0.6806666666666666,0.8426666666666667,0.833,0.8103333333333333,0.862,0.6533333333333333,0.7226666666666667,0.8103333333333333
ENSIPUT00000029448,0.701,0.7976666666666666,0.72,0.7926666666666666,0.7216666666666667,0.799,0.804,0.7973333333333333,0.8233333333333334,0.7993333333333333,0.804,0.709,0.811,0.8083333333333333,0.7663333333333333,0.806,0.7476666666666667,0.8036666666666666,0.7163333333333334,0.7213333333333334,0.7986666666666666,0.747,1.0,0.726,0.7336666666666667,0.675,0.9953333333333333,0.7966666666666666,0.803,0.7266666666666667,0.756,0.7583333333333333,0.8033333333333333,0.8033333333333333,0.804,0.8006666666666666,0.7266666666666667,0.7476666666666667,0.6326666666666667,0.713,0.7216666666666667,0.775,0.8303333333333334,0.7976666666666666,0.8033333333333333,0.689,0.7966666666666666,0.632,0.821,0.7146666666666667,0.584,0.7973333333333333,0.8063333333333333,0.8233333333333334,0.8003333333333333,0.6973333333333334,0.8116666666666666,0.8233333333333334
ENSAMXT00000037541,0.9746666666666667,0.7486666666666667,0.8426666666666667,0.7476666666666667,0.843,0.755,0.7653333333333333,0.753,0.7946666666666666,0.7496666666666667,0.766,0.8136666666666666,0.6983333333333334,0.7786666666666666,0.6613333333333333,0.7586666666666667,0.8986666666666666,0.7656666666666667,0.9523333333333334,0.8286666666666667,0.7516666666666667,0.7036666666666667,0.726,1.0,0.9323333333333333,0.7826666666666666,0.73,0.7546666666666667,0.766,0.6886666666666666,0.7176666666666667,0.7066666666666667,0.7636666666666667,0.76,0.761,0.76,0.6926666666666667,0.701,0.7773333333333333,0.876,0.8336666666666667,0.774,0.8123333333333334,0.7516666666666667,0.766,0.8173333333333334,0.7546666666666667,0.7636666666666667,0.7933333333333333,0.781,0.735,0.7486666666666667,0.7623333333333333,0.7946666666666666,0.7606666666666667,0.7756666666666666,0.6793333333333333,0.7946666666666666
ENSPNAT00000021151,0.9076666666666666,0.7593333333333333,0.8486666666666667,0.7596666666666667,0.8483333333333334,0.7626666666666667,0.774,0.763,0.8013333333333333,0.7606666666666667,0.775,0.8186666666666667,0.708,0.8126666666666666,0.666,0.768,0.964,0.774,0.9156666666666666,0.8333333333333334,0.76,0.7103333333333334,0.7336666666666667,0.9323333333333333,1.0,0.7866666666666666,0.738,0.7643333333333333,0.775,0.6923333333333334,0.724,0.7153333333333334,0.7723333333333333,0.7696666666666667,0.7713333333333333,0.768,0.6966666666666667,0.7116666666666667,0.816,0.926,0.8423333333333334,0.7826666666666666,0.856,0.76,0.775,0.8203333333333334,0.7643333333333333,0.7673333333333333,0.7996666666666666,0.7846666666666666,0.7386666666666667,0.7593333333333333,0.7716666666666666,0.8013333333333333,0.7686666666666667,0.779,0.6843333333333333,0.8013333333333333
ENSHHUT00000069767,0.7576666666666667,0.7456666666666667,0.8106666666666666,0.7416666666666667,0.8086666666666666,0.7553333333333333,0.7613333333333333,0.756,0.7543333333333333,0.7476666666666667,0.7613333333333333,0.912,0.6856666666666666,0.7393333333333333,0.6253333333333333,0.7626666666666667,0.8183333333333334,0.761,0.787,0.8236666666666667,0.748,0.7096666666666667,0.675,0.7826666666666666,0.7866666666666666,1.0,0.675,0.7586666666666667,0.761,0.6696666666666666,0.6996666666666667,0.7156666666666667,0.7576666666666667,0.7593333333333333,0.7636666666666667,0.7613333333333333,0.6696666666666666,0.7096666666666667,0.665,0.736,0.821,0.7476666666666667,0.741,0.7473333333333333,0.761,0.774,0.759,0.7143333333333334,0.751,0.7346666666666667,0.686,0.7463333333333333,0.7386666666666667,0.736,0.7566666666666667,0.719,0.625,0.736
ENSIPUT00000029433,0.705,0.8023333333333333,0.7236666666666667,0.797,0.7253333333333334,0.799,0.8086666666666666,0.802,0.828,0.804,0.8086666666666666,0.709,0.811,0.8083333333333333,0.7663333333333333,0.8106666666666666,0.752,0.8083333333333333,0.7203333333333334,0.726,0.8033333333333333,0.7516666666666667,0.9953333333333333,0.73,0.738,0.675,1.0,0.8013333333333333,0.8076666666666666,0.7266666666666667,0.7606666666666667,0.7583333333333333,0.808,0.808,0.8086666666666666,0.8053333333333333,0.7313333333333333,0.7523333333333333,0.6326666666666667,0.7173333333333334,0.726,0.775,0.8346666666666667,0.8023333333333333,0.808,0.689,0.8013333333333333,0.632,0.8253333333333334,0.7183333333333334,0.5886666666666667,0.802,0.811,0.828,0.8046666666666666,0.7016666666666667,0.8116666666666666,0.828
ENSAOCT00000019271,0.7296666666666667,0.9256666666666666,0.794,0.9223333333333333,0.7956666666666666,0.8913333333333333,0.9403333333333334,0.9903333333333333,0.8873333333333333,0.9276666666666666,0.941,0.7916666666666666,0.8263333333333334,0.8723333333333333,0.7356666666666667,0.9106666666666666,0.7953333333333333,0.9403333333333334,0.7663333333333333,0.81,0.9276666666666666,0.8486666666666667,0.7966666666666666,0.7546666666666667,0.7643333333333333,0.7586666666666667,0.8013333333333333,1.0,0.9403333333333334,0.8053333333333333,0.838,0.923,0.944,0.9543333333333334,0.9556666666666667,0.9723333333333334,0.81,0.8536666666666667,0.643,0.713,0.804,0.9126666666666666,0.875,0.9273333333333333,0.9403333333333334,0.766,0.9993333333333333,0.6956666666666667,0.8803333333333333,0.7176666666666667,0.67,0.9266666666666666,0.9163333333333333,0.8656666666666667,0.8976666666666666,0.707,0.77,0.8656666666666667
ENSMZET00005012480,0.741,0.9226666666666666,0.805,0.917,0.8063333333333333,0.8926666666666667,0.9963333333333333,0.939,0.8893333333333333,0.9246666666666666,0.9956666666666667,0.792,0.8256666666666667,0.8796666666666667,0.7456666666666667,0.9133333333333333,0.807,0.9966666666666667,0.775,0.822,0.925,0.8516666666666667,0.803,0.766,0.775,0.761,0.8076666666666666,0.9403333333333334,1.0,0.804,0.84,0.883,0.9856666666666667,0.943,0.9433333333333334,0.9443333333333334,0.8086666666666666,0.853,0.6553333333333333,0.7243333333333334,0.8156666666666667,0.9143333333333333,0.8806666666666667,0.9243333333333333,0.9993333333333333,0.7796666666666666,0.9403333333333334,0.708,0.8856666666666667,0.727,0.6833333333333333,0.923,0.9123333333333333,0.8696666666666667,0.899,0.7196666666666667,0.7736666666666666,0.8696666666666667
