	ENSPTRT00000024341	ENSVURT00010031358	ENSNLET00000035082	ENSPTRT00000090523	ENSNLET00000042742	ENSPTRT00000107793	ENSPCIT00000025027	ENST00000401884	ENSPPYT00000015528	ENSMODT00000036248	ENSVURT00010031309	ENSVURT00010031321	ENSNLET00000042168	ENSMODT00000085325	ENSPTET00000052411	ENSPTET00000052410	ENST00000342631	ENSVURT00010031365	ENSNLET00000017482	ENSPCIT00000025018	ENST00000405547	ENST00000310397
ENSVURT00010031309	0.649164677804296	0.9324923286737128	0.627230367087169	0.6526878054324355	0.6881463802704852	0.6329128310035231	0.7274690305716559	0.6199568132742357	0.6645073303784521	0.6791680872826458	1.0	0.94078872599159	0.6168882827594044	0.5254006137061029	0.6437095124445961	0.6560972837822479	0.7307648596431413	0.9585180134106148	0.6447323559495397	0.7441754744857371	0.6426866689396522	0.6550744402773042
ENSVURT00010031321	0.6367769064666441	0.9257870212524152	0.6126832594613024	0.6403000340947835	0.6735992726446187	0.6181384248210023	0.7092851460393227	0.6362086600750085	0.6524605068757814	0.6649619274917604	0.94078872599159	1.0	0.6023411751335379	0.5352881009205591	0.6289351062620753	0.6434822138879418	0.7161041027389476	0.9488578247528128	0.6301852483236732	0.73315149448801	0.6280259120354585	0.6429139674963064
ENSNLET00000042168	0.9079440845550629	0.6375724514149335	0.9762473008296396	0.9108989657915672	0.6463234458461189	0.9334015229003296	0.7556540515967723	0.8999886350721673	0.8715763154903966	0.8085009660188658	0.6168882827594044	0.6023411751335379	1.0	0.7063302648028185	0.9304466416638254	0.9096488237299694	0.6737129219229457	0.6449596545061939	0.954540288669167	0.7562222979884078	0.9362427548585066	0.9154449369246506
ENSMODT00000085325	0.7121263779974997	0.5451755881350153	0.6834867598590749	0.7159904534606205	0.4769860211387658	0.7366746221161495	0.7063302648028185	0.7486077963404932	0.6816683714058416	0.8347539493124219	0.5254006137061029	0.5352881009205591	0.7063302648028185	1.0	0.7401977497442891	0.7193999318104329	0.5229003295829071	0.5543811796795091	0.7012160472780998	0.6933742470735311	0.7390612569610183	0.7182634390271622
ENSPTET00000052411	0.9537447437208774	0.6560972837822479	0.916013183316286	0.9578361177406524	0.6458688487328106	0.9698829412433232	0.7922491192180929	0.9389703375383568	0.9145357426980338	0.8543016251846801	0.6437095124445961	0.6289351062620753	0.9304466416638254	0.7401977497442891	1.0	0.9792021820661438	0.7023525400613706	0.6635981361518354	0.9372655983634504	0.7859984089101034	0.9837481531992271	0.9629503352653712
ENSPTET00000052410	0.9736333674281168	0.6352994658483918	0.9238549835208546	0.9777247414478918	0.6406409819297647	0.949085123309467	0.7882713944766451	0.9396522332083193	0.9344243664052734	0.8686214342538925	0.6560972837822479	0.6434822138879418	0.9096488237299694	0.7193999318104329	0.9792021820661438	1.0	0.6972383225366519	0.6610978520286396	0.9451073985680192	0.8003182179793158	0.9629503352653712	0.9824980111376292
ENST00000342631	0.694624389135129	0.7365609728378225	0.6664393681100125	0.6987157631549039	0.9362427548585066	0.7033753835663143	0.6335947266734856	0.6726900784180021	0.7359927264461871	0.6428003182179793	0.7307648596431413	0.7161041027389476	0.6737129219229457	0.5229003295829071	0.7023525400613706	0.6972383225366519	1.0	0.7440618252074099	0.6875781338788499	0.6330264802818502	0.7097397431526309	0.7048528241845664
ENSVURT00010031365	0.6543925446073418	0.9628366859870441	0.6298443004886919	0.6579156722354813	0.7011023979997727	0.6610978520286396	0.7270144334583475	0.6522332083191271	0.669848846459825	0.6833731105807478	0.9585180134106148	0.9488578247528128	0.6449596545061939	0.5543811796795091	0.6635981361518354	0.6610978520286396	0.7440618252074099	1.0	0.6473462893510626	0.759290828503239	0.6625752926468917	0.6605296056370042
ENSNLET00000017482	0.9416979202182066	0.631321741106944	0.9782929878395272	0.9457892942379816	0.660188657802023	0.9288555517672464	0.7748607796340493	0.9083986816683716	0.907603136720082	0.8360040913740198	0.6447323559495397	0.6301852483236732	0.954540288669167	0.7012160472780998	0.9372655983634504	0.9451073985680192	0.6875781338788499	0.6473462893510626	1.0	0.7766791680872827	0.9429480622798044	0.9510171610410274
ENSPCIT00000025018	0.7964541425161951	0.7267871349016933	0.7589498806682577	0.7999772701443346	0.5904080009091942	0.7856574610751221	0.9551085350608024	0.7774747130355723	0.7944084555063076	0.8397545175588135	0.7441754744857371	0.73315149448801	0.7562222979884078	0.6933742470735311	0.7859984089101034	0.8003182179793158	0.6330264802818502	0.759290828503239	0.7766791680872827	1.0	0.7875894988066826	0.8022502557108763
ENST00000405547	0.9662461643368564	0.6550744402773042	0.9218092965109672	0.9703375383566314	0.6470053415160814	0.9823843618593022	0.793612910558018	0.954540288669167	0.9211274008410046	0.8524832367314468	0.6426866689396522	0.6280259120354585	0.9362427548585066	0.7390612569610183	0.9837481531992271	0.9629503352653712	0.7097397431526309	0.6625752926468917	0.9429480622798044	0.7875894988066826	1.0	0.9792021820661438
ENST00000310397	0.9867030344357314	0.6342766223434482	0.92987839527219	0.9907944084555064	0.6417774747130356	0.961586543925446	0.7895215365382429	0.9562450278440732	0.9411296738265712	0.8673712921922946	0.6550744402773042	0.6429139674963064	0.9154449369246506	0.7182634390271622	0.9629503352653712	0.9824980111376292	0.7048528241845664	0.6605296056370042	0.9510171610410274	0.8022502557108763	0.9792021820661438	1.0
