,ENSLAFT00000029524,ENSVURT00010020709,ENSPCIT00000064398,ENSPCIT00000029171,ENSPCIT00000029170,ENSVURT00010020661,ENSSHAT00000020294,ENSPCAT00000004783,ENSEBUT00000010705,ENSMODT00000070261,ENSMODT00000021640,ENSVURT00010020680,ENSVURT00010020769,ENSCPOT00000015184,ENSVURT00010020644,ENSPCIT00000029168,ENSPCIT00000029169,ENSCAPT00000018093,ENSCLAT00000004201,ENSETET00000008121,ENSVURT00010020697,ENSPCIT00000061318,ENSEBUT00000008210,ENSVURT00010020753
ENSMODT00000021640,0.6739266687558759,0.9296458790347853,0.7306486994672516,0.3146349106863052,0.7113757442807898,0.9285490441867753,0.9486054528361015,0.6336571607646506,0.5625195863365716,0.9854277655907239,1.0,0.9545596991538703,0.3052334691319336,0.8301472892510184,0.9507991225321216,0.9468818552178001,0.30476339705421496,0.6280162958320276,0.8324976496396114,0.7522720150423065,0.9404575368223127,0.8190222500783454,0.6041993105609527,0.30476339705421496
ENSVURT00010020680,0.6676590410529615,0.9741460357254779,0.7582262613600752,0.3071137574428079,0.7389533061736133,0.9732058915700408,0.9518959573801317,0.6262926982137261,0.5549984330930743,0.9404575368223127,0.9545596991538703,1.0,0.2977123158884363,0.8215293011595112,0.9962394233782513,0.9744594171106237,0.2972422438107176,0.6183014728925101,0.8237229708555311,0.7488248198057036,0.9854277655907239,0.846599811971169,0.5968348480100282,0.2972422438107176
ENSVURT00010020769,0.3621121905358822,0.3235662801629583,0.5103415857098088,0.9636477593230962,0.529301159511125,0.3245064243183955,0.3019429645879035,0.32121591977436537,0.6380445001566907,0.31980570354120963,0.3052334691319336,0.2977123158884363,1.0,0.33437793795048576,0.30147289251018483,0.2916013788780947,0.9880915073644625,0.34471952366029457,0.33437793795048576,0.3202757756189283,0.3122845502977123,0.42447508617988094,0.6403948605452836,0.9942024443748041
ENSCPOT00000015184,0.7541523033531808,0.8005327483547477,0.600438733939204,0.3437793795048574,0.5811657787527421,0.8068003760576622,0.823879661548104,0.7069884048887496,0.5899404575368223,0.818238796615481,0.8301472892510184,0.8215293011595112,0.33437793795048576,1.0,0.8185521780006267,0.8166718896897525,0.3339078658727672,0.758382952052648,0.976339705421498,0.8282670009401442,0.8094641178314008,0.6888122845502977,0.6360075211532435,0.3339078658727672
ENSVURT00010020644,0.6643685365089314,0.9703854591037292,0.7585396427452209,0.31087433406455656,0.739266687558759,0.9769664681917894,0.9493889062989659,0.623002193669696,0.5524913820119085,0.936696960200564,0.9507991225321216,0.9962394233782513,0.30147289251018483,0.8185521780006267,1.0,0.9719523660294579,0.3010028204324663,0.6153243497336258,0.8204324663115011,0.7453776245691006,0.9816671889689752,0.8469131933563147,0.5957380131620181,0.3010028204324663
ENSPCIT00000029168,0.6595111250391726,0.9490755249138201,0.7759323096208085,0.3010028204324663,0.7566593544343466,0.9492322156063929,0.9443748041366343,0.6183014728925101,0.5481040426198683,0.9324663115010968,0.9468818552178001,0.9744594171106237,0.2916013788780947,0.8166718896897525,0.9719523660294579,1.0,0.291131306800376,0.6110937010341586,0.8193356314634911,0.7424005014102162,0.9602005640864932,0.8643058602319023,0.5910372923848324,0.291131306800376
ENSPCIT00000029169,0.3616421184581635,0.32309620808523976,0.5098715136320903,0.9634910686305234,0.5291444688185521,0.32403635224067684,0.30147289251018483,0.3207458476966468,0.6375744280789721,0.3193356314634911,0.30476339705421496,0.2972422438107176,0.9880915073644625,0.3339078658727672,0.3010028204324663,0.291131306800376,1.0,0.344249451582576,0.3339078658727672,0.31980570354120963,0.31181447821999375,0.42682544656847377,0.6399247884675651,0.9938890629896584
ENSCAPT00000018093,0.7284550297712316,0.6153243497336258,0.39486054528361014,0.3541209652146662,0.37558759009714815,0.6035725477906613,0.619711689125666,0.7895643998746474,0.5752115324349734,0.6161078031964902,0.6280162958320276,0.6183014728925101,0.34471952366029457,0.758382952052648,0.6153243497336258,0.6110937010341586,0.344249451582576,1.0,0.7420871200250705,0.7021309934189909,0.6062362895643999,0.4832340958947039,0.6476026324036352,0.344249451582576
ENSCLAT00000004201,0.7560325916640551,0.8025697273581949,0.6031024757129426,0.3437793795048574,0.5838295205264807,0.8085239736759636,0.8252898777812598,0.7102789094327797,0.590253838921968,0.8207458476966468,0.8324976496396114,0.8237229708555311,0.33437793795048576,0.976339705421498,0.8204324663115011,0.8193356314634911,0.3339078658727672,0.7420871200250705,1.0,0.8321842682544657,0.8118144782199938,0.6914760263240364,0.635380758382952,0.3339078658727672
ENSETET00000008121,0.784393607019743,0.727984957693513,0.5261673456596678,0.3296772171732999,0.506894390473206,0.732528987778126,0.7486681291131306,0.7085553118144782,0.5747414603572548,0.7489815104982764,0.7522720150423065,0.7488248198057036,0.3202757756189283,0.8282670009401442,0.7453776245691006,0.7424005014102162,0.31980570354120963,0.7021309934189909,0.8321842682544657,1.0,0.7455343152616735,0.6145408962707615,0.6167345659667816,0.31980570354120963
ENSVURT00010020697,0.6822312754622375,0.9595738013162018,0.7439674083359449,0.321685991852084,0.7246944531494829,0.9586336571607647,0.9379504857411469,0.6137574428078972,0.5695706675023504,0.9550297712315888,0.9404575368223127,0.9854277655907239,0.3122845502977123,0.8094641178314008,0.9816671889689752,0.9602005640864932,0.31181447821999375,0.6062362895643999,0.8118144782199938,0.7455343152616735,1.0,0.8323409589470385,0.5960513945471639,0.31181447821999375
ENSPCIT00000061318,0.5316515198997179,0.8212159197743654,0.9116264493889062,0.43669696020056414,0.8923534942024444,0.8241930429332498,0.8165151989971796,0.49044186775305554,0.42024443748041374,0.8046067063616421,0.8190222500783454,0.846599811971169,0.42447508617988094,0.6888122845502977,0.8469131933563147,0.8643058602319023,0.42682544656847377,0.4832340958947039,0.6914760263240364,0.6145408962707615,0.8323409589470385,1.0,0.46317768724537767,0.4240050141021623
ENSEBUT00000008210,0.6468191789407709,0.6226888122845503,0.3748041366342839,0.6497963020996553,0.3555311814478219,0.6187715449702288,0.601535568787214,0.6220620495142588,0.83296772171733,0.6034158570980884,0.6041993105609527,0.5968348480100282,0.6403948605452836,0.6360075211532435,0.5957380131620181,0.5910372923848324,0.6399247884675651,0.6476026324036352,0.635380758382952,0.6167345659667816,0.5960513945471639,0.46317768724537767,1.0,0.6399247884675651
ENSVURT00010020753,0.3616421184581635,0.32309620808523976,0.504544030084613,0.9578502036979003,0.5235036038859292,0.32403635224067684,0.30147289251018483,0.3207458476966468,0.6375744280789721,0.3193356314634911,0.30476339705421496,0.2972422438107176,0.9942024443748041,0.3339078658727672,0.3010028204324663,0.291131306800376,0.9938890629896584,0.344249451582576,0.3339078658727672,0.31980570354120963,0.31181447821999375,0.4240050141021623,0.6399247884675651,1.0
