	FBtr0082375	FBtr0082374	FBtr0082376	FBtr0082373	FBtr0080912	FBtr0080911	FBtr0080910	FBtr0079242	FBtr0075037	FBtr0081372	FBtr0082657	FBtr0344850	FBtr0084418	FBtr0084419	FBtr0082340	FBtr0332979	C07A9.6.1	FBtr0080909	FBtr0335217	FBtr0303507	FBtr0082337	FBtr0302379	FBtr0082378	FBtr0087076	FBtr0331620	FBtr0073204	FBtr0308027	FBtr0332648	FBtr0289952	FBtr0346101	FBtr0084420	FBtr0082338	FBtr0085813
FBtr0082657	0.7000225886604924	0.6835328665010165	0.6839846397108651	0.6950530833521572	0.8321662525412243	0.8321662525412243	0.8188389428506889	0.8522701603794895	0.5678789247797605	0.8635644906257058	1.0	0.8321662525412243	0.6918906708832167	0.701152021685114	0.6912130110684437	0.6948271967472329	0.4434154054664559	0.8378134176643325	0.6912130110684437	0.7031850011294329	0.6995708154506438	0.9116783374745876	0.7009261350801897	0.8208719222950079	0.8378134176643325	0.6948271967472329	0.6927942173029139	0.5678789247797605	0.5760108425570364	0.7009261350801897	0.6921165574881409	0.6916647842782923	0.6896318048339733
FBtr0344850	0.6921165574881409	0.6758527219335894	0.6792410210074542	0.6923424440930653	1.0	1.0	0.8290038400722837	0.8317144793313757	0.5570363677433928	0.8170318500112943	0.8321662525412243	1.0	0.6873729387847299	0.6943754235373842	0.6817257736616219	0.6993449288457194	0.4359611475039531	0.833295685565846	0.6817257736616219	0.6964084029817031	0.6916647842782923	0.8314885927264514	0.6955048565620059	0.8215495821097809	0.833295685565846	0.6993449288457194	0.6833069798960921	0.5570363677433928	0.5746555229274904	0.6955048565620059	0.6837587531059408	0.6952789699570815	0.6853399593404111
FBtr0084418	0.7702733227919585	0.7634967246442286	0.7542353738423312	0.7662073639033206	0.6873729387847299	0.6873729387847299	0.6855658459453354	0.6894059182290491	0.6356449062570589	0.7165123108199684	0.6918906708832167	0.6873729387847299	1.0	0.8635644906257058	0.7806641066184775	0.6259317822453129	0.4775242828100293	0.6932459905127626	0.7806641066184775	0.8626609442060086	0.7560424666817258	0.6930201039078383	0.7632708380393043	0.7199006098938333	0.6932459905127626	0.6259317822453129	0.7533318274226338	0.6356449062570589	0.6277388750847075	0.7632708380393043	0.8570137790829003	0.7623672916196069	0.7583013327309692
FBtr0084419	0.7680144567427152	0.7623672916196069	0.7558165800768014	0.7704992093968828	0.6943754235373842	0.6943754235373842	0.6955048565620059	0.6869211655748814	0.6340637000225886	0.7232889089676983	0.701152021685114	0.6943754235373842	0.8635644906257058	1.0	0.7860853851366614	0.6281906482945562	0.4983058504630675	0.7043144341540547	0.7860853851366614	0.9979670205556812	0.757623672916196	0.6986672690309464	0.7668850237180935	0.7269030946464875	0.7043144341540547	0.6281906482945562	0.7571718997063475	0.6340637000225886	0.6419697311949402	0.7668850237180935	0.8635644906257058	0.7614637451999097	0.7580754461260447
FBtr0082340	0.7896995708154506	0.7890219110006776	0.7736616218658233	0.7573977863112717	0.6817257736616219	0.6817257736616219	0.6830810932911678	0.6889541450192004	0.6360966794669076	0.7056697537836006	0.6912130110684437	0.6817257736616219	0.7806641066184775	0.7860853851366614	1.0	0.6313530607634967	0.4919810255251864	0.6930201039078383	1.0	0.7849559521120397	0.7781793539643099	0.6891800316241247	0.7887960243957534	0.7081545064377682	0.6930201039078383	0.6313530607634967	0.7772758075446126	0.6360966794669076	0.6412920713801672	0.7887960243957534	0.7845041789021912	0.7826970860627964	0.7813417664332505
FBtr0332979	0.6399367517506211	0.6284165348994805	0.6320307205782697	0.6299977411339508	0.6993449288457194	0.6993449288457194	0.6921165574881409	0.6950530833521572	0.5211203975604247	0.6923424440930653	0.6948271967472329	0.6993449288457194	0.6259317822453129	0.6281906482945562	0.6313530607634967	1.0	0.3991416309012876	0.6975378360063248	0.6313530607634967	0.6302236277388751	0.6331601536028914	0.6950530833521572	0.6394849785407726	0.6936977637226113	0.6975378360063248	1.0	0.6354190196521347	0.5211203975604247	0.5233792636096679	0.6394849785407726	0.6304495143437994	0.6345154732324373	0.6360966794669076
C07A9.6.1	0.5005647165123108	0.4852044273774565	0.4953693245990513	0.4795572622543482	0.4359611475039531	0.4359611475039531	0.4361870341088774	0.4368646939236504	0.4203749717641744	0.4754913033657104	0.4434154054664559	0.4359611475039531	0.4775242828100293	0.4983058504630675	0.4919810255251864	0.3991416309012876	1.0	0.4440930652812288	0.4919810255251864	0.4971764174384459	0.5001129433024621	0.4425118590467585	0.4964987576236729	0.4716512310819969	0.4440930652812288	0.3991416309012876	0.4946916647842783	0.4203749717641744	0.5003388299073865	0.4964987576236729	0.4795572622543482	0.4913033657104133	0.494465778179354
FBtr0080909	0.7063474135983736	0.6914388976733679	0.6914388976733679	0.6991190422407951	0.833295685565846	0.833295685565846	0.8208719222950079	0.8235825615540998	0.5658459453354416	0.8213236955048565	0.8378134176643325	0.833295685565846	0.6932459905127626	0.7043144341540547	0.6930201039078383	0.6975378360063248	0.4440930652812288	1.0	0.6930201039078383	0.7063474135983736	0.7002484752654168	0.833295685565846	0.7031850011294329	0.8784730065507116	1.0	0.6975378360063248	0.6986672690309464	0.5658459453354416	0.5816580076801445	0.7031850011294329	0.6930201039078383	0.7002484752654168	0.6961825163767789
FBtr0335217	0.7896995708154506	0.7890219110006776	0.7736616218658233	0.7573977863112717	0.6817257736616219	0.6817257736616219	0.6830810932911678	0.6889541450192004	0.6360966794669076	0.7056697537836006	0.6912130110684437	0.6817257736616219	0.7806641066184775	0.7860853851366614	1.0	0.6313530607634967	0.4919810255251864	0.6930201039078383	1.0	0.7849559521120397	0.7781793539643099	0.6891800316241247	0.7887960243957534	0.7081545064377682	0.6930201039078383	0.6313530607634967	0.7772758075446126	0.6360966794669076	0.6412920713801672	0.7887960243957534	0.7845041789021912	0.7826970860627964	0.7813417664332505
FBtr0303507	0.7671109103230178	0.7616896318048342	0.7544612604472555	0.7693697763722611	0.6964084029817031	0.6964084029817031	0.6975378360063248	0.6889541450192004	0.6333860402078156	0.7253218884120172	0.7031850011294329	0.6964084029817031	0.8626609442060086	0.9979670205556812	0.7849559521120397	0.6302236277388751	0.4971764174384459	0.7063474135983736	0.7849559521120397	1.0	0.7569460131014231	0.7007002484752655	0.7659814772983962	0.7289360740908064	0.7063474135983736	0.6302236277388751	0.7560424666817258	0.6333860402078156	0.6412920713801672	0.7659814772983962	0.8626609442060086	0.7605601987802123	0.7571718997063475
FBtr0082337	0.7976056019878022	0.7928619832843913	0.7912807770499208	0.7607860853851367	0.6916647842782923	0.6916647842782923	0.6921165574881409	0.6952789699570815	0.6512310819968375	0.721030042918455	0.6995708154506438	0.6916647842782923	0.7560424666817258	0.757623672916196	0.7781793539643099	0.6331601536028914	0.5001129433024621	0.7002484752654168	0.7781793539643099	0.7569460131014231	1.0	0.6968601761915518	0.8348768918003162	0.7264513214366388	0.7002484752654168	0.6331601536028914	0.7969279421730291	0.6512310819968375	0.6297718545290264	0.8348768918003162	0.7587531059408177	0.8554325728484301	0.7987350350124237
FBtr0302379	0.7016037948949627	0.6828552066862436	0.6805963406370003	0.6961825163767789	0.8314885927264514	0.8314885927264514	0.8159024169866727	0.8486559747007002	0.5608764400271063	0.8653715834651006	0.9116783374745876	0.8314885927264514	0.6930201039078383	0.6986672690309464	0.6891800316241247	0.6950530833521572	0.4425118590467585	0.833295685565846	0.6891800316241247	0.7007002484752655	0.6968601761915518	1.0	0.7031850011294329	0.8174836232211429	0.833295685565846	0.6950530833521572	0.6955048565620059	0.5608764400271063	0.5755590693471877	0.7031850011294329	0.6875988253896544	0.6961825163767789	0.6882764852044274
FBtr0082378	0.8021233340862887	0.800993901061667	0.7926360966794669	0.7587531059408177	0.6955048565620059	0.6955048565620059	0.6950530833521572	0.6997967020555681	0.6498757623672916	0.716964084029817	0.7009261350801897	0.6955048565620059	0.7632708380393043	0.7668850237180935	0.7887960243957534	0.6394849785407726	0.4964987576236729	0.7031850011294329	0.7887960243957534	0.7659814772983962	0.8348768918003162	0.7031850011294329	1.0	0.7244183419923198	0.7031850011294329	0.6394849785407726	0.7967020555681048	0.6498757623672916	0.6284165348994805	1.0	0.7628190648294556	0.8434605827874407	0.7960243957533318
FBtr0087076	0.7237406821775468	0.7083803930426925	0.7126722385362548	0.7083803930426925	0.8215495821097809	0.8215495821097809	0.814772983962051	0.8174836232211429	0.5945335441608313	0.8434605827874407	0.8208719222950079	0.8215495821097809	0.7199006098938333	0.7269030946464875	0.7081545064377682	0.6936977637226113	0.4716512310819969	0.8784730065507116	0.7081545064377682	0.7289360740908064	0.7264513214366388	0.8174836232211429	0.7244183419923198	1.0	0.8784730065507116	0.6936977637226113	0.7194488366839846	0.5945335441608313	0.5972441834199232	0.7244183419923198	0.7162864242150441	0.7228371357578496	0.7167381974248928
FBtr0331620	0.7063474135983736	0.6914388976733679	0.6914388976733679	0.6991190422407951	0.833295685565846	0.833295685565846	0.8208719222950079	0.8235825615540998	0.5658459453354416	0.8213236955048565	0.8378134176643325	0.833295685565846	0.6932459905127626	0.7043144341540547	0.6930201039078383	0.6975378360063248	0.4440930652812288	1.0	0.6930201039078383	0.7063474135983736	0.7002484752654168	0.833295685565846	0.7031850011294329	0.8784730065507116	1.0	0.6975378360063248	0.6986672690309464	0.5658459453354416	0.5816580076801445	0.7031850011294329	0.6930201039078383	0.7002484752654168	0.6961825163767789
FBtr0073204	0.6399367517506211	0.6284165348994805	0.6320307205782697	0.6299977411339508	0.6993449288457194	0.6993449288457194	0.6921165574881409	0.6950530833521572	0.5211203975604247	0.6923424440930653	0.6948271967472329	0.6993449288457194	0.6259317822453129	0.6281906482945562	0.6313530607634967	1.0	0.3991416309012876	0.6975378360063248	0.6313530607634967	0.6302236277388751	0.6331601536028914	0.6950530833521572	0.6394849785407726	0.6936977637226113	0.6975378360063248	1.0	0.6354190196521347	0.5211203975604247	0.5233792636096679	0.6394849785407726	0.6304495143437994	0.6345154732324373	0.6360966794669076
FBtr0308027	0.8450417890219108	0.80167156087644	0.8906708832166252	0.763722611249153	0.6833069798960921	0.6833069798960921	0.6918906708832167	0.6912130110684437	0.647391009713124	0.7081545064377682	0.6927942173029139	0.6833069798960921	0.7533318274226338	0.7571718997063475	0.7772758075446126	0.6354190196521347	0.4946916647842783	0.6986672690309464	0.7772758075446126	0.7560424666817258	0.7969279421730291	0.6955048565620059	0.7967020555681048	0.7194488366839846	0.6986672690309464	0.6354190196521347	1.0	0.647391009713124	0.6336119268127399	0.7967020555681048	0.7603343121752879	0.7951208493336345	0.8665010164897221
FBtr0332648	0.6440027106392591	0.6324824937881184	0.6390332053309239	0.6417438445900158	0.5570363677433928	0.5570363677433928	0.5588434605827874	0.5669753783600633	1.0	0.5897899254574204	0.5678789247797605	0.5570363677433928	0.6356449062570589	0.6340637000225886	0.6360966794669076	0.5211203975604247	0.4203749717641744	0.5658459453354416	0.6360966794669076	0.6333860402078156	0.6512310819968375	0.5608764400271063	0.6498757623672916	0.5945335441608313	0.5658459453354416	0.5211203975604247	0.647391009713124	1.0	0.604698441382426	0.6498757623672916	0.6424215044047888	0.6523605150214592	0.6458098034786537
FBtr0289952	0.6406144115653942	0.6290941947142534	0.6331601536028914	0.6503275355771403	0.5746555229274904	0.5746555229274904	0.5728484300880958	0.5705895640388525	0.604698441382426	0.5999548226790151	0.5760108425570364	0.5746555229274904	0.6277388750847075	0.6419697311949402	0.6412920713801672	0.5233792636096679	0.5003388299073865	0.5816580076801445	0.6412920713801672	0.6412920713801672	0.6297718545290264	0.5755590693471877	0.6284165348994805	0.5972441834199232	0.5816580076801445	0.5233792636096679	0.6336119268127399	0.604698441382426	1.0	0.6284165348994805	0.6297718545290264	0.6284165348994805	0.6318048339733454
FBtr0346101	0.8021233340862887	0.800993901061667	0.7926360966794669	0.7587531059408177	0.6955048565620059	0.6955048565620059	0.6950530833521572	0.6997967020555681	0.6498757623672916	0.716964084029817	0.7009261350801897	0.6955048565620059	0.7632708380393043	0.7668850237180935	0.7887960243957534	0.6394849785407726	0.4964987576236729	0.7031850011294329	0.7887960243957534	0.7659814772983962	0.8348768918003162	0.7031850011294329	1.0	0.7244183419923198	0.7031850011294329	0.6394849785407726	0.7967020555681048	0.6498757623672916	0.6284165348994805	1.0	0.7628190648294556	0.8434605827874407	0.7960243957533318
FBtr0084420	0.7648520442737745	0.7641743844590015	0.7533318274226338	0.7718545290264287	0.6837587531059408	0.6837587531059408	0.6878247119945787	0.6873729387847299	0.6424215044047888	0.7126722385362548	0.6921165574881409	0.6837587531059408	0.8570137790829003	0.8635644906257058	0.7845041789021912	0.6304495143437994	0.4795572622543482	0.6930201039078383	0.7845041789021912	0.8626609442060086	0.7587531059408177	0.6875988253896544	0.7628190648294556	0.7162864242150441	0.6930201039078383	0.6304495143437994	0.7603343121752879	0.6424215044047888	0.6297718545290264	0.7628190648294556	1.0	0.7664332505082448	0.7551389202620284
FBtr0082338	0.8077704992093969	0.8084481590241699	0.7928619832843913	0.7587531059408177	0.6952789699570815	0.6952789699570815	0.6857917325502598	0.6950530833521572	0.6523605150214592	0.7156087644002711	0.6916647842782923	0.6952789699570815	0.7623672916196069	0.7614637451999097	0.7826970860627964	0.6345154732324373	0.4913033657104133	0.7002484752654168	0.7826970860627964	0.7605601987802123	0.8554325728484301	0.6961825163767789	0.8434605827874407	0.7228371357578496	0.7002484752654168	0.6345154732324373	0.7951208493336345	0.6523605150214592	0.6284165348994805	0.8434605827874407	0.7664332505082448	1.0	0.8018974474813644
FBtr0085813	0.8436864693923649	0.8091258188389429	0.8748588208719223	0.7639484978540773	0.6853399593404111	0.6853399593404111	0.6909871244635193	0.6842105263157895	0.6458098034786537	0.7095098260673142	0.6896318048339733	0.6853399593404111	0.7583013327309692	0.7580754461260447	0.7813417664332505	0.6360966794669076	0.494465778179354	0.6961825163767789	0.7813417664332505	0.7571718997063475	0.7987350350124237	0.6882764852044274	0.7960243957533318	0.7167381974248928	0.6961825163767789	0.6360966794669076	0.8665010164897221	0.6458098034786537	0.6318048339733454	0.7960243957533318	0.7551389202620284	0.8018974474813644	1.0
