	ENSHCOT00000026282	ENSXMAT00000035096	ENSLCRT00005029663	ENSPRET00000025867	ENSGAFT00000023691	ENSPLAT00000007315	ENSCSET00000015486	ENSKMAT00000015078	ENSPMET00000013133	ENSPMET00000013123	ENSTRUT00000028306	ENSXCOT00000016813	ENSLCRT00005029649	ENSKMAT00000015089	ENSBSLT00000044196	ENSBSLT00000044206	ENSLCRT00005029657	ENSFHET00000026289	ENSCVAT00000022802	ENSGACT00000001377	ENSGAFT00000023684	ENSFHET00000026284	ENSPFOT00000015956	ENSCVAT00000031294	ENSTNIT00000022300	ENSGWIT00000024405
ENSTRUT00000028306	0.9082864038616252	0.9131134352373291	0.44891391794046653	0.7876106194690266	0.7200321802091714	0.9139179404666129	0.9171359613837491	0.9316170555108608	0.9131134352373291	0.8576025744167337	1.0	0.8744971842316975	0.8334674175382142	0.7320997586484312	0.9412711182622688	0.4408688656476267	0.9243765084473048	0.7240547063555913	0.7272727272727273	0.9283990345937247	0.9098954143201929	0.9219629927594528	0.9131134352373291	0.9219629927594528	0.9155269509251809	0.9098954143201929
ENSXCOT00000016813	0.8857602574416734	0.9573612228479486	0.41834271922767496	0.8181818181818182	0.7401448109412712	0.9469026548672568	0.8744971842316975	0.9042638777152052	0.9477071600965408	0.8921962992759453	0.8744971842316975	1.0	0.8165728077232502	0.7047465808527755	0.8785197103781175	0.3925985518905872	0.9058728881737732	0.7144006436041834	0.7095736122284795	0.8994368463395012	0.9517296862429606	0.9171359613837491	0.9469026548672568	0.9106999195494772	0.835076427996782	0.8881737731295254
ENSLCRT00005029649	0.8447304907481898	0.8527755430410298	0.4762670957361224	0.7296862429605793	0.6548672566371682	0.8543845534995977	0.8423169750603379	0.8576025744167337	0.8551890587288817	0.7996781979082864	0.8334674175382142	0.8165728077232502	1.0	0.6556717618664522	0.8423169750603379	0.4304102976669349	0.9074818986323412	0.6532582461786002	0.6540627514078842	0.8632341110217217	0.8527755430410298	0.8567980691874497	0.8551890587288817	0.8551890587288817	0.7996781979082864	0.8584070796460177
ENSKMAT00000015089	0.7337087691069992	0.7425583266291231	0.666934835076428	0.6194690265486725	0.9541432019308126	0.7417538213998391	0.7425583266291231	0.7876106194690266	0.7425583266291231	0.6870474658085277	0.7320997586484312	0.7047465808527755	0.6556717618664522	1.0	0.7377312952534192	0.6516492357200322	0.7449718423169751	0.9613837489943684	0.9629927594529364	0.7401448109412712	0.7417538213998391	0.7489943684633951	0.7425583266291231	0.7506033789219629	0.6934835076427996	0.7320997586484312
ENSBSLT00000044196	0.9171359613837491	0.9171359613837491	0.4497184231697505	0.7908286403861625	0.7256637168141593	0.9139179404666129	0.9292035398230089	0.9348350764279968	0.914722445695897	0.8592115848753017	0.9412711182622688	0.8785197103781175	0.8423169750603379	0.7377312952534192	1.0	0.4617860016090105	0.9316170555108608	0.7256637168141593	0.7280772325020113	0.9300080450522928	0.914722445695897	0.9235720032180208	0.914722445695897	0.9235720032180208	0.8865647626709574	0.919549477071601
ENSBSLT00000044206	0.4320193081255028	0.4296057924376509	0.9058728881737732	0.4424778761061947	0.6411906677393403	0.4296057924376509	0.4376508447304908	0.4392598551890588	0.4296057924376509	0.3740949316170555	0.4408688656476267	0.3925985518905872	0.4304102976669349	0.6516492357200322	0.4617860016090105	1.0	0.4328238133547868	0.6419951729686243	0.6452131938857603	0.4360418342719228	0.4288012872083669	0.4296057924376509	0.4296057924376509	0.4328238133547868	0.4416733708769107	0.4279967819790829
ENSLCRT00005029657	0.9356395816572808	0.9420756234915528	0.4786806114239743	0.8181818181818182	0.7441673370876911	0.9428801287208368	0.9316170555108608	0.9469026548672568	0.9436846339501208	0.8881737731295254	0.9243765084473048	0.9058728881737732	0.9074818986323412	0.7449718423169751	0.9316170555108608	0.4328238133547868	1.0	0.7425583266291231	0.7425583266291231	0.9525341914722446	0.9420756234915528	0.9460981496379728	0.9436846339501208	0.9436846339501208	0.8905872888173774	0.9477071600965408
ENSFHET00000026289	0.7272727272727273	0.7522123893805309	0.6645213193885761	0.6307320997586484	0.9678197908286404	0.7530168946098149	0.7320997586484312	0.7489943684633951	0.7538213998390989	0.6983105390185036	0.7240547063555913	0.7144006436041834	0.6532582461786002	0.9613837489943684	0.7256637168141593	0.6419951729686243	0.7425583266291231	1.0	0.9742558326629124	0.7401448109412712	0.7554304102976669	0.7876106194690266	0.7538213998390989	0.7618664521319388	0.6830249396621078	0.7296862429605793
ENSCVAT00000022802	0.7232502011263073	0.7473853580048271	0.6637168141592921	0.6251005631536605	0.9597747385358004	0.7481898632341111	0.7329042638777152	0.7506033789219629	0.7489943684633951	0.6934835076427996	0.7272727272727273	0.7095736122284795	0.6540627514078842	0.9629927594529364	0.7280772325020113	0.6452131938857603	0.7425583266291231	0.9742558326629124	1.0	0.7433628318584071	0.7473853580048271	0.7618664521319388	0.7489943684633951	0.7876106194690266	0.6878519710378117	0.7280772325020113
ENSGACT00000001377	0.9267900241351568	0.9372485921158488	0.4561544650040226	0.8133547868061143	0.7369267900241352	0.9372485921158488	0.9292035398230089	0.9444891391794048	0.9380530973451328	0.8825422365245374	0.9283990345937247	0.8994368463395012	0.8632341110217217	0.7401448109412712	0.9300080450522928	0.4360418342719228	0.9525341914722446	0.7401448109412712	0.7433628318584071	1.0	0.9372485921158488	0.9452936444086888	0.9380530973451328	0.9452936444086888	0.8905872888173774	0.9436846339501208
ENSGAFT00000023684	0.9203539823008848	0.991150442477876	0.4545454545454546	0.8600160901045857	0.7876106194690266	0.990345937248592	0.9139179404666129	0.9420756234915528	0.991150442477876	0.9356395816572808	0.9098954143201929	0.9517296862429606	0.8527755430410298	0.7417538213998391	0.914722445695897	0.4288012872083669	0.9420756234915528	0.7554304102976669	0.7473853580048271	0.9372485921158488	1.0	0.9589702333065164	0.990345937248592	0.9493161705551086	0.8696701528559936	0.9243765084473048
ENSFHET00000026284	0.919549477071601	0.9549477071600966	0.4521319388576026	0.8334674175382142	0.7554304102976669	0.9565567176186646	0.9243765084473048	0.9557522123893806	0.9573612228479486	0.9018503620273532	0.9219629927594528	0.9171359613837491	0.8567980691874497	0.7489943684633951	0.9235720032180208	0.4296057924376509	0.9460981496379728	0.7876106194690266	0.7618664521319388	0.9452936444086888	0.9589702333065164	1.0	0.9573612228479486	0.9662107803700724	0.8801287208366855	0.9300080450522928
ENSPFOT00000015956	0.9259855189058728	0.987127916331456	0.4569589702333066	0.8600160901045857	0.7787610619469026	0.998390989541432	0.9139179404666129	0.9428801287208368	0.999195494770716	0.9436846339501208	0.9131134352373291	0.9469026548672568	0.8551890587288817	0.7425583266291231	0.914722445695897	0.4296057924376509	0.9436846339501208	0.7538213998390989	0.7489943684633951	0.9380530973451328	0.990345937248592	0.9573612228479486	1.0	0.9509251810136766	0.8728881737731295	0.9267900241351568
ENSCVAT00000031294	0.917940466613033	0.9485116653258246	0.4513274336283186	0.827031375703942	0.7473853580048271	0.9501206757843926	0.9259855189058728	0.9525341914722446	0.9509251810136766	0.8954143201930812	0.9219629927594528	0.9106999195494772	0.8551890587288817	0.7506033789219629	0.9235720032180208	0.4328238133547868	0.9436846339501208	0.7618664521319388	0.7876106194690266	0.9452936444086888	0.9493161705551086	0.9662107803700724	0.9509251810136766	1.0	0.8809332260659695	0.9251810136765888
ENSTNIT00000022300	0.8704746580852776	0.8720836685438456	0.4553499597747386	0.8117457763475463	0.6806114239742558	0.8720836685438456	0.8736926790024135	0.8921962992759453	0.8728881737731295	0.8173773129525342	0.9155269509251809	0.835076427996782	0.7996781979082864	0.6934835076427996	0.8865647626709574	0.4416733708769107	0.8905872888173774	0.6830249396621078	0.6878519710378117	0.8905872888173774	0.8696701528559936	0.8801287208366855	0.8728881737731295	0.8809332260659695	1.0	0.8712791633145616
ENSGWIT00000024405	0.9267900241351568	0.9243765084473048	0.4561544650040226	0.8045052292839904	0.7288817377312953	0.9259855189058728	0.914722445695897	0.9324215607401448	0.9267900241351568	0.8712791633145616	0.9098954143201929	0.8881737731295254	0.8584070796460177	0.7320997586484312	0.919549477071601	0.4279967819790829	0.9477071600965408	0.7296862429605793	0.7280772325020113	0.9436846339501208	0.9243765084473048	0.9300080450522928	0.9267900241351568	0.9251810136765888	0.8712791633145616	1.0
