	ENSGAGT00000007975	ENSNMET00000034141	ENSMVIT00005016654	ENSCPGT00000023795	ENSCABT00000003559	ENSCPUT00000027032	ENSCPUT00000027033	ENSSCAT00000021520	ENSTGUT00000011679	ENSMGAT00000013098	ENSGALT00000015102	ENSFALT00000005775	ENSMUNT00000000890	ENSCCET00000018130	ENSLCOT00000017809	ENSZALT00000011090	ENSPMJT00000026186	ENSPMJT00000026187	ENSCABT00000003560	ENSCPRT00005030916	ENSCPRT00005030914	ENSNPET00000003742	ENSJHYT00000006427	ENSGAGT00000007980	ENSGAGT00000007982
ENSGALT00000015102	0.7994818652849741	0.9577720207253886	0.9062176165803107	0.9072538860103628	0.7784974093264249	0.8536269430051814	0.904922279792746	0.8948186528497409	0.8300518134715026	0.9124352331606218	1.0	0.8984455958549222	0.8523316062176166	0.8950777202072538	0.8468911917098445	0.8919689119170985	0.8927461139896373	0.8774611398963731	0.7727979274611398	0.7541450777202072	0.7541450777202072	0.8373056994818653	0.894300518134715	0.7994818652849741	0.7994818652849741
ENSFALT00000005775	0.8036269430051813	0.9	0.9378238341968912	0.9199481865284974	0.7844559585492228	0.8634715025906736	0.9158031088082902	0.9621761658031088	0.8919689119170985	0.8518134715025907	0.8984455958549222	1.0	0.8650259067357513	0.9593264248704664	0.8756476683937824	0.9606217616580309	0.9588082901554404	0.9430051813471504	0.7795336787564767	0.7588082901554404	0.7588082901554404	0.8417098445595855	0.9619170984455958	0.8036269430051813	0.8036269430051813
ENSMUNT00000000890	0.7740932642487046	0.8546632124352331	0.8702072538860104	0.8733160621761658	0.7655440414507773	0.8181347150259067	0.8704663212435233	0.8603626943005181	0.8352331606217617	0.85	0.8523316062176166	0.8650259067357513	1.0	0.8595854922279793	0.850259067357513	0.8562176165803109	0.8588082901554405	0.8461139896373057	0.7463730569948187	0.7152849740932643	0.7152849740932643	0.8015544041450777	0.8575129533678757	0.7740932642487046	0.7740932642487046
ENSCCET00000018130	0.8005181347150259	0.8974093264248705	0.93419689119171	0.9191709844559586	0.7800518134715025	0.8639896373056994	0.9158031088082902	0.960880829015544	0.8927461139896373	0.8474093264248704	0.8950777202072538	0.9593264248704664	0.8595854922279793	1.0	0.8725388601036269	0.9575129533678756	0.9891191709844559	0.97279792746114	0.7748704663212436	0.7546632124352332	0.7546632124352332	0.8443005181347151	0.9585492227979274	0.8005181347150259	0.8005181347150259
ENSLCOT00000017809	0.7564766839378239	0.8538860103626943	0.9238341968911916	0.8735751295336788	0.7383419689119171	0.8160621761658031	0.8681347150259068	0.8772020725388601	0.805440414507772	0.7994818652849741	0.8468911917098445	0.8756476683937824	0.850259067357513	0.8725388601036269	1.0	0.8689119170984456	0.8709844559585492	0.855440414507772	0.7318652849740933	0.7020725388601037	0.7020725388601037	0.7867875647668394	0.8702072538860104	0.7564766839378239	0.7564766839378239
ENSZALT00000011090	0.7974093264248705	0.8919689119170985	0.9318652849740932	0.9155440414507772	0.7774611398963731	0.8611398963730571	0.9126943005181348	0.9683937823834196	0.8919689119170985	0.8448186528497409	0.8919689119170985	0.9606217616580309	0.8562176165803109	0.9575129533678756	0.8689119170984456	1.0	0.955440414507772	0.9393782383419688	0.772279792746114	0.7559585492227979	0.7559585492227979	0.8430051813471503	0.9919689119170984	0.7974093264248705	0.7974093264248705
ENSPMJT00000026186	0.8002590673575131	0.8950777202072538	0.93419689119171	0.9191709844559586	0.7803108808290156	0.8637305699481865	0.9155440414507772	0.9598445595854922	0.8924870466321243	0.8458549222797928	0.8927461139896373	0.9588082901554404	0.8588082901554405	0.9891191709844559	0.8709844559585492	0.955440414507772	1.0	0.9805699481865284	0.7779792746113989	0.7533678756476684	0.7533678756476684	0.8466321243523316	0.9569948186528496	0.8002590673575131	0.8002590673575131
ENSPMJT00000026187	0.7862694300518135	0.8800518134715026	0.9186528497409326	0.9033678756476684	0.7660621761658031	0.8479274611398964	0.899740932642487	0.9437823834196892	0.8761658031088083	0.8308290155440414	0.8774611398963731	0.9430051813471504	0.8461139896373057	0.97279792746114	0.855440414507772	0.9393782383419688	0.9805699481865284	1.0	0.7608808290155441	0.7398963730569948	0.7398963730569948	0.8292746113989637	0.9409326424870468	0.7862694300518135	0.7862694300518135
ENSCABT00000003560	0.95	0.7787564766839378	0.7746113989637305	0.7818652849740932	0.9414507772020724	0.7292746113989638	0.7800518134715025	0.7769430051813472	0.7209844559585492	0.7380829015544041	0.7727979274611398	0.7795336787564767	0.7463730569948187	0.7748704663212436	0.7318652849740933	0.772279792746114	0.7779792746113989	0.7608808290155441	1.0	0.7502590673575129	0.7502590673575129	0.7655440414507773	0.7733160621761658	0.95	0.95
ENSCPRT00005030916	0.7779792746113989	0.7541450777202072	0.7582901554404146	0.7634715025906735	0.7577720207253886	0.8106217616580311	0.7608808290155441	0.7559585492227979	0.6953367875647668	0.7101036269430052	0.7541450777202072	0.7588082901554404	0.7152849740932643	0.7546632124352332	0.7020725388601037	0.7559585492227979	0.7533678756476684	0.7398963730569948	0.7502590673575129	1.0	1.0	0.7287564766839378	0.7562176165803108	0.7779792746113989	0.7779792746113989
ENSCPRT00005030914	0.7779792746113989	0.7541450777202072	0.7582901554404146	0.7634715025906735	0.7577720207253886	0.8106217616580311	0.7608808290155441	0.7559585492227979	0.6953367875647668	0.7101036269430052	0.7541450777202072	0.7588082901554404	0.7152849740932643	0.7546632124352332	0.7020725388601037	0.7559585492227979	0.7533678756476684	0.7398963730569948	0.7502590673575129	1.0	1.0	0.7287564766839378	0.7562176165803108	0.7779792746113989	0.7779792746113989
ENSNPET00000003742	0.7857512953367876	0.8373056994818653	0.8411917098445596	0.8507772020725388	0.7645077720207254	0.7950777202072539	0.8463730569948187	0.8437823834196891	0.7878238341968912	0.7981865284974093	0.8373056994818653	0.8417098445595855	0.8015544041450777	0.8443005181347151	0.7867875647668394	0.8430051813471503	0.8466321243523316	0.8292746113989637	0.7655440414507773	0.7287564766839378	0.7287564766839378	1.0	0.8432642487046632	0.7857512953367876	0.7857512953367876
ENSJHYT00000006427	0.7989637305699482	0.8953367875647669	0.9339378238341968	0.9176165803108808	0.7787564766839378	0.8626943005181347	0.9142487046632124	0.9704663212435232	0.8935233160621762	0.8471502590673575	0.894300518134715	0.9619170984455958	0.8575129533678757	0.9585492227979274	0.8702072538860104	0.9919689119170984	0.9569948186528496	0.9409326424870468	0.7733160621761658	0.7562176165803108	0.7562176165803108	0.8432642487046632	1.0	0.7989637305699482	0.7989637305699482
ENSGAGT00000007980	1.0	0.8038860103626942	0.7994818652849741	0.8080310880829016	0.9562176165803108	0.7559585492227979	0.8067357512953368	0.8012953367875648	0.7468911917098445	0.7658031088082902	0.7994818652849741	0.8036269430051813	0.7740932642487046	0.8005181347150259	0.7564766839378239	0.7974093264248705	0.8002590673575131	0.7862694300518135	0.95	0.7779792746113989	0.7779792746113989	0.7857512953367876	0.7989637305699482	1.0	1.0
ENSGAGT00000007982	1.0	0.8038860103626942	0.7994818652849741	0.8080310880829016	0.9562176165803108	0.7559585492227979	0.8067357512953368	0.8012953367875648	0.7468911917098445	0.7658031088082902	0.7994818652849741	0.8036269430051813	0.7740932642487046	0.8005181347150259	0.7564766839378239	0.7974093264248705	0.8002590673575131	0.7862694300518135	0.95	0.7779792746113989	0.7779792746113989	0.7857512953367876	0.7989637305699482	1.0	1.0
