	ENSCCAT00000031751	ENSPPAT00000046876	ENSNLET00000007246	ENSTGET00000018435	ENSCATT00000013417	ENSTGET00000012628	ENSCJAT00000038896	ENSPTET00000044400	ENSRROT00000040825	ENSDNOT00000006979	ENST00000259845	ENSPANT00000000115	ENSGGOT00000011223	ENSPTRT00000077930	ENSMLET00000041484	ENSMNET00000036579	ENSCATT00000062050	ENSCSAT00000006438	ENSPCAT00000003525	ENSMMUT00000055081	ENSLAFT00000028592	ENSANAT00000043843	ENSRBIT00000065995	ENSPPYT00000020032	ENSMNET00000036584	ENSMFAT00000018873
ENST00000259845	0.9405520169851379	0.9872611464968152	0.978768577494692	0.970276008492569	0.8556263269639066	0.970276008492569	0.9320594479830148	0.970276008492569	0.970276008492569	0.7452229299363057	1.0	0.970276008492569	0.9851380042462844	0.9872611464968152	0.9660297239915074	0.7834394904458599	0.961783439490446	0.9660297239915074	0.5774946921443737	0.970276008492569	0.8704883227176221	0.9363057324840764	0.970276008492569	0.9851380042462844	0.970276008492569	0.970276008492569
ENSPANT00000000115	0.9469214437367304	0.978768577494692	0.9766454352441614	0.9872611464968152	0.8662420382165605	0.9872611464968152	0.9384288747346072	0.9872611464968152	0.9830148619957536	0.7473460721868365	0.970276008492569	1.0	0.9766454352441614	0.978768577494692	0.9872611464968152	0.7983014861995754	0.9872611464968152	0.9830148619957536	0.5859872611464968	0.9915074309978767	0.8768577494692145	0.9426751592356688	0.9830148619957536	0.9808917197452228	0.9915074309978767	0.9915074309978767
ENSGGOT00000011223	0.9469214437367304	0.9936305732484076	0.9851380042462844	0.9766454352441614	0.8662420382165605	0.9766454352441614	0.9384288747346072	0.9766454352441614	0.9766454352441614	0.7515923566878981	0.9851380042462844	0.9766454352441614	1.0	0.9936305732484076	0.9723991507430998	0.7919320594479831	0.9681528662420382	0.9723991507430998	0.5817409766454352	0.9766454352441614	0.8768577494692145	0.9426751592356688	0.9766454352441614	0.9915074309978767	0.9766454352441614	0.9766454352441614
ENSPTRT00000077930	0.9490445859872612	1.0	0.9872611464968152	0.978768577494692	0.8641188959660298	0.978768577494692	0.9405520169851379	0.978768577494692	0.978768577494692	0.7515923566878981	0.9872611464968152	0.978768577494692	0.9936305732484076	1.0	0.9745222929936306	0.7919320594479831	0.970276008492569	0.9745222929936306	0.583864118895966	0.978768577494692	0.8789808917197452	0.9447983014861996	0.978768577494692	0.9936305732484076	0.978768577494692	0.978768577494692
ENSMLET00000041484	0.9426751592356688	0.9745222929936306	0.9723991507430998	0.9830148619957536	0.8704883227176221	0.9830148619957536	0.9341825902335456	0.9830148619957536	0.978768577494692	0.7452229299363057	0.9660297239915074	0.9872611464968152	0.9723991507430998	0.9745222929936306	1.0	0.7940552016985138	0.9745222929936306	0.978768577494692	0.5817409766454352	0.9915074309978767	0.8683651804670913	0.9384288747346072	0.978768577494692	0.9766454352441614	0.9872611464968152	0.9872611464968152
ENSMNET00000036579	0.7600849256900213	0.7919320594479831	0.7919320594479831	0.7940552016985138	0.7430997876857749	0.7940552016985138	0.7537154989384289	0.7983014861995754	0.7983014861995754	0.5944798301486199	0.7834394904458599	0.7983014861995754	0.7919320594479831	0.7919320594479831	0.7940552016985138	1.0	0.7898089171974523	0.7898089171974523	0.4055201698513801	0.7983014861995754	0.70276008492569	0.7579617834394905	0.7983014861995754	0.7940552016985138	0.8046709129511678	0.8025477707006371
ENSCATT00000062050	0.9384288747346072	0.970276008492569	0.9681528662420382	0.978768577494692	0.8577494692144374	0.978768577494692	0.929936305732484	0.978768577494692	0.978768577494692	0.7430997876857749	0.961783439490446	0.9872611464968152	0.9681528662420382	0.970276008492569	0.9745222929936306	0.7898089171974523	1.0	0.978768577494692	0.5817409766454352	0.978768577494692	0.8683651804670913	0.9341825902335456	0.978768577494692	0.9723991507430998	0.9830148619957536	0.9830148619957536
ENSCSAT00000006438	0.9490445859872612	0.9745222929936306	0.9723991507430998	0.9830148619957536	0.8619957537154991	0.9830148619957536	0.9405520169851379	0.9830148619957536	0.978768577494692	0.7579617834394905	0.9660297239915074	0.9830148619957536	0.9723991507430998	0.9745222929936306	0.978768577494692	0.7898089171974523	0.978768577494692	1.0	0.5796178343949044	0.9830148619957536	0.8726114649681529	0.9447983014861996	0.978768577494692	0.9766454352441614	0.9830148619957536	0.9830148619957536
ENSPCAT00000003525	0.583864118895966	0.583864118895966	0.5796178343949044	0.583864118895966	0.4819532908704883	0.583864118895966	0.5817409766454352	0.583864118895966	0.5774946921443737	0.4777070063694268	0.5774946921443737	0.5859872611464968	0.5817409766454352	0.583864118895966	0.5817409766454352	0.4055201698513801	0.5817409766454352	0.5796178343949044	1.0	0.5817409766454352	0.6072186836518046	0.5817409766454352	0.5774946921443737	0.5817409766454352	0.5796178343949044	0.5796178343949044
ENSMMUT00000055081	0.9469214437367304	0.978768577494692	0.9766454352441614	0.9872611464968152	0.8704883227176221	0.9872611464968152	0.9384288747346072	0.9872611464968152	0.9830148619957536	0.7494692144373672	0.970276008492569	0.9915074309978767	0.9766454352441614	0.978768577494692	0.9915074309978767	0.7983014861995754	0.978768577494692	0.9830148619957536	0.5817409766454352	1.0	0.8726114649681529	0.9426751592356688	0.9830148619957536	0.9808917197452228	0.9915074309978767	0.9915074309978767
ENSLAFT00000028592	0.8704883227176221	0.8789808917197452	0.8789808917197452	0.8726114649681529	0.7685774946921444	0.8726114649681529	0.8726114649681529	0.8747346072186837	0.8704883227176221	0.7558386411889597	0.8704883227176221	0.8768577494692145	0.8768577494692145	0.8789808917197452	0.8683651804670913	0.70276008492569	0.8683651804670913	0.8726114649681529	0.6072186836518046	0.8726114649681529	1.0	0.8747346072186837	0.8704883227176221	0.8789808917197452	0.8726114649681529	0.8726114649681529
ENSANAT00000043843	0.9745222929936306	0.9447983014861996	0.9447983014861996	0.9426751592356688	0.832271762208068	0.9426751592356688	0.9681528662420382	0.9426751592356688	0.9384288747346072	0.7473460721868365	0.9363057324840764	0.9426751592356688	0.9426751592356688	0.9447983014861996	0.9384288747346072	0.7579617834394905	0.9341825902335456	0.9447983014861996	0.5817409766454352	0.9426751592356688	0.8747346072186837	1.0	0.9384288747346072	0.9469214437367304	0.9469214437367304	0.9426751592356688
ENSRBIT00000065995	0.9426751592356688	0.978768577494692	0.9723991507430998	0.9830148619957536	0.8683651804670913	0.9830148619957536	0.9341825902335456	0.9851380042462844	1.0	0.7494692144373672	0.970276008492569	0.9830148619957536	0.9766454352441614	0.978768577494692	0.978768577494692	0.7983014861995754	0.978768577494692	0.978768577494692	0.5774946921443737	0.9830148619957536	0.8704883227176221	0.9384288747346072	1.0	0.9766454352441614	0.9872611464968152	0.9872611464968152
ENSPPYT00000020032	0.951167728237792	0.9936305732484076	0.989384288747346	0.9808917197452228	0.8662420382165605	0.9808917197452228	0.9426751592356688	0.9808917197452228	0.9766454352441614	0.7515923566878981	0.9851380042462844	0.9808917197452228	0.9915074309978767	0.9936305732484076	0.9766454352441614	0.7940552016985138	0.9723991507430998	0.9766454352441614	0.5817409766454352	0.9808917197452228	0.8789808917197452	0.9469214437367304	0.9766454352441614	1.0	0.9808917197452228	0.9808917197452228
ENSMNET00000036584	0.951167728237792	0.978768577494692	0.9766454352441614	0.9872611464968152	0.8704883227176221	0.9872611464968152	0.9426751592356688	0.9872611464968152	0.9872611464968152	0.7515923566878981	0.970276008492569	0.9915074309978767	0.9766454352441614	0.978768577494692	0.9872611464968152	0.8046709129511678	0.9830148619957536	0.9830148619957536	0.5796178343949044	0.9915074309978767	0.8726114649681529	0.9469214437367304	0.9872611464968152	0.9808917197452228	1.0	0.9957537154989384
ENSMFAT00000018873	0.9469214437367304	0.978768577494692	0.9766454352441614	0.9872611464968152	0.8662420382165605	0.9872611464968152	0.9384288747346072	0.9872611464968152	0.9872611464968152	0.7537154989384289	0.970276008492569	0.9915074309978767	0.9766454352441614	0.978768577494692	0.9872611464968152	0.8025477707006371	0.9830148619957536	0.9830148619957536	0.5796178343949044	0.9915074309978767	0.8726114649681529	0.9426751592356688	0.9872611464968152	0.9808917197452228	0.9957537154989384	1.0
