	ENSOCUT00000015670	ENSMEUT00000007203	ENSPCIT00000037525	ENSPCIT00000037524	ENSLAFT00000007371	ENSPPYT00000016261	ENSOPRT00000004470	ENSOCUT00000020933	ENSVURT00010032229	ENSNLET00000007375	ENSMMUT00000001529	ENSSHAT00000017386	ENSSHAT00000017385	ENSMNET00000059138	ENSMFAT00000023577	ENSPPAT00000008379	ENSTGET00000021954	ENSOGAT00000015480	ENSCATT00000045632	ENSPANT00000017356	ENSCSAT00000014892	ENST00000334681	ENSPCOT00000015159	ENSPTRT00000027652	ENSPSMT00000035634	ENSMODT00000014104	ENSETET00000010873	ENSMICT00000073074	ENST00000396169	ENSMLET00000040663	ENSMLET00000040661	ENST00000434608
ENSMMUT00000001529	0.9478737997256516	0.8340192043895748	0.7846364883401921	0.7846364883401921	0.9451303155006858	0.9849108367626886	0.9286694101508915	0.5898491083676269	0.7846364883401921	0.9862825788751716	1.0	0.7613168724279835	0.7791495198902606	1.0	1.0	0.9821673525377228	0.9972565157750344	0.9506172839506172	1.0	0.9986282578875172	0.99039780521262	0.9849108367626886	0.9629629629629628	0.9821673525377228	0.9574759945130316	0.7613168724279835	0.8998628257887518	0.9602194787379972	0.9849108367626886	0.6063100137174211	0.6021947873799726	0.9849108367626886
ENSSHAT00000017386	0.7585733882030178	0.8710562414266118	0.9492455418381344	0.9492455418381344	0.7572016460905351	0.7572016460905351	0.7558299039780522	0.4279835390946503	0.9451303155006858	0.7599451303155007	0.7613168724279835	1.0	0.9821673525377228	0.7613168724279835	0.7613168724279835	0.7626886145404664	0.7613168724279835	0.7613168724279835	0.7613168724279835	0.7599451303155007	0.7585733882030178	0.7599451303155007	0.7572016460905351	0.7626886145404664	0.7585733882030178	0.8998628257887518	0.7325102880658436	0.766803840877915	0.7599451303155007	0.4567901234567902	0.4526748971193415	0.7599451303155007
ENSSHAT00000017385	0.7750342935528121	0.8888888888888888	0.9670781893004116	0.9670781893004116	0.7750342935528121	0.7750342935528121	0.7722908093278463	0.4444444444444444	0.9629629629629628	0.7777777777777778	0.7791495198902606	0.9821673525377228	1.0	0.7791495198902606	0.7791495198902606	0.7805212620027435	0.7791495198902606	0.7791495198902606	0.7791495198902606	0.7777777777777778	0.7764060356652949	0.7777777777777778	0.7736625514403292	0.7805212620027435	0.7764060356652949	0.9176954732510288	0.7503429355281207	0.7846364883401921	0.7777777777777778	0.4609053497942387	0.4567901234567902	0.7777777777777778
ENSMNET00000059138	0.9478737997256516	0.8340192043895748	0.7846364883401921	0.7846364883401921	0.9451303155006858	0.9849108367626886	0.9286694101508915	0.5898491083676269	0.7846364883401921	0.9862825788751716	1.0	0.7613168724279835	0.7791495198902606	1.0	1.0	0.9821673525377228	0.9972565157750344	0.9506172839506172	1.0	0.9986282578875172	0.99039780521262	0.9849108367626886	0.9629629629629628	0.9821673525377228	0.9574759945130316	0.7613168724279835	0.8998628257887518	0.9602194787379972	0.9849108367626886	0.6063100137174211	0.6021947873799726	0.9849108367626886
ENSMFAT00000023577	0.9478737997256516	0.8340192043895748	0.7846364883401921	0.7846364883401921	0.9451303155006858	0.9849108367626886	0.9286694101508915	0.5898491083676269	0.7846364883401921	0.9862825788751716	1.0	0.7613168724279835	0.7791495198902606	1.0	1.0	0.9821673525377228	0.9972565157750344	0.9506172839506172	1.0	0.9986282578875172	0.99039780521262	0.9849108367626886	0.9629629629629628	0.9821673525377228	0.9574759945130316	0.7613168724279835	0.8998628257887518	0.9602194787379972	0.9849108367626886	0.6063100137174211	0.6021947873799726	0.9849108367626886
ENSPPAT00000008379	0.9478737997256516	0.8353909465020576	0.7832647462277091	0.7832647462277091	0.9382716049382716	0.9862825788751716	0.925925925925926	0.5939643347050755	0.7832647462277091	0.99039780521262	0.9821673525377228	0.7626886145404664	0.7805212620027435	0.9821673525377228	0.9821673525377228	1.0	0.9794238683127572	0.9492455418381344	0.9821673525377228	0.98079561042524	0.9725651577503428	0.9972565157750344	0.9588477366255144	1.0	0.9588477366255144	0.766803840877915	0.8957475994513031	0.9588477366255144	0.9972565157750344	0.5994513031550068	0.5953360768175583	0.9972565157750344
ENSTGET00000021954	0.9451303155006858	0.8340192043895748	0.7846364883401921	0.7846364883401921	0.9451303155006858	0.9821673525377228	0.9286694101508915	0.5871056241426612	0.7846364883401921	0.9835390946502056	0.9972565157750344	0.7613168724279835	0.7791495198902606	0.9972565157750344	0.9972565157750344	0.9794238683127572	1.0	0.9478737997256516	0.9972565157750344	0.9958847736625516	0.9876543209876544	0.9821673525377228	0.9602194787379972	0.9794238683127572	0.9547325102880658	0.7613168724279835	0.8998628257887518	0.9588477366255144	0.9821673525377228	0.6063100137174211	0.6021947873799726	0.9821673525377228
ENSOGAT00000015480	0.9410150891632372	0.8367626886145405	0.7860082304526749	0.7860082304526749	0.9382716049382716	0.9465020576131687	0.9286694101508915	0.5829903978052127	0.7846364883401921	0.9519890260631	0.9506172839506172	0.7613168724279835	0.7791495198902606	0.9506172839506172	0.9506172839506172	0.9492455418381344	0.9478737997256516	1.0	0.9506172839506172	0.9492455418381344	0.9478737997256516	0.9519890260631	0.9684499314128944	0.9492455418381344	0.9657064471879286	0.766803840877915	0.8902606310013718	0.9629629629629628	0.9519890260631	0.5802469135802469	0.5761316872427984	0.9519890260631
ENSCATT00000045632	0.9478737997256516	0.8340192043895748	0.7846364883401921	0.7846364883401921	0.9451303155006858	0.9849108367626886	0.9286694101508915	0.5898491083676269	0.7846364883401921	0.9862825788751716	1.0	0.7613168724279835	0.7791495198902606	1.0	1.0	0.9821673525377228	0.9972565157750344	0.9506172839506172	1.0	0.9986282578875172	0.99039780521262	0.9849108367626886	0.9629629629629628	0.9821673525377228	0.9574759945130316	0.7613168724279835	0.8998628257887518	0.9602194787379972	0.9849108367626886	0.6063100137174211	0.6021947873799726	0.9849108367626886
ENSPANT00000017356	0.9465020576131687	0.8326474622770919	0.7832647462277091	0.7832647462277091	0.9437585733882029	0.9835390946502056	0.9272976680384089	0.5898491083676269	0.7832647462277091	0.9849108367626886	0.9986282578875172	0.7599451303155007	0.7777777777777778	0.9986282578875172	0.9986282578875172	0.98079561042524	0.9958847736625516	0.9492455418381344	0.9986282578875172	1.0	0.9890260631001372	0.9835390946502056	0.96159122085048	0.98079561042524	0.9561042524005487	0.7599451303155007	0.8984910836762688	0.9588477366255144	0.9835390946502056	0.6049382716049383	0.6008230452674898	0.9835390946502056
ENSCSAT00000014892	0.9410150891632372	0.8326474622770919	0.7832647462277091	0.7832647462277091	0.9410150891632372	0.9753086419753086	0.9218106995884774	0.5829903978052127	0.7832647462277091	0.9794238683127572	0.99039780521262	0.7585733882030178	0.7764060356652949	0.99039780521262	0.99039780521262	0.9725651577503428	0.9876543209876544	0.9478737997256516	0.99039780521262	0.9890260631001372	1.0	0.9753086419753086	0.9561042524005487	0.9725651577503428	0.9506172839506172	0.7599451303155007	0.8971193415637858	0.953360768175583	0.9753086419753086	0.6076817558299039	0.6035665294924554	0.9753086419753086
ENST00000334681	0.9506172839506172	0.8326474622770919	0.7805212620027435	0.7805212620027435	0.9410150891632372	0.9890260631001372	0.9245541838134432	0.5939643347050755	0.7805212620027435	0.9931412894375856	0.9849108367626886	0.7599451303155007	0.7777777777777778	0.9849108367626886	0.9849108367626886	0.9972565157750344	0.9821673525377228	0.9519890260631	0.9849108367626886	0.9835390946502056	0.9753086419753086	1.0	0.96159122085048	0.9972565157750344	0.9588477366255144	0.7640603566529492	0.8957475994513031	0.9588477366255144	1.0	0.6021947873799726	0.5980795610425239	1.0
ENSPCOT00000015159	0.953360768175583	0.8326474622770919	0.7805212620027435	0.7805212620027435	0.9492455418381344	0.9588477366255144	0.934156378600823	0.5939643347050755	0.7791495198902606	0.9643347050754458	0.9629629629629628	0.7572016460905351	0.7736625514403292	0.9629629629629628	0.9629629629629628	0.9588477366255144	0.9602194787379972	0.9684499314128944	0.9629629629629628	0.96159122085048	0.9561042524005487	0.96159122085048	1.0	0.9588477366255144	0.98079561042524	0.7599451303155007	0.8984910836762688	0.98079561042524	0.96159122085048	0.5843621399176955	0.5802469135802469	0.96159122085048
ENSPTRT00000027652	0.9478737997256516	0.8353909465020576	0.7832647462277091	0.7832647462277091	0.9382716049382716	0.9862825788751716	0.925925925925926	0.5939643347050755	0.7832647462277091	0.99039780521262	0.9821673525377228	0.7626886145404664	0.7805212620027435	0.9821673525377228	0.9821673525377228	1.0	0.9794238683127572	0.9492455418381344	0.9821673525377228	0.98079561042524	0.9725651577503428	0.9972565157750344	0.9588477366255144	1.0	0.9588477366255144	0.766803840877915	0.8957475994513031	0.9588477366255144	0.9972565157750344	0.5994513031550068	0.5953360768175583	0.9972565157750344
ENSPSMT00000035634	0.9437585733882029	0.8353909465020576	0.7846364883401921	0.7846364883401921	0.9437585733882029	0.9561042524005487	0.9272976680384089	0.5857338820301783	0.7832647462277091	0.96159122085048	0.9574759945130316	0.7585733882030178	0.7764060356652949	0.9574759945130316	0.9574759945130316	0.9588477366255144	0.9547325102880658	0.9657064471879286	0.9574759945130316	0.9561042524005487	0.9506172839506172	0.9588477366255144	0.98079561042524	0.9588477366255144	1.0	0.7626886145404664	0.8984910836762688	0.98079561042524	0.9588477366255144	0.5816186556927297	0.5775034293552812	0.9588477366255144
ENSMODT00000014104	0.7613168724279835	0.8559670781893004	0.9286694101508915	0.9286694101508915	0.7681755829903978	0.7585733882030178	0.7599451303155007	0.4348422496570645	0.925925925925926	0.7640603566529492	0.7613168724279835	0.8998628257887518	0.9176954732510288	0.7613168724279835	0.7613168724279835	0.766803840877915	0.7613168724279835	0.766803840877915	0.7613168724279835	0.7599451303155007	0.7599451303155007	0.7640603566529492	0.7599451303155007	0.766803840877915	0.7626886145404664	1.0	0.7379972565157751	0.7681755829903978	0.7640603566529492	0.4718792866941015	0.467764060356653	0.7640603566529492
ENSETET00000010873	0.8861454046639232	0.8038408779149521	0.7544581618655692	0.7544581618655692	0.9094650205761317	0.8984910836762688	0.8984910836762688	0.551440329218107	0.7503429355281207	0.8998628257887518	0.8998628257887518	0.7325102880658436	0.7503429355281207	0.8998628257887518	0.8998628257887518	0.8957475994513031	0.8998628257887518	0.8902606310013718	0.8998628257887518	0.8984910836762688	0.8971193415637858	0.8957475994513031	0.8984910836762688	0.8957475994513031	0.8984910836762688	0.7379972565157751	1.0	0.8957475994513031	0.8957475994513031	0.5624142661179699	0.5582990397805213	0.8957475994513031
ENSMICT00000073074	0.9451303155006858	0.8395061728395061	0.7873799725651578	0.7873799725651578	0.9437585733882029	0.9561042524005487	0.9300411522633744	0.5857338820301783	0.7887517146776406	0.96159122085048	0.9602194787379972	0.766803840877915	0.7846364883401921	0.9602194787379972	0.9602194787379972	0.9588477366255144	0.9588477366255144	0.9629629629629628	0.9602194787379972	0.9588477366255144	0.953360768175583	0.9588477366255144	0.98079561042524	0.9588477366255144	0.98079561042524	0.7681755829903978	0.8957475994513031	1.0	0.9588477366255144	0.5816186556927297	0.5775034293552812	0.9588477366255144
ENST00000396169	0.9506172839506172	0.8326474622770919	0.7805212620027435	0.7805212620027435	0.9410150891632372	0.9890260631001372	0.9245541838134432	0.5939643347050755	0.7805212620027435	0.9931412894375856	0.9849108367626886	0.7599451303155007	0.7777777777777778	0.9849108367626886	0.9849108367626886	0.9972565157750344	0.9821673525377228	0.9519890260631	0.9849108367626886	0.9835390946502056	0.9753086419753086	1.0	0.96159122085048	0.9972565157750344	0.9588477366255144	0.7640603566529492	0.8957475994513031	0.9588477366255144	1.0	0.6021947873799726	0.5980795610425239	1.0
ENSMLET00000040663	0.5802469135802469	0.5185185185185185	0.4636488340192044	0.4636488340192044	0.5775034293552812	0.5994513031550068	0.5651577503429356	0.2222222222222222	0.4636488340192044	0.6021947873799726	0.6063100137174211	0.4567901234567902	0.4609053497942387	0.6063100137174211	0.6063100137174211	0.5994513031550068	0.6063100137174211	0.5802469135802469	0.6063100137174211	0.6049382716049383	0.6076817558299039	0.6021947873799726	0.5843621399176955	0.5994513031550068	0.5816186556927297	0.4718792866941015	0.5624142661179699	0.5816186556927297	0.6021947873799726	1.0	0.8971193415637858	0.6021947873799726
ENSMLET00000040661	0.5761316872427984	0.51440329218107	0.4595336076817558	0.4595336076817558	0.5733882030178327	0.5953360768175583	0.5610425240054869	0.21810699588477367	0.4595336076817558	0.5980795610425239	0.6021947873799726	0.4526748971193415	0.4567901234567902	0.6021947873799726	0.6021947873799726	0.5953360768175583	0.6021947873799726	0.5761316872427984	0.6021947873799726	0.6008230452674898	0.6035665294924554	0.5980795610425239	0.5802469135802469	0.5953360768175583	0.5775034293552812	0.467764060356653	0.5582990397805213	0.5775034293552812	0.5980795610425239	0.8971193415637858	1.0	0.5980795610425239
ENST00000434608	0.9506172839506172	0.8326474622770919	0.7805212620027435	0.7805212620027435	0.9410150891632372	0.9890260631001372	0.9245541838134432	0.5939643347050755	0.7805212620027435	0.9931412894375856	0.9849108367626886	0.7599451303155007	0.7777777777777778	0.9849108367626886	0.9849108367626886	0.9972565157750344	0.9821673525377228	0.9519890260631	0.9849108367626886	0.9835390946502056	0.9753086419753086	1.0	0.96159122085048	0.9972565157750344	0.9588477366255144	0.7640603566529492	0.8957475994513031	0.9588477366255144	1.0	0.6021947873799726	0.5980795610425239	1.0
