	ENSCHAT00000067337	ENSCHAT00000067273	ENSCHAT00000067249	ENSCHAT00000067269	ENSAMXT00000040914	ENSCHAT00000067263	ENSCHAT00000067261	ENSCHAT00000067260	ENSCHAT00000067266	ENSCHAT00000067360	ENSCHAT00000067233	ENSDCDT00000010413	ENSCHAT00000067402	ENSDCDT00000010457	ENSDCDT00000010460	ENSCHAT00000067407	ENSCHAT00000067405	ENSCHAT00000067404	ENSCHAT00000067333	ENSCHAT00000067251	ENSCHAT00000067379	ENSCHAT00000067257	ENSCHAT00000067254	ENSCHAT00000067339	ENSCHAT00000067377	ENSCHAT00000067343	ENSCHAT00000067349	ENSCHAT00000067386	ENSCHAT00000067380	ENSDCDT00000010404	ENSDCDT00000010446	ENSCHAT00000067335
ENSCHAT00000067233	0.9959183411933564	0.9886008304285422	0.9954121386098012	0.9884919007586632	0.9966231802337504	0.9889340270658192	0.9891006253844576	0.9884919007586632	0.9884919007586632	0.997206274348985	1.0	0.98993361697765	0.9949443817920852	0.9963604675005128	0.9965334734467912	0.9948931207709658	0.9971293828173056	0.9968538548287882	0.9948034139840064	0.9952968013122822	0.9949379741644454	0.9944125486979699	0.9954121386098012	0.9950661267172444	0.9969563768710272	0.9955595140455198	0.9959055259380768	0.9948803055156858	0.994649630920648	0.993983237646094	0.9962259073200738	0.9962194996924338
ENSDCDT00000010413	0.9886649067049416	0.9882548185359852	0.9881779270043058	0.9881458888661062	0.989741388148452	0.9885880151732622	0.9887546134919007	0.9881458888661062	0.9881458888661062	0.989722165265532	0.98993361697765	1.0	0.9878959913881484	0.9896580889891328	0.9896324584785728	0.9942972114004512	0.9899272093500102	0.9896388661062128	0.9876973549313104	0.9881971498872256	0.9943036190280912	0.9874794955915522	0.9881779270043058	0.9882035575148655	0.9899912856264096	0.9885303465245028	0.988722575353701	0.9942972114004512	0.9939576071355342	0.9871398913266352	0.9897606110313716	0.9889148041828992
ENSCHAT00000067402	0.996091347139635	0.986390198892762	0.9941434283370923	0.9862940844781628	0.99553388353496	0.9867362107853188	0.9868899938486776	0.9862940844781628	0.9862940844781628	0.9970781217961862	0.9949443817920852	0.9878959913881484	1.0	0.9954249538650809	0.9955979598113596	0.9926568587246258	0.9974946175927824	0.9980584888250974	0.9961874615542342	0.9940280910395736	0.9926312282140659	0.9931438384252614	0.9941434283370923	0.9947329300799672	0.99663599548903	0.99554669879024	0.9951814640147632	0.9925222985441869	0.9922852163215092	0.9939960529013738	0.9951494258765634	0.9958350420340372
ENSDCDT00000010457	0.9964117285216322	0.9880561820791469	0.995745335247078	0.9879472524092678	0.9974689870822226	0.988389378716424	0.9885559770350624	0.9879472524092678	0.9879472524092678	0.997565101496822	0.9963604675005128	0.9896580889891328	0.9954249538650809	1.0	0.9996475804798032	0.9941049825712528	0.9974561718269428	0.9972254972319048	0.9951814640147632	0.9957965962681976	0.9941498359647324	0.9951430182489236	0.995745335247078	0.995200686897683	0.997315204018864	0.995770965757638	0.9956684437153988	0.9940985749436128	0.9938038240721756	0.9947137071970472	0.997879075251179	0.9961618310436744
ENSDCDT00000010460	0.9965847344679106	0.9882291880254256	0.9959183411933564	0.9881202583555464	0.9976419930285012	0.9885623846627024	0.9887289829813409	0.9881202583555464	0.9881202583555464	0.9977381074431004	0.9965334734467912	0.9896324584785728	0.9955979598113596	0.9996475804798032	1.0	0.9942779885175312	0.9976291777732212	0.9973985031781832	0.9953544699610416	0.9958094115234776	0.9943228419110108	0.9949251589091654	0.9959183411933564	0.9953736928439616	0.9974882099651424	0.9959439717039164	0.9958414496616772	0.9942715808898912	0.993976830018454	0.9948867131433258	0.9976740311667008	0.9963348369899528
ENSCHAT00000067407	0.9933040291162599	0.9930605392659422	0.9929003485749436	0.9929644248513432	0.9943356571662908	0.9934065511584992	0.9935667418494976	0.9929644248513432	0.9929644248513432	0.9946432232930079	0.9948931207709658	0.9942972114004512	0.9926568587246258	0.9941049825712528	0.9942779885175312	1.0	0.994861082632766	0.9945727393889686	0.9922339553003896	0.9927850112774248	0.999314383842526	0.9919007586631126	0.9929003485749436	0.9930220935001024	0.994982827557925	0.9932079147016608	0.9934385892966988	0.9991670084068076	0.9989683719499692	0.9916764916957146	0.9940601291777732	0.9935539265942176
ENSCHAT00000067405	0.9969563768710272	0.9885944228009022	0.9963027988517532	0.9884854931310232	0.9974625794545828	0.9889276194381792	0.9890942177568176	0.9884854931310232	0.9884854931310232	0.9992118618002872	0.9971293828173056	0.9899272093500102	0.9974946175927824	0.9974561718269428	0.9976291777732212	0.994861082632766	1.0	0.9994361287676852	0.9956043674389994	0.9961874615542342	0.994861082632766	0.995303208939922	0.9963027988517532	0.9955274759073199	0.998769735493131	0.9963412446175928	0.9960464937461554	0.9947329300799672	0.9945150707402092	0.994854675005126	0.9971357904449456	0.9967000717654296
ENSCHAT00000067404	0.9967449251589092	0.9883060795571048	0.9960593090014354	0.9881971498872256	0.9972190896042648	0.9886392761943816	0.9888058745130204	0.9881971498872256	0.9881971498872256	0.9990196329710888	0.9968538548287882	0.9896388661062128	0.9980584888250974	0.9972254972319048	0.9973985031781832	0.9945727393889686	0.9994361287676852	1.0	0.9953929157268812	0.9959439717039164	0.9945727393889686	0.9950597190896042	0.9960593090014354	0.9953865080992412	0.9985710990362928	0.996200276809514	0.9958350420340372	0.9944445868361698	0.9942267274964116	0.994630408037728	0.9969499692433872	0.9964886200533116
ENSCHAT00000067333	0.9971742362107852	0.9877742464629896	0.9955274759073199	0.9876781320483904	0.995200686897683	0.9881202583555464	0.9882740414189052	0.9876781320483904	0.9876781320483904	0.9956299979495592	0.9948034139840064	0.9876973549313104	0.9961874615542342	0.9951814640147632	0.9953544699610416	0.9922339553003896	0.9956043674389994	0.9953929157268812	1.0	0.9954121386098012	0.9922531781833094	0.994527885995489	0.9955274759073199	0.9955851445560796	0.9953416547057616	0.9967705556694688	0.9962835759688332	0.9922147324174696	0.9919071662907524	0.9952583555464424	0.994873897888046	0.997103752306746
ENSCHAT00000067251	0.9950725343448842	0.9898887635841706	0.999884662702481	0.98994643223293	0.9957004818535984	0.990388558540086	0.9905551568587246	0.98994643223293	0.98994643223293	0.9962259073200738	0.9952968013122822	0.9881971498872256	0.9940280910395736	0.9957965962681976	0.9958094115234776	0.9927850112774248	0.9961874615542342	0.9959439717039164	0.9954121386098012	1.0	0.9928042341603444	0.9990708939922084	0.999884662702481	0.9936948944022964	0.9958606725445972	0.99440614107033	0.9942395427516916	0.9927593807668648	0.9924582222677876	0.9947713758458068	0.9954313614927208	0.9948034139840064
ENSCHAT00000067379	0.9933552901373796	0.9929964629895428	0.9929195714578636	0.9928875333196636	0.9943805105597704	0.9933296596268196	0.9934962579454584	0.9928875333196636	0.9928875333196636	0.9946752614312075	0.9949379741644454	0.9943036190280912	0.9926312282140659	0.9941498359647324	0.9943228419110108	0.999314383842526	0.994861082632766	0.9945727393889686	0.9922531781833094	0.9928042341603444	1.0	0.9919199815460324	0.9929195714578636	0.9928939409473037	0.9950533114619644	0.9932591757227804	0.9934962579454584	0.9996091347139636	0.9990644863645683	0.9916957145786344	0.9940729444330529	0.9936051876153372
ENSCHAT00000067257	0.9941882817305719	0.9890045109698584	0.9990004100881691	0.9890621796186179	0.9948162292392864	0.989504305925774	0.9896709042444124	0.9890621796186179	0.9890621796186179	0.9953416547057616	0.9944125486979699	0.9874794955915522	0.9931438384252614	0.9951430182489236	0.9949251589091654	0.9919007586631126	0.995303208939922	0.9950597190896042	0.994527885995489	0.9990708939922084	0.9919199815460324	1.0	0.9990004100881691	0.9928106417879844	0.9949764199302851	0.993521888456018	0.9933552901373796	0.9918751281525529	0.9915739696534756	0.9938871232314948	0.9948674902604059	0.9939191613696944
ENSCHAT00000067254	0.9951878716424032	0.9900041008816896	1.0	0.9900617695304491	0.9958158191511176	0.9905038958376052	0.9906704941562436	0.9900617695304491	0.9900617695304491	0.9963412446175928	0.9954121386098012	0.9881779270043058	0.9941434283370923	0.995745335247078	0.9959183411933564	0.9929003485749436	0.9963027988517532	0.9960593090014354	0.9955274759073199	0.999884662702481	0.9929195714578636	0.9990004100881691	1.0	0.9938102316998154	0.995976009842116	0.9945214783678492	0.9943548800492106	0.992874718064384	0.9925735595653066	0.9948867131433258	0.9953608775886816	0.9949187512815256
ENSCHAT00000067339	0.9970524912856265	0.9866785421365594	0.9938102316998154	0.9865824277219604	0.9951237953660036	0.9870245540291164	0.9871783370924748	0.9865824277219604	0.9865824277219604	0.9955851445560796	0.9950661267172444	0.9882035575148655	0.9947329300799672	0.995200686897683	0.9953736928439616	0.9930220935001024	0.9955274759073199	0.9953865080992412	0.9955851445560796	0.9936948944022964	0.9928939409473037	0.9928106417879844	0.9938102316998154	1.0	0.9952711708017224	0.9985839142915728	0.9988274041418904	0.992868310436744	0.9925479290547468	0.9936948944022964	0.9949059360262456	0.9974689870822226
ENSCHAT00000067377	0.99666803362723	0.9886649067049416	0.995976009842116	0.9885559770350624	0.9972254972319048	0.9889981033422186	0.9891647016608572	0.9885559770350624	0.9885559770350624	0.9989683719499692	0.9969563768710272	0.9899912856264096	0.99663599548903	0.997315204018864	0.9974882099651424	0.994982827557925	0.998769735493131	0.9985710990362928	0.9953416547057616	0.9958606725445972	0.9950533114619644	0.9949764199302851	0.995976009842116	0.9952711708017224	1.0	0.9962835759688332	0.9959183411933564	0.9948931207709658	0.9947072995694074	0.9946047775271684	0.9969499692433872	0.9964501742874718
ENSCHAT00000067343	0.9979687820381382	0.9870053311461964	0.9945214783678492	0.9869092167315971	0.995764558129998	0.9873513430387534	0.987505126102112	0.9869092167315971	0.9869092167315971	0.9963604675005128	0.9955595140455198	0.9885303465245028	0.99554669879024	0.995770965757638	0.9959439717039164	0.9932079147016608	0.9963412446175928	0.996200276809514	0.9967705556694688	0.99440614107033	0.9932591757227804	0.993521888456018	0.9945214783678492	0.9985839142915728	0.9962835759688332	1.0	0.9992438999384868	0.9932335452122206	0.9929131638302237	0.9942843961451712	0.9954762148862004	0.998654398195612
ENSCHAT00000067349	0.9975586938691818	0.9871975599753948	0.9943548800492106	0.9871014455607956	0.9957068894812384	0.9875435718679516	0.9876973549313104	0.9871014455607956	0.9871014455607956	0.9961233852778348	0.9959055259380768	0.988722575353701	0.9951814640147632	0.9956684437153988	0.9958414496616772	0.9934385892966988	0.9960464937461554	0.9958350420340372	0.9962835759688332	0.9942395427516916	0.9934962579454584	0.9933552901373796	0.9943548800492106	0.9988274041418904	0.9959183411933564	0.9992438999384868	1.0	0.9935795571047776	0.9932463604675004	0.9941498359647324	0.995328839450482	0.9982443100266556
ENSCHAT00000067386	0.9933296596268196	0.9929516095960632	0.992874718064384	0.992842679926184	0.9943548800492106	0.99328480623334	0.9934514045519788	0.992842679926184	0.992842679926184	0.9945535165060488	0.9948803055156858	0.9942972114004512	0.9925222985441869	0.9940985749436128	0.9942715808898912	0.9991670084068076	0.9947329300799672	0.9944445868361698	0.9922147324174696	0.9927593807668648	0.9996091347139636	0.9918751281525529	0.992874718064384	0.992868310436744	0.9948931207709658	0.9932335452122206	0.9935795571047776	1.0	0.9989619643223292	0.9916572688127948	0.9940729444330529	0.9935795571047776
ENSCHAT00000067380	0.9930092782448228	0.9926504510969858	0.9925735595653066	0.9925415214271068	0.9940344986672136	0.9929836477342628	0.9931502460529014	0.9925415214271068	0.9925415214271068	0.9943292495386508	0.994649630920648	0.9939576071355342	0.9922852163215092	0.9938038240721756	0.993976830018454	0.9989683719499692	0.9945150707402092	0.9942267274964116	0.9919071662907524	0.9924582222677876	0.9990644863645683	0.9915739696534756	0.9925735595653066	0.9925479290547468	0.9947072995694074	0.9929131638302237	0.9932463604675004	0.9989619643223292	1.0	0.9913497026860776	0.9937269325404962	0.9932591757227804
ENSDCDT00000010404	0.994873897888046	0.9872167828583144	0.9948867131433258	0.9871206684437154	0.9948867131433258	0.9875627947508714	0.98771657781423	0.9871206684437154	0.9871206684437154	0.9948290444945664	0.993983237646094	0.9871398913266352	0.9939960529013738	0.9947137071970472	0.9948867131433258	0.9916764916957146	0.994854675005126	0.994630408037728	0.9952583555464424	0.9947713758458068	0.9916957145786344	0.9938871232314948	0.9948867131433258	0.9936948944022964	0.9946047775271684	0.9942843961451712	0.9941498359647324	0.9916572688127948	0.9913497026860776	1.0	0.9945150707402092	0.9946624461759278
ENSDCDT00000010446	0.9960272708632356	0.9880241439409472	0.9953608775886816	0.9879152142710684	0.9971550133278656	0.9883573405782244	0.9885239388968629	0.9879152142710684	0.9879152142710684	0.9972126819766248	0.9962259073200738	0.9897606110313716	0.9951494258765634	0.997879075251179	0.9976740311667008	0.9940601291777732	0.9971357904449456	0.9969499692433872	0.994873897888046	0.9954313614927208	0.9940729444330529	0.9948674902604059	0.9953608775886816	0.9949059360262456	0.9969499692433872	0.9954762148862004	0.995328839450482	0.9940729444330529	0.9937269325404962	0.9945150707402092	1.0	0.9958798954275168
ENSCHAT00000067335	0.9985582837810129	0.9873897888045928	0.9949187512815256	0.9872936743899938	0.9961169776501948	0.9877358006971498	0.9878895837605084	0.9872936743899938	0.9872936743899938	0.9967449251589092	0.9962194996924338	0.9889148041828992	0.9958350420340372	0.9961618310436744	0.9963348369899528	0.9935539265942176	0.9967000717654296	0.9964886200533116	0.997103752306746	0.9948034139840064	0.9936051876153372	0.9939191613696944	0.9949187512815256	0.9974689870822226	0.9964501742874718	0.998654398195612	0.9982443100266556	0.9935795571047776	0.9932591757227804	0.9946624461759278	0.9958798954275168	1.0
