geneTreeID,nbLeaves,NbSharedLeaves,AU_TreeBest,AU_Ensembl,AU_ReconstructEnsembl,AU_Isosel,TreeBestPassTest,EnsemblTreePassTest,ReconstructEnsemblTreePassTest,au_isosel_pass_test,TreeBestBetter,EnsemblBetter,ReconstructEnsemblBetter,REC_TreeBest,REC_Ensembl,REC_ReconstructEnsembl,RecIsosel,Treebest_REC_is_best,Ensembl_REC_is_best,Ensembl_REC_reconstruct_is_best,Isosel_REC_is_best
ENSGT00390000016644,4,75.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSGT00940000177807,3,100.0,0.459,0.501,0.459,0.459,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0
ENSGT00910000148592,3,100.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSGT00390000006227,8,100.0,0.034,0.973,0.034,0.069,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0
ENSGT00910000147325,12,100.0,0.484,0.682,0.484,0.484,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0
ENSGT00940000157964,4,25.0,0.989,0.012,0.989,0.989,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0
ENSGT00940000161095,3,66.67,0.49,0.524,0.49,0.49,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0
ENSGT00960000190642,3,66.67,0.524,0.524,0.524,0.524,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0
ENSGT00940000163356,3,100.0,0.533,0.533,0.533,0.533,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0
ENSGT00390000015038,9,100.0,0.325,0.325,0.693,0.325,1,1,1,1,0,0,1,0,0,0,0,0,0,0,0
ENSGT00950000185758,6,83.33,0.104,0.663,0.737,0.104,1,1,1,1,0,0,1,0,0,0,0,0,0,0,0
ENSGT00910000147087,10,100.0,0.489,0.527,0.489,0.489,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0
ENSGT00390000014105,3,66.67,0.492,0.492,0.492,0.492,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0
ENSGT00910000147856,4,100.0,0.79,0.79,0.79,0.79,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0
ENSGT00910000148089,6,100.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSGT00730000111086,4,100.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSGT00940000162075,15,100.0,0.869,0.12,0.216,0.869,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0
ENSGT00940000169686,3,66.67,0.568,0.412,0.568,0.568,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0
ENSGT00940000165449,3,100.0,0.434,0.566,0.434,0.434,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0
ENSGT00940000156549,8,87.5,0.228,0.64,0.621,0.621,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0
ENSGT00860000135092,17,94.12,0.389,0.394,0.608,0.389,1,1,1,1,0,0,1,0,0,0,0,0,0,0,0
ENSGT00910000146973,5,100.0,0.454,0.482,0.454,0.454,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0
ENSGT00390000001810,4,75.0,0.977,0.977,0.977,0.977,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0
ENSGT00390000015102,8,87.5,1.0,;0,00001;,1.0,1.0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0
ENSGT00910000147247,13,100.0,0.037,0.212,0.899,0.037,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0
ENSGT00940000168794,4,75.0,0.105,0.104,0.105,0.105,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0
ENSGT00910000147528,7,100.0,0.008,0.238,0.829,0.008,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0
ENSGT00940000179660,3,100.0,0.001,0.999,0.001,0.001,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0
ENSGT00940000176300,3,100.0,0.515,0.507,0.535,0.515,1,1,1,1,0,0,1,0,0,0,0,0,0,0,0
ENSGT00940000169173,6,100.0,0.462,0.473,0.462,0.462,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0
ENSGT00390000009546,3,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSGT00390000000292,5,80.0,0.498,0.507,0.498,0.498,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0
ENSGT00940000176370,3,100.0,0.493,0.478,0.493,0.493,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0
ENSGT00940000171073,4,100.0,0.478,0.478,0.494,0.494,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0
ENSGT00940000160160,5,100.0,0.319,0.712,0.319,0.319,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0
ENSGT00390000003738,3,100.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSGT00940000169832,8,62.5,0.486,0.556,0.486,0.486,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0
ENSGT00530000065031,15,80.0,0.031,0.969,;0,00003;,0.031,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0
ENSGT00390000015552,4,100.0,0.493,0.484,0.493,0.493,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0
ENSGT00940000156022,3,66.67,0.49,0.492,0.49,0.49,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0
ENSGT00940000154852,5,80.0,0.702,0.561,0.702,0.702,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0
ENSGT00440000039469,4,25.0,0.503,0.358,0.099,0.503,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0
ENSGT00940000155380,3,100.0,0.526,0.462,0.526,0.526,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0
ENSGT00390000013172,3,100.0,0.479,0.479,0.479,0.479,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0
ENSGT00390000007772,6,100.0,0.482,0.519,0.482,0.482,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0
ENSGT00390000012620,3,66.67,0.495,0.82,0.495,0.495,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0
ENSGT00390000014952,4,100.0,0.06,0.06,0.06,0.06,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0
ENSGT00390000017410,10,100.0,0.686,0.462,0.686,0.686,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0
ENSGT00940000167802,4,100.0,0.938,0.938,0.938,0.938,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0
ENSGT00910000148667,3,100.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSGT00940000165389,10,100.0,0.619,0.566,0.619,0.619,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0
ENSGT00940000161807,13,46.15,0.72,0.708,0.0002,0.022,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0
ENSGT00940000154383,4,25.0,0.436,0.436,0.436,0.436,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0
ENSGT00390000000911,4,100.0,0.517,0.517,0.517,0.517,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0
ENSGT00940000178817,3,100.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSGT00390000007235,18,94.44,0.499,0.131,0.796,0.499,1,1,1,1,0,0,1,0,0,0,0,0,0,0,0
ENSGT00910000147035,9,100.0,0.549,0.157,0.549,0.549,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0
ENSGT00390000008796,11,81.82,0.646,0.571,0.09,0.646,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0
ENSGT00940000170465,3,66.67,0.464,0.513,0.464,0.464,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0
ENSGT00940000156489,7,57.14,0.085,0.508,0.085,0.749,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0
ENSGT00940000154634,7,85.71,0.968,0.071,0.968,0.968,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0
ENSGT00530000064411,3,100.0,0.506,0.501,0.506,0.506,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0
ENSGT00940000161809,8,100.0,0.868,0.143,0.868,0.868,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0
ENSGT00940000157071,5,80.0,0.017,0.017,0.689,0.017,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
ENSGT00860000134468,9,77.78,0.699,0.624,0.173,0.446,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0
ENSGT00940000166937,10,80.0,0.123,0.894,0.123,0.123,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0
ENSGT00950000186428,4,100.0,0.635,0.49,0.505,0.635,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0
ENSGT00940000160099,4,100.0,0.401,0.401,0.401,0.401,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0
ENSGT00940000154956,19,78.95,0.542,6E-41,0.006,0.542,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
ENSGT00940000164149,28,89.29,0.0003,8E-45,1.0,1E-47,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
ENSGT00940000162864,3,100.0,0.636,0.636,0.636,0.636,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0
ENSGT00390000003833,6,100.0,0.546,0.486,0.546,0.546,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0
ENSGT00390000006939,3,66.67,0.393,0.607,0.393,0.393,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0
ENSGT00960000189747,3,100.0,0.634,0.247,0.634,0.634,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0
ENSGT00940000154628,3,66.67,0.46,0.511,0.46,0.46,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0
ENSGT00390000013249,4,25.0,0.549,0.479,0.371,0.371,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0
ENSGT00390000001660,4,100.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSGT00940000162525,4,75.0,0.593,0.076,0.593,0.593,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0
ENSGT00390000007899,6,83.33,0.473,0.527,0.473,0.473,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0
ENSGT00940000159365,4,0.0,0.375,0.6,0.375,0.375,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0
ENSGT00940000169209,3,33.33,0.491,0.491,0.491,0.491,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0
ENSGT00940000178784,3,100.0,0.504,0.475,0.504,0.504,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0
ENSGT00390000012174,3,66.67,0.49,0.482,0.49,0.49,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0
ENSGT00910000146924,14,100.0,0.057,0.964,0.057,0.057,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0
ENSGT00900000143602,7,100.0,0.625,0.617,0.625,0.625,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0
ENSGT00730000112044,3,100.0,0.554,0.627,0.554,0.554,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0
ENSGT00910000144335,11,100.0,0.219,0.781,0.219,0.219,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0
ENSGT00940000155077,3,66.67,0.476,0.465,0.476,0.476,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0
ENSGT00910000147034,10,100.0,0.522,0.512,0.522,0.522,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0
ENSGT00940000163331,3,100.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSGT00650000094838,3,100.0,0.503,0.485,0.503,0.503,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0
ENSGT00400000024336,3,100.0,0.56,0.56,0.56,0.56,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0
ENSGT00910000147323,6,100.0,0.501,0.503,0.501,0.501,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0
ENSGT00530000064699,6,66.67,0.47,0.48,0.47,0.47,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0
ENSGT00960000189571,4,100.0,0.49,0.475,0.49,0.49,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0
ENSGT00940000159786,3,100.0,0.442,0.514,0.442,0.442,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0
ENSGT00390000013662,9,100.0,0.487,0.513,0.487,0.487,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0
ENSGT00400000024636,3,66.67,0.486,0.49,0.486,0.486,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0
ENSGT00940000162992,4,100.0,0.446,0.504,0.446,0.446,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0
ENSGT00940000163297,4,100.0,0.539,0.575,0.539,0.539,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0
ENSGT00940000170201,3,100.0,0.482,0.488,0.482,0.482,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0
ENSGT00650000094847,3,100.0,0.508,0.508,0.508,0.508,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0
ENSGT00390000004396,7,85.71,0.491,0.511,0.491,0.491,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0
ENSGT00940000161666,4,100.0,0.559,0.559,0.559,0.559,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0
ENSGT00390000000341,3,33.33,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSGT00940000168468,5,100.0,0.886,0.114,0.886,0.886,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0
ENSGT00390000018351,6,100.0,0.573,0.645,0.573,0.573,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0
ENSGT00420000029792,3,33.33,0.497,0.487,0.497,0.497,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0
ENSGT00910000147777,4,100.0,0.504,0.504,0.504,0.504,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0
ENSGT00530000063255,4,100.0,0.459,0.518,0.459,0.459,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0
ENSGT00940000154639,8,87.5,0.994,0.005,0.994,0.006,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
ENSGT00860000136110,4,100.0,0.463,0.005,0.463,0.463,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0
ENSGT00940000158806,5,100.0,0.635,0.464,0.635,0.635,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0
ENSGT00940000156810,4,50.0,0.593,0.603,0.031,0.593,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0
ENSGT00940000167230,5,40.0,0.538,0.525,2E-77,0.538,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0
ENSGT00940000159756,4,75.0,0.912,0.912,0.912,0.912,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0
ENSGT00940000177112,5,100.0,0.961,0.009,0.961,0.961,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0
ENSGT00860000136287,4,100.0,0.472,0.472,0.472,0.472,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0
ENSGT00940000165188,5,80.0,0.408,0.41,0.408,0.408,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0
ENSGT00390000009065,3,100.0,0.397,0.282,0.397,0.397,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0
ENSGT00390000005412,3,0.0,0.417,0.498,0.47,0.417,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0
ENSGT00390000011383,4,50.0,0.588,0.526,0.025,0.588,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0
ENSGT00390000006935,3,100.0,0.343,0.343,0.343,0.343,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0
ENSGT00940000177296,3,100.0,0.518,0.467,0.518,0.518,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0
ENSGT00940000171555,8,62.5,0.782,0.224,0.0001,0.782,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0
ENSGT00860000135889,3,100.0,0.398,0.602,0.398,0.398,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0
ENSGT00940000157815,8,87.5,0.472,0.512,0.636,0.472,1,1,1,1,0,0,1,0,0,0,0,0,0,0,0
ENSGT00950000183776,4,100.0,0.466,0.495,0.466,0.466,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0
ENSGT00510000049503,6,83.33,0.608,0.485,0.608,0.608,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0
ENSGT00910000147637,3,100.0,0.464,0.49,0.464,0.464,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0
ENSGT00390000003282,3,100.0,0.503,0.491,0.503,0.503,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0
ENSGT00940000162400,4,75.0,0.473,0.628,0.014,0.473,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0
ENSGT00390000005351,3,66.67,0.614,0.614,0.614,0.484,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0
ENSGT00910000148442,5,100.0,0.664,0.621,0.664,0.664,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0
