geneTreeID,nbLeaves,NbSharedLeaves,AU_TreeBest,AU_Ensembl,AU_ReconstructEnsembl,AU_Isosel,TreeBestPassTest,EnsemblTreePassTest,ReconstructEnsemblTreePassTest,au_isosel_pass_test,TreeBestBetter,EnsemblBetter,ReconstructEnsemblBetter,REC_TreeBest,REC_Ensembl,REC_ReconstructEnsembl,RecIsosel,Treebest_REC_is_best,Ensembl_REC_is_best,Ensembl_REC_reconstruct_is_best,Isosel_REC_is_best
ENSGT00910000147177,7,100.0,0.507,0.482,0.507,0.507,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0
ENSGT00940000179482,4,100.0,0.683,0.534,0.683,0.683,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0
ENSGT00940000172903,12,100.0,0.114,0.888,0.251,0.174,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0
ENSGT00940000156483,3,100.0,0.539,0.444,0.539,0.539,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0
ENSGT00910000147055,6,100.0,0.491,0.607,0.491,0.491,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0
ENSGT00940000164143,5,80.0,0.527,0.487,0.0003,0.527,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0
ENSGT00940000170500,3,66.67,0.537,0.537,0.537,0.537,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0
ENSGT00940000157688,5,100.0,0.204,0.208,0.204,0.204,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0
ENSGT00940000170797,3,33.33,0.496,0.496,0.496,0.464,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0
ENSGT00660000096863,3,100.0,0.494,0.491,0.494,0.494,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0
ENSGT00940000171008,3,100.0,0.488,0.455,0.488,0.488,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0
ENSGT00940000161662,4,50.0,0.853,0.224,0.224,0.224,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0
ENSGT00940000168087,5,80.0,0.643,0.556,0.001,0.643,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0
ENSGT00770000121715,6,100.0,0.264,0.259,0.264,0.264,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0
ENSGT00940000157446,3,100.0,0.532,0.532,0.532,0.532,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0
ENSGT00940000155823,3,33.33,0.51,0.475,0.47,0.51,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0
ENSGT00910000147007,6,100.0,0.671,0.553,0.671,0.671,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0
ENSGT00940000164615,4,75.0,0.787,0.787,0.787,0.787,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0
ENSGT00940000157680,8,75.0,0.834,0.309,0.002,0.054,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0
ENSGT00940000178799,3,100.0,0.501,0.491,0.501,0.501,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0
ENSGT00390000003464,4,100.0,0.333,0.333,0.333,0.333,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0
ENSGT00900000143393,17,-10.0,0.604,0.24,0.598,0.294,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0
ENSGT00860000135738,6,100.0,0.503,0.585,0.503,0.503,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0
ENSGT00910000148662,3,100.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSGT00940000161331,3,100.0,0.464,0.54,0.464,0.464,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0
ENSGT00940000165562,4,100.0,0.591,0.348,0.591,0.591,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0
ENSGT00940000171070,6,66.67,0.415,0.416,0.416,0.417,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0
ENSGT00960000190054,4,100.0,0.485,0.485,0.485,0.485,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0
ENSGT00940000154925,3,100.0,0.478,0.449,0.478,0.478,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0
ENSGT00390000012040,5,100.0,0.182,0.182,0.182,0.182,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0
ENSGT00940000170886,3,100.0,0.46,0.506,0.506,0.46,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0
ENSGT00960000189352,3,100.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSGT00940000158809,6,100.0,0.501,0.0005,0.501,0.501,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0
ENSGT00940000154355,3,100.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSGT00910000147327,5,100.0,0.447,0.507,0.447,0.447,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0
ENSGT00940000157685,4,75.0,0.505,0.497,0.505,0.505,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0
ENSGT00940000170905,5,100.0,0.504,0.497,0.504,0.504,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0
ENSGT00940000177078,3,100.0,0.529,0.46,0.529,0.529,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0
ENSGT00940000169476,4,100.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSGT00940000161638,6,100.0,0.576,0.634,0.576,0.576,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0
ENSGT00940000168580,4,100.0,0.489,0.51,0.491,0.489,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0
ENSGT00390000001153,3,66.67,0.493,0.482,0.482,0.482,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0
ENSGT00940000157805,7,85.71,0.672,0.647,0.672,0.672,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0
ENSGT00940000159620,9,100.0,0.337,0.837,0.337,0.337,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0
ENSGT00940000159363,4,100.0,0.474,0.477,0.474,0.474,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0
ENSGT00940000169684,4,75.0,0.49,0.462,0.49,0.49,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0
ENSGT00390000006303,6,33.33,0.468,0.468,0.499,0.468,1,1,1,1,0,0,1,0,0,0,0,0,0,0,0
ENSGT00940000155594,15,40.0,0.339,0.661,0.002,0.339,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0
ENSGT00940000170888,3,100.0,0.491,0.491,0.491,0.491,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0
ENSGT00910000148008,4,100.0,0.482,0.557,0.482,0.482,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0
ENSGT00940000158046,15,66.67,0.531,0.469,5E-71,0.531,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0
ENSGT00940000177470,3,100.0,0.485,0.516,0.485,0.485,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0
ENSGT00940000163384,5,100.0,0.523,0.487,0.49,0.523,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0
ENSGT00940000158467,3,100.0,0.685,0.385,0.685,0.685,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0
ENSGT00940000158578,3,100.0,0.452,0.491,0.452,0.452,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0
ENSGT00940000159362,4,0.0,0.473,0.496,;0,000008;,0.473,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0
ENSGT00940000162882,12,83.33,0.183,0.012,0.008,0.183,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
ENSGT00390000016644,4,75.0,0.48,0.48,0.48,0.48,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0
ENSGT00940000177807,3,100.0,0.482,0.522,0.482,0.482,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0
ENSGT00910000148592,3,100.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSGT00390000006227,8,87.5,0.032,0.975,0.032,0.068,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0
ENSGT00910000147325,12,100.0,0.539,0.594,0.539,0.539,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0
ENSGT00940000157964,4,0.0,0.987,0.013,0.987,0.987,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0
ENSGT00940000161095,3,66.67,0.474,0.51,0.474,0.474,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0
ENSGT00960000190642,3,100.0,0.533,0.533,0.533,0.533,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0
ENSGT00940000163197,6,100.0,0.352,0.499,0.352,0.352,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0
ENSGT00390000015038,9,100.0,0.352,0.353,0.689,0.352,1,1,1,1,0,0,1,0,0,0,0,0,0,0,0
ENSGT00950000185758,6,83.33,0.091,0.679,0.722,0.091,1,1,1,1,0,0,1,0,0,0,0,0,0,0,0
ENSGT00910000147087,10,100.0,0.47,0.541,0.47,0.47,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0
ENSGT00910000147856,4,100.0,0.813,0.813,0.813,0.813,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0
ENSGT00910000148089,6,100.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSGT00730000111086,4,75.0,0.92,0.92,0.92,0.92,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0
ENSGT00940000162075,15,100.0,0.874,0.117,0.212,0.874,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0
ENSGT00940000169686,3,66.67,0.556,0.428,0.556,0.556,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0
ENSGT00940000165449,3,100.0,0.33,0.502,0.33,0.33,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0
ENSGT00940000156549,8,100.0,0.106,0.643,0.106,0.631,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0
ENSGT00860000135092,17,100.0,0.523,0.477,0.523,0.523,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0
ENSGT00390000015102,8,87.5,0.692,0.0002,0.692,0.692,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0
ENSGT00910000147630,3,100.0,0.464,0.501,0.464,0.464,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0
ENSGT00910000147247,13,100.0,0.036,0.214,0.895,0.036,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0
ENSGT00940000168794,4,50.0,0.477,0.497,0.47,0.47,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0
ENSGT00940000179660,3,100.0,0.001,0.999,0.001,0.001,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0
ENSGT00940000176300,3,100.0,0.52,0.433,0.324,0.52,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0
ENSGT00940000169173,6,100.0,0.523,0.68,0.523,0.523,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0
ENSGT00940000158631,3,100.0,0.41,0.374,0.41,0.41,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0
ENSGT00390000009546,3,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSGT00940000176370,3,100.0,0.476,0.498,0.476,0.476,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0
ENSGT00940000171073,3,100.0,0.476,0.476,0.517,0.476,1,1,1,1,0,0,1,0,0,0,0,0,0,0,0
ENSGT00940000160160,5,100.0,0.36,0.673,0.36,0.36,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0
ENSGT00390000003738,3,100.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSGT00940000169832,8,87.5,0.63,0.651,0.186,0.63,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0
ENSGT00390000015552,4,100.0,0.48,0.452,0.48,0.48,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0
ENSGT00940000156022,3,100.0,0.485,0.486,0.485,0.485,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0
ENSGT00940000154852,5,80.0,0.695,0.592,0.695,0.695,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0
ENSGT00940000156955,3,33.33,0.517,0.483,0.517,0.517,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0
ENSGT00730000111085,10,80.0,0.003,0.238,0.848,0.003,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0
ENSGT00390000013172,3,100.0,0.485,0.485,0.485,0.485,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0
ENSGT00390000014952,4,100.0,0.462,0.492,0.462,0.462,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0
ENSGT00940000167802,4,100.0,0.483,0.483,0.483,0.483,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0
ENSGT00910000148667,3,100.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSGT00910000148708,3,100.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSGT00940000161807,13,46.15,0.72,0.708,;0,00002;,0.021,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0
ENSGT00940000175748,3,100.0,0.477,0.472,0.477,0.477,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0
ENSGT00390000000911,4,100.0,0.805,0.805,0.805,0.805,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0
ENSGT00940000178817,3,100.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSGT00390000007235,18,94.44,0.486,0.124,0.808,0.486,1,1,1,1,0,0,1,0,0,0,0,0,0,0,0
ENSGT00910000147035,9,100.0,0.514,0.138,0.514,0.514,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0
ENSGT00390000008796,11,81.82,0.642,0.575,0.087,0.642,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0
ENSGT00910000146968,8,87.5,0.492,0.52,0.492,0.492,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0
ENSGT00940000156489,7,71.43,0.678,0.324,0.005,0.496,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0
ENSGT00940000154634,7,71.43,0.08,0.072,0.969,0.969,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0
ENSGT00940000154886,3,66.67,0.468,0.508,0.468,0.468,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0
ENSGT00940000161809,8,100.0,0.901,0.152,0.901,0.901,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0
ENSGT00860000134468,9,55.56,0.565,0.609,0.176,0.565,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0
ENSGT00940000166937,10,80.0,0.128,0.875,0.128,0.128,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0
ENSGT00660000097123,3,100.0,0.478,0.478,0.478,0.478,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0
ENSGT00950000186428,4,100.0,0.619,0.515,0.491,0.619,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0
ENSGT00940000160099,4,100.0,0.403,0.403,0.403,0.403,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0
ENSGT00940000164149,28,89.29,0.0002,2E-62,1.0,;0,0000001;,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
ENSGT00390000007640,3,100.0,0.548,0.548,0.548,0.548,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0
ENSGT00940000162864,3,100.0,0.643,0.643,0.643,0.643,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0
ENSGT00390000014398,4,75.0,0.864,0.864,0.864,0.864,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0
ENSGT00390000003833,6,100.0,0.468,0.456,0.468,0.468,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0
ENSGT00390000006939,3,66.67,0.396,0.604,0.396,0.396,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0
ENSGT00960000189747,3,100.0,0.777,0.221,0.777,0.777,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0
ENSGT00940000172611,3,-10.0,0.487,0.487,0.487,0.487,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0
ENSGT00390000013249,4,25.0,0.396,0.487,0.396,0.396,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0
ENSGT00390000007899,6,83.33,0.487,0.513,0.487,0.487,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0
ENSGT00940000159365,4,50.0,0.367,0.586,0.367,0.367,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0
ENSGT00910000147128,4,100.0,0.613,0.387,0.613,0.613,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0
ENSGT00940000169209,3,33.33,0.489,0.489,0.489,0.489,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0
ENSGT00940000178784,3,100.0,0.518,0.457,0.518,0.518,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0
ENSGT00960000189580,3,100.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSGT00390000012174,3,100.0,0.497,0.491,0.497,0.497,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0
ENSGT00910000146924,14,100.0,0.038,0.968,0.038,0.038,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0
ENSGT00900000143602,7,100.0,0.63,0.621,0.63,0.63,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0
ENSGT00730000112044,3,100.0,0.576,0.294,0.576,0.576,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0
ENSGT00910000144335,11,100.0,0.233,0.767,0.233,0.233,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0
ENSGT00910000147430,6,100.0,0.611,0.454,0.611,0.611,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0
ENSGT00940000155077,3,33.33,0.493,0.475,0.493,0.493,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0
ENSGT00530000065031,15,86.67,0.033,0.967,5E-56,0.033,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0
ENSGT00910000147034,10,100.0,0.49,0.533,0.49,0.49,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0
ENSGT00910000146973,5,100.0,0.579,0.774,0.579,0.579,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0
ENSGT00650000094838,3,100.0,0.506,0.474,0.506,0.506,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0
ENSGT00400000024336,3,100.0,0.565,0.565,0.565,0.565,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0
ENSGT00940000162240,4,100.0,0.988,0.988,0.988,0.988,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0
ENSGT00960000189571,4,100.0,0.486,0.475,0.486,0.491,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0
ENSGT00940000159786,3,100.0,0.458,0.531,0.458,0.458,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0
ENSGT00910000147031,6,100.0,0.325,0.77,0.325,0.325,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0
ENSGT00390000009155,7,85.71,0.767,0.608,0.767,0.767,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0
ENSGT00940000157071,5,80.0,0.088,0.087,0.949,0.088,1,1,1,1,0,0,1,0,0,0,0,0,0,0,0
ENSGT00910000148591,3,100.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSGT00400000024636,3,66.67,0.504,0.483,0.504,0.504,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0
ENSGT00940000162992,4,100.0,0.477,0.492,0.477,0.477,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0
ENSGT00940000163297,4,100.0,0.542,0.584,0.542,0.542,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0
ENSGT00940000170201,3,66.67,0.514,0.486,0.514,0.514,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0
ENSGT00940000180431,3,33.33,0.498,0.498,0.498,0.498,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0
ENSGT00940000161666,4,100.0,0.561,0.561,0.561,0.561,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0
ENSGT00390000000341,3,66.67,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSGT00390000009443,4,100.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSGT00420000029792,3,33.33,0.498,0.465,0.498,0.498,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0
ENSGT00530000063255,4,100.0,0.586,0.644,0.586,0.586,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0
ENSGT00910000147088,11,100.0,0.466,0.542,0.466,0.466,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0
ENSGT00530000069601,3,100.0,0.495,0.491,0.495,0.495,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0
ENSGT00940000158806,5,100.0,0.638,0.459,0.638,0.638,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0
ENSGT00940000167230,5,40.0,0.502,0.498,;0,00000001;,0.502,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0
ENSGT00390000004396,7,85.71,0.507,0.498,0.507,0.507,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0
ENSGT00940000177112,5,100.0,0.987,0.015,0.987,0.987,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0
ENSGT00860000136287,4,100.0,0.496,0.496,0.496,0.496,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0
ENSGT00940000165188,5,60.0,0.312,0.313,0.312,0.312,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0
ENSGT00390000009065,3,100.0,0.7,0.3,0.7,0.7,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0
ENSGT00390000005412,3,33.33,0.448,0.485,0.448,0.448,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0
ENSGT00940000177296,3,100.0,0.516,0.449,0.516,0.516,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0
ENSGT00940000171555,8,62.5,0.775,0.256,3E-45,0.775,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0
ENSGT00860000135889,3,100.0,0.379,0.621,0.379,0.379,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0
ENSGT00940000157815,8,62.5,0.536,0.538,0.004,0.536,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0
ENSGT00950000183776,4,100.0,0.713,0.636,0.713,0.713,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0
ENSGT00390000003282,3,100.0,0.507,0.487,0.507,0.507,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0
ENSGT00940000162400,4,75.0,0.458,0.596,0.02,0.458,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0
ENSGT00530000063723,3,100.0,0.031,0.031,0.031,0.031,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSGT00390000005351,3,66.67,0.505,0.505,0.505,0.495,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0
ENSGT00860000136110,4,100.0,0.467,0.005,0.467,0.467,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0
ENSGT00910000148442,5,100.0,0.659,0.635,0.659,0.659,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0
ENSGT00940000156810,4,75.0,0.893,0.022,0.893,0.893,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0
ENSGT00940000161207,3,100.0,0.771,0.603,0.771,0.771,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0
ENSGT00940000170669,3,66.67,0.483,0.458,0.483,0.483,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0
ENSGT00940000168587,4,75.0,0.484,0.492,0.484,0.484,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0
ENSGT00940000180465,3,100.0,0.496,0.496,0.496,0.496,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0
ENSGT00950000183248,6,100.0,0.619,0.339,0.619,0.619,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0
ENSGT00390000001810,4,75.0,0.231,0.231,0.231,0.231,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0
ENSGT00940000156135,5,80.0,0.517,0.527,0.517,0.517,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0
ENSGT00940000178763,3,100.0,0.678,0.651,0.678,0.678,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0
ENSGT00390000013790,6,50.0,0.972,0.972,0.028,0.972,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0
ENSGT00940000160978,3,100.0,0.043,0.557,0.043,0.043,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0
ENSGT00940000162816,3,100.0,0.397,0.604,0.397,0.397,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0
ENSGT00940000161405,14,100.0,0.592,0.408,0.592,0.592,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0
ENSGT00940000155543,4,75.0,0.088,0.96,0.088,0.088,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0
ENSGT00940000169068,4,100.0,0.535,0.522,0.535,0.535,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0
ENSGT00390000018351,6,100.0,0.497,0.483,0.497,0.497,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0
ENSGT00940000165309,4,75.0,0.004,0.004,0.004,0.004,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
