geneTreeID,nbLeaves,NbSharedLeaves,AU_TreeBest,AU_Ensembl,AU_ReconstructEnsembl,AU_Isosel,TreeBestPassTest,EnsemblTreePassTest,ReconstructEnsemblTreePassTest,au_isosel_pass_test,TreeBestBetter,EnsemblBetter,ReconstructEnsemblBetter,REC_TreeBest,REC_Ensembl,REC_ReconstructEnsembl,RecIsosel,Treebest_REC_is_best,Ensembl_REC_is_best,Ensembl_REC_reconstruct_is_best,Isosel_REC_is_best
ENSGT00940000175733,4,100.0,0.499,0.5,0.499,0.499,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0
ENSGT00960000189352,3,100.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSGT00940000158809,6,100.0,1.0,;0,00002;,1.0,1.0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0
ENSGT00910000147430,6,100.0,0.558,0.522,0.558,0.558,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0
ENSGT00940000154355,3,100.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSGT00390000013322,25,100.0,0.07,0.085,0.806,0.453,1,1,1,1,0,0,1,0,0,0,0,0,0,0,0
ENSGT00940000172611,3,-10.0,0.466,0.466,0.466,0.466,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0
ENSGT00940000157685,4,75.0,0.498,0.491,0.498,0.498,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0
ENSGT00940000177259,7,100.0,0.093,0.216,0.093,0.093,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0
ENSGT00940000170905,5,80.0,0.489,0.511,0.489,0.489,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0
ENSGT00940000177078,3,100.0,0.526,0.466,0.526,0.526,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0
ENSGT00940000161638,6,66.67,0.57,0.676,0.109,0.57,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0
ENSGT00390000001153,3,66.67,0.494,0.499,0.499,0.499,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0
ENSGT00940000157805,7,71.43,0.526,0.522,0.526,0.526,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0
ENSGT00530000067893,3,100.0,0.495,0.492,0.495,0.495,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0
ENSGT00940000159374,6,83.33,0.584,0.638,0.262,0.584,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0
ENSGT00940000159363,4,50.0,0.702,0.548,0.702,0.702,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0
ENSGT00940000169684,4,50.0,0.485,0.488,0.485,0.485,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0
ENSGT00940000159800,11,54.55,0.481,0.519,1E-13,0.481,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0
ENSGT00390000006303,6,33.33,0.485,0.485,0.488,0.485,1,1,1,1,0,0,1,0,0,0,0,0,0,0,0
ENSGT00940000157751,3,100.0,0.477,0.486,0.477,0.477,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0
ENSGT00950000185540,6,-10.0,0.5,0.458,0.5,0.5,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0
ENSGT00910000148008,4,100.0,0.451,0.559,0.451,0.451,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0
ENSGT00940000158046,15,66.67,0.596,0.544,0.039,0.596,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0
ENSGT00940000177470,3,100.0,0.49,0.51,0.49,0.49,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0
ENSGT00940000163384,5,100.0,0.504,0.518,0.486,0.504,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0
ENSGT00940000158467,3,100.0,0.663,0.37,0.663,0.663,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0
ENSGT00510000049510,10,100.0,0.423,0.501,0.05,0.423,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0
ENSGT00940000158578,3,100.0,0.457,0.489,0.457,0.457,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0
ENSGT00940000159362,4,0.0,0.482,0.497,0.482,0.482,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0
ENSGT00940000162882,12,66.67,;0,000003;,;0,000003;,1.0,0.0002,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
ENSGT00390000016644,4,75.0,0.481,0.481,0.481,0.481,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0
ENSGT00940000177807,3,100.0,0.448,0.507,0.448,0.448,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0
ENSGT00390000006227,8,87.5,0.032,0.973,0.032,0.072,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0
ENSGT00940000157964,4,0.0,0.01,0.01,0.989,0.989,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
ENSGT00960000190642,3,66.67,0.524,0.524,0.524,0.524,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0
ENSGT00940000163356,3,100.0,0.523,0.523,0.523,0.523,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0
ENSGT00950000185758,6,83.33,0.092,0.687,0.732,0.092,1,1,1,1,0,0,1,0,0,0,0,0,0,0,0
ENSGT00910000147087,10,100.0,0.495,0.521,0.495,0.495,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0
ENSGT00940000155727,10,30.0,0.51,0.491,2E-14,0.51,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0
ENSGT00910000147856,4,100.0,0.802,0.802,0.802,0.802,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0
ENSGT00730000111086,4,75.0,0.905,0.905,0.905,0.905,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0
ENSGT00940000162075,15,100.0,0.396,0.107,0.215,0.823,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0
ENSGT00940000169686,3,66.67,0.544,0.424,0.544,0.544,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0
ENSGT00940000165449,3,100.0,0.38,0.493,0.38,0.38,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0
ENSGT00660000097029,5,100.0,0.507,0.459,0.507,0.507,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0
ENSGT00940000156549,8,87.5,0.237,0.607,0.612,0.612,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0
ENSGT00860000135092,17,88.24,0.376,0.376,0.626,0.376,1,1,1,1,0,0,1,0,0,0,0,0,0,0,0
ENSGT00390000001810,4,75.0,0.979,0.979,0.979,0.979,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0
ENSGT00530000065266,6,66.67,0.808,0.808,0.242,0.808,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0
ENSGT00910000147247,13,100.0,0.04,0.21,0.894,0.04,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0
ENSGT00940000168794,4,75.0,0.097,0.097,0.098,0.098,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0
ENSGT00940000176300,3,100.0,0.54,0.487,0.508,0.54,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0
ENSGT00940000176370,3,100.0,0.479,0.475,0.479,0.479,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0
ENSGT00390000002204,3,66.67,0.515,0.515,0.515,0.515,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0
ENSGT00940000171073,4,0.0,0.753,0.753,0.503,0.503,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0
ENSGT00940000160160,5,100.0,0.311,0.724,0.311,0.311,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0
ENSGT00940000169832,8,87.5,0.523,0.591,0.015,0.523,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0
ENSGT00920000149145,14,71.43,0.511,0.541,0.005,0.511,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0
ENSGT00940000156022,3,100.0,0.501,0.477,0.501,0.501,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0
ENSGT00940000168285,3,66.67,0.492,0.507,0.456,0.492,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0
ENSGT00440000039469,4,25.0,0.063,0.063,0.938,0.063,1,1,1,1,0,0,1,0,0,0,0,0,0,0,0
ENSGT00390000017410,10,100.0,0.701,0.442,0.701,0.701,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0
ENSGT00940000173120,5,100.0,0.491,0.511,0.491,0.491,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0
ENSGT00940000161807,13,46.15,0.723,0.708,;0,000001;,0.022,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0
ENSGT00940000157815,8,75.0,0.528,0.549,0.003,0.528,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0
ENSGT00940000178817,3,100.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSGT00730000112478,3,66.67,0.493,0.502,0.493,0.493,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0
ENSGT00940000163116,7,100.0,0.686,0.757,0.686,0.104,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0
ENSGT00390000006370,7,71.43,0.653,0.554,0.653,0.653,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0
ENSGT00390000008796,11,81.82,0.655,0.567,0.082,0.655,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0
ENSGT00940000170465,3,66.67,0.518,0.459,0.518,0.518,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0
ENSGT00940000156489,7,71.43,0.688,0.369,0.011,0.582,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0
ENSGT00950000183533,9,100.0,0.572,0.551,0.572,0.572,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0
ENSGT00530000064411,3,100.0,0.54,0.479,0.54,0.54,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0
ENSGT00940000177556,5,100.0,0.696,0.556,0.696,0.696,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0
ENSGT00910000147352,6,100.0,0.678,0.654,0.678,0.678,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0
ENSGT00940000161809,8,100.0,0.88,0.145,0.88,0.88,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0
ENSGT00940000163480,6,100.0,0.469,0.531,0.469,0.469,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0
ENSGT00940000161666,4,100.0,0.552,0.552,0.552,0.552,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0
ENSGT00940000164262,4,100.0,0.529,0.449,0.529,0.529,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0
ENSGT00940000157071,5,80.0,0.015,0.015,0.662,0.015,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
ENSGT00940000166937,10,90.0,0.137,0.883,0.137,0.137,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0
ENSGT00950000186428,4,100.0,0.634,0.484,0.511,0.634,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0
ENSGT00940000160099,4,100.0,0.953,0.953,0.953,0.953,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0
ENSGT00910000148173,3,100.0,0.506,0.506,0.506,0.506,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0
ENSGT00940000154956,19,78.95,0.101,;0,00000009;,0.101,0.012,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
ENSGT00940000164149,28,85.71,3E-10,;0,0000009;,1E-64,6E-51,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
ENSGT00390000003833,6,100.0,0.557,0.475,0.557,0.557,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0
ENSGT00390000006939,3,66.67,0.382,0.618,0.382,0.382,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0
ENSGT00960000189747,3,100.0,0.622,0.232,0.622,0.622,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0
ENSGT00940000154628,3,66.67,0.462,0.528,0.462,0.462,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0
ENSGT00390000013249,4,25.0,0.553,0.487,0.383,0.383,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0
ENSGT00390000001660,4,100.0,0.948,0.948,0.948,0.948,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0
ENSGT00940000162525,4,75.0,0.597,0.071,0.597,0.597,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0
ENSGT00940000155758,3,100.0,0.483,0.473,0.483,0.483,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0
ENSGT00940000169209,3,66.67,0.485,0.485,0.485,0.485,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0
ENSGT00940000178784,3,100.0,0.494,0.486,0.494,0.494,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0
ENSGT00960000189580,3,100.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSGT00940000162860,3,33.33,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSGT00940000169009,3,100.0,0.475,0.495,0.475,0.475,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0
ENSGT00900000143602,7,100.0,0.64,0.616,0.64,0.64,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0
ENSGT00730000112044,3,100.0,0.599,0.652,0.599,0.599,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0
ENSGT00910000144335,11,100.0,0.22,0.909,0.22,0.22,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0
ENSGT00910000147034,10,100.0,0.507,0.526,0.507,0.507,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0
ENSGT00940000163331,3,100.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSGT00650000094838,3,100.0,0.508,0.494,0.508,0.508,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0
ENSGT00390000004211,7,100.0,0.49,0.51,0.49,0.49,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0
ENSGT00400000024336,3,100.0,0.494,0.494,0.494,0.494,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0
ENSGT00940000178120,5,100.0,0.488,0.476,0.488,0.488,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0
ENSGT00940000159786,3,100.0,0.444,0.507,0.444,0.444,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0
ENSGT00940000168453,5,80.0,0.615,0.605,0.615,0.615,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0
ENSGT00390000013662,9,100.0,0.498,0.502,0.498,0.498,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0
ENSGT00940000175988,3,100.0,0.475,0.508,0.475,0.475,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0
ENSGT00940000156453,3,100.0,0.566,0.576,0.566,0.566,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0
ENSGT00940000162992,4,100.0,0.506,0.478,0.506,0.506,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0
ENSGT00510000048509,3,33.33,6E-63,0.509,6E-63,6E-63,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0
ENSGT00940000170201,3,66.67,0.502,0.498,0.502,0.502,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0
ENSGT00390000000341,3,66.67,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSGT00390000018351,6,83.33,0.554,0.56,0.554,0.554,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0
ENSGT00900000143434,3,100.0,0.455,0.47,0.455,0.455,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0
ENSGT00420000029792,3,66.67,0.513,0.486,0.513,0.513,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0
ENSGT00940000156370,6,83.33,0.165,0.553,0.557,0.557,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0
ENSGT00910000148608,5,100.0,0.086,0.653,0.086,0.086,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0
ENSGT00530000063255,4,75.0,0.529,0.63,0.051,0.529,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0
ENSGT00940000172014,3,100.0,0.471,0.51,0.471,0.471,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0
ENSGT00940000163940,3,100.0,0.898,0.898,0.898,0.898,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0
ENSGT00860000136110,4,100.0,0.55,0.523,0.55,0.55,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0
ENSGT00940000158806,5,100.0,0.64,0.448,0.64,0.64,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0
ENSGT00940000161652,6,100.0,0.53,0.464,0.53,0.53,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0
ENSGT00940000171180,3,66.67,0.479,0.5,0.479,0.479,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0
ENSGT00540000073623,4,100.0,0.504,0.505,0.504,0.504,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0
ENSGT00940000156810,4,50.0,0.604,0.616,0.032,0.604,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0
ENSGT00940000167230,5,40.0,0.537,0.531,7E-68,0.537,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0
ENSGT00940000159756,4,50.0,0.906,0.906,0.906,0.906,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0
ENSGT00940000177112,5,100.0,0.962,0.011,0.962,0.962,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0
ENSGT00910000147777,4,100.0,0.482,0.482,0.482,0.482,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0
ENSGT00940000165188,5,60.0,0.389,0.39,0.389,0.389,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0
ENSGT00940000159421,7,71.43,0.762,0.341,0.762,0.762,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0
ENSGT00390000014331,3,100.0,0.461,0.496,0.461,0.461,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0
ENSGT00390000005412,3,66.67,0.459,0.542,0.459,0.459,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0
ENSGT00940000177296,3,100.0,0.496,0.478,0.496,0.496,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0
ENSGT00940000171555,8,62.5,0.784,0.221,0.0004,0.784,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0
ENSGT00860000135889,3,100.0,0.379,0.621,0.379,0.379,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0
ENSGT00950000183776,4,100.0,0.715,0.636,0.715,0.715,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0
ENSGT00510000049503,6,83.33,0.619,0.472,0.619,0.619,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0
ENSGT00390000003282,3,66.67,0.508,0.487,0.508,0.508,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0
ENSGT00940000162400,4,75.0,0.467,0.6,0.017,0.467,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0
ENSGT00940000163885,13,76.92,0.258,0.627,;0,00005;,0.479,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0
ENSGT00940000163386,4,100.0,0.553,0.553,0.553,0.553,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0
ENSGT00390000008931,10,80.0,0.656,0.492,0.656,0.3,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0
ENSGT00940000170669,3,66.67,0.466,0.488,0.466,0.466,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0
ENSGT00940000168587,4,50.0,0.466,0.516,0.516,0.466,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0
ENSGT00940000180465,3,100.0,0.475,0.475,0.475,0.475,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0
ENSGT00950000183248,6,100.0,0.418,0.12,0.418,0.418,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0
ENSGT00940000156135,5,80.0,0.47,0.522,0.47,0.47,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0
ENSGT00670000099471,3,100.0,0.486,0.489,0.486,0.486,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0
ENSGT00940000161903,3,66.67,0.519,0.519,0.519,0.519,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0
ENSGT00940000160978,3,100.0,0.044,0.956,0.044,0.044,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0
ENSGT00940000162816,3,100.0,0.403,0.597,0.403,0.403,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0
ENSGT00940000161405,14,100.0,0.584,0.416,0.584,0.584,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0
ENSGT00940000164186,3,66.67,0.034,0.966,0.034,0.034,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0
ENSGT00940000169068,4,100.0,0.5,0.482,0.5,0.5,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0
ENSGT00390000007890,6,50.0,0.48,0.5,0.48,0.48,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0
ENSGT00950000183312,11,100.0,0.761,0.275,0.761,0.761,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0
ENSGT00910000147773,4,100.0,0.471,0.407,0.471,0.471,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0
ENSGT00940000174354,6,83.33,0.459,0.541,0.459,0.459,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0
ENSGT00910000148086,4,100.0,0.72,0.568,0.72,0.72,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0
ENSGT00530000067998,3,66.67,0.483,0.498,0.498,0.483,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0
ENSGT00940000159162,3,100.0,0.032,0.032,0.032,0.032,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSGT00390000018635,6,100.0,0.492,0.484,0.465,0.492,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0
ENSGT00940000157494,3,33.33,0.481,0.478,0.499,0.481,1,1,1,1,0,0,1,0,0,0,0,0,0,0,0
