geneTreeID,nbLeaves,NbSharedLeaves,AU_TreeBest,AU_Ensembl,AU_ReconstructEnsembl,AU_Isosel,TreeBestPassTest,EnsemblTreePassTest,ReconstructEnsemblTreePassTest,au_isosel_pass_test,TreeBestBetter,EnsemblBetter,ReconstructEnsemblBetter,REC_TreeBest,REC_Ensembl,REC_ReconstructEnsembl,RecIsosel,Treebest_REC_is_best,Ensembl_REC_is_best,Ensembl_REC_reconstruct_is_best,Isosel_REC_is_best
ENSGT00390000016298,4,100.0,0.494,0.494,0.494,0.494,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0
ENSGT00940000161809,8,100.0,0.901,0.146,0.901,0.901,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0
ENSGT00940000157071,5,80.0,0.016,0.016,0.683,0.016,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
ENSGT00940000166937,10,70.0,0.129,0.899,0.129,0.129,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0
ENSGT00950000186428,4,100.0,0.641,0.479,0.497,0.641,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0
ENSGT00940000160099,4,100.0,0.412,0.412,0.412,0.412,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0
ENSGT00940000154956,19,52.63,0.993,;0,0000005;,;0,00003;,0.017,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
ENSGT00940000164149,28,85.71,0.972,6E-21,0.028,;0,00000001;,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
ENSGT00390000006939,3,66.67,0.389,0.611,0.389,0.389,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0
ENSGT00940000154628,3,66.67,0.386,0.534,0.386,0.386,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0
ENSGT00390000013249,4,25.0,0.552,0.489,0.35,0.35,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0
ENSGT00390000001660,4,100.0,0.95,0.95,0.95,0.95,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0
ENSGT00940000162525,4,100.0,0.572,0.07,0.572,0.572,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0
ENSGT00940000178784,3,100.0,0.516,0.473,0.516,0.516,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0
ENSGT00940000169009,3,100.0,0.46,0.5,0.46,0.46,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0
ENSGT00390000012174,3,33.33,0.475,0.506,0.476,0.475,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0
ENSGT00900000143602,7,100.0,0.616,0.622,0.616,0.616,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0
ENSGT00730000112044,3,100.0,0.578,0.625,0.578,0.578,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0
ENSGT00910000144335,11,100.0,0.218,0.782,0.218,0.218,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0
ENSGT00910000147034,10,100.0,0.486,0.545,0.486,0.486,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0
ENSGT00940000163331,3,100.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSGT00650000094838,3,100.0,0.518,0.485,0.518,0.518,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0
ENSGT00400000024336,3,100.0,0.548,0.548,0.548,0.548,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0
ENSGT00960000189571,4,100.0,0.48,0.477,0.481,0.48,1,1,1,1,0,0,1,0,0,0,0,0,0,0,0
ENSGT00940000159786,3,100.0,0.447,0.502,0.447,0.447,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0
ENSGT00390000013662,9,100.0,0.511,0.489,0.511,0.511,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0
ENSGT00940000162992,4,100.0,0.446,0.483,0.446,0.446,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0
ENSGT00940000170201,3,100.0,0.491,0.486,0.491,0.491,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0
ENSGT00390000018351,6,100.0,0.552,0.65,0.552,0.552,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0
ENSGT00420000029792,3,0.0,0.492,0.455,0.492,0.492,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0
ENSGT00940000156370,6,100.0,0.608,0.628,0.608,0.608,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0
ENSGT00910000148608,5,100.0,0.108,0.936,0.108,0.108,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0
ENSGT00530000063255,4,100.0,0.482,0.497,0.482,0.482,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0
ENSGT00860000136110,4,100.0,0.489,0.522,0.489,0.489,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0
ENSGT00940000158806,5,100.0,0.636,0.459,0.636,0.636,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0
ENSGT00940000171180,3,66.67,0.471,0.529,0.471,0.471,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0
ENSGT00940000156810,4,75.0,0.901,0.021,0.901,0.901,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0
ENSGT00940000167230,5,40.0,0.589,0.605,;0,00001;,0.589,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0
ENSGT00940000159756,4,75.0,0.914,0.914,0.914,0.914,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0
ENSGT00940000177112,5,100.0,0.962,0.01,0.962,0.962,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0
ENSGT00910000147777,4,100.0,0.511,0.511,0.511,0.511,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0
ENSGT00860000136287,4,100.0,0.504,0.504,0.504,0.504,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0
ENSGT00940000165188,5,60.0,0.384,0.385,0.384,0.384,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0
ENSGT00390000014331,3,100.0,0.472,0.391,0.472,0.472,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0
ENSGT00390000009065,3,100.0,0.428,0.284,0.428,0.428,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0
ENSGT00390000005412,3,66.67,0.444,0.497,0.466,0.444,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0
ENSGT00910000146987,9,100.0,0.193,0.866,0.193,0.193,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0
ENSGT00940000177296,3,100.0,0.5,0.47,0.5,0.5,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0
ENSGT00940000171555,8,62.5,0.769,0.236,0.0003,0.769,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0
ENSGT00860000135889,3,100.0,0.385,0.615,0.385,0.385,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0
ENSGT00940000157815,8,87.5,0.487,0.506,0.646,0.487,1,1,1,1,0,0,1,0,0,0,0,0,0,0,0
ENSGT00950000183776,4,100.0,0.467,0.498,0.467,0.467,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0
ENSGT00510000049503,6,83.33,0.615,0.475,0.615,0.615,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0
ENSGT00390000003282,3,100.0,0.5,0.496,0.5,0.5,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0
ENSGT00390000005351,3,66.67,0.62,0.62,0.62,0.473,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0
ENSGT00950000183164,3,66.67,0.457,0.543,0.543,0.457,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0
ENSGT00940000170669,3,66.67,0.478,0.471,0.478,0.478,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0
ENSGT00940000168587,4,100.0,0.458,0.502,0.458,0.458,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0
ENSGT00940000180465,3,100.0,0.495,0.495,0.495,0.495,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0
ENSGT00950000183248,6,100.0,0.664,0.344,0.664,0.664,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0
ENSGT00940000156135,5,80.0,0.5,0.491,0.5,0.5,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0
ENSGT00670000099471,3,100.0,0.511,0.46,0.511,0.511,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0
ENSGT00390000013790,6,33.33,0.493,0.493,0.493,0.493,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0
ENSGT00940000160978,3,100.0,0.034,0.966,0.034,0.034,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0
ENSGT00940000162816,3,100.0,0.398,0.602,0.398,0.398,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0
ENSGT00940000161405,14,100.0,0.606,0.411,0.606,0.606,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0
ENSGT00940000169068,4,100.0,0.506,0.487,0.506,0.506,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0
ENSGT00390000007890,6,50.0,0.488,0.489,0.488,0.488,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0
ENSGT00910000147773,4,100.0,0.467,0.423,0.467,0.467,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0
ENSGT00940000174354,6,83.33,0.472,0.528,0.472,0.472,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0
ENSGT00910000148086,4,100.0,0.714,0.583,0.714,0.714,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0
ENSGT00530000067998,3,100.0,0.476,0.495,0.495,0.476,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0
ENSGT00940000159162,3,100.0,0.031,0.031,0.031,0.031,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSGT00390000018635,6,100.0,0.48,0.458,0.465,0.48,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0
ENSGT00730000111482,3,100.0,0.5,0.478,0.5,0.5,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0
ENSGT00940000157494,3,33.33,0.481,0.461,0.477,0.481,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0
ENSGT00910000147128,4,100.0,0.612,0.388,0.612,0.612,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0
ENSGT00940000168688,7,100.0,0.027,0.891,0.162,0.162,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0
ENSGT00390000014476,8,100.0,0.544,0.53,0.544,0.544,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0
ENSGT00940000155626,3,0.0,0.438,0.489,0.438,0.438,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0
ENSGT00910000147183,5,100.0,0.485,0.515,0.485,0.485,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0
ENSGT00390000011475,3,66.67,0.587,0.58,0.514,0.587,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0
ENSGT00390000016956,3,100.0,0.466,0.36,0.466,0.466,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0
ENSGT00940000164058,3,66.67,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSGT00390000017892,4,100.0,0.486,0.486,0.486,0.486,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0
ENSGT00940000165964,10,90.0,1E-46,0.993,0.014,0.014,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0
ENSGT00950000182863,6,66.67,0.498,0.183,0.181,0.498,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0
ENSGT00940000171270,3,100.0,0.539,0.506,0.506,0.539,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0
ENSGT00940000163480,6,100.0,0.538,0.557,0.538,0.538,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0
ENSGT00920000150796,4,100.0,0.941,0.058,0.941,0.941,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0
ENSGT00910000147086,6,100.0,0.399,0.602,0.399,0.399,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0
ENSGT00940000156292,9,77.78,0.144,0.856,0.144,0.144,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0
ENSGT00940000171677,5,40.0,0.457,0.486,0.0001,0.479,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0
ENSGT00910000146929,10,100.0,0.345,0.7,0.345,0.345,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0
ENSGT00940000166658,16,62.5,0.49,0.697,;0,00004;,0.103,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0
ENSGT00390000009061,4,100.0,0.366,0.88,0.366,0.366,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0
ENSGT00900000143765,8,100.0,0.13,0.956,0.13,0.13,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0
ENSGT00390000000917,4,75.0,0.51,0.467,0.51,0.51,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0
ENSGT00390000010017,13,84.62,0.337,0.244,0.055,0.858,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0
ENSGT00940000162652,4,100.0,0.238,0.828,0.238,0.238,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0
ENSGT00940000180406,3,100.0,0.483,0.499,0.483,0.483,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0
ENSGT00730000112793,3,100.0,0.492,0.508,0.492,0.492,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0
ENSGT00940000169600,3,66.67,0.488,0.487,0.488,0.488,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0
ENSGT00940000162653,4,50.0,0.907,0.907,0.907,0.907,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0
ENSGT00940000161017,4,100.0,0.579,0.566,0.579,0.579,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0
ENSGT00940000170173,3,66.67,0.479,0.481,0.479,0.479,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0
ENSGT00940000161669,6,100.0,0.495,0.505,0.495,0.495,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0
ENSGT00940000175355,4,100.0,0.557,0.509,0.557,0.557,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0
ENSGT00940000177966,4,100.0,0.487,0.49,0.487,0.487,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0
ENSGT00940000162243,4,100.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSGT00390000003308,6,33.33,0.043,0.755,0.505,0.505,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0
ENSGT00940000170914,3,100.0,0.521,0.482,0.521,0.521,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0
