petromyzon_marinus ENSPMAG00000006759
peromyscus_maniculatus_bairdii ENSPEMG00000018036
nannospalax_galili ENSNGAG00000019835
jaculus_jaculus ENSJJAG00000017996
oryctolagus_cuniculus ENSOCUG00000012575
ochotona_princeps ENSOPRG00000000966
pan_troglodytes ENSPTRG00000052727
pan_paniscus ENSPPAG00000027910
homo_sapiens ENSG00000188647
gorilla_gorilla ENSGGOG00000008891
pongo_abelii ENSPPYG00000019279
nomascus_leucogenys ENSNLEG00000028197
macaca_nemestrina ENSMNEG00000039790
macaca_mulatta ENSMMUG00000003132
macaca_fascicularis ENSMFAG00000039090
papio_anubis ENSPANG00000025099
theropithecus_gelada ENSTGEG00000024433
cercocebus_atys ENSCATG00000044016
chlorocebus_sabaeus ENSCSAG00000008413
mandrillus_leucophaeus ENSMLEG00000036036
rhinopithecus_roxellana ENSRROG00000040581
rhinopithecus_bieti ENSRBIG00000044994
colobus_angolensis_palliatus ENSCANG00000031980
piliocolobus_tephrosceles ENSPTEG00000039432
cebus_capucinus ENSCCAG00000007749
saimiri_boliviensis_boliviensis ENSSBOG00000023248
callithrix_jacchus ENSCJAG00000001663
aotus_nancymaae ENSANAG00000021244
carlito_syrichta ENSTSYG00000012942
microcebus_murinus ENSMICG00000001040
microcebus_murinus ENSMICG00000028075
propithecus_coquereli ENSPCOG00000007700
prolemur_simus ENSPSMG00000025771
otolemur_garnettii ENSOGAG00000009760
ursus_americanus ENSUAMG00000001313
ursus_maritimus ENSUMAG00000021667
ailuropoda_melanoleuca ENSAMEG00000007011
mustela_putorius_furo ENSMPUG00000009559
neovison_vison ENSNVIG00000010455
canis_lupus_dingo ENSCAFG00020026567
canis_lupus_familiaris ENSCAFG00000001895
vulpes_vulpes ENSVVUG00000004054
panthera_pardus ENSPPRG00000008339
panthera_tigris_altaica ENSPTIG00000015696
felis_catus ENSFCAG00000014624
equus_asinus_asinus ENSEASG00005009602
equus_caballus ENSECAG00000021853
sus_scrofa ENSSSCG00000005252
vicugna_pacos ENSVPAG00000010050
bos_mutus ENSBMUG00000002111
bos_taurus ENSBTAG00000005826
bison_bison_bison ENSBBBG00000004773
capra_hircus ENSCHIG00000007358
ovis_aries ENSOARG00000012964
tursiops_truncatus ENSTTRG00000003166
sorex_araneus ENSSARG00000003298
erinaceus_europaeus ENSEEUG00000011698
pteropus_vampyrus ENSPVAG00000017882
myotis_lucifugus ENSMLUG00000007791
loxodonta_africana ENSLAFG00000001293
procavia_capensis ENSPCAG00000002386
echinops_telfairi ENSETEG00000000410
dasypus_novemcinctus ENSDNOG00000031390
dasypus_novemcinctus ENSDNOG00000040003
choloepus_hoffmanni ENSCHOG00000007123
ornithorhynchus_anatinus ENSOANG00000005028
xenopus_tropicalis ENSXETG00000031102
latimeria_chalumnae ENSLACG00000004764
drosophila_melanogaster FBgn0027296
