calidris_pygmaea ENSCPGG00000011720
labrus_bergylta ENSLBEG00000022790
monopterus_albus ENSMALG00000009097
anabas_testudineus ENSATEG00000024053
scophthalmus_maximus ENSSMAG00000003375
cynoglossus_semilaevis ENSCSEG00000003841
seriola_lalandi_dorsalis ENSSLDG00000021941
seriola_dumerili ENSSDUG00000015548
takifugu_rubripes ENSTRUG00000022660
periophthalmus_magnuspinnatus ENSPMGG00000022579
hippocampus_comes ENSHCOG00000011065
gadus_morhua ENSGMOG00000016906
esox_lucius ENSELUG00000024237
pygocentrus_nattereri ENSPNAG00000011397
astyanax_mexicanus ENSAMXG00000033176
ictalurus_punctatus ENSIPUG00000000068
danio_rerio ENSDARG00000104752
paramormyrops_kingsleyae ENSPKIG00000019699
scleropages_formosus ENSSFOG00015004621
lepisosteus_oculatus ENSLOCG00000009099
