notamacropus_eugenii ENSMEUG00000000854
mus_caroli_strain_caroli_eij MGP_CAROLIEiJ_G0024148
mus_pahari MGP_PahariEiJ_G0025590
rattus_norvegicus ENSRNOG00000004921
meriones_unguiculatus ENSMUGG00000009477
nannospalax_galili ENSNGAG00000008289
oryctolagus_cuniculus ENSOCUG00000003277
ochotona_princeps ENSOPRG00000016472
pan_troglodytes ENSPTRG00000006944
pan_paniscus ENSPPAG00000035258
homo_sapiens ENSG00000137804
gorilla_gorilla ENSGGOG00000012401
pongo_abelii ENSPPYG00000006372
nomascus_leucogenys ENSNLEG00000003494
cercocebus_atys ENSCATG00000033853
chlorocebus_sabaeus ENSCSAG00000007701
mandrillus_leucophaeus ENSMLEG00000044235
mandrillus_leucophaeus ENSMLEG00000035683
macaca_mulatta ENSMMUG00000012681
macaca_fascicularis ENSMFAG00000039976
macaca_nemestrina ENSMNEG00000032079
papio_anubis ENSPANG00000034331
theropithecus_gelada ENSTGEG00000002324
piliocolobus_tephrosceles ENSPTEG00000026484
colobus_angolensis_palliatus ENSCANG00000036729
rhinopithecus_bieti ENSRBIG00000042409
rhinopithecus_roxellana ENSRROG00000038680
cebus_capucinus ENSCCAG00000015254
cebus_capucinus ENSCCAG00000034665
saimiri_boliviensis_boliviensis ENSSBOG00000021334
callithrix_jacchus ENSCJAG00000020755
aotus_nancymaae ENSANAG00000029329
cebus_capucinus ENSCCAG00000008235
aotus_nancymaae ENSANAG00000021418
carlito_syrichta ENSTSYG00000000875
propithecus_coquereli ENSPCOG00000016880
microcebus_murinus ENSMICG00000037799
prolemur_simus ENSPSMG00000005803
otolemur_garnettii ENSOGAG00000034763
otolemur_garnettii ENSOGAG00000025951
tupaia_belangeri ENSTBEG00000014283
tupaia_belangeri ENSTBEG00000010919
ornithorhynchus_anatinus ENSOANG00000004499
pogona_vitticeps ENSPVIG00000019514
anolis_carolinensis ENSACAG00000003726
salvator_merianae ENSSMRG00000015482
sphenodon_punctatus ENSSPUG00000001772
apteryx_owenii ENSAOWG00000006631
apteryx_haastii ENSAHAG00000003208
apteryx_rowi ENSARWG00000010288
dromaius_novaehollandiae ENSDNVG00000018244
nothoprocta_perdicaria ENSNPEG00000003485
taeniopygia_guttata ENSTGUG00000010822
lonchura_striata_domestica ENSLSDG00000016959
serinus_canaria ENSSCAG00000002497
junco_hyemalis ENSJHYG00000007835
zonotrichia_albicollis ENSZALG00000008339
ficedula_albicollis ENSFALG00000006104
parus_major ENSPMJG00000014408
cyanistes_caeruleus ENSCCEG00000003253
manacus_vitellinus ENSMVIG00005009953
lepidothrix_coronata ENSLCOG00000012019
melopsittacus_undulatus ENSMUNG00000002640
calidris_pugnax ENSCPUG00000014338
calidris_pygmaea ENSCPGG00000016404
anser_brachyrhynchus ENSABRG00000015787
anas_platyrhynchos_platyrhynchos ENSAPLG00000013570
gallus_gallus ENSGALG00000008584
meleagris_gallopavo ENSMGAG00000011191
coturnix_japonica ENSCJPG00005014419
numida_meleagris ENSNMEG00000019624
crocodylus_porosus ENSCPRG00005018593
chrysemys_picta_bellii ENSCPBG00000013523
gopherus_agassizii ENSGAGG00000019195
pelodiscus_sinensis ENSPSIG00000014545
xenopus_tropicalis ENSXETG00000027499
latimeria_chalumnae ENSLACG00000002407
oryzias_latipes ENSORLG00000029808
oryzias_latipes ENSORLG00020002740
oryzias_latipes_asm223469v1 ENSORLG00015023183
oryzias_melastigma ENSOMEG00000022559
cynoglossus_semilaevis ENSCSEG00000007629
monopterus_albus ENSMALG00000020850
mola_mola ENSMMOG00000009129
gasterosteus_aculeatus ENSGACG00000012186
labrus_bergylta ENSLBEG00000013536
takifugu_rubripes ENSTRUG00000012265
tetraodon_nigroviridis ENSTNIG00000019354
seriola_dumerili ENSSDUG00000018431
seriola_lalandi_dorsalis ENSSLDG00000010260
scophthalmus_maximus ENSSMAG00000010095
mastacembelus_armatus ENSMAMG00000000179
anabas_testudineus ENSATEG00000021159
astatotilapia_calliptera ENSACLG00000027350
maylandia_zebra ENSMZEG00005010948
haplochromis_burtoni ENSHBUG00000013567
pundamilia_nyererei ENSPNYG00000022131
oreochromis_niloticus ENSONIG00000019603
amphilophus_citrinellus ENSACIG00000012359
amphiprion_ocellaris ENSAOCG00000014208
amphiprion_percula ENSAPEG00000008560
acanthochromis_polyacanthus ENSAPOG00000018282
stegastes_partitus ENSSPAG00000006591
cyprinodon_variegatus ENSCVAG00000022241
fundulus_heteroclitus ENSFHEG00000004893
poecilia_latipinna ENSPLAG00000023154
poecilia_mexicana ENSPMEG00000003898
poecilia_reticulata ENSPREG00000018850
xiphophorus_maculatus ENSXMAG00000006695
xiphophorus_couchianus ENSXCOG00000004029
gambusia_affinis ENSGAFG00000018152
kryptolebias_marmoratus ENSKMAG00000015788
periophthalmus_magnuspinnatus ENSPMGG00000020027
hippocampus_comes ENSHCOG00000019191
gadus_morhua ENSGMOG00000014195
pygocentrus_nattereri ENSPNAG00000002788
astyanax_mexicanus ENSAMXG00000038795
ictalurus_punctatus ENSIPUG00000023369
danio_rerio ENSDARG00000002403
esox_lucius ENSELUG00000021100
scleropages_formosus ENSSFOG00015007765
paramormyrops_kingsleyae ENSPKIG00000002537
lepisosteus_oculatus ENSLOCG00000013267
