pogona_vitticeps ENSPVIG00000022585
gambusia_affinis ENSGAFG00000003780
cyprinodon_variegatus ENSCVAG00000007455
fundulus_heteroclitus ENSFHEG00000017196
kryptolebias_marmoratus ENSKMAG00000019630
oryzias_latipes ENSORLG00020008171
oryzias_latipes ENSORLG00015005026
oryzias_latipes ENSORLG00000007218
oryzias_melastigma ENSOMEG00000013920
hippocampus_comes ENSHCOG00000002847
gadus_morhua ENSGMOG00000013499
esox_lucius ENSELUG00000024492
astyanax_mexicanus ENSAMXG00000010966
pygocentrus_nattereri ENSPNAG00000001978
ictalurus_punctatus ENSIPUG00000002607
danio_rerio ENSDARG00000013329
scleropages_formosus ENSSFOG00015022188
paramormyrops_kingsleyae ENSPKIG00000013025
eptatretus_burgeri ENSEBUG00000003478
ciona_intestinalis ENSCING00000020430
ciona_savignyi ENSCSAVG00000003869
ciona_intestinalis ENSCING00000001347
caenorhabditis_elegans WBGene00021346
