castor_canadensis ENSCCNG00000027537
poecilia_latipinna ENSPLAG00000006962
poecilia_mexicana ENSPMEG00000007234
poecilia_reticulata ENSPREG00000006592
xiphophorus_couchianus ENSXCOG00000013357
xiphophorus_maculatus ENSXMAG00000010316
gambusia_affinis ENSGAFG00000018793
kryptolebias_marmoratus ENSKMAG00000007777
amphiprion_percula ENSAPEG00000024693
stegastes_partitus ENSSPAG00000004707
amphiprion_ocellaris ENSAOCG00000005603
acanthochromis_polyacanthus ENSAPOG00000006167
cynoglossus_semilaevis ENSCSEG00000004005
stegastes_partitus ENSSPAG00000007881
stegastes_partitus ENSSPAG00000007905
tetraodon_nigroviridis ENSTNIG00000003344
tetraodon_nigroviridis ENSTNIG00000002399
takifugu_rubripes ENSTRUG00000000520
gadus_morhua ENSGMOG00000000999
hippocampus_comes ENSHCOG00000006638
chrysemys_picta_bellii ENSCPBG00000024325
gopherus_agassizii ENSGAGG00000020023
pelodiscus_sinensis ENSPSIG00000017248
crocodylus_porosus ENSCPRG00005002729
pogona_vitticeps ENSPVIG00000010440
anolis_carolinensis ENSACAG00000015647
salvator_merianae ENSSMRG00000009198
sphenodon_punctatus ENSSPUG00000018010
latimeria_chalumnae ENSLACG00000008762
anser_brachyrhynchus ENSABRG00000003946
anas_platyrhynchos_platyrhynchos ENSAPLG00000008316
meleagris_gallopavo ENSMGAG00000013814
gallus_gallus ENSGALG00000014226
coturnix_japonica ENSCJPG00005016167
numida_meleagris ENSNMEG00000015494
calidris_pygmaea ENSCPGG00000004639
calidris_pugnax ENSCPUG00000007335
parus_major ENSPMJG00000010303
cyanistes_caeruleus ENSCCEG00000004955
taeniopygia_guttata ENSTGUG00000011858
lonchura_striata_domestica ENSLSDG00000005993
serinus_canaria ENSSCAG00000003132
zonotrichia_albicollis ENSZALG00000014883
junco_hyemalis ENSJHYG00000008953
ficedula_albicollis ENSFALG00000002797
melopsittacus_undulatus ENSMUNG00000015580
apteryx_haastii ENSAHAG00000011411
apteryx_owenii ENSAOWG00000009520
apteryx_rowi ENSARWG00000002712
dromaius_novaehollandiae ENSDNVG00000001398
eptatretus_burgeri ENSEBUG00000005662
petromyzon_marinus ENSPMAG00000003113
ciona_intestinalis ENSCING00000008650
drosophila_melanogaster FBgn0034184
caenorhabditis_elegans_strain_n2 WBGene00015866
