latimeria_chalumnae ENSLACG00000008585
ficedula_albicollis ENSFALG00000006368
lepidothrix_coronata ENSLCOG00000011005
manacus_vitellinus ENSMVIG00005011121
melopsittacus_undulatus ENSMUNG00000002184
calidris_pygmaea ENSCPGG00000007459
calidris_pugnax ENSCPUG00000020020
apteryx_rowi ENSARWG00000014164
apteryx_owenii ENSAOWG00000007598
dromaius_novaehollandiae ENSDNVG00000007889
nothoprocta_perdicaria ENSNPEG00000011049
crocodylus_porosus ENSCPRG00005015720
gopherus_agassizii ENSGAGG00000023163
chelonoidis_abingdonii ENSCABG00000008321
chrysemys_picta_bellii ENSCPBG00000020240
pelodiscus_sinensis ENSPSIG00000004884
anas_platyrhynchos_platyrhynchos ENSAPLG00000031102
meleagris_gallopavo ENSMGAG00000012789
bison_bison_bison ENSBBBG00000019105
cavia_aperea ENSCAPG00000000835
salvator_merianae ENSSMRG00000013220
pogona_vitticeps ENSPVIG00000017241
anolis_carolinensis ENSACAG00000026012
ciona_intestinalis ENSCING00000005268
phascolarctos_cinereus ENSPCIG00000017951
notamacropus_eugenii ENSMEUG00000003299
sarcophilus_harrisii ENSSHAG00000014623
pan_paniscus ENSPPAG00000004290
pan_troglodytes ENSPTRG00000008935
homo_sapiens ENSG00000160602
gorilla_gorilla ENSGGOG00000016745
pongo_abelii ENSPPYG00000008110
nomascus_leucogenys ENSNLEG00000002881
piliocolobus_tephrosceles ENSPTEG00000031640
colobus_angolensis_palliatus ENSCANG00000001181
rhinopithecus_roxellana ENSRROG00000029404
rhinopithecus_bieti ENSRBIG00000036631
macaca_mulatta ENSMMUG00000030250
macaca_fascicularis ENSMFAG00000046314
macaca_nemestrina ENSMNEG00000040194
mandrillus_leucophaeus ENSMLEG00000009843
cercocebus_atys ENSCATG00000042381
theropithecus_gelada ENSTGEG00000006212
chlorocebus_sabaeus ENSCSAG00000007124
papio_anubis ENSPANG00000023428
cebus_capucinus_imitator ENSCCAG00000037748
saimiri_boliviensis_boliviensis ENSSBOG00000024136
callithrix_jacchus ENSCJAG00000013137
aotus_nancymaae ENSANAG00000029273
carlito_syrichta ENSTSYG00000008269
propithecus_coquereli ENSPCOG00000020224
microcebus_murinus ENSMICG00000005332
prolemur_simus ENSPSMG00000024920
otolemur_garnettii ENSOGAG00000012104
tupaia_belangeri ENSTBEG00000002508
chinchilla_lanigera ENSCLAG00000011158
octodon_degus ENSODEG00000010036
cavia_porcellus ENSCPOG00000001456
heterocephalus_glaber_hetgla_female_1.0 ENSHGLG00000006940
heterocephalus_glaber_hetgla_1.0 ENSHGLG00100017689
fukomys_damarensis ENSFDAG00000010795
urocitellus_parryii ENSUPAG00010022212
ictidomys_tridecemlineatus ENSSTOG00000005054
marmota_marmota_marmota ENSMMMG00000011873
spermophilus_dauricus ENSSDAG00000009833
castor_canadensis ENSCCNG00000002088
dipodomys_ordii ENSDORG00000000977
mus_spicilegus ENSMSIG00000010772
mus_spretus_strain_spret/eij MGP_SPRETEiJ_G0017634
mus_musculus_strain_reference_cl57bl6 ENSMUSG00000017405
mus_caroli_strain_caroli_eij MGP_CAROLIEiJ_G0016791
mus_pahari_strain_pahari_eij MGP_PahariEiJ_G0017928
rattus_norvegicus ENSRNOG00000012866
meriones_unguiculatus ENSMUGG00000023551
microtus_ochrogaster ENSMOCG00000005323
peromyscus_maniculatus_bairdii ENSPEMG00000012215
cricetulus_griseus_crigri-picr ENSCGRG00015015910
cricetulus_griseus_crigri_1.0 ENSCGRG00000014345
cricetulus_griseus_chok1gs_hdv1 ENSCGRG00001017418
mesocricetus_auratus ENSMAUG00000021265
nannospalax_galili ENSNGAG00000018667
jaculus_jaculus ENSJJAG00000024427
oryctolagus_cuniculus ENSOCUG00000000855
ochotona_princeps ENSOPRG00000012632
ovis_aries ENSOARG00000003806
capra_hircus ENSCHIG00000015050
bos_taurus ENSBTAG00000015535
bos_mutus ENSBMUG00000007978
tursiops_truncatus ENSTTRG00000004104
sus_scrofa ENSSSCG00000017766
myotis_lucifugus ENSMLUG00000001679
equus_caballus ENSECAG00000009500
equus_asinus_asinus ENSEASG00005009873
pteropus_vampyrus ENSPVAG00000002924
ursus_americanus ENSUAMG00000015911
ailuropoda_melanoleuca ENSAMEG00000004653
mustela_putorius_furo ENSMPUG00000014157
neovison_vison ENSNVIG00000016785
canis_lupus_dingo ENSCAFG00020011728
vulpes_vulpes ENSVVUG00000017228
panthera_pardus ENSPPRG00000002541
panthera_tigris_altaica ENSPTIG00000008149
felis_catus ENSFCAG00000004023
erinaceus_europaeus ENSEEUG00000006491
dasypus_novemcinctus ENSDNOG00000019492
loxodonta_africana ENSLAFG00000013390
procavia_capensis ENSPCAG00000017010
echinops_telfairi ENSETEG00000013912
ornithorhynchus_anatinus ENSOANG00000008372
petromyzon_marinus ENSPMAG00000001576
eptatretus_burgeri ENSEBUG00000002760
ciona_savignyi ENSCSAVG00000011813
