pteropus_vampyrus ENSPVAG00000012299
lepidothrix_coronata ENSLCOG00000005603
manacus_vitellinus ENSMVIG00005013462
melopsittacus_undulatus ENSMUNG00000001907
calidris_pygmaea ENSCPGG00000005439
calidris_pugnax ENSCPUG00000005825
meleagris_gallopavo ENSMGAG00000014124
coturnix_japonica ENSCJPG00005016755
gallus_gallus ENSGALG00000014525
numida_meleagris ENSNMEG00000016758
anser_brachyrhynchus ENSABRG00000012507
anas_platyrhynchos_platyrhynchos ENSAPLG00000003443
crocodylus_porosus ENSCPRG00005005162
gopherus_agassizii ENSGAGG00000004945
chelonoidis_abingdonii ENSCABG00000012057
chrysemys_picta_bellii ENSCPBG00000005073
pelodiscus_sinensis ENSPSIG00000013620
latimeria_chalumnae ENSLACG00000006506
xenopus_tropicalis ENSXETG00000023925
paramormyrops_kingsleyae ENSPKIG00000009378
scleropages_formosus ENSSFOG00015013648
cynoglossus_semilaevis ENSCSEG00000019783
periophthalmus_magnuspinnatus ENSPMGG00000006224
tetraodon_nigroviridis ENSTNIG00000008024
tetraodon_nigroviridis ENSTNIG00000008023
takifugu_rubripes ENSTRUG00000010477
labrus_bergylta ENSLBEG00000011409
gasterosteus_aculeatus ENSGACG00000009840
mola_mola ENSMMOG00000015927
mastacembelus_armatus ENSMAMG00000003385
monopterus_albus ENSMALG00000022510
anabas_testudineus ENSATEG00000020839
seriola_dumerili ENSSDUG00000013359
seriola_lalandi_dorsalis ENSSLDG00000024164
scophthalmus_maximus ENSSMAG00000010392
xiphophorus_maculatus ENSXMAG00000011056
xiphophorus_couchianus ENSXCOG00000019197
poecilia_mexicana ENSPMEG00000017102
poecilia_formosa ENSPFOG00000015127
poecilia_latipinna ENSPLAG00000003503
poecilia_reticulata ENSPREG00000012543
gambusia_affinis ENSGAFG00000014515
cyprinodon_variegatus ENSCVAG00000000588
fundulus_heteroclitus ENSFHEG00000011843
kryptolebias_marmoratus ENSKMAG00000008774
oryzias_latipes_asm223471v1 ENSORLG00020004256
oryzias_latipes_asm223469v1 ENSORLG00015009869
oryzias_latipes_asm223467v1 ENSORLG00000012752
astatotilapia_calliptera ENSACLG00000025027
maylandia_zebra ENSMZEG00005017876
pundamilia_nyererei ENSPNYG00000022853
haplochromis_burtoni ENSHBUG00000016493
neolamprologus_brichardi ENSNBRG00000021213
oreochromis_niloticus ENSONIG00000013010
amphilophus_citrinellus ENSACIG00000013011
amphiprion_percula ENSAPEG00000011497
amphiprion_ocellaris ENSAOCG00000008517
acanthochromis_polyacanthus ENSAPOG00000021532
stegastes_partitus ENSSPAG00000017792
hippocampus_comes ENSHCOG00000017144
gadus_morhua ENSGMOG00000015359
esox_lucius ENSELUG00000019584
pygocentrus_nattereri ENSPNAG00000020180
ictalurus_punctatus ENSIPUG00000006508
danio_rerio ENSDARG00000014517
lepisosteus_oculatus ENSLOCG00000007807
sorex_araneus ENSSARG00000002385
equus_asinus_asinus ENSEASG00005003919
nannospalax_galili ENSNGAG00000022179
jaculus_jaculus ENSJJAG00000012486
castor_canadensis ENSCCNG00000013952
dipodomys_ordii ENSDORG00000024719
octodon_degus ENSODEG00000008794
ornithorhynchus_anatinus ENSOANG00000004771
pogona_vitticeps ENSPVIG00000006068
notechis_scutatus ENSNSUG00000015501
sphenodon_punctatus ENSSPUG00000011238
serinus_canaria ENSSCAG00000008049
zonotrichia_albicollis ENSZALG00000010133
melopsittacus_undulatus ENSMUNG00000009430
apteryx_owenii ENSAOWG00000017357
apteryx_haastii ENSAHAG00000013779
apteryx_rowi ENSARWG00000016706
dromaius_novaehollandiae ENSDNVG00000010953
pelodiscus_sinensis ENSPSIG00000011309
lepisosteus_oculatus ENSLOCG00000001706
paramormyrops_kingsleyae ENSPKIG00000021223
