capra_hircus ENSCHIG00000016983
mus_spretus_strain_spret/eij MGP_SPRETEiJ_G0025597
mus_spicilegus ENSMSIG00000022759
mus_musculus_strain_reference_cl57bl6 ENSMUSG00000017737
mus_caroli_strain_caroli_eij MGP_CAROLIEiJ_G0024677
mus_pahari_strain_pahari_eij MGP_PahariEiJ_G0026119
rattus_norvegicus ENSRNOG00000017539
meriones_unguiculatus ENSMUGG00000006811
nannospalax_galili ENSNGAG00000007661
jaculus_jaculus ENSJJAG00000011491
cavia_porcellus ENSCPOG00000007559
cavia_aperea ENSCAPG00000016940
chinchilla_lanigera ENSCLAG00000014014
octodon_degus ENSODEG00000007958
heterocephalus_glaber_hetgla_female_1.0 ENSHGLG00000013544
heterocephalus_glaber_hetgla_1.0 ENSHGLG00100005190
fukomys_damarensis ENSFDAG00000021416
urocitellus_parryii ENSUPAG00010002334
marmota_marmota_marmota ENSMMMG00000005659
ictidomys_tridecemlineatus ENSSTOG00000006380
oryctolagus_cuniculus ENSOCUG00000016101
ochotona_princeps ENSOPRG00000014506
loxodonta_africana ENSLAFG00000018571
procavia_capensis ENSPCAG00000012421
echinops_telfairi ENSETEG00000005113
dasypus_novemcinctus ENSDNOG00000031096
phascolarctos_cinereus ENSPCIG00000004888
notamacropus_eugenii ENSMEUG00000016233
sarcophilus_harrisii ENSSHAG00000005850
monodelphis_domestica ENSMODG00000013741
xenopus_tropicalis ENSXETG00000033145
xenopus_tropicalis ENSXETG00000008703
anolis_carolinensis ENSACAG00000000342
pelodiscus_sinensis ENSPSIG00000016133
chelonoidis_abingdonii ENSCABG00000020873
gopherus_agassizii ENSGAGG00000004774
chrysemys_picta_bellii ENSCPBG00000027228
sphenodon_punctatus ENSSPUG00000011456
sphenodon_punctatus ENSSPUG00000011444
apteryx_haastii ENSAHAG00000002380
apteryx_owenii ENSAOWG00000004430
apteryx_rowi ENSARWG00000011751
dromaius_novaehollandiae ENSDNVG00000014763
nothoprocta_perdicaria ENSNPEG00000007038
coturnix_japonica ENSCJPG00005006541
gallus_gallus ENSGALG00000006992
meleagris_gallopavo ENSMGAG00000008489
numida_meleagris ENSNMEG00000016505
anser_brachyrhynchus ENSABRG00000009359
lepidothrix_coronata ENSLCOG00000009914
manacus_vitellinus ENSMVIG00005006172
parus_major ENSPMJG00000005822
cyanistes_caeruleus ENSCCEG00000004661
ficedula_albicollis ENSFALG00000004650
zonotrichia_albicollis ENSZALG00000004798
junco_hyemalis ENSJHYG00000000748
serinus_canaria ENSSCAG00000013834
lonchura_striata_domestica ENSLSDG00000010037
lonchura_striata_domestica ENSLSDG00000001705
taeniopygia_guttata ENSTGUG00000005967
melopsittacus_undulatus ENSMUNG00000002569
calidris_pygmaea ENSCPGG00000002942
calidris_pugnax ENSCPUG00000005790
crocodylus_porosus ENSCPRG00005008366
xenopus_tropicalis ENSXETG00000017941
pogona_vitticeps ENSPVIG00000017747
salvator_merianae ENSSMRG00000019923
latimeria_chalumnae ENSLACG00000012930
tetraodon_nigroviridis ENSTNIG00000015124
takifugu_rubripes ENSTRUG00000000827
periophthalmus_magnuspinnatus ENSPMGG00000014299
oryzias_latipes_asm223471v1 ENSORLG00020011072
oryzias_latipes_asm223467v1 ENSORLG00000006340
oryzias_latipes_asm223469v1 ENSORLG00015002965
oryzias_melastigma ENSOMEG00000020574
haplochromis_burtoni ENSHBUG00000022457
pundamilia_nyererei ENSPNYG00000015539
maylandia_zebra ENSMZEG00005006471
astatotilapia_calliptera ENSACLG00000001873
pundamilia_nyererei ENSPNYG00000000687
neolamprologus_brichardi ENSNBRG00000009071
oreochromis_niloticus ENSONIG00000011812
amphilophus_citrinellus ENSACIG00000003969
fundulus_heteroclitus ENSFHEG00000004917
cyprinodon_variegatus ENSCVAG00000013096
gambusia_affinis ENSGAFG00000001939
xiphophorus_maculatus ENSXMAG00000010153
poecilia_mexicana ENSPMEG00000001293
poecilia_formosa ENSPFOG00000001343
poecilia_latipinna ENSPLAG00000016341
poecilia_reticulata ENSPREG00000022793
poecilia_mexicana ENSPMEG00000014899
poecilia_formosa ENSPFOG00000024073
poecilia_mexicana ENSPMEG00000009557
poecilia_formosa ENSPFOG00000012272
poecilia_latipinna ENSPLAG00000002591
poecilia_formosa ENSPFOG00000001844
poecilia_mexicana ENSPMEG00000016704
poecilia_latipinna ENSPLAG00000011617
poecilia_reticulata ENSPREG00000013531
poecilia_formosa ENSPFOG00000002170
poecilia_mexicana ENSPMEG00000001260
poecilia_mexicana ENSPMEG00000000529
poecilia_latipinna ENSPLAG00000010032
poecilia_latipinna ENSPLAG00000002928
poecilia_mexicana ENSPMEG00000001286
poecilia_latipinna ENSPLAG00000010788
poecilia_mexicana ENSPMEG00000001274
poecilia_latipinna ENSPLAG00000016274
poecilia_reticulata ENSPREG00000013643
poecilia_reticulata ENSPREG00000014258
kryptolebias_marmoratus ENSKMAG00000017773
mola_mola ENSMMOG00000002393
seriola_dumerili ENSSDUG00000010010
seriola_lalandi_dorsalis ENSSLDG00000003000
scophthalmus_maximus ENSSMAG00000019171
monopterus_albus ENSMALG00000019385
mastacembelus_armatus ENSMAMG00000010804
anabas_testudineus ENSATEG00000020195
cynoglossus_semilaevis ENSCSEG00000001640
gasterosteus_aculeatus ENSGACG00000008035
labrus_bergylta ENSLBEG00000015615
amphiprion_ocellaris ENSAOCG00000016707
amphiprion_percula ENSAPEG00000019893
acanthochromis_polyacanthus ENSAPOG00000018630
stegastes_partitus ENSSPAG00000006357
hippocampus_comes ENSHCOG00000004140
gadus_morhua ENSGMOG00000001431
gadus_morhua ENSGMOG00000001400
esox_lucius ENSELUG00000000542
astyanax_mexicanus ENSAMXG00000007722
astyanax_mexicanus ENSAMXG00000037117
pygocentrus_nattereri ENSPNAG00000004141
ictalurus_punctatus ENSIPUG00000004630
ictalurus_punctatus ENSIPUG00000004597
danio_rerio ENSDARG00000042816
scleropages_formosus ENSSFOG00015022660
paramormyrops_kingsleyae ENSPKIG00000005040
lepisosteus_oculatus ENSLOCG00000006863
