ciona_intestinalis ENSCING00000018579
cynoglossus_semilaevis ENSCSEG00000013557
maylandia_zebra ENSMZEG00005007676
astatotilapia_calliptera ENSACLG00000007752
pundamilia_nyererei ENSPNYG00000018393
haplochromis_burtoni ENSHBUG00000020800
neolamprologus_brichardi ENSNBRG00000014596
oreochromis_niloticus ENSONIG00000012884
amphilophus_citrinellus ENSACIG00000009475
amphiprion_ocellaris ENSAOCG00000011659
xiphophorus_couchianus ENSXCOG00000006113
xiphophorus_maculatus ENSXMAG00000000608
poecilia_formosa ENSPFOG00000019337
poecilia_formosa ENSPFOG00000019338
poecilia_latipinna ENSPLAG00000015419
gambusia_affinis ENSGAFG00000006974
poecilia_reticulata ENSPREG00000000881
poecilia_mexicana ENSPMEG00000009544
cyprinodon_variegatus ENSCVAG00000017075
kryptolebias_marmoratus ENSKMAG00000009494
oryzias_melastigma ENSOMEG00000000146
monopterus_albus ENSMALG00000000071
mola_mola ENSMMOG00000008348
takifugu_rubripes ENSTRUG00000021248
labrus_bergylta ENSLBEG00000007061
seriola_lalandi_dorsalis ENSSLDG00000017172
scophthalmus_maximus ENSSMAG00000018484
anabas_testudineus ENSATEG00000010498
oryzias_latipes_asm223469v1 ENSORLG00015004592
oryzias_latipes_asm223471v1 ENSORLG00020021556
oryzias_latipes_asm223467v1 ENSORLG00000009671
fundulus_heteroclitus ENSFHEG00000000084
hippocampus_comes ENSHCOG00000000266
stegastes_partitus ENSSPAG00000017793
acanthochromis_polyacanthus ENSAPOG00000001658
periophthalmus_magnuspinnatus ENSPMGG00000005888
seriola_dumerili ENSSDUG00000014507
mastacembelus_armatus ENSMAMG00000010503
gadus_morhua ENSGMOG00000018156
danio_rerio ENSDARG00000033901
pygocentrus_nattereri ENSPNAG00000000844
danio_rerio ENSDARG00000032614
ictalurus_punctatus ENSIPUG00000003732
ictalurus_punctatus ENSIPUG00000021097
esox_lucius ENSELUG00000011747
astyanax_mexicanus ENSAMXG00000010474
esox_lucius ENSELUG00000001361
paramormyrops_kingsleyae ENSPKIG00000007038
scleropages_formosus ENSSFOG00015021687
lepisosteus_oculatus ENSLOCG00000004675
lonchura_striata_domestica ENSLSDG00000013378
zonotrichia_albicollis ENSZALG00000013025
coturnix_japonica ENSCJPG00005018647
apteryx_rowi ENSARWG00000006113
serinus_canaria ENSSCAG00000011692
sphenodon_punctatus ENSSPUG00000000913
castor_canadensis ENSCCNG00000024801
castor_canadensis ENSCCNG00000012875
heterocephalus_glaber_hetgla_1.0 ENSHGLG00100004028
rhinopithecus_bieti ENSRBIG00000032064
felis_catus ENSFCAG00000033787
latimeria_chalumnae ENSLACG00000016798
cynoglossus_semilaevis ENSCSEG00000013549
seriola_lalandi_dorsalis ENSSLDG00000021332
poecilia_latipinna ENSPLAG00000000436
poecilia_mexicana ENSPMEG00000013247
amphiprion_ocellaris ENSAOCG00000014822
oreochromis_niloticus ENSONIG00000001972
paramormyrops_kingsleyae ENSPKIG00000017107
gadus_morhua ENSGMOG00000007596
amphiprion_percula ENSAPEG00000007706
scleropages_formosus ENSSFOG00015012168
eptatretus_burgeri ENSEBUG00000006732
drosophila_melanogaster FBgn0260943
drosophila_melanogaster FBgn0011666
caenorhabditis_elegans_strain_n2 WBGene00003423
