latimeria_chalumnae ENSLACG00000017987
mesocricetus_auratus ENSMAUG00000015461
nannospalax_galili ENSNGAG00000022421
jaculus_jaculus ENSJJAG00000007563
spermophilus_dauricus ENSSDAG00000002971
marmota_marmota_marmota ENSMMMG00000020236
urocitellus_parryii ENSUPAG00010006716
ictidomys_tridecemlineatus ENSSTOG00000000068
oryctolagus_cuniculus ENSOCUG00000015724
ochotona_princeps ENSOPRG00000004402
tupaia_belangeri ENSTBEG00000002430
pan_troglodytes ENSPTRG00000051106
pan_paniscus ENSPPAG00000027368
homo_sapiens ENSG00000274211
pongo_abelii ENSPPYG00000008873
nomascus_leucogenys ENSNLEG00000000557
cercocebus_atys ENSCATG00000038123
chlorocebus_sabaeus ENSCSAG00000002628
macaca_fascicularis ENSMFAG00000044702
macaca_mulatta ENSMMUG00000020531
macaca_nemestrina ENSMNEG00000032316
papio_anubis ENSPANG00000022062
rhinopithecus_roxellana ENSRROG00000036628
rhinopithecus_bieti ENSRBIG00000034893
piliocolobus_tephrosceles ENSPTEG00000031148
cebus_capucinus_imitator ENSCCAG00000033044
callithrix_jacchus ENSCJAG00000008108
saimiri_boliviensis_boliviensis ENSSBOG00000031544
aotus_nancymaae ENSANAG00000028278
carlito_syrichta ENSTSYG00000000643
prolemur_simus ENSPSMG00000008100
microcebus_murinus ENSMICG00000000636
propithecus_coquereli ENSPCOG00000023874
otolemur_garnettii ENSOGAG00000012422
loxodonta_africana ENSLAFG00000015279
dasypus_novemcinctus ENSDNOG00000006042
sorex_araneus ENSSARG00000013178
echinops_telfairi ENSETEG00000005091
colobus_angolensis_palliatus ENSCANG00000039123
gorilla_gorilla ENSGGOG00000010961
ursus_maritimus ENSUMAG00000016879
procavia_capensis ENSPCAG00000007514
choloepus_hoffmanni ENSCHOG00000002711
chinchilla_lanigera ENSCLAG00000015232
octodon_degus ENSODEG00000017559
cavia_aperea ENSCAPG00000012014
cavia_porcellus ENSCPOG00000011473
heterocephalus_glaber_hetgla_1.0 ENSHGLG00100006590
heterocephalus_glaber_hetgla_female_1.0 ENSHGLG00000011823
fukomys_damarensis ENSFDAG00000015984
notamacropus_eugenii ENSMEUG00000000710
phascolarctos_cinereus ENSPCIG00000001102
sarcophilus_harrisii ENSSHAG00000017898
monodelphis_domestica ENSMODG00000012566
meleagris_gallopavo ENSMGAG00000017308
xenopus_tropicalis ENSXETG00000034343
periophthalmus_magnuspinnatus ENSPMGG00000001032
ciona_savignyi ENSCSAVG00000003841
ciona_intestinalis ENSCING00000010048
drosophila_melanogaster FBgn0030869
caenorhabditis_elegans_strain_n2 WBGene00009556
