chrysemys_picta_bellii ENSCPBG00000011121
phascolarctos_cinereus ENSPCIG00000010205
notamacropus_eugenii ENSMEUG00000005376
sarcophilus_harrisii ENSSHAG00000000262
monodelphis_domestica ENSMODG00000004601
ornithorhynchus_anatinus ENSOANG00000001155
xenopus_tropicalis ENSXETG00000017919
xenopus_tropicalis ENSXETG00000031764
latimeria_chalumnae ENSLACG00000017866
mola_mola ENSMMOG00000005018
takifugu_rubripes ENSTRUG00000007154
labrus_bergylta ENSLBEG00000009639
gasterosteus_aculeatus ENSGACG00000006557
seriola_lalandi_dorsalis ENSSLDG00000008585
seriola_dumerili ENSSDUG00000013972
scophthalmus_maximus ENSSMAG00000002815
monopterus_albus ENSMALG00000011327
monopterus_albus ENSMALG00000011315
mastacembelus_armatus ENSMAMG00000000461
anabas_testudineus ENSATEG00000023587
xiphophorus_maculatus ENSXMAG00000030040
xiphophorus_couchianus ENSXCOG00000001275
gambusia_affinis ENSGAFG00000000518
poecilia_formosa ENSPFOG00000003099
poecilia_mexicana ENSPMEG00000015670
poecilia_reticulata ENSPREG00000004922
poecilia_latipinna ENSPLAG00000007339
cyprinodon_variegatus ENSCVAG00000019886
fundulus_heteroclitus ENSFHEG00000016964
kryptolebias_marmoratus ENSKMAG00000002266
oryzias_latipes_asm223471v1 ENSORLG00020000212
oryzias_latipes_asm223467v1 ENSORLG00000014682
oryzias_latipes_asm223469v1 ENSORLG00015015350
oryzias_melastigma ENSOMEG00000005819
amphiprion_percula ENSAPEG00000022270
amphiprion_ocellaris ENSAOCG00000018898
acanthochromis_polyacanthus ENSAPOG00000017600
stegastes_partitus ENSSPAG00000005158
astatotilapia_calliptera ENSACLG00000000549
haplochromis_burtoni ENSHBUG00000004726
maylandia_zebra ENSMZEG00005013425
pundamilia_nyererei ENSPNYG00000012352
neolamprologus_brichardi ENSNBRG00000017287
oreochromis_niloticus ENSONIG00000005330
amphilophus_citrinellus ENSACIG00000021647
periophthalmus_magnuspinnatus ENSPMGG00000001397
esox_lucius ENSELUG00000000697
pygocentrus_nattereri ENSPNAG00000002769
astyanax_mexicanus ENSAMXG00000030969
danio_rerio ENSDARG00000074371
lepisosteus_oculatus ENSLOCG00000002669
