capra_hircus ENSCHIG00000007647
canis_lupus_dingo ENSCAFG00020020420
vulpes_vulpes ENSVVUG00000014004
panthera_pardus ENSPPRG00000000962
panthera_tigris_altaica ENSPTIG00000021852
felis_catus ENSFCAG00000033540
vicugna_pacos ENSVPAG00000009297
prolemur_simus ENSPSMG00000006649
microcebus_murinus ENSMICG00000013794
propithecus_coquereli ENSPCOG00000025120
prolemur_simus ENSPSMG00000015859
propithecus_coquereli ENSPCOG00000025200
otolemur_garnettii ENSOGAG00000016024
theropithecus_gelada ENSTGEG00000024733
theropithecus_gelada ENSTGEG00000012076
cercocebus_atys ENSCATG00000029189
papio_anubis ENSPANG00000012980
macaca_fascicularis ENSMFAG00000029324
mandrillus_leucophaeus ENSMLEG00000040345
colobus_angolensis_palliatus ENSCANG00000032710
piliocolobus_tephrosceles ENSPTEG00000016463
rhinopithecus_roxellana ENSRROG00000036638
rhinopithecus_bieti ENSRBIG00000035967
rhinopithecus_bieti ENSRBIG00000034209
rhinopithecus_roxellana ENSRROG00000035687
piliocolobus_tephrosceles ENSPTEG00000007170
piliocolobus_tephrosceles ENSPTEG00000008185
colobus_angolensis_palliatus ENSCANG00000032042
papio_anubis ENSPANG00000035574
macaca_fascicularis ENSMFAG00000046078
pan_paniscus ENSPPAG00000038137
pan_troglodytes ENSPTRG00000000827
gorilla_gorilla ENSGGOG00000026644
homo_sapiens ENSG00000162433
pongo_abelii ENSPPYG00000001269
nomascus_leucogenys ENSNLEG00000033489
saimiri_boliviensis_boliviensis ENSSBOG00000015490
callithrix_jacchus ENSCJAG00000046466
cebus_capucinus_imitator ENSCCAG00000027862
aotus_nancymaae ENSANAG00000003723
pan_troglodytes ENSPTRG00000047963
pan_paniscus ENSPPAG00000032097
gorilla_gorilla ENSGGOG00000001103
nomascus_leucogenys ENSNLEG00000033338
rhinopithecus_bieti ENSRBIG00000028686
colobus_angolensis_palliatus ENSCANG00000029517
macaca_fascicularis ENSMFAG00000038473
macaca_mulatta ENSMMUG00000039662
macaca_nemestrina ENSMNEG00000035647
gorilla_gorilla ENSGGOG00000043224
pan_paniscus ENSPPAG00000044108
nomascus_leucogenys ENSNLEG00000032859
mandrillus_leucophaeus ENSMLEG00000043812
cercocebus_atys ENSCATG00000009094
papio_anubis ENSPANG00000032704
theropithecus_gelada ENSTGEG00000014361
macaca_fascicularis ENSMFAG00000038836
macaca_mulatta ENSMMUG00000030101
macaca_nemestrina ENSMNEG00000008812
rhinopithecus_bieti ENSRBIG00000039102
rhinopithecus_roxellana ENSRROG00000030795
piliocolobus_tephrosceles ENSPTEG00000002871
colobus_angolensis_palliatus ENSCANG00000030505
cebus_capucinus_imitator ENSCCAG00000021204
carlito_syrichta ENSTSYG00000009865
cricetulus_griseus_chok1gs_hdv1 ENSCGRG00001001946
cricetulus_griseus_crigri_1.0 ENSCGRG00000011050
macaca_nemestrina ENSMNEG00000035202
tupaia_belangeri ENSTBEG00000016754
dasypus_novemcinctus ENSDNOG00000006630
loxodonta_africana ENSLAFG00000008098
procavia_capensis ENSPCAG00000008899
pteropus_vampyrus ENSPVAG00000007174
myotis_lucifugus ENSMLUG00000009622
ochotona_princeps ENSOPRG00000010345
echinops_telfairi ENSETEG00000017200
echinops_telfairi ENSETEG00000017541
heterocephalus_glaber_hetgla_female_1.0 ENSHGLG00000019753
heterocephalus_glaber_hetgla_1.0 ENSHGLG00100020808
vulpes_vulpes ENSVVUG00000014003
phascolarctos_cinereus ENSPCIG00000015548
notamacropus_eugenii ENSMEUG00000016643
sarcophilus_harrisii ENSSHAG00000012804
monodelphis_domestica ENSMODG00000001217
ornithorhynchus_anatinus ENSOANG00000009019
anolis_carolinensis ENSACAG00000008789
pogona_vitticeps ENSPVIG00000014954
notechis_scutatus ENSNSUG00000003203
salvator_merianae ENSSMRG00000019953
sphenodon_punctatus ENSSPUG00000014860
anser_brachyrhynchus ENSABRG00000018361
anas_platyrhynchos_platyrhynchos ENSAPLG00000007058
gallus_gallus ENSGALG00000011035
coturnix_japonica ENSCJPG00005014499
meleagris_gallopavo ENSMGAG00000011832
numida_meleagris ENSNMEG00000009582
lepidothrix_coronata ENSLCOG00000003555
manacus_vitellinus ENSMVIG00005008091
parus_major ENSPMJG00000012345
cyanistes_caeruleus ENSCCEG00000007316
ficedula_albicollis ENSFALG00000012657
lonchura_striata_domestica ENSLSDG00000005454
taeniopygia_guttata ENSTGUG00000010010
serinus_canaria ENSSCAG00000006982
junco_hyemalis ENSJHYG00000005606
melopsittacus_undulatus ENSMUNG00000012254
calidris_pygmaea ENSCPGG00000016682
calidris_pugnax ENSCPUG00000015408
apteryx_owenii ENSAOWG00000012570
apteryx_haastii ENSAHAG00000004307
apteryx_rowi ENSARWG00000014271
dromaius_novaehollandiae ENSDNVG00000019242
nothoprocta_perdicaria ENSNPEG00000000901
crocodylus_porosus ENSCPRG00005011074
chelonoidis_abingdonii ENSCABG00000021117
gopherus_agassizii ENSGAGG00000018756
chrysemys_picta_bellii ENSCPBG00000001084
pelodiscus_sinensis ENSPSIG00000009343
xenopus_tropicalis ENSXETG00000020392
latimeria_chalumnae ENSLACG00000001155
astyanax_mexicanus ENSAMXG00000010605
pygocentrus_nattereri ENSPNAG00000001031
ictalurus_punctatus ENSIPUG00000007289
danio_rerio ENSDARG00000006546
labrus_bergylta ENSLBEG00000006419
gasterosteus_aculeatus ENSGACG00000007168
takifugu_rubripes ENSTRUG00000023333
tetraodon_nigroviridis ENSTNIG00000018108
mola_mola ENSMMOG00000006473
amphiprion_ocellaris ENSAOCG00000005716
amphiprion_percula ENSAPEG00000010665
acanthochromis_polyacanthus ENSAPOG00000011063
stegastes_partitus ENSSPAG00000015181
maylandia_zebra ENSMZEG00005014435
astatotilapia_calliptera ENSACLG00000001952
haplochromis_burtoni ENSHBUG00000023100
pundamilia_nyererei ENSPNYG00000014169
neolamprologus_brichardi ENSNBRG00000014458
oreochromis_niloticus ENSONIG00000008798
amphilophus_citrinellus ENSACIG00000012335
scophthalmus_maximus ENSSMAG00000020666
cynoglossus_semilaevis ENSCSEG00000017778
seriola_lalandi_dorsalis ENSSLDG00000002905
seriola_dumerili ENSSDUG00000012973
mastacembelus_armatus ENSMAMG00000008991
monopterus_albus ENSMALG00000018539
anabas_testudineus ENSATEG00000019585
xiphophorus_maculatus ENSXMAG00000002237
xiphophorus_couchianus ENSXCOG00000008283
poecilia_latipinna ENSPLAG00000005509
poecilia_formosa ENSPFOG00000009906
poecilia_mexicana ENSPMEG00000023071
poecilia_reticulata ENSPREG00000020366
gambusia_affinis ENSGAFG00000008502
fundulus_heteroclitus ENSFHEG00000001284
cyprinodon_variegatus ENSCVAG00000002745
kryptolebias_marmoratus ENSKMAG00000011826
oryzias_latipes_asm223471v1 ENSORLG00020011003
oryzias_latipes_asm223467v1 ENSORLG00000009987
oryzias_latipes_asm223469v1 ENSORLG00015007050
oryzias_melastigma ENSOMEG00000007620
hippocampus_comes ENSHCOG00000005992
periophthalmus_magnuspinnatus ENSPMGG00000018457
gadus_morhua ENSGMOG00000005800
esox_lucius ENSELUG00000022480
paramormyrops_kingsleyae ENSPKIG00000014010
scleropages_formosus ENSSFOG00015001475
lepisosteus_oculatus ENSLOCG00000006837
