mola_mola ENSMMOG00000001110
tupaia_belangeri ENSTBEG00000013623
mus_pahari_strain_pahari_eij MGP_PahariEiJ_G0014177
cricetulus_griseus_crigri-picr ENSCGRG00015008975
chinchilla_lanigera ENSCLAG00000006661
procavia_capensis ENSPCAG00000017081
chrysemys_picta_bellii ENSCPBG00000017629
gallus_gallus ENSGALG00000038292
jaculus_jaculus ENSJJAG00000022691
meriones_unguiculatus ENSMUGG00000014883
spermophilus_dauricus ENSSDAG00000018389
ictidomys_tridecemlineatus ENSSTOG00000003383
marmota_marmota_marmota ENSMMMG00000002020
urocitellus_parryii ENSUPAG00010004772
spermophilus_dauricus ENSSDAG00000010751
spermophilus_dauricus ENSSDAG00000010743
spermophilus_dauricus ENSSDAG00000010740
urocitellus_parryii ENSUPAG00010018120
rattus_norvegicus ENSRNOG00000058183
cavia_aperea ENSCAPG00000016449
heterocephalus_glaber_hetgla_female_1.0 ENSHGLG00000003033
macaca_fascicularis ENSMFAG00000017006
theropithecus_gelada ENSTGEG00000017361
rhinopithecus_roxellana ENSRROG00000043536
pan_troglodytes ENSPTRG00000003750
ailuropoda_melanoleuca ENSAMEG00000016694
neovison_vison ENSNVIG00000021475
panthera_tigris_altaica ENSPTIG00000020759
felis_catus ENSFCAG00000013684
peromyscus_maniculatus_bairdii ENSPEMG00000013092
meriones_unguiculatus ENSMUGG00000017363
chinchilla_lanigera ENSCLAG00000015923
carlito_syrichta ENSTSYG00000034997
panthera_pardus ENSPPRG00000002082
canis_lupus_dingo ENSCAFG00020011031
canis_lupus_dingo ENSCAFG00020011033
canis_lupus_familiaris ENSCAFG00000029042
vulpes_vulpes ENSVVUG00000024885
felis_catus ENSFCAG00000043811
panthera_pardus ENSPPRG00000000460
equus_asinus_asinus ENSEASG00005001558
equus_caballus ENSECAG00000033556
cricetulus_griseus_crigri_1.0 ENSCGRG00000012596
cricetulus_griseus_chok1gs_hdv1 ENSCGRG00001021982
cricetulus_griseus_crigri-picr ENSCGRG00015028293
cricetulus_griseus_chok1gs_hdv1 ENSCGRG00001005245
cricetulus_griseus_crigri-picr ENSCGRG00015024831
meriones_unguiculatus ENSMUGG00000012178
nannospalax_galili ENSNGAG00000007745
microcebus_murinus ENSMICG00000030206
castor_canadensis ENSCCNG00000025911
cebus_capucinus_imitator ENSCCAG00000029593
canis_lupus_dingo ENSCAFG00020015371
vulpes_vulpes ENSVVUG00000006028
bos_mutus ENSBMUG00000016806
bison_bison_bison ENSBBBG00000001575
capra_hircus ENSCHIG00000009938
loxodonta_africana ENSLAFG00000006503
dasypus_novemcinctus ENSDNOG00000034288
apteryx_owenii ENSAOWG00000001257
apteryx_rowi ENSARWG00000010010
nothoprocta_perdicaria ENSNPEG00000013735
cyanistes_caeruleus ENSCCEG00000017069
zonotrichia_albicollis ENSZALG00000005257
serinus_canaria ENSSCAG00000009954
lonchura_striata_domestica ENSLSDG00000004182
ficedula_albicollis ENSFALG00000011791
numida_meleagris ENSNMEG00000004686
gopherus_agassizii ENSGAGG00000011192
melopsittacus_undulatus ENSMUNG00000003404
anser_brachyrhynchus ENSABRG00000014576
pelodiscus_sinensis ENSPSIG00000015869
chelonoidis_abingdonii ENSCABG00000010461
sarcophilus_harrisii ENSSHAG00000003063
pan_paniscus ENSPPAG00000032794
pongo_abelii ENSPPYG00000025909
oryctolagus_cuniculus ENSOCUG00000003287
vicugna_pacos ENSVPAG00000002330
lepidothrix_coronata ENSLCOG00000007674
anas_platyrhynchos_platyrhynchos ENSAPLG00000006035
eptatretus_burgeri ENSEBUG00000013925
ciona_savignyi ENSCSAVG00000000927
ciona_intestinalis ENSCING00000011616
drosophila_melanogaster FBgn0036667
caenorhabditis_elegans_strain_n2 WBGene00021960
