anser_brachyrhynchus ENSABRG00000019928
labrus_bergylta ENSLBEG00000014588
tetraodon_nigroviridis ENSTNIG00000008348
tetraodon_nigroviridis ENSTNIG00000018664
takifugu_rubripes ENSTRUG00000013405
mola_mola ENSMMOG00000019527
hippocampus_comes ENSHCOG00000003139
periophthalmus_magnuspinnatus ENSPMGG00000005254
gadus_morhua ENSGMOG00000013495
esox_lucius ENSELUG00000000115
pygocentrus_nattereri ENSPNAG00000001026
astyanax_mexicanus ENSAMXG00000013478
danio_rerio ENSDARG00000003684
tetraodon_nigroviridis ENSTNIG00000008874
takifugu_rubripes ENSTRUG00000004584
mola_mola ENSMMOG00000005236
labrus_bergylta ENSLBEG00000006972
xiphophorus_maculatus ENSXMAG00000007212
xiphophorus_couchianus ENSXCOG00000014761
gambusia_affinis ENSGAFG00000010173
poecilia_mexicana ENSPMEG00000010254
poecilia_mexicana ENSPMEG00000010183
poecilia_formosa ENSPFOG00000015917
poecilia_latipinna ENSPLAG00000014314
poecilia_reticulata ENSPREG00000020477
fundulus_heteroclitus ENSFHEG00000006909
cyprinodon_variegatus ENSCVAG00000005647
kryptolebias_marmoratus ENSKMAG00000018283
oryzias_latipes_asm223467v1 ENSORLG00000014363
oryzias_latipes_asm223469v1 ENSORLG00015008175
oryzias_melastigma ENSOMEG00000020081
astatotilapia_calliptera ENSACLG00000003997
maylandia_zebra ENSMZEG00005015981
pundamilia_nyererei ENSPNYG00000013282
haplochromis_burtoni ENSHBUG00000021689
neolamprologus_brichardi ENSNBRG00000016519
oreochromis_niloticus ENSONIG00000004582
amphilophus_citrinellus ENSACIG00000002897
amphiprion_ocellaris ENSAOCG00000003352
amphiprion_percula ENSAPEG00000005325
acanthochromis_polyacanthus ENSAPOG00000016829
stegastes_partitus ENSSPAG00000005605
mastacembelus_armatus ENSMAMG00000012025
monopterus_albus ENSMALG00000022601
anabas_testudineus ENSATEG00000009997
seriola_dumerili ENSSDUG00000008745
seriola_lalandi_dorsalis ENSSLDG00000020383
scophthalmus_maximus ENSSMAG00000003222
gasterosteus_aculeatus ENSGACG00000002287
gadus_morhua ENSGMOG00000008691
cynoglossus_semilaevis ENSCSEG00000017591
hippocampus_comes ENSHCOG00000006212
esox_lucius ENSELUG00000010214
pygocentrus_nattereri ENSPNAG00000015299
astyanax_mexicanus ENSAMXG00000003542
ictalurus_punctatus ENSIPUG00000006043
danio_rerio ENSDARG00000077388
paramormyrops_kingsleyae ENSPKIG00000019038
scleropages_formosus ENSSFOG00015010066
labrus_bergylta ENSLBEG00000006911
labrus_bergylta ENSLBEG00000006930
paramormyrops_kingsleyae ENSPKIG00000019087
lepisosteus_oculatus ENSLOCG00000009325
latimeria_chalumnae ENSLACG00000015484
eptatretus_burgeri ENSEBUG00000009954
eptatretus_burgeri ENSEBUG00000014788
