anser_brachyrhynchus ENSABRG00000003780
prolemur_simus ENSPSMG00000003269
otolemur_garnettii ENSOGAG00000014073
heterocephalus_glaber_hetgla_female_1.0 ENSHGLG00000007298
heterocephalus_glaber_hetgla_1.0 ENSHGLG00100012345
fukomys_damarensis ENSFDAG00000018251
chinchilla_lanigera ENSCLAG00000001287
octodon_degus ENSODEG00000006290
cavia_porcellus ENSCPOG00000006076
cavia_aperea ENSCAPG00000010316
spermophilus_dauricus ENSSDAG00000008626
marmota_marmota_marmota ENSMMMG00000023535
ictidomys_tridecemlineatus ENSSTOG00000010005
castor_canadensis ENSCCNG00000020253
castor_canadensis ENSCCNG00000019061
dipodomys_ordii ENSDORG00000011298
meriones_unguiculatus ENSMUGG00000000583
meriones_unguiculatus ENSMUGG00000019445
mus_spretus_strain_spret/eij MGP_SPRETEiJ_G0020431
mus_musculus_strain_reference_cl57bl6 ENSMUSG00000058997
mus_spicilegus ENSMSIG00000004400
mus_caroli_strain_caroli_eij MGP_CAROLIEiJ_G0019535
mus_pahari_strain_pahari_eij MGP_PahariEiJ_G0030553
rattus_norvegicus ENSRNOG00000053145
cricetulus_griseus_chok1gs_hdv1 ENSCGRG00001023461
cricetulus_griseus_crigri-picr ENSCGRG00015000284
cricetulus_griseus_crigri_1.0 ENSCGRG00000003137
mesocricetus_auratus ENSMAUG00000020740
microtus_ochrogaster ENSMOCG00000010258
peromyscus_maniculatus_bairdii ENSPEMG00000016456
nannospalax_galili ENSNGAG00000010244
jaculus_jaculus ENSJJAG00000021301
oryctolagus_cuniculus ENSOCUG00000014909
ochotona_princeps ENSOPRG00000001935
tupaia_belangeri ENSTBEG00000007037
choloepus_hoffmanni ENSCHOG00000008270
dasypus_novemcinctus ENSDNOG00000034601
dasypus_novemcinctus ENSDNOG00000017908
loxodonta_africana ENSLAFG00000007982
procavia_capensis ENSPCAG00000009937
echinops_telfairi ENSETEG00000005127
ornithorhynchus_anatinus ENSOANG00000004629
xenopus_tropicalis ENSXETG00000018910
latimeria_chalumnae ENSLACG00000002074
pygocentrus_nattereri ENSPNAG00000017819
astyanax_mexicanus ENSAMXG00000017102
ictalurus_punctatus ENSIPUG00000022344
danio_rerio ENSDARG00000078593
poecilia_latipinna ENSPLAG00000005339
poecilia_mexicana ENSPMEG00000012117
poecilia_formosa ENSPFOG00000002911
poecilia_reticulata ENSPREG00000020438
xiphophorus_maculatus ENSXMAG00000007176
xiphophorus_couchianus ENSXCOG00000018054
gambusia_affinis ENSGAFG00000001382
fundulus_heteroclitus ENSFHEG00000002129
cyprinodon_variegatus ENSCVAG00000010416
kryptolebias_marmoratus ENSKMAG00000005204
oryzias_latipes_asm223471v1 ENSORLG00020008737
oryzias_latipes_asm223469v1 ENSORLG00015011611
oryzias_latipes_asm223467v1 ENSORLG00000013350
oryzias_melastigma ENSOMEG00000009318
maylandia_zebra ENSMZEG00005020838
pundamilia_nyererei ENSPNYG00000011389
haplochromis_burtoni ENSHBUG00000014695
astatotilapia_calliptera ENSACLG00000011362
neolamprologus_brichardi ENSNBRG00000019546
oreochromis_niloticus ENSONIG00000016347
amphilophus_citrinellus ENSACIG00000006776
scophthalmus_maximus ENSSMAG00000011221
cynoglossus_semilaevis ENSCSEG00000002839
amphiprion_percula ENSAPEG00000021150
amphiprion_ocellaris ENSAOCG00000011490
acanthochromis_polyacanthus ENSAPOG00000007540
stegastes_partitus ENSSPAG00000010353
hippocampus_comes ENSHCOG00000003792
periophthalmus_magnuspinnatus ENSPMGG00000001387
seriola_dumerili ENSSDUG00000013848
seriola_lalandi_dorsalis ENSSLDG00000016739
cynoglossus_semilaevis ENSCSEG00000002725
mastacembelus_armatus ENSMAMG00000012489
monopterus_albus ENSMALG00000011001
anabas_testudineus ENSATEG00000015448
tetraodon_nigroviridis ENSTNIG00000011561
takifugu_rubripes ENSTRUG00000006143
mola_mola ENSMMOG00000001108
labrus_bergylta ENSLBEG00000020789
gasterosteus_aculeatus ENSGACG00000009203
periophthalmus_magnuspinnatus ENSPMGG00000007817
gadus_morhua ENSGMOG00000007060
esox_lucius ENSELUG00000018068
scleropages_formosus ENSSFOG00015022770
paramormyrops_kingsleyae ENSPKIG00000006831
lepisosteus_oculatus ENSLOCG00000005831
sarcophilus_harrisii ENSSHAG00000018401
petromyzon_marinus ENSPMAG00000004848
ciona_savignyi ENSCSAVG00000003251
ciona_intestinalis ENSCING00000017235
drosophila_melanogaster FBgn0040234
caenorhabditis_elegans_strain_n2 WBGene00008694
