calidris_pygmaea ENSCPGG00000009175
rattus_norvegicus ENSRNOG00000003186
meriones_unguiculatus ENSMUGG00000016634
cricetulus_griseus_crigri_1.0 ENSCGRG00000012633
cricetulus_griseus_chok1gs_hdv1 ENSCGRG00001000508
cricetulus_griseus_crigri-picr ENSCGRG00015012879
mesocricetus_auratus ENSMAUG00000012635
peromyscus_maniculatus_bairdii ENSPEMG00000027730
jaculus_jaculus ENSJJAG00000002277
dipodomys_ordii ENSDORG00000011977
castor_canadensis ENSCCNG00000025743
ochotona_princeps ENSOPRG00000000607
tupaia_belangeri ENSTBEG00000000710
oryctolagus_cuniculus ENSOCUG00000009493
pan_troglodytes ENSPTRG00000007725
pan_paniscus ENSPPAG00000039039
gorilla_gorilla ENSGGOG00000010938
homo_sapiens ENSG00000168096
pongo_abelii ENSPPYG00000007067
nomascus_leucogenys ENSNLEG00000009880
theropithecus_gelada ENSTGEG00000023969
papio_anubis ENSPANG00000008442
macaca_fascicularis ENSMFAG00000033670
macaca_mulatta ENSMMUG00000011001
macaca_nemestrina ENSMNEG00000039392
mandrillus_leucophaeus ENSMLEG00000037358
cercocebus_atys ENSCATG00000039911
chlorocebus_sabaeus ENSCSAG00000009043
rhinopithecus_bieti ENSRBIG00000029556
rhinopithecus_roxellana ENSRROG00000035421
colobus_angolensis_palliatus ENSCANG00000034861
piliocolobus_tephrosceles ENSPTEG00000007675
saimiri_boliviensis_boliviensis ENSSBOG00000020781
callithrix_jacchus ENSCJAG00000019862
cebus_capucinus_imitator ENSCCAG00000037262
aotus_nancymaae ENSANAG00000004672
carlito_syrichta ENSTSYG00000003449
propithecus_coquereli ENSPCOG00000019352
microcebus_murinus ENSMICG00000015881
prolemur_simus ENSPSMG00000024562
otolemur_garnettii ENSOGAG00000030899
bos_taurus ENSBTAG00000006593
bos_mutus ENSBMUG00000010436
bison_bison_bison ENSBBBG00000021213
capra_hircus ENSCHIG00000016977
ovis_aries ENSOARG00000003756
tursiops_truncatus ENSTTRG00000005450
sus_scrofa ENSSSCG00000007939
sorex_araneus ENSSARG00000010118
erinaceus_europaeus ENSEEUG00000009263
equus_caballus ENSECAG00000005394
equus_asinus_asinus ENSEASG00005000635
ursus_americanus ENSUAMG00000016408
ursus_americanus ENSUAMG00000016411
ursus_maritimus ENSUMAG00000002958
ailuropoda_melanoleuca ENSAMEG00000001777
mustela_putorius_furo ENSMPUG00000014971
neovison_vison ENSNVIG00000003189
canis_lupus_dingo ENSCAFG00020024950
canis_lupus_familiaris ENSCAFG00000019190
vulpes_vulpes ENSVVUG00000016500
panthera_pardus ENSPPRG00000011928
panthera_tigris_altaica ENSPTIG00000015476
felis_catus ENSFCAG00000004565
pteropus_vampyrus ENSPVAG00000011537
myotis_lucifugus ENSMLUG00000014687
octodon_degus ENSODEG00000012046
cavia_aperea ENSCAPG00000004205
heterocephalus_glaber_hetgla_female_1.0 ENSHGLG00000001885
heterocephalus_glaber_hetgla_1.0 ENSHGLG00100006538
microtus_ochrogaster ENSMOCG00000010992
mesocricetus_auratus ENSMAUG00000009360
nannospalax_galili ENSNGAG00000020037
castor_canadensis ENSCCNG00000025740
neovison_vison ENSNVIG00000001522
choloepus_hoffmanni ENSCHOG00000009713
dasypus_novemcinctus ENSDNOG00000004629
loxodonta_africana ENSLAFG00000015109
procavia_capensis ENSPCAG00000008987
echinops_telfairi ENSETEG00000016969
ornithorhynchus_anatinus ENSOANG00000003821
notechis_scutatus ENSNSUG00000000217
latimeria_chalumnae ENSLACG00000001601
xenopus_tropicalis ENSXETG00000010323
labrus_bergylta ENSLBEG00000015948
gasterosteus_aculeatus ENSGACG00000008992
takifugu_rubripes ENSTRUG00000015536
tetraodon_nigroviridis ENSTNIG00000012827
mola_mola ENSMMOG00000002222
mastacembelus_armatus ENSMAMG00000009842
monopterus_albus ENSMALG00000001839
anabas_testudineus ENSATEG00000015598
scophthalmus_maximus ENSSMAG00000012934
cynoglossus_semilaevis ENSCSEG00000012075
seriola_lalandi_dorsalis ENSSLDG00000013297
seriola_dumerili ENSSDUG00000002292
xiphophorus_couchianus ENSXCOG00000002625
xiphophorus_couchianus ENSXCOG00000002614
xiphophorus_maculatus ENSXMAG00000018960
gambusia_affinis ENSGAFG00000016201
poecilia_mexicana ENSPMEG00000017077
poecilia_latipinna ENSPLAG00000022280
poecilia_formosa ENSPFOG00000015477
poecilia_reticulata ENSPREG00000017970
fundulus_heteroclitus ENSFHEG00000001738
cyprinodon_variegatus ENSCVAG00000001816
kryptolebias_marmoratus ENSKMAG00000012345
oryzias_latipes_asm223467v1 ENSORLG00000007676
oryzias_latipes_asm223469v1 ENSORLG00015009395
oryzias_latipes_asm223471v1 ENSORLG00020010859
oryzias_melastigma ENSOMEG00000016147
amphiprion_percula ENSAPEG00000006819
amphiprion_ocellaris ENSAOCG00000003823
stegastes_partitus ENSSPAG00000016270
acanthochromis_polyacanthus ENSAPOG00000020614
astatotilapia_calliptera ENSACLG00000011990
maylandia_zebra ENSMZEG00005011452
haplochromis_burtoni ENSHBUG00000005188
pundamilia_nyererei ENSPNYG00000023557
oreochromis_niloticus ENSONIG00000019979
neolamprologus_brichardi ENSNBRG00000022828
amphilophus_citrinellus ENSACIG00000022785
periophthalmus_magnuspinnatus ENSPMGG00000004754
hippocampus_comes ENSHCOG00000015518
gadus_morhua ENSGMOG00000016821
esox_lucius ENSELUG00000009821
pygocentrus_nattereri ENSPNAG00000012645
astyanax_mexicanus ENSAMXG00000007218
ictalurus_punctatus ENSIPUG00000000435
danio_rerio ENSDARG00000038557
scleropages_formosus ENSSFOG00015018814
paramormyrops_kingsleyae ENSPKIG00000006699
lepisosteus_oculatus ENSLOCG00000003543
eptatretus_burgeri ENSEBUG00000004660
ciona_savignyi ENSCSAVG00000004213
ciona_intestinalis ENSCING00000004895
caenorhabditis_elegans_strain_n2 WBGene00012704
