anser_brachyrhynchus ENSABRG00000016757
neolamprologus_brichardi ENSNBRG00000012235
oreochromis_niloticus ENSONIG00000009597
poecilia_latipinna ENSPLAG00000009419
poecilia_mexicana ENSPMEG00000000518
gambusia_affinis ENSGAFG00000021412
xiphophorus_maculatus ENSXMAG00000028770
cyprinodon_variegatus ENSCVAG00000006826
kryptolebias_marmoratus ENSKMAG00000005970
hippocampus_comes ENSHCOG00000018985
tetraodon_nigroviridis ENSTNIG00000008516
takifugu_rubripes ENSTRUG00000022117
labrus_bergylta ENSLBEG00000012544
fundulus_heteroclitus ENSFHEG00000013420
gadus_morhua ENSGMOG00000002205
esox_lucius ENSELUG00000021219
astyanax_mexicanus ENSAMXG00000041820
pygocentrus_nattereri ENSPNAG00000018512
ictalurus_punctatus ENSIPUG00000010914
scleropages_formosus ENSSFOG00015016003
paramormyrops_kingsleyae ENSPKIG00000003310
lepisosteus_oculatus ENSLOCG00000008566
ciona_intestinalis ENSCING00000024471
