loxodonta_africana ENSLAFG00000002505
ictidomys_tridecemlineatus ENSSTOG00000007221
urocitellus_parryii ENSUPAG00010014214
marmota_marmota_marmota ENSMMMG00000018881
chinchilla_lanigera ENSCLAG00000010092
octodon_degus ENSODEG00000016596
cavia_porcellus ENSCPOG00000001707
heterocephalus_glaber_hetgla_female_1.0 ENSHGLG00000009846
heterocephalus_glaber_hetgla_1.0 ENSHGLG00100009979
heterocephalus_glaber_hetgla_1.0 ENSHGLG00100007414
heterocephalus_glaber_hetgla_female_1.0 ENSHGLG00000009565
tupaia_belangeri ENSTBEG00000014428
canis_lupus_dingo ENSCAFG00020015932
vulpes_vulpes ENSVVUG00000005093
panthera_pardus ENSPPRG00000010853
felis_catus ENSFCAG00000026004
heterocephalus_glaber_hetgla_female_1.0 ENSHGLG00000009197
heterocephalus_glaber_hetgla_1.0 ENSHGLG00100011224
spermophilus_dauricus ENSSDAG00000004961
colobus_angolensis_palliatus ENSCANG00000030549
saimiri_boliviensis_boliviensis ENSSBOG00000027523
panthera_tigris_altaica ENSPTIG00000008830
cricetulus_griseus_crigri_1.0 ENSCGRG00000009852
peromyscus_maniculatus_bairdii ENSPEMG00000017423
dipodomys_ordii ENSDORG00000009404
nomascus_leucogenys ENSNLEG00000010920
callithrix_jacchus ENSCJAG00000041189
ursus_maritimus ENSUMAG00000010190
canis_lupus_familiaris ENSCAFG00000013190
sorex_araneus ENSSARG00000006323
jaculus_jaculus ENSJJAG00000012641
fukomys_damarensis ENSFDAG00000019302
macaca_mulatta ENSMMUG00000041714
mandrillus_leucophaeus ENSMLEG00000037715
bison_bison_bison ENSBBBG00000007224
ovis_aries ENSOARG00000014053
tursiops_truncatus ENSTTRG00000004941
neovison_vison ENSNVIG00000015222
dasypus_novemcinctus ENSDNOG00000049400
cavia_aperea ENSCAPG00000017935
mus_spicilegus ENSMSIG00000003652
oryctolagus_cuniculus ENSOCUG00000014030
ochotona_princeps ENSOPRG00000014754
phascolarctos_cinereus ENSPCIG00000008389
notamacropus_eugenii ENSMEUG00000014463
sarcophilus_harrisii ENSSHAG00000017962
monodelphis_domestica ENSMODG00000019376
ornithorhynchus_anatinus ENSOANG00000013090
gopherus_agassizii ENSGAGG00000021374
chelonoidis_abingdonii ENSCABG00000017296
chrysemys_picta_bellii ENSCPBG00000017598
pelodiscus_sinensis ENSPSIG00000006934
crocodylus_porosus ENSCPRG00005016227
sphenodon_punctatus ENSSPUG00000010473
gallus_gallus ENSGALG00000006020
coturnix_japonica ENSCJPG00005020221
meleagris_gallopavo ENSMGAG00000007743
numida_meleagris ENSNMEG00000022999
anas_platyrhynchos_platyrhynchos ENSAPLG00000005398
anser_brachyrhynchus ENSABRG00000001098
calidris_pugnax ENSCPUG00000018441
calidris_pygmaea ENSCPGG00000002761
taeniopygia_guttata ENSTGUG00000007705
taeniopygia_guttata ENSTGUG00000016429
lonchura_striata_domestica ENSLSDG00000017197
zonotrichia_albicollis ENSZALG00000000826
junco_hyemalis ENSJHYG00000010002
serinus_canaria ENSSCAG00000005352
ficedula_albicollis ENSFALG00000011191
cyanistes_caeruleus ENSCCEG00000011585
parus_major ENSPMJG00000000426
lepidothrix_coronata ENSLCOG00000015098
manacus_vitellinus ENSMVIG00005014482
melopsittacus_undulatus ENSMUNG00000003012
apteryx_owenii ENSAOWG00000003835
apteryx_rowi ENSARWG00000012922
apteryx_haastii ENSAHAG00000017142
dromaius_novaehollandiae ENSDNVG00000004542
nothoprocta_perdicaria ENSNPEG00000015263
anolis_carolinensis ENSACAG00000013736
pogona_vitticeps ENSPVIG00000024451
notechis_scutatus ENSNSUG00000019428
salvator_merianae ENSSMRG00000006225
xenopus_tropicalis ENSXETG00000016087
latimeria_chalumnae ENSLACG00000000048
lepisosteus_oculatus ENSLOCG00000012920
scleropages_formosus ENSSFOG00015016781
paramormyrops_kingsleyae ENSPKIG00000019797
periophthalmus_magnuspinnatus ENSPMGG00000000783
periophthalmus_magnuspinnatus ENSPMGG00000000779
poecilia_formosa ENSPFOG00000017331
poecilia_mexicana ENSPMEG00000024054
poecilia_latipinna ENSPLAG00000019856
poecilia_reticulata ENSPREG00000019151
xiphophorus_maculatus ENSXMAG00000015211
xiphophorus_couchianus ENSXCOG00000000268
gambusia_affinis ENSGAFG00000008248
fundulus_heteroclitus ENSFHEG00000006053
cyprinodon_variegatus ENSCVAG00000011742
oryzias_latipes_asm223467v1 ENSORLG00000003434
oryzias_latipes_asm223469v1 ENSORLG00015019924
oryzias_latipes_asm223471v1 ENSORLG00020020802
oryzias_melastigma ENSOMEG00000011710
takifugu_rubripes ENSTRUG00000017094
tetraodon_nigroviridis ENSTNIG00000009493
cynoglossus_semilaevis ENSCSEG00000009763
seriola_lalandi_dorsalis ENSSLDG00000009893
seriola_dumerili ENSSDUG00000002814
scophthalmus_maximus ENSSMAG00000013911
amphiprion_percula ENSAPEG00000024697
amphiprion_ocellaris ENSAOCG00000024081
acanthochromis_polyacanthus ENSAPOG00000004778
stegastes_partitus ENSSPAG00000010525
astatotilapia_calliptera ENSACLG00000019537
haplochromis_burtoni ENSHBUG00000002857
maylandia_zebra ENSMZEG00005006580
pundamilia_nyererei ENSPNYG00000018358
neolamprologus_brichardi ENSNBRG00000021242
oreochromis_niloticus ENSONIG00000000221
amphilophus_citrinellus ENSACIG00000004540
mola_mola ENSMMOG00000018546
mastacembelus_armatus ENSMAMG00000010819
monopterus_albus ENSMALG00000011089
anabas_testudineus ENSATEG00000016780
labrus_bergylta ENSLBEG00000024568
gasterosteus_aculeatus ENSGACG00000015053
hippocampus_comes ENSHCOG00000020685
kryptolebias_marmoratus ENSKMAG00000010070
gadus_morhua ENSGMOG00000008180
esox_lucius ENSELUG00000002599
latimeria_chalumnae ENSLACG00000017654
ciona_intestinalis ENSCING00000013464
ciona_savignyi ENSCSAVG00000008896
