gallus_gallus ENSGALG00000053578
pteropus_vampyrus ENSPVAG00000003202
myotis_lucifugus ENSMLUG00000001620
cricetulus_griseus_crigri_1.0 ENSCGRG00000016754
cricetulus_griseus_chok1gs_hdv1 ENSCGRG00001023167
cricetulus_griseus_crigri-picr ENSCGRG00015011228
mesocricetus_auratus ENSMAUG00000016116
peromyscus_maniculatus_bairdii ENSPEMG00000020202
mus_spretus_strain_spret/eij MGP_SPRETEiJ_G0033981
mus_musculus_strain_reference_cl57bl6 ENSMUSG00000079235
mus_spicilegus ENSMSIG00000023071
mus_caroli_strain_caroli_eij MGP_CAROLIEiJ_G0032833
mus_pahari_strain_pahari_eij MGP_PahariEiJ_G0015699
rattus_norvegicus ENSRNOG00000025643
nannospalax_galili ENSNGAG00000023830
jaculus_jaculus ENSJJAG00000015734
chinchilla_lanigera ENSCLAG00000014265
octodon_degus ENSODEG00000010811
cavia_aperea ENSCAPG00000011609
cavia_porcellus ENSCPOG00000010453
heterocephalus_glaber_hetgla_female_1.0 ENSHGLG00000015512
heterocephalus_glaber_hetgla_female_1.0 ENSHGLG00000017082
heterocephalus_glaber_hetgla_1.0 ENSHGLG00100016309
fukomys_damarensis ENSFDAG00000009032
castor_canadensis ENSCCNG00000018226
dipodomys_ordii ENSDORG00000028309
urocitellus_parryii ENSUPAG00010012139
marmota_marmota_marmota ENSMMMG00000009161
ictidomys_tridecemlineatus ENSSTOG00000009662
spermophilus_dauricus ENSSDAG00000005016
oryctolagus_cuniculus ENSOCUG00000013166
ochotona_princeps ENSOPRG00000016050
pan_troglodytes ENSPTRG00000014801
pan_paniscus ENSPPAG00000039207
homo_sapiens ENSG00000280571
homo_sapiens ENSG00000244607
gorilla_gorilla ENSGGOG00000007195
pongo_abelii ENSPPYG00000013975
nomascus_leucogenys ENSNLEG00000005868
rhinopithecus_roxellana ENSRROG00000041738
rhinopithecus_bieti ENSRBIG00000033912
piliocolobus_tephrosceles ENSPTEG00000014140
colobus_angolensis_palliatus ENSCANG00000034200
macaca_fascicularis ENSMFAG00000042613
macaca_mulatta ENSMMUG00000021246
macaca_nemestrina ENSMNEG00000038681
cercocebus_atys ENSCATG00000034098
mandrillus_leucophaeus ENSMLEG00000038797
papio_anubis ENSPANG00000018162
theropithecus_gelada ENSTGEG00000014381
chlorocebus_sabaeus ENSCSAG00000016744
cebus_capucinus_imitator ENSCCAG00000037126
saimiri_boliviensis_boliviensis ENSSBOG00000023207
callithrix_jacchus ENSCJAG00000018121
aotus_nancymaae ENSANAG00000024733
carlito_syrichta ENSTSYG00000004439
prolemur_simus ENSPSMG00000010852
propithecus_coquereli ENSPCOG00000027914
microcebus_murinus ENSMICG00000048524
otolemur_garnettii ENSOGAG00000011355
tupaia_belangeri ENSTBEG00000012661
meriones_unguiculatus ENSMUGG00000023691
ornithorhynchus_anatinus ENSOANG00000022142
ornithorhynchus_anatinus ENSOANG00000021572
microtus_ochrogaster ENSMOCG00000021477
tetraodon_nigroviridis ENSTNIG00000010912
phascolarctos_cinereus ENSPCIG00000017073
notamacropus_eugenii ENSMEUG00000009709
sarcophilus_harrisii ENSSHAG00000002340
monodelphis_domestica ENSMODG00000013599
drosophila_melanogaster FBgn0036652
