anas_platyrhynchos_platyrhynchos ENSAPLG00000011242
chlorocebus_sabaeus ENSCSAG00000013696
rhinopithecus_bieti ENSRBIG00000028937
rhinopithecus_roxellana ENSRROG00000034493
piliocolobus_tephrosceles ENSPTEG00000000332
colobus_angolensis_palliatus ENSCANG00000028740
cebus_capucinus_imitator ENSCCAG00000031721
cebus_capucinus_imitator ENSCCAG00000031655
saimiri_boliviensis_boliviensis ENSSBOG00000021602
callithrix_jacchus ENSCJAG00000013297
aotus_nancymaae ENSANAG00000035513
carlito_syrichta ENSTSYG00000009625
propithecus_coquereli ENSPCOG00000020827
microcebus_murinus ENSMICG00000032249
prolemur_simus ENSPSMG00000023516
otolemur_garnettii ENSOGAG00000009434
tupaia_belangeri ENSTBEG00000011854
loxodonta_africana ENSLAFG00000010547
echinops_telfairi ENSETEG00000006459
dasypus_novemcinctus ENSDNOG00000036127
choloepus_hoffmanni ENSCHOG00000011026
phascolarctos_cinereus ENSPCIG00000000319
sarcophilus_harrisii ENSSHAG00000012875
monodelphis_domestica ENSMODG00000013852
xenopus_tropicalis ENSXETG00000004168
latimeria_chalumnae ENSLACG00000008346
takifugu_rubripes ENSTRUG00000021050
tetraodon_nigroviridis ENSTNIG00000008941
mola_mola ENSMMOG00000004298
gasterosteus_aculeatus ENSGACG00000018186
labrus_bergylta ENSLBEG00000026878
mastacembelus_armatus ENSMAMG00000008784
monopterus_albus ENSMALG00000005033
anabas_testudineus ENSATEG00000005477
scophthalmus_maximus ENSSMAG00000004832
cynoglossus_semilaevis ENSCSEG00000015272
seriola_lalandi_dorsalis ENSSLDG00000013771
seriola_dumerili ENSSDUG00000006058
xiphophorus_couchianus ENSXCOG00000008583
xiphophorus_maculatus ENSXMAG00000009227
gambusia_affinis ENSGAFG00000007731
poecilia_formosa ENSPFOG00000010770
poecilia_latipinna ENSPLAG00000020060
poecilia_mexicana ENSPMEG00000010093
poecilia_reticulata ENSPREG00000005167
fundulus_heteroclitus ENSFHEG00000011089
cyprinodon_variegatus ENSCVAG00000018658
kryptolebias_marmoratus ENSKMAG00000006187
oryzias_latipes_asm223467v1 ENSORLG00000024393
oryzias_latipes_asm223471v1 ENSORLG00020010538
oryzias_latipes_asm223469v1 ENSORLG00015003205
oryzias_melastigma ENSOMEG00000006786
amphiprion_percula ENSAPEG00000018761
amphiprion_ocellaris ENSAOCG00000016348
acanthochromis_polyacanthus ENSAPOG00000012512
stegastes_partitus ENSSPAG00000012258
maylandia_zebra ENSMZEG00005011841
maylandia_zebra ENSMZEG00005024608
astatotilapia_calliptera ENSACLG00000006918
haplochromis_burtoni ENSHBUG00000002047
pundamilia_nyererei ENSPNYG00000000273
neolamprologus_brichardi ENSNBRG00000012675
oreochromis_niloticus ENSONIG00000012904
amphilophus_citrinellus ENSACIG00000006103
hippocampus_comes ENSHCOG00000005449
periophthalmus_magnuspinnatus ENSPMGG00000017532
gadus_morhua ENSGMOG00000005579
esox_lucius ENSELUG00000023686
astyanax_mexicanus ENSAMXG00000018879
pygocentrus_nattereri ENSPNAG00000023678
ictalurus_punctatus ENSIPUG00000012372
danio_rerio ENSDARG00000003229
scleropages_formosus ENSSFOG00015018741
paramormyrops_kingsleyae ENSPKIG00000024372
lepisosteus_oculatus ENSLOCG00000010635
eptatretus_burgeri ENSEBUG00000013829
