calidris_pugnax ENSCPUG00000010780
cricetulus_griseus_chok1gs_hdv1 ENSCGRG00001012430
cricetulus_griseus_crigri-picr ENSCGRG00015025193
cricetulus_griseus_crigri_1.0 ENSCGRG00000007788
mesocricetus_auratus ENSMAUG00000012827
mus_musculus_strain_reference_cl57bl6 ENSMUSG00000023923
mus_spicilegus ENSMSIG00000028746
mus_spretus_strain_spret/eij MGP_SPRETEiJ_G0022649
mus_caroli_strain_caroli_eij MGP_CAROLIEiJ_G0021737
mus_pahari_strain_pahari_eij MGP_PahariEiJ_G0020726
rattus_norvegicus ENSRNOG00000010637
nannospalax_galili ENSNGAG00000018813
jaculus_jaculus ENSJJAG00000020820
meriones_unguiculatus ENSMUGG00000010472
castor_canadensis ENSCCNG00000006812
heterocephalus_glaber_hetgla_female_1.0 ENSHGLG00000002692
heterocephalus_glaber_hetgla_1.0 ENSHGLG00100015290
fukomys_damarensis ENSFDAG00000006956
cavia_porcellus ENSCPOG00000011184
octodon_degus ENSODEG00000006516
octodon_degus ENSODEG00000008996
chinchilla_lanigera ENSCLAG00000007497
spermophilus_dauricus ENSSDAG00000022944
ictidomys_tridecemlineatus ENSSTOG00000028034
urocitellus_parryii ENSUPAG00010015063
marmota_marmota_marmota ENSMMMG00000009048
dipodomys_ordii ENSDORG00000001677
heterocephalus_glaber_hetgla_1.0 ENSHGLG00100018556
meriones_unguiculatus ENSMUGG00000019940
oryctolagus_cuniculus ENSOCUG00000016596
ochotona_princeps ENSOPRG00000007578
carlito_syrichta ENSTSYG00000003220
tupaia_belangeri ENSTBEG00000013578
pteropus_vampyrus ENSPVAG00000004799
erinaceus_europaeus ENSEEUG00000006234
equus_caballus ENSECAG00000008017
equus_asinus_asinus ENSEASG00005005775
neovison_vison ENSNVIG00000019211
mustela_putorius_furo ENSMPUG00000001414
canis_lupus_dingo ENSCAFG00020027311
canis_lupus_familiaris ENSCAFG00000005849
vulpes_vulpes ENSVVUG00000000609
ailuropoda_melanoleuca ENSAMEG00000009080
ursus_maritimus ENSUMAG00000018122
panthera_pardus ENSPPRG00000015799
panthera_tigris_altaica ENSPTIG00000012831
felis_catus ENSFCAG00000004653
capra_hircus ENSCHIG00000022282
ovis_aries ENSOARG00000015558
bos_taurus ENSBTAG00000030581
bos_mutus ENSBMUG00000022078
bison_bison_bison ENSBBBG00000010308
sus_scrofa ENSSSCG00000011199
tursiops_truncatus ENSTTRG00000002132
vicugna_pacos ENSVPAG00000004606
ursus_americanus ENSUAMG00000006706
myotis_lucifugus ENSMLUG00000013559
sorex_araneus ENSSARG00000009684
dasypus_novemcinctus ENSDNOG00000009539
procavia_capensis ENSPCAG00000014586
echinops_telfairi ENSETEG00000012570
choloepus_hoffmanni ENSCHOG00000002489
scleropages_formosus ENSSFOG00015014297
paramormyrops_kingsleyae ENSPKIG00000009255
labrus_bergylta ENSLBEG00000018946
labrus_bergylta ENSLBEG00000005629
mola_mola ENSMMOG00000020199
gasterosteus_aculeatus ENSGACG00000006967
hippocampus_comes ENSHCOG00000006746
takifugu_rubripes ENSTRUG00000004522
tetraodon_nigroviridis ENSTNIG00000017749
periophthalmus_magnuspinnatus ENSPMGG00000006074
scophthalmus_maximus ENSSMAG00000014510
cynoglossus_semilaevis ENSCSEG00000011935
seriola_dumerili ENSSDUG00000005303
seriola_lalandi_dorsalis ENSSLDG00000025571
amphiprion_percula ENSAPEG00000018871
amphiprion_ocellaris ENSAOCG00000001411
acanthochromis_polyacanthus ENSAPOG00000017247
stegastes_partitus ENSSPAG00000003770
maylandia_zebra ENSMZEG00005009376
astatotilapia_calliptera ENSACLG00000000358
haplochromis_burtoni ENSHBUG00000017515
neolamprologus_brichardi ENSNBRG00000005765
pundamilia_nyererei ENSPNYG00000020431
oreochromis_niloticus ENSONIG00000004554
amphilophus_citrinellus ENSACIG00000001681
oryzias_latipes_asm223471v1 ENSORLG00020003889
oryzias_latipes_asm223467v1 ENSORLG00000004796
oryzias_latipes_asm223469v1 ENSORLG00015016026
oryzias_melastigma ENSOMEG00000018290
kryptolebias_marmoratus ENSKMAG00000019660
monopterus_albus ENSMALG00000021036
mastacembelus_armatus ENSMAMG00000008426
anabas_testudineus ENSATEG00000001109
poecilia_formosa ENSPFOG00000004071
poecilia_latipinna ENSPLAG00000022857
poecilia_mexicana ENSPMEG00000007713
poecilia_reticulata ENSPREG00000001475
gambusia_affinis ENSGAFG00000017962
xiphophorus_couchianus ENSXCOG00000000835
xiphophorus_maculatus ENSXMAG00000000878
fundulus_heteroclitus ENSFHEG00000014560
cyprinodon_variegatus ENSCVAG00000000276
gadus_morhua ENSGMOG00000011459
esox_lucius ENSELUG00000006305
pygocentrus_nattereri ENSPNAG00000012701
astyanax_mexicanus ENSAMXG00000007142
ictalurus_punctatus ENSIPUG00000006394
danio_rerio ENSDARG00000036212
lepisosteus_oculatus ENSLOCG00000006501
latimeria_chalumnae ENSLACG00000006599
petromyzon_marinus ENSPMAG00000001269
eptatretus_burgeri ENSEBUG00000010055
xenopus_tropicalis ENSXETG00000009047
ficedula_albicollis ENSFALG00000010119
ciona_intestinalis ENSCING00000008753
ciona_savignyi ENSCSAVG00000007511
