eptatretus_burgeri ENSEBUG00000016214
mustela_putorius_furo ENSMPUG00000011906
neovison_vison ENSNVIG00000002552
canis_lupus_dingo ENSCAFG00020012127
canis_lupus_familiaris ENSCAFG00000004413
vulpes_vulpes ENSVVUG00000003807
panthera_pardus ENSPPRG00000007093
panthera_tigris_altaica ENSPTIG00000011231
felis_catus ENSFCAG00000015495
castor_canadensis ENSCCNG00000001153
dipodomys_ordii ENSDORG00000027820
cavia_porcellus ENSCPOG00000005856
cavia_aperea ENSCAPG00000006604
octodon_degus ENSODEG00000013924
chinchilla_lanigera ENSCLAG00000007016
heterocephalus_glaber_hetgla_female_1.0 ENSHGLG00000007428
heterocephalus_glaber_hetgla_1.0 ENSHGLG00100016910
fukomys_damarensis ENSFDAG00000010860
oryctolagus_cuniculus ENSOCUG00000014876
otolemur_garnettii ENSOGAG00000006248
tupaia_belangeri ENSTBEG00000004162
macaca_nemestrina ENSMNEG00000006331
macaca_mulatta ENSMMUG00000007453
macaca_fascicularis ENSMFAG00000036453
chlorocebus_sabaeus ENSCSAG00000012564
papio_anubis ENSPANG00000023140
theropithecus_gelada ENSTGEG00000005429
cercocebus_atys ENSCATG00000032291
mandrillus_leucophaeus ENSMLEG00000029794
rhinopithecus_roxellana ENSRROG00000035354
rhinopithecus_bieti ENSRBIG00000034745
colobus_angolensis_palliatus ENSCANG00000042699
piliocolobus_tephrosceles ENSPTEG00000030904
pan_paniscus ENSPPAG00000014300
pan_troglodytes ENSPTRG00000002341
homo_sapiens ENSG00000165997
pongo_abelii ENSPPYG00000002132
nomascus_leucogenys ENSNLEG00000027383
saimiri_boliviensis_boliviensis ENSSBOG00000029492
cebus_capucinus_imitator ENSCCAG00000035559
callithrix_jacchus ENSCJAG00000039276
aotus_nancymaae ENSANAG00000022959
carlito_syrichta ENSTSYG00000026727
prolemur_simus ENSPSMG00000017896
propithecus_coquereli ENSPCOG00000016365
microcebus_murinus ENSMICG00000006011
mus_spicilegus ENSMSIG00000031325
mus_spretus_strain_spret/eij MGP_SPRETEiJ_G0024113
mus_musculus_strain_reference_cl57bl6 ENSMUSG00000017418
mus_caroli_strain_caroli_eij MGP_CAROLIEiJ_G0023197
mus_pahari_strain_pahari_eij MGP_PahariEiJ_G0024654
rattus_norvegicus ENSRNOG00000018714
meriones_unguiculatus ENSMUGG00000022042
meriones_unguiculatus ENSMUGG00000022066
cricetulus_griseus_chok1gs_hdv1 ENSCGRG00001016642
cricetulus_griseus_crigri_1.0 ENSCGRG00000017854
cricetulus_griseus_crigri-picr ENSCGRG00015022471
mesocricetus_auratus ENSMAUG00000003245
microtus_ochrogaster ENSMOCG00000013705
peromyscus_maniculatus_bairdii ENSPEMG00000012290
nannospalax_galili ENSNGAG00000006384
jaculus_jaculus ENSJJAG00000006129
urocitellus_parryii ENSUPAG00010006529
spermophilus_dauricus ENSSDAG00000010818
ictidomys_tridecemlineatus ENSSTOG00000027859
marmota_marmota_marmota ENSMMMG00000014672
pteropus_vampyrus ENSPVAG00000006330
choloepus_hoffmanni ENSCHOG00000011477
phascolarctos_cinereus ENSPCIG00000008947
notamacropus_eugenii ENSMEUG00000007929
monodelphis_domestica ENSMODG00000009449
sarcophilus_harrisii ENSSHAG00000007585
notechis_scutatus ENSNSUG00000009738
xenopus_tropicalis ENSXETG00000022765
latimeria_chalumnae ENSLACG00000015068
lepisosteus_oculatus ENSLOCG00000010851
hippocampus_comes ENSHCOG00000015779
paramormyrops_kingsleyae ENSPKIG00000011377
drosophila_melanogaster FBgn0035866
