ciona_savignyi ENSCSAVG00000001953
felis_catus ENSFCAG00000024902
canis_lupus_familiaris ENSCAFG00000007656
canis_lupus_dingo ENSCAFG00020017557
vulpes_vulpes ENSVVUG00000018790
equus_asinus_asinus ENSEASG00005001119
equus_caballus ENSECAG00000017939
pteropus_vampyrus ENSPVAG00000010385
myotis_lucifugus ENSMLUG00000002768
sorex_araneus ENSSARG00000000718
erinaceus_europaeus ENSEEUG00000015960
carlito_syrichta ENSTSYG00000035986
propithecus_coquereli ENSPCOG00000015245
loxodonta_africana ENSLAFG00000006882
echinops_telfairi ENSETEG00000007332
choloepus_hoffmanni ENSCHOG00000000866
dasypus_novemcinctus ENSDNOG00000019309
callithrix_jacchus ENSCJAG00000004964
saimiri_boliviensis_boliviensis ENSSBOG00000024186
cebus_capucinus_imitator ENSCCAG00000037308
aotus_nancymaae ENSANAG00000029111
pan_paniscus ENSPPAG00000035210
pan_troglodytes ENSPTRG00000020325
homo_sapiens ENSG00000165084
gorilla_gorilla ENSGGOG00000015731
pongo_abelii ENSPPYG00000018653
nomascus_leucogenys ENSNLEG00000011239
piliocolobus_tephrosceles ENSPTEG00000008886
colobus_angolensis_palliatus ENSCANG00000033934
rhinopithecus_bieti ENSRBIG00000044472
rhinopithecus_roxellana ENSRROG00000034328
papio_anubis ENSPANG00000008751
theropithecus_gelada ENSTGEG00000021255
cercocebus_atys ENSCATG00000042939
mandrillus_leucophaeus ENSMLEG00000033292
macaca_fascicularis ENSMFAG00000045715
macaca_mulatta ENSMMUG00000004573
macaca_nemestrina ENSMNEG00000021015
chlorocebus_sabaeus ENSCSAG00000013900
prolemur_simus ENSPSMG00000001552
microcebus_murinus ENSMICG00000017430
tupaia_belangeri ENSTBEG00000007873
carlito_syrichta ENSTSYG00000012713
heterocephalus_glaber_hetgla_1.0 ENSHGLG00100018271
heterocephalus_glaber_hetgla_female_1.0 ENSHGLG00000018481
fukomys_damarensis ENSFDAG00000012259
cavia_porcellus ENSCPOG00000008521
cavia_aperea ENSCAPG00000018019
octodon_degus ENSODEG00000004237
chinchilla_lanigera ENSCLAG00000002539
dipodomys_ordii ENSDORG00000008080
cricetulus_griseus_crigri-picr ENSCGRG00015021350
cricetulus_griseus_chok1gs_hdv1 ENSCGRG00001019731
cricetulus_griseus_crigri_1.0 ENSCGRG00000010681
mesocricetus_auratus ENSMAUG00000000941
peromyscus_maniculatus_bairdii ENSPEMG00000006634
microtus_ochrogaster ENSMOCG00000017336
mus_musculus_strain_reference_cl57bl6 ENSMUSG00000057715
mus_caroli_strain_caroli_eij MGP_CAROLIEiJ_G0013950
mus_spicilegus ENSMSIG00000031002
mus_spretus_strain_spret/eij MGP_SPRETEiJ_G0014753
mus_pahari_strain_pahari_eij MGP_PahariEiJ_G0023869
rattus_norvegicus ENSRNOG00000005375
nannospalax_galili ENSNGAG00000021677
jaculus_jaculus ENSJJAG00000018114
ictidomys_tridecemlineatus ENSSTOG00000004865
spermophilus_dauricus ENSSDAG00000012552
urocitellus_parryii ENSUPAG00010007577
marmota_marmota_marmota ENSMMMG00000001709
oryctolagus_cuniculus ENSOCUG00000008109
ochotona_princeps ENSOPRG00000010483
procavia_capensis ENSPCAG00000007392
notamacropus_eugenii ENSMEUG00000012707
phascolarctos_cinereus ENSPCIG00000016983
monodelphis_domestica ENSMODG00000007483
ornithorhynchus_anatinus ENSOANG00000013503
ornithorhynchus_anatinus ENSOANG00000029715
lonchura_striata_domestica ENSLSDG00000014109
taeniopygia_guttata ENSTGUG00000014710
ficedula_albicollis ENSFALG00000005234
zonotrichia_albicollis ENSZALG00000008761
parus_major ENSPMJG00000005016
cyanistes_caeruleus ENSCCEG00000010147
calidris_pygmaea ENSCPGG00000000498
calidris_pugnax ENSCPUG00000010218
serinus_canaria ENSSCAG00000001765
taeniopygia_guttata ENSTGUG00000011421
junco_hyemalis ENSJHYG00000016663
lepidothrix_coronata ENSLCOG00000003751
manacus_vitellinus ENSMVIG00005016062
melopsittacus_undulatus ENSMUNG00000005690
nothoprocta_perdicaria ENSNPEG00000014037
anas_platyrhynchos_platyrhynchos ENSAPLG00000003546
anser_brachyrhynchus ENSABRG00000007040
gallus_gallus ENSGALG00000034561
meleagris_gallopavo ENSMGAG00000011381
coturnix_japonica ENSCJPG00005011681
numida_meleagris ENSNMEG00000017394
apteryx_haastii ENSAHAG00000017274
apteryx_owenii ENSAOWG00000009921
apteryx_rowi ENSARWG00000016084
crocodylus_porosus ENSCPRG00005018150
gopherus_agassizii ENSGAGG00000018789
chrysemys_picta_bellii ENSCPBG00000019157
pelodiscus_sinensis ENSPSIG00000017678
pogona_vitticeps ENSPVIG00000003568
anolis_carolinensis ENSACAG00000016201
notechis_scutatus ENSNSUG00000015030
salvator_merianae ENSSMRG00000011553
sphenodon_punctatus ENSSPUG00000003400
xenopus_tropicalis ENSXETG00000015230
petromyzon_marinus ENSPMAG00000000563
