mastacembelus_armatus ENSMAMG00000014483
procavia_capensis ENSPCAG00000009463
echinops_telfairi ENSETEG00000002656
dasypus_novemcinctus ENSDNOG00000037593
castor_canadensis ENSCCNG00000021740
dipodomys_ordii ENSDORG00000015500
cricetulus_griseus_crigri_1.0 ENSCGRG00000005469
cricetulus_griseus_chok1gs_hdv1 ENSCGRG00001005568
cricetulus_griseus_crigri-picr ENSCGRG00015028031
mesocricetus_auratus ENSMAUG00000016587
microtus_ochrogaster ENSMOCG00000010841
peromyscus_maniculatus_bairdii ENSPEMG00000006051
mus_spicilegus ENSMSIG00000010270
mus_musculus_strain_reference_cl57bl6 ENSMUSG00000035455
mus_spretus_strain_spret/eij MGP_SPRETEiJ_G0016939
mus_caroli_strain_caroli_eij MGP_CAROLIEiJ_G0016097
mus_pahari_strain_pahari_eij MGP_PahariEiJ_G0016794
rattus_norvegicus ENSRNOG00000004440
meriones_unguiculatus ENSMUGG00000017717
nannospalax_galili ENSNGAG00000018394
urocitellus_parryii ENSUPAG00010021331
ictidomys_tridecemlineatus ENSSTOG00000003589
marmota_marmota_marmota ENSMMMG00000015635
spermophilus_dauricus ENSSDAG00000024413
tupaia_belangeri ENSTBEG00000003932
pongo_abelii ENSPPYG00000017560
homo_sapiens ENSG00000132436
macaca_mulatta ENSMMUG00000000505
theropithecus_gelada ENSTGEG00000008272
chlorocebus_sabaeus ENSCSAG00000019595
rhinopithecus_bieti ENSRBIG00000043726
otolemur_garnettii ENSOGAG00000005870
macaca_nemestrina ENSMNEG00000028866
mandrillus_leucophaeus ENSMLEG00000039913
theropithecus_gelada ENSTGEG00000008275
colobus_angolensis_palliatus ENSCANG00000031604
nomascus_leucogenys ENSNLEG00000008231
gorilla_gorilla ENSGGOG00000042482
carlito_syrichta ENSTSYG00000013647
prolemur_simus ENSPSMG00000003179
microcebus_murinus ENSMICG00000036059
equus_caballus ENSECAG00000009435
equus_asinus_asinus ENSEASG00005018035
capra_hircus ENSCHIG00000005867
ovis_aries ENSOARG00000008066
bos_mutus ENSBMUG00000026737
bos_taurus ENSBTAG00000001500
bison_bison_bison ENSBBBG00000001442
sus_scrofa ENSSSCG00000023303
erinaceus_europaeus ENSEEUG00000009575
myotis_lucifugus ENSMLUG00000000976
ursus_americanus ENSUAMG00000006643
ursus_maritimus ENSUMAG00000009371
ailuropoda_melanoleuca ENSAMEG00000019297
neovison_vison ENSNVIG00000018013
mustela_putorius_furo ENSMPUG00000018160
canis_lupus_familiaris ENSCAFG00000003379
canis_lupus_dingo ENSCAFG00020024213
vulpes_vulpes ENSVVUG00000010050
oryctolagus_cuniculus ENSOCUG00000010725
ochotona_princeps ENSOPRG00000010772
heterocephalus_glaber_hetgla_female_1.0 ENSHGLG00000021298
heterocephalus_glaber_hetgla_1.0 ENSHGLG00100020069
fukomys_damarensis ENSFDAG00000018878
chinchilla_lanigera ENSCLAG00000010078
cavia_porcellus ENSCPOG00000005892
cavia_aperea ENSCAPG00000010857
ornithorhynchus_anatinus ENSOANG00000000285
pogona_vitticeps ENSPVIG00000022260
anolis_carolinensis ENSACAG00000026371
serinus_canaria ENSSCAG00000005449
zonotrichia_albicollis ENSZALG00000017959
calidris_pugnax ENSCPUG00000015561
calidris_pygmaea ENSCPGG00000001125
lonchura_striata_domestica ENSLSDG00000015682
taeniopygia_guttata ENSTGUG00000007929
ficedula_albicollis ENSFALG00000014897
parus_major ENSPMJG00000002898
cyanistes_caeruleus ENSCCEG00000014135
manacus_vitellinus ENSMVIG00005002688
manacus_vitellinus ENSMVIG00005004836
lepidothrix_coronata ENSLCOG00000006044
gallus_gallus ENSGALG00000026363
meleagris_gallopavo ENSMGAG00000015424
coturnix_japonica ENSCJPG00005014890
numida_meleagris ENSNMEG00000008022
anser_brachyrhynchus ENSABRG00000021025
anas_platyrhynchos_platyrhynchos ENSAPLG00000011450
apteryx_haastii ENSAHAG00000003010
apteryx_owenii ENSAOWG00000008341
apteryx_rowi ENSARWG00000002897
dromaius_novaehollandiae ENSDNVG00000002671
melopsittacus_undulatus ENSMUNG00000002061
nothoprocta_perdicaria ENSNPEG00000013067
crocodylus_porosus ENSCPRG00005014661
chrysemys_picta_bellii ENSCPBG00000016474
gopherus_agassizii ENSGAGG00000011676
pelodiscus_sinensis ENSPSIG00000000569
xenopus_tropicalis ENSXETG00000015704
latimeria_chalumnae ENSLACG00000010751
petromyzon_marinus ENSPMAG00000010007
ciona_savignyi ENSCSAVG00000005667
ciona_intestinalis ENSCING00000009557
