caenorhabditis_elegans_strain_n2 WBGene00020296
pongo_abelii ENSPPYG00000003538
nomascus_leucogenys ENSNLEG00000017445
macaca_mulatta ENSMMUG00000007738
macaca_nemestrina ENSMNEG00000029648
macaca_fascicularis ENSMFAG00000046084
theropithecus_gelada ENSTGEG00000019931
papio_anubis ENSPANG00000006537
mandrillus_leucophaeus ENSMLEG00000035110
cercocebus_atys ENSCATG00000029344
chlorocebus_sabaeus ENSCSAG00000004345
colobus_angolensis_palliatus ENSCANG00000040771
piliocolobus_tephrosceles ENSPTEG00000038975
rhinopithecus_bieti ENSRBIG00000044485
rhinopithecus_roxellana ENSRROG00000045322
cebus_capucinus_imitator ENSCCAG00000035197
saimiri_boliviensis_boliviensis ENSSBOG00000035280
callithrix_jacchus ENSCJAG00000014012
aotus_nancymaae ENSANAG00000028524
carlito_syrichta ENSTSYG00000003391
propithecus_coquereli ENSPCOG00000024627
prolemur_simus ENSPSMG00000023640
microcebus_murinus ENSMICG00000038472
otolemur_garnettii ENSOGAG00000007184
tupaia_belangeri ENSTBEG00000000237
castor_canadensis ENSCCNG00000023009
dipodomys_ordii ENSDORG00000000103
mus_spicilegus ENSMSIG00000028154
mus_musculus_strain_reference_cl57bl6 ENSMUSG00000030888
mus_spretus_strain_spret/eij MGP_SPRETEiJ_G0031348
mus_caroli_strain_caroli_eij MGP_CAROLIEiJ_G0030236
mus_pahari_strain_pahari_eij MGP_PahariEiJ_G0013451
rattus_norvegicus ENSRNOG00000018766
meriones_unguiculatus ENSMUGG00000005956
cricetulus_griseus_chok1gs_hdv1 ENSCGRG00001003103
cricetulus_griseus_crigri_1.0 ENSCGRG00000014009
cricetulus_griseus_crigri-picr ENSCGRG00015012727
mesocricetus_auratus ENSMAUG00000000324
peromyscus_maniculatus_bairdii ENSPEMG00000017257
microtus_ochrogaster ENSMOCG00000002486
nannospalax_galili ENSNGAG00000012450
jaculus_jaculus ENSJJAG00000020608
jaculus_jaculus ENSJJAG00000021889
chinchilla_lanigera ENSCLAG00000016099
octodon_degus ENSODEG00000011209
cavia_porcellus ENSCPOG00000012515
cavia_aperea ENSCAPG00000013284
heterocephalus_glaber_hetgla_female_1.0 ENSHGLG00000003980
heterocephalus_glaber_hetgla_1.0 ENSHGLG00100015659
fukomys_damarensis ENSFDAG00000008872
spermophilus_dauricus ENSSDAG00000020785
ictidomys_tridecemlineatus ENSSTOG00000016272
urocitellus_parryii ENSUPAG00010007222
marmota_marmota_marmota ENSMMMG00000015503
oryctolagus_cuniculus ENSOCUG00000027619
ochotona_princeps ENSOPRG00000008052
dasypus_novemcinctus ENSDNOG00000000812
loxodonta_africana ENSLAFG00000000112
procavia_capensis ENSPCAG00000016176
echinops_telfairi ENSETEG00000008877
notamacropus_eugenii ENSMEUG00000004945
phascolarctos_cinereus ENSPCIG00000037345
sarcophilus_harrisii ENSSHAG00000009273
latimeria_chalumnae ENSLACG00000001252
gasterosteus_aculeatus ENSGACG00000011343
tetraodon_nigroviridis ENSTNIG00000016245
gambusia_affinis ENSGAFG00000012308
mola_mola ENSMMOG00000015709
takifugu_rubripes ENSTRUG00000021812
monopterus_albus ENSMALG00000015984
mastacembelus_armatus ENSMAMG00000009679
anabas_testudineus ENSATEG00000014110
poecilia_formosa ENSPFOG00000007308
poecilia_latipinna ENSPLAG00000011349
poecilia_mexicana ENSPMEG00000009888
poecilia_reticulata ENSPREG00000008450
xiphophorus_maculatus ENSXMAG00000005011
xiphophorus_couchianus ENSXCOG00000006156
gambusia_affinis ENSGAFG00000012331
cyprinodon_variegatus ENSCVAG00000012032
kryptolebias_marmoratus ENSKMAG00000009229
oryzias_latipes_asm223469v1 ENSORLG00015015410
oryzias_latipes_asm223471v1 ENSORLG00020011413
oryzias_latipes_asm223467v1 ENSORLG00000004175
oryzias_melastigma ENSOMEG00000003161
maylandia_zebra ENSMZEG00005008926
astatotilapia_calliptera ENSACLG00000002746
pundamilia_nyererei ENSPNYG00000002878
haplochromis_burtoni ENSHBUG00000017131
neolamprologus_brichardi ENSNBRG00000023416
oreochromis_niloticus ENSONIG00000016861
amphilophus_citrinellus ENSACIG00000019896
amphiprion_ocellaris ENSAOCG00000008785
amphiprion_percula ENSAPEG00000008416
acanthochromis_polyacanthus ENSAPOG00000010806
acanthochromis_polyacanthus ENSAPOG00000010798
acanthochromis_polyacanthus ENSAPOG00000008509
stegastes_partitus ENSSPAG00000006664
seriola_dumerili ENSSDUG00000010477
seriola_lalandi_dorsalis ENSSLDG00000000521
scophthalmus_maximus ENSSMAG00000004859
labrus_bergylta ENSLBEG00000019937
cynoglossus_semilaevis ENSCSEG00000007330
periophthalmus_magnuspinnatus ENSPMGG00000000968
hippocampus_comes ENSHCOG00000001293
gadus_morhua ENSGMOG00000007188
esox_lucius ENSELUG00000008665
pygocentrus_nattereri ENSPNAG00000024779
astyanax_mexicanus ENSAMXG00000005164
ictalurus_punctatus ENSIPUG00000017733
danio_rerio ENSDARG00000071652
scleropages_formosus ENSSFOG00015003917
paramormyrops_kingsleyae ENSPKIG00000024217
lepisosteus_oculatus ENSLOCG00000009591
lepisosteus_oculatus ENSLOCG00000013776
eptatretus_burgeri ENSEBUG00000002584
ciona_savignyi ENSCSAVG00000006435
ciona_intestinalis ENSCING00000003281
saccharomyces_cerevisiae_strain_s288c YDR083W
