chrysemys_picta_bellii ENSCPBG00000001727
carlito_syrichta ENSTSYG00000027992
cebus_capucinus_imitator ENSCCAG00000031594
cebus_capucinus_imitator ENSCCAG00000028126
callithrix_jacchus ENSCJAG00000011559
saimiri_boliviensis_boliviensis ENSSBOG00000032070
aotus_nancymaae ENSANAG00000033245
pan_troglodytes ENSPTRG00000051132
pan_paniscus ENSPPAG00000028940
gorilla_gorilla ENSGGOG00000037471
pongo_abelii ENSPPYG00000012987
macaca_nemestrina ENSMNEG00000030116
macaca_fascicularis ENSMFAG00000003376
papio_anubis ENSPANG00000033858
rhinopithecus_roxellana ENSRROG00000039797
homo_sapiens ENSG00000170035
nomascus_leucogenys ENSNLEG00000006290
macaca_mulatta ENSMMUG00000008069
macaca_nemestrina ENSMNEG00000029976
macaca_fascicularis ENSMFAG00000042067
papio_anubis ENSPANG00000006052
mandrillus_leucophaeus ENSMLEG00000030695
theropithecus_gelada ENSTGEG00000026314
chlorocebus_sabaeus ENSCSAG00000012910
cercocebus_atys ENSCATG00000042765
rhinopithecus_roxellana ENSRROG00000039735
rhinopithecus_bieti ENSRBIG00000010045
piliocolobus_tephrosceles ENSPTEG00000018040
colobus_angolensis_palliatus ENSCANG00000034916
macaca_fascicularis ENSMFAG00000002116
papio_anubis ENSPANG00000029938
macaca_mulatta ENSMMUG00000043086
macaca_nemestrina ENSMNEG00000037266
cercocebus_atys ENSCATG00000037519
mandrillus_leucophaeus ENSMLEG00000039752
colobus_angolensis_palliatus ENSCANG00000038135
propithecus_coquereli ENSPCOG00000022519
prolemur_simus ENSPSMG00000010252
microcebus_murinus ENSMICG00000001647
otolemur_garnettii ENSOGAG00000014956
castor_canadensis ENSCCNG00000024282
microcebus_murinus ENSMICG00000011704
cebus_capucinus_imitator ENSCCAG00000037121
tupaia_belangeri ENSTBEG00000009932
marmota_marmota_marmota ENSMMMG00000019319
sus_scrofa ENSSSCG00000036025
choloepus_hoffmanni ENSCHOG00000007325
mus_spicilegus ENSMSIG00000007961
mus_spretus_strain_spret/eij MGP_SPRETEiJ_G0024618
mus_musculus_strain_reference_cl57bl6 ENSMUSG00000027011
mus_caroli_strain_caroli_eij MGP_CAROLIEiJ_G0023697
cricetulus_griseus_crigri-picr ENSCGRG00015020535
cricetulus_griseus_chok1gs_hdv1 ENSCGRG00001015500
cricetulus_griseus_crigri_1.0 ENSCGRG00000011541
mesocricetus_auratus ENSMAUG00000015025
microtus_ochrogaster ENSMOCG00000016543
peromyscus_maniculatus_bairdii ENSPEMG00000017108
peromyscus_maniculatus_bairdii ENSPEMG00000008525
meriones_unguiculatus ENSMUGG00000010602
nannospalax_galili ENSNGAG00000022261
jaculus_jaculus ENSJJAG00000024202
dipodomys_ordii ENSDORG00000029942
octodon_degus ENSODEG00000002680
vicugna_pacos ENSVPAG00000006419
sus_scrofa ENSSSCG00000039068
sorex_araneus ENSSARG00000009655
capra_hircus ENSCHIG00000009564
ovis_aries ENSOARG00000016885
bos_mutus ENSBMUG00000018459
bison_bison_bison ENSBBBG00000005895
tursiops_truncatus ENSTTRG00000001361
sus_scrofa ENSSSCG00000033987
mustela_putorius_furo ENSMPUG00000002428
neovison_vison ENSNVIG00000006975
ursus_maritimus ENSUMAG00000016744
canis_lupus_familiaris ENSCAFG00000014163
canis_lupus_dingo ENSCAFG00020007421
vulpes_vulpes ENSVVUG00000016629
panthera_pardus ENSPPRG00000000816
panthera_tigris_altaica ENSPTIG00000018346
ursus_americanus ENSUAMG00000023872
ursus_maritimus ENSUMAG00000005585
bos_taurus ENSBTAG00000043956
felis_catus ENSFCAG00000040141
equus_asinus_asinus ENSEASG00005022279
equus_caballus ENSECAG00000007233
myotis_lucifugus ENSMLUG00000014945
pteropus_vampyrus ENSPVAG00000001077
capra_hircus ENSCHIG00000009226
panthera_pardus ENSPPRG00000023215
cercocebus_atys ENSCATG00000014578
mus_pahari_strain_pahari_eij MGP_PahariEiJ_G0025148
mus_spicilegus ENSMSIG00000022172
dasypus_novemcinctus ENSDNOG00000031663
loxodonta_africana ENSLAFG00000007452
procavia_capensis ENSPCAG00000005915
taeniopygia_guttata ENSTGUG00000014956
ailuropoda_melanoleuca ENSAMEG00000002941
xenopus_tropicalis ENSXETG00000025043
paramormyrops_kingsleyae ENSPKIG00000021408
scleropages_formosus ENSSFOG00015002837
pygocentrus_nattereri ENSPNAG00000003843
astyanax_mexicanus ENSAMXG00000043897
ictalurus_punctatus ENSIPUG00000005803
danio_rerio ENSDARG00000012244
esox_lucius ENSELUG00000010488
lepisosteus_oculatus ENSLOCG00000006490
