labrus_bergylta ENSLBEG00000013311
ficedula_albicollis ENSFALG00000002856
junco_hyemalis ENSJHYG00000005759
zonotrichia_albicollis ENSZALG00000008664
serinus_canaria ENSSCAG00000010474
lonchura_striata_domestica ENSLSDG00000003696
taeniopygia_guttata ENSTGUG00000005654
lepidothrix_coronata ENSLCOG00000015720
manacus_vitellinus ENSMVIG00005010891
calidris_pygmaea ENSCPGG00000012681
calidris_pugnax ENSCPUG00000001804
gallus_gallus ENSGALG00000039169
meleagris_gallopavo ENSMGAG00000011939
coturnix_japonica ENSCJPG00005014774
numida_meleagris ENSNMEG00000019056
anser_brachyrhynchus ENSABRG00000022361
anas_platyrhynchos_platyrhynchos ENSAPLG00000014436
crocodylus_porosus ENSCPRG00005009455
gopherus_agassizii ENSGAGG00000025449
chrysemys_picta_bellii ENSCPBG00000013555
chelonoidis_abingdonii ENSCABG00000005994
pelodiscus_sinensis ENSPSIG00000010283
xenopus_tropicalis ENSXETG00000004985
latimeria_chalumnae ENSLACG00000007878
petromyzon_marinus ENSPMAG00000000654
eptatretus_burgeri ENSEBUG00000004772
ciona_intestinalis ENSCING00000013515
ciona_savignyi ENSCSAVG00000009251
ciona_intestinalis ENSCING00000002563
drosophila_melanogaster FBgn0011659
caenorhabditis_elegans_strain_n2 WBGene00003373
piliocolobus_tephrosceles ENSPTEG00000007682
piliocolobus_tephrosceles ENSPTEG00000002309
piliocolobus_tephrosceles ENSPTEG00000002263
saccharomyces_cerevisiae_strain_s288c YMR167W
