ciona_intestinalis ENSCING00000001424
cricetulus_griseus_crigri_1.0 ENSCGRG00000017653
cricetulus_griseus_crigri-picr ENSCGRG00015027847
mesocricetus_auratus ENSMAUG00000001134
microtus_ochrogaster ENSMOCG00000008817
peromyscus_maniculatus_bairdii ENSPEMG00000016094
nannospalax_galili ENSNGAG00000021663
jaculus_jaculus ENSJJAG00000016276
heterocephalus_glaber_hetgla_1.0 ENSHGLG00100011546
heterocephalus_glaber_hetgla_female_1.0 ENSHGLG00000008208
heterocephalus_glaber_hetgla_1.0 ENSHGLG00100017027
fukomys_damarensis ENSFDAG00000015497
cavia_porcellus ENSCPOG00000040125
cavia_aperea ENSCAPG00000010355
octodon_degus ENSODEG00000003516
chinchilla_lanigera ENSCLAG00000014199
urocitellus_parryii ENSUPAG00010015433
ictidomys_tridecemlineatus ENSSTOG00000010127
spermophilus_dauricus ENSSDAG00000005534
marmota_marmota_marmota ENSMMMG00000004423
oryctolagus_cuniculus ENSOCUG00000004220
ochotona_princeps ENSOPRG00000000004
pan_troglodytes ENSPTRG00000021188
pan_paniscus ENSPPAG00000041063
homo_sapiens ENSG00000023318
gorilla_gorilla ENSGGOG00000007703
pongo_abelii ENSPPYG00000019444
nomascus_leucogenys ENSNLEG00000017069
macaca_fascicularis ENSMFAG00000036437
macaca_nemestrina ENSMNEG00000031418
mandrillus_leucophaeus ENSMLEG00000021977
papio_anubis ENSPANG00000025684
cercocebus_atys ENSCATG00000033508
macaca_mulatta ENSMMUG00000011415
theropithecus_gelada ENSTGEG00000002247
chlorocebus_sabaeus ENSCSAG00000011107
rhinopithecus_roxellana ENSRROG00000042010
rhinopithecus_bieti ENSRBIG00000034482
colobus_angolensis_palliatus ENSCANG00000042494
piliocolobus_tephrosceles ENSPTEG00000035502
callithrix_jacchus ENSCJAG00000011361
saimiri_boliviensis_boliviensis ENSSBOG00000025827
cebus_capucinus_imitator ENSCCAG00000031917
aotus_nancymaae ENSANAG00000020859
carlito_syrichta ENSTSYG00000013491
propithecus_coquereli ENSPCOG00000027107
microcebus_murinus ENSMICG00000003152
prolemur_simus ENSPSMG00000016208
tupaia_belangeri ENSTBEG00000007257
dasypus_novemcinctus ENSDNOG00000040251
loxodonta_africana ENSLAFG00000016938
procavia_capensis ENSPCAG00000006442
echinops_telfairi ENSETEG00000014667
ornithorhynchus_anatinus ENSOANG00000002120
anolis_carolinensis ENSACAG00000008917
pogona_vitticeps ENSPVIG00000016132
notechis_scutatus ENSNSUG00000005717
salvator_merianae ENSSMRG00000009935
sphenodon_punctatus ENSSPUG00000013315
apteryx_owenii ENSAOWG00000017841
apteryx_rowi ENSARWG00000009328
apteryx_haastii ENSAHAG00000002183
dromaius_novaehollandiae ENSDNVG00000015357
nothoprocta_perdicaria ENSNPEG00000014529
calidris_pygmaea ENSCPGG00000002628
calidris_pugnax ENSCPUG00000006277
melopsittacus_undulatus ENSMUNG00000003168
taeniopygia_guttata ENSTGUG00000008812
lonchura_striata_domestica ENSLSDG00000016996
serinus_canaria ENSSCAG00000007242
parus_major ENSPMJG00000014122
cyanistes_caeruleus ENSCCEG00000012963
lepidothrix_coronata ENSLCOG00000010878
manacus_vitellinus ENSMVIG00005002056
ficedula_albicollis ENSFALG00000004800
junco_hyemalis ENSJHYG00000014323
zonotrichia_albicollis ENSZALG00000001632
anas_platyrhynchos_platyrhynchos ENSAPLG00000011639
anser_brachyrhynchus ENSABRG00000019231
gallus_gallus ENSGALG00000013452
meleagris_gallopavo ENSMGAG00000007691
numida_meleagris ENSNMEG00000000264
coturnix_japonica ENSCJPG00005007061
crocodylus_porosus ENSCPRG00005013492
chelonoidis_abingdonii ENSCABG00000015579
gopherus_agassizii ENSGAGG00000005755
chrysemys_picta_bellii ENSCPBG00000000730
pelodiscus_sinensis ENSPSIG00000012987
xenopus_tropicalis ENSXETG00000013069
latimeria_chalumnae ENSLACG00000007358
eptatretus_burgeri ENSEBUG00000010820
drosophila_melanogaster FBgn0030734
drosophila_melanogaster FBgn0037498
caenorhabditis_elegans_strain_n2 WBGene00016278
