anser_brachyrhynchus ENSABRG00000012217
amphiprion_ocellaris ENSAOCG00000006030
acanthochromis_polyacanthus ENSAPOG00000000391
pundamilia_nyererei ENSPNYG00000018709
astatotilapia_calliptera ENSACLG00000015906
haplochromis_burtoni ENSHBUG00000007144
maylandia_zebra ENSMZEG00005004565
neolamprologus_brichardi ENSNBRG00000024077
oreochromis_niloticus ENSONIG00000003524
amphilophus_citrinellus ENSACIG00000005551
seriola_lalandi_dorsalis ENSSLDG00000003288
mastacembelus_armatus ENSMAMG00000007010
monopterus_albus ENSMALG00000013267
oryzias_latipes_asm223467v1 ENSORLG00000014477
oryzias_latipes_asm223471v1 ENSORLG00020013580
oryzias_latipes_asm223469v1 ENSORLG00015012182
oryzias_melastigma ENSOMEG00000010885
kryptolebias_marmoratus ENSKMAG00000009483
takifugu_rubripes ENSTRUG00000010027
esox_lucius ENSELUG00000015552
astyanax_mexicanus ENSAMXG00000032937
pygocentrus_nattereri ENSPNAG00000008738
ictalurus_punctatus ENSIPUG00000012012
danio_rerio ENSDARG00000032623
gasterosteus_aculeatus ENSGACG00000009482
tetraodon_nigroviridis ENSTNIG00000017274
stegastes_partitus ENSSPAG00000017007
amphiprion_percula ENSAPEG00000018198
poecilia_reticulata ENSPREG00000019791
poecilia_formosa ENSPFOG00000002452
poecilia_latipinna ENSPLAG00000000528
gambusia_affinis ENSGAFG00000008915
seriola_dumerili ENSSDUG00000016629
gadus_morhua ENSGMOG00000002199
scleropages_formosus ENSSFOG00015024005
lepisosteus_oculatus ENSLOCG00000002797
paramormyrops_kingsleyae ENSPKIG00000008349
