castor_canadensis ENSCCNG00000000275
aotus_nancymaae ENSANAG00000025473
carlito_syrichta ENSTSYG00000013705
otolemur_garnettii ENSOGAG00000013988
erinaceus_europaeus ENSEEUG00000011883
oryctolagus_cuniculus ENSOCUG00000017878
ochotona_princeps ENSOPRG00000008243
tupaia_belangeri ENSTBEG00000011261
pteropus_vampyrus ENSPVAG00000016524
myotis_lucifugus ENSMLUG00000012732
capra_hircus ENSCHIG00000011590
ovis_aries ENSOARG00000018710
bos_taurus ENSBTAG00000010153
bos_mutus ENSBMUG00000016494
bison_bison_bison ENSBBBG00000023185
tursiops_truncatus ENSTTRG00000001032
vicugna_pacos ENSVPAG00000010899
ursus_maritimus ENSUMAG00000008071
ursus_americanus ENSUAMG00000023980
ailuropoda_melanoleuca ENSAMEG00000005375
mustela_putorius_furo ENSMPUG00000006760
neovison_vison ENSNVIG00000005122
canis_lupus_dingo ENSCAFG00020010989
canis_lupus_familiaris ENSCAFG00000008837
vulpes_vulpes ENSVVUG00000024795
panthera_tigris_altaica ENSPTIG00000010481
panthera_pardus ENSPPRG00000023422
felis_catus ENSFCAG00000011280
equus_asinus_asinus ENSEASG00005016357
equus_caballus ENSECAG00000018419
sorex_araneus ENSSARG00000001004
dasypus_novemcinctus ENSDNOG00000010891
choloepus_hoffmanni ENSCHOG00000000462
loxodonta_africana ENSLAFG00000011787
procavia_capensis ENSPCAG00000010683
echinops_telfairi ENSETEG00000001039
phascolarctos_cinereus ENSPCIG00000012713
notamacropus_eugenii ENSMEUG00000005508
sarcophilus_harrisii ENSSHAG00000002514
monodelphis_domestica ENSMODG00000020809
gopherus_agassizii ENSGAGG00000014775
chelonoidis_abingdonii ENSCABG00000002334
chrysemys_picta_bellii ENSCPBG00000014784
pelodiscus_sinensis ENSPSIG00000010853
crocodylus_porosus ENSCPRG00005007548
anolis_carolinensis ENSACAG00000006203
pogona_vitticeps ENSPVIG00000017785
notechis_scutatus ENSNSUG00000001770
salvator_merianae ENSSMRG00000012886
sphenodon_punctatus ENSSPUG00000001502
xenopus_tropicalis ENSXETG00000017985
latimeria_chalumnae ENSLACG00000000938
pogona_vitticeps ENSPVIG00000004655
monopterus_albus ENSMALG00000018672
mastacembelus_armatus ENSMAMG00000008342
anabas_testudineus ENSATEG00000020060
seriola_lalandi_dorsalis ENSSLDG00000022103
seriola_lalandi_dorsalis ENSSLDG00000000445
seriola_dumerili ENSSDUG00000006392
poecilia_formosa ENSPFOG00000019681
poecilia_latipinna ENSPLAG00000022395
poecilia_mexicana ENSPMEG00000008085
poecilia_reticulata ENSPREG00000008000
xiphophorus_maculatus ENSXMAG00000001313
xiphophorus_couchianus ENSXCOG00000004914
gambusia_affinis ENSGAFG00000007279
fundulus_heteroclitus ENSFHEG00000011201
cyprinodon_variegatus ENSCVAG00000011493
kryptolebias_marmoratus ENSKMAG00000011995
oryzias_latipes_asm223469v1 ENSORLG00015001111
oryzias_latipes_asm223467v1 ENSORLG00000010454
oryzias_latipes_asm223471v1 ENSORLG00020012151
oryzias_melastigma ENSOMEG00000022956
scophthalmus_maximus ENSSMAG00000019774
cynoglossus_semilaevis ENSCSEG00000000702
amphiprion_percula ENSAPEG00000006863
amphiprion_ocellaris ENSAOCG00000000449
acanthochromis_polyacanthus ENSAPOG00000015730
stegastes_partitus ENSSPAG00000018101
takifugu_rubripes ENSTRUG00000007232
tetraodon_nigroviridis ENSTNIG00000013216
mola_mola ENSMMOG00000021263
gasterosteus_aculeatus ENSGACG00000017484
labrus_bergylta ENSLBEG00000003903
labrus_bergylta ENSLBEG00000006256
hippocampus_comes ENSHCOG00000020202
periophthalmus_magnuspinnatus ENSPMGG00000024012
haplochromis_burtoni ENSHBUG00000001380
maylandia_zebra ENSMZEG00005017307
pundamilia_nyererei ENSPNYG00000012963
astatotilapia_calliptera ENSACLG00000021699
neolamprologus_brichardi ENSNBRG00000019892
oreochromis_niloticus ENSONIG00000003866
amphilophus_citrinellus ENSACIG00000021229
gadus_morhua ENSGMOG00000004690
esox_lucius ENSELUG00000005818
pygocentrus_nattereri ENSPNAG00000017721
astyanax_mexicanus ENSAMXG00000035775
ictalurus_punctatus ENSIPUG00000021602
ictalurus_punctatus ENSIPUG00000021576
danio_rerio ENSDARG00000044254
scleropages_formosus ENSSFOG00015018260
paramormyrops_kingsleyae ENSPKIG00000015225
takifugu_rubripes ENSTRUG00000001925
tetraodon_nigroviridis ENSTNIG00000016714
mola_mola ENSMMOG00000014485
gasterosteus_aculeatus ENSGACG00000001187
seriola_lalandi_dorsalis ENSSLDG00000000748
seriola_dumerili ENSSDUG00000018612
scophthalmus_maximus ENSSMAG00000015210
xiphophorus_maculatus ENSXMAG00000002973
xiphophorus_couchianus ENSXCOG00000010524
poecilia_formosa ENSPFOG00000012259
poecilia_mexicana ENSPMEG00000015921
poecilia_latipinna ENSPLAG00000020202
poecilia_reticulata ENSPREG00000003441
gambusia_affinis ENSGAFG00000005318
cyprinodon_variegatus ENSCVAG00000021463
fundulus_heteroclitus ENSFHEG00000012543
kryptolebias_marmoratus ENSKMAG00000003310
oryzias_latipes_asm223469v1 ENSORLG00015001583
oryzias_latipes_asm223467v1 ENSORLG00000025572
oryzias_melastigma ENSOMEG00000022937
maylandia_zebra ENSMZEG00005020243
astatotilapia_calliptera ENSACLG00000000913
haplochromis_burtoni ENSHBUG00000004806
pundamilia_nyererei ENSPNYG00000006673
oreochromis_niloticus ENSONIG00000014003
neolamprologus_brichardi ENSNBRG00000016379
anabas_testudineus ENSATEG00000008692
labrus_bergylta ENSLBEG00000008808
labrus_bergylta ENSLBEG00000020013
esox_lucius ENSELUG00000013648
danio_rerio ENSDARG00000009196
