pteropus_vampyrus ENSPVAG00000014159
mus_musculus_strain_reference_cl57bl6 ENSMUSG00000094103
mus_pahari_strain_pahari_eij MGP_PahariEiJ_G0029512
mus_musculus_strain_reference_cl57bl6 ENSMUSG00000095595
mus_spretus_strain_spret/eij MGP_SPRETEiJ_G0018602
mus_pahari_strain_pahari_eij MGP_PahariEiJ_G0029511
rattus_norvegicus ENSRNOG00000046391
meriones_unguiculatus ENSMUGG00000012991
phascolarctos_cinereus ENSPCIG00000016173
notamacropus_eugenii ENSMEUG00000003874
monodelphis_domestica ENSMODG00000012826
sarcophilus_harrisii ENSSHAG00000003255
ornithorhynchus_anatinus ENSOANG00000014053
apteryx_rowi ENSARWG00000011056
apteryx_owenii ENSAOWG00000005408
dromaius_novaehollandiae ENSDNVG00000011196
nothoprocta_perdicaria ENSNPEG00000006150
calidris_pygmaea ENSCPGG00000005438
calidris_pugnax ENSCPUG00000002524
melopsittacus_undulatus ENSMUNG00000011667
meleagris_gallopavo ENSMGAG00000012489
coturnix_japonica ENSCJPG00005017702
gallus_gallus ENSGALG00000010046
numida_meleagris ENSNMEG00000022313
anser_brachyrhynchus ENSABRG00000015704
anas_platyrhynchos_platyrhynchos ENSAPLG00000023381
lonchura_striata_domestica ENSLSDG00000002435
taeniopygia_guttata ENSTGUG00000016303
serinus_canaria ENSSCAG00000010470
cyanistes_caeruleus ENSCCEG00000019549
parus_major ENSPMJG00000016661
junco_hyemalis ENSJHYG00000010396
zonotrichia_albicollis ENSZALG00000002611
ficedula_albicollis ENSFALG00000006004
manacus_vitellinus ENSMVIG00005002364
lepidothrix_coronata ENSLCOG00000015784
crocodylus_porosus ENSCPRG00005003635
gopherus_agassizii ENSGAGG00000014771
chelonoidis_abingdonii ENSCABG00000021748
chrysemys_picta_bellii ENSCPBG00000026196
pelodiscus_sinensis ENSPSIG00000007459
pogona_vitticeps ENSPVIG00000006838
anolis_carolinensis ENSACAG00000024339
notechis_scutatus ENSNSUG00000003650
salvator_merianae ENSSMRG00000012795
sphenodon_punctatus ENSSPUG00000013088
xenopus_tropicalis ENSXETG00000032787
latimeria_chalumnae ENSLACG00000017875
mastacembelus_armatus ENSMAMG00000013334
monopterus_albus ENSMALG00000021798
anabas_testudineus ENSATEG00000010166
seriola_lalandi_dorsalis ENSSLDG00000023711
seriola_dumerili ENSSDUG00000017841
scophthalmus_maximus ENSSMAG00000011466
labrus_bergylta ENSLBEG00000021800
takifugu_rubripes ENSTRUG00000023802
tetraodon_nigroviridis ENSTNIG00000003924
cynoglossus_semilaevis ENSCSEG00000000086
periophthalmus_magnuspinnatus ENSPMGG00000024092
gasterosteus_aculeatus ENSGACG00000012585
mola_mola ENSMMOG00000004690
xiphophorus_couchianus ENSXCOG00000013301
xiphophorus_maculatus ENSXMAG00000009364
gambusia_affinis ENSGAFG00000019623
poecilia_formosa ENSPFOG00000013620
poecilia_mexicana ENSPMEG00000011575
poecilia_reticulata ENSPREG00000008967
poecilia_latipinna ENSPLAG00000022257
fundulus_heteroclitus ENSFHEG00000021169
cyprinodon_variegatus ENSCVAG00000023316
kryptolebias_marmoratus ENSKMAG00000008430
oryzias_latipes_asm223467v1 ENSORLG00000017704
oryzias_latipes_asm223471v1 ENSORLG00020016247
oryzias_latipes_asm223469v1 ENSORLG00015012758
oryzias_melastigma ENSOMEG00000011073
maylandia_zebra ENSMZEG00005008206
pundamilia_nyererei ENSPNYG00000022771
astatotilapia_calliptera ENSACLG00000025013
haplochromis_burtoni ENSHBUG00000016602
neolamprologus_brichardi ENSNBRG00000010080
oreochromis_niloticus ENSONIG00000019503
amphilophus_citrinellus ENSACIG00000014657
amphiprion_percula ENSAPEG00000001876
amphiprion_ocellaris ENSAOCG00000001281
acanthochromis_polyacanthus ENSAPOG00000009064
stegastes_partitus ENSSPAG00000000821
hippocampus_comes ENSHCOG00000009440
gadus_morhua ENSGMOG00000017457
esox_lucius ENSELUG00000005577
pygocentrus_nattereri ENSPNAG00000017069
astyanax_mexicanus ENSAMXG00000036609
ictalurus_punctatus ENSIPUG00000012664
danio_rerio ENSDARG00000079636
scleropages_formosus ENSSFOG00015012162
paramormyrops_kingsleyae ENSPKIG00000010017
paramormyrops_kingsleyae ENSPKIG00000022709
scleropages_formosus ENSSFOG00015004199
poecilia_latipinna ENSPLAG00000012904
poecilia_formosa ENSPFOG00000012111
poecilia_mexicana ENSPMEG00000006067
poecilia_reticulata ENSPREG00000018623
xiphophorus_maculatus ENSXMAG00000024832
xiphophorus_couchianus ENSXCOG00000008456
gambusia_affinis ENSGAFG00000009291
cyprinodon_variegatus ENSCVAG00000011719
fundulus_heteroclitus ENSFHEG00000004778
kryptolebias_marmoratus ENSKMAG00000003782
oryzias_latipes_asm223471v1 ENSORLG00020006212
oryzias_latipes_asm223469v1 ENSORLG00015001532
oryzias_latipes_asm223467v1 ENSORLG00000015873
oryzias_melastigma ENSOMEG00000000355
amphilophus_citrinellus ENSACIG00000012925
periophthalmus_magnuspinnatus ENSPMGG00000000086
tetraodon_nigroviridis ENSTNIG00000009710
takifugu_rubripes ENSTRUG00000005453
cynoglossus_semilaevis ENSCSEG00000019095
seriola_dumerili ENSSDUG00000006829
seriola_lalandi_dorsalis ENSSLDG00000004003
scophthalmus_maximus ENSSMAG00000004418
monopterus_albus ENSMALG00000017611
mastacembelus_armatus ENSMAMG00000007925
anabas_testudineus ENSATEG00000017183
gasterosteus_aculeatus ENSGACG00000005017
mola_mola ENSMMOG00000000767
maylandia_zebra ENSMZEG00005006071
astatotilapia_calliptera ENSACLG00000023607
pundamilia_nyererei ENSPNYG00000022001
haplochromis_burtoni ENSHBUG00000012930
oreochromis_niloticus ENSONIG00000001183
neolamprologus_brichardi ENSNBRG00000018391
labrus_bergylta ENSLBEG00000005368
amphiprion_ocellaris ENSAOCG00000000825
amphiprion_percula ENSAPEG00000015586
acanthochromis_polyacanthus ENSAPOG00000006518
stegastes_partitus ENSSPAG00000006489
hippocampus_comes ENSHCOG00000019764
gadus_morhua ENSGMOG00000009312
esox_lucius ENSELUG00000012982
pygocentrus_nattereri ENSPNAG00000007808
ictalurus_punctatus ENSIPUG00000014976
danio_rerio ENSDARG00000100439
lepisosteus_oculatus ENSLOCG00000009191
eptatretus_burgeri ENSEBUG00000004925
petromyzon_marinus ENSPMAG00000005796
ciona_savignyi ENSCSAVG00000011210
gopherus_agassizii ENSGAGG00000015784
pelodiscus_sinensis ENSPSIG00000006713
anolis_carolinensis ENSACAG00000002454
pogona_vitticeps ENSPVIG00000014186
notechis_scutatus ENSNSUG00000009952
salvator_merianae ENSSMRG00000000335
notamacropus_eugenii ENSMEUG00000005943
phascolarctos_cinereus ENSPCIG00000029408
monodelphis_domestica ENSMODG00000027689
bos_mutus ENSBMUG00000007019
bos_taurus ENSBTAG00000049754
bison_bison_bison ENSBBBG00000002537
capra_hircus ENSCHIG00000024320
ovis_aries ENSOARG00000014078
sus_scrofa ENSSSCG00000010837
tursiops_truncatus ENSTTRG00000016596
neovison_vison ENSNVIG00000017360
mustela_putorius_furo ENSMPUG00000003898
ailuropoda_melanoleuca ENSAMEG00000006807
ursus_americanus ENSUAMG00000012119
panthera_pardus ENSPPRG00000010153
panthera_tigris_altaica ENSPTIG00000020311
felis_catus ENSFCAG00000035967
vulpes_vulpes ENSVVUG00000010199
canis_lupus_familiaris ENSCAFG00000013509
equus_caballus ENSECAG00000017187
theropithecus_gelada ENSTGEG00000005312
papio_anubis ENSPANG00000017950
macaca_fascicularis ENSMFAG00000032058
macaca_mulatta ENSMMUG00000015028
macaca_nemestrina ENSMNEG00000034631
cercocebus_atys ENSCATG00000038065
mandrillus_leucophaeus ENSMLEG00000033086
chlorocebus_sabaeus ENSCSAG00000015998
colobus_angolensis_palliatus ENSCANG00000032258
piliocolobus_tephrosceles ENSPTEG00000004483
rhinopithecus_bieti ENSRBIG00000032487
rhinopithecus_roxellana ENSRROG00000029032
pan_paniscus ENSPPAG00000043057
homo_sapiens ENSG00000197520
pan_troglodytes ENSPTRG00000023862
gorilla_gorilla ENSGGOG00000017105
pongo_abelii ENSPPYG00000000194
nomascus_leucogenys ENSNLEG00000028293
callithrix_jacchus ENSCJAG00000031382
aotus_nancymaae ENSANAG00000037064
cebus_capucinus_imitator ENSCCAG00000031878
saimiri_boliviensis_boliviensis ENSSBOG00000024230
carlito_syrichta ENSTSYG00000013896
propithecus_coquereli ENSPCOG00000012430
ochotona_princeps ENSOPRG00000013940
rattus_norvegicus ENSRNOG00000058348
dasypus_novemcinctus ENSDNOG00000037389
loxodonta_africana ENSLAFG00000025794
echinops_telfairi ENSETEG00000010139
ornithorhynchus_anatinus ENSOANG00000019774
xenopus_tropicalis ENSXETG00000025377
latimeria_chalumnae ENSLACG00000006456
pygocentrus_nattereri ENSPNAG00000009408
esox_lucius ENSELUG00000004465
scleropages_formosus ENSSFOG00015007545
lepisosteus_oculatus ENSLOCG00000016412
drosophila_melanogaster FBgn0029937
