caenorhabditis_elegans_strain_n2 WBGene00016258
cricetulus_griseus_chok1gs_hdv1 ENSCGRG00001014538
cricetulus_griseus_crigri_1.0 ENSCGRG00000007913
cricetulus_griseus_crigri-picr ENSCGRG00015007419
mesocricetus_auratus ENSMAUG00000021118
mesocricetus_auratus ENSMAUG00000013353
cricetulus_griseus_chok1gs_hdv1 ENSCGRG00001002717
peromyscus_maniculatus_bairdii ENSPEMG00000010243
microtus_ochrogaster ENSMOCG00000001313
microtus_ochrogaster ENSMOCG00000012824
nannospalax_galili ENSNGAG00000013880
jaculus_jaculus ENSJJAG00000019377
oryctolagus_cuniculus ENSOCUG00000011850
ochotona_princeps ENSOPRG00000013411
pan_troglodytes ENSPTRG00000008231
pan_paniscus ENSPPAG00000039877
homo_sapiens ENSG00000159720
gorilla_gorilla ENSGGOG00000012974
pongo_abelii ENSPPYG00000007458
nomascus_leucogenys ENSNLEG00000004667
rhinopithecus_bieti ENSRBIG00000034525
rhinopithecus_roxellana ENSRROG00000009060
colobus_angolensis_palliatus ENSCANG00000028559
piliocolobus_tephrosceles ENSPTEG00000017162
colobus_angolensis_palliatus ENSCANG00000013761
macaca_fascicularis ENSMFAG00000000689
macaca_mulatta ENSMMUG00000029105
macaca_nemestrina ENSMNEG00000030202
mandrillus_leucophaeus ENSMLEG00000043793
cercocebus_atys ENSCATG00000033064
theropithecus_gelada ENSTGEG00000005910
papio_anubis ENSPANG00000017898
chlorocebus_sabaeus ENSCSAG00000003900
saimiri_boliviensis_boliviensis ENSSBOG00000023987
cebus_capucinus_imitator ENSCCAG00000033213
callithrix_jacchus ENSCJAG00000016190
aotus_nancymaae ENSANAG00000024349
carlito_syrichta ENSTSYG00000025917
carlito_syrichta ENSTSYG00000029774
microcebus_murinus ENSMICG00000012079
propithecus_coquereli ENSPCOG00000012981
prolemur_simus ENSPSMG00000009814
otolemur_garnettii ENSOGAG00000000021
tupaia_belangeri ENSTBEG00000007097
procavia_capensis ENSPCAG00000010661
loxodonta_africana ENSLAFG00000008957
sorex_araneus ENSSARG00000002987
pogona_vitticeps ENSPVIG00000018451
xenopus_tropicalis ENSXETG00000004705
latimeria_chalumnae ENSLACG00000002889
esox_lucius ENSELUG00000017444
gadus_morhua ENSGMOG00000009493
astyanax_mexicanus ENSAMXG00000029719
pygocentrus_nattereri ENSPNAG00000014089
ictalurus_punctatus ENSIPUG00000017280
danio_rerio ENSDARG00000069090
labrus_bergylta ENSLBEG00000025653
labrus_bergylta ENSLBEG00000008828
xiphophorus_couchianus ENSXCOG00000000910
fundulus_heteroclitus ENSFHEG00000022322
oryzias_melastigma ENSOMEG00000016957
haplochromis_burtoni ENSHBUG00000017514
anabas_testudineus ENSATEG00000017085
monopterus_albus ENSMALG00000002671
seriola_dumerili ENSSDUG00000018360
seriola_lalandi_dorsalis ENSSLDG00000003344
scophthalmus_maximus ENSSMAG00000006292
mola_mola ENSMMOG00000001005
gasterosteus_aculeatus ENSGACG00000017358
amphiprion_ocellaris ENSAOCG00000007398
amphiprion_percula ENSAPEG00000000164
acanthochromis_polyacanthus ENSAPOG00000016647
stegastes_partitus ENSSPAG00000000202
kryptolebias_marmoratus ENSKMAG00000000274
maylandia_zebra ENSMZEG00005015650
astatotilapia_calliptera ENSACLG00000008763
pundamilia_nyererei ENSPNYG00000004140
neolamprologus_brichardi ENSNBRG00000010437
oreochromis_niloticus ENSONIG00000006935
amphilophus_citrinellus ENSACIG00000006081
tetraodon_nigroviridis ENSTNIG00000018789
takifugu_rubripes ENSTRUG00000023401
hippocampus_comes ENSHCOG00000000254
fundulus_heteroclitus ENSFHEG00000022363
cyprinodon_variegatus ENSCVAG00000006618
poecilia_formosa ENSPFOG00000010180
poecilia_mexicana ENSPMEG00000004992
poecilia_latipinna ENSPLAG00000003178
poecilia_reticulata ENSPREG00000018365
xiphophorus_couchianus ENSXCOG00000000917
xiphophorus_maculatus ENSXMAG00000018770
gambusia_affinis ENSGAFG00000014596
cynoglossus_semilaevis ENSCSEG00000009188
oryzias_latipes_asm223467v1 ENSORLG00000026745
oryzias_latipes_asm223469v1 ENSORLG00015009429
oryzias_latipes_asm223471v1 ENSORLG00020000163
oryzias_melastigma ENSOMEG00000019877
periophthalmus_magnuspinnatus ENSPMGG00000020497
paramormyrops_kingsleyae ENSPKIG00000021144
scleropages_formosus ENSSFOG00015010215
lepisosteus_oculatus ENSLOCG00000008166
petromyzon_marinus ENSPMAG00000004955
eptatretus_burgeri ENSEBUG00000000429
paramormyrops_kingsleyae ENSPKIG00000015966
scleropages_formosus ENSSFOG00015004513
monopterus_albus ENSMALG00000006620
mastacembelus_armatus ENSMAMG00000002984
anabas_testudineus ENSATEG00000020252
gasterosteus_aculeatus ENSGACG00000016010
mola_mola ENSMMOG00000018125
labrus_bergylta ENSLBEG00000008339
seriola_dumerili ENSSDUG00000010451
seriola_lalandi_dorsalis ENSSLDG00000015428
scophthalmus_maximus ENSSMAG00000008039
amphiprion_ocellaris ENSAOCG00000002959
amphiprion_ocellaris ENSAOCG00000010427
amphiprion_percula ENSAPEG00000004775
acanthochromis_polyacanthus ENSAPOG00000014860
stegastes_partitus ENSSPAG00000002191
kryptolebias_marmoratus ENSKMAG00000001838
astatotilapia_calliptera ENSACLG00000010085
maylandia_zebra ENSMZEG00005006578
haplochromis_burtoni ENSHBUG00000018221
pundamilia_nyererei ENSPNYG00000019770
oreochromis_niloticus ENSONIG00000010670
neolamprologus_brichardi ENSNBRG00000004274
amphilophus_citrinellus ENSACIG00000000289
cynoglossus_semilaevis ENSCSEG00000017153
periophthalmus_magnuspinnatus ENSPMGG00000009360
esox_lucius ENSELUG00000023428
lepisosteus_oculatus ENSLOCG00000010328
apteryx_rowi ENSARWG00000005501
apteryx_haastii ENSAHAG00000010351
apteryx_owenii ENSAOWG00000014876
dromaius_novaehollandiae ENSDNVG00000005093
nothoprocta_perdicaria ENSNPEG00000013111
anser_brachyrhynchus ENSABRG00000013122
anas_platyrhynchos_platyrhynchos ENSAPLG00000003128
meleagris_gallopavo ENSMGAG00000011755
gallus_gallus ENSGALG00000034294
coturnix_japonica ENSCJPG00005000234
numida_meleagris ENSNMEG00000000232
calidris_pygmaea ENSCPGG00000017018
calidris_pugnax ENSCPUG00000016045
melopsittacus_undulatus ENSMUNG00000006321
zonotrichia_albicollis ENSZALG00000014049
junco_hyemalis ENSJHYG00000006696
serinus_canaria ENSSCAG00000002642
lonchura_striata_domestica ENSLSDG00000001993
taeniopygia_guttata ENSTGUG00000011739
ficedula_albicollis ENSFALG00000004925
parus_major ENSPMJG00000005534
cyanistes_caeruleus ENSCCEG00000009658
lepidothrix_coronata ENSLCOG00000010272
manacus_vitellinus ENSMVIG00005015683
crocodylus_porosus ENSCPRG00005001069
chelonoidis_abingdonii ENSCABG00000022685
gopherus_agassizii ENSGAGG00000012334
chrysemys_picta_bellii ENSCPBG00000009584
pelodiscus_sinensis ENSPSIG00000013771
pogona_vitticeps ENSPVIG00000009764
anolis_carolinensis ENSACAG00000009490
notechis_scutatus ENSNSUG00000014812
salvator_merianae ENSSMRG00000010776
sphenodon_punctatus ENSSPUG00000017915
phascolarctos_cinereus ENSPCIG00000002927
notamacropus_eugenii ENSMEUG00000008033
sarcophilus_harrisii ENSSHAG00000001125
monodelphis_domestica ENSMODG00000008153
loxodonta_africana ENSLAFG00000008764
procavia_capensis ENSPCAG00000001333
echinops_telfairi ENSETEG00000006482
choloepus_hoffmanni ENSCHOG00000011093
dasypus_novemcinctus ENSDNOG00000008447
urocitellus_parryii ENSUPAG00010015857
ictidomys_tridecemlineatus ENSSTOG00000014846
spermophilus_dauricus ENSSDAG00000010862
marmota_marmota_marmota ENSMMMG00000006485
castor_canadensis ENSCCNG00000010539
castor_canadensis ENSCCNG00000021197
dipodomys_ordii ENSDORG00000016038
cricetulus_griseus_crigri-picr ENSCGRG00015013079
cricetulus_griseus_chok1gs_hdv1 ENSCGRG00001012671
cricetulus_griseus_crigri_1.0 ENSCGRG00000001630
mesocricetus_auratus ENSMAUG00000001919
microtus_ochrogaster ENSMOCG00000009691
peromyscus_maniculatus_bairdii ENSPEMG00000030802
mus_musculus_strain_reference_cl57bl6 ENSMUSG00000028238
mus_spicilegus ENSMSIG00000026754
mus_spretus_strain_spret/eij MGP_SPRETEiJ_G0026788
mus_caroli_strain_caroli_eij MGP_CAROLIEiJ_G0025839
mus_pahari_strain_pahari_eij MGP_PahariEiJ_G0023962
rattus_norvegicus ENSRNOG00000006926
meriones_unguiculatus ENSMUGG00000004625
nannospalax_galili ENSNGAG00000015877
jaculus_jaculus ENSJJAG00000014601
chinchilla_lanigera ENSCLAG00000004533
cavia_porcellus ENSCPOG00000009640
heterocephalus_glaber_hetgla_female_1.0 ENSHGLG00000014042
heterocephalus_glaber_hetgla_1.0 ENSHGLG00100016615
fukomys_damarensis ENSFDAG00000010414
octodon_degus ENSODEG00000004115
oryctolagus_cuniculus ENSOCUG00000010247
ochotona_princeps ENSOPRG00000004568
saimiri_boliviensis_boliviensis ENSSBOG00000028330
cebus_capucinus_imitator ENSCCAG00000026927
callithrix_jacchus ENSCJAG00000000343
aotus_nancymaae ENSANAG00000031371
cebus_capucinus_imitator ENSCCAG00000027473
saimiri_boliviensis_boliviensis ENSSBOG00000023804
aotus_nancymaae ENSANAG00000036128
pan_troglodytes ENSPTRG00000020393
pan_paniscus ENSPPAG00000032918
homo_sapiens ENSG00000147614
gorilla_gorilla ENSGGOG00000013754
pongo_abelii ENSPPYG00000018722
nomascus_leucogenys ENSNLEG00000001495
macaca_mulatta ENSMMUG00000001618
macaca_nemestrina ENSMNEG00000044983
macaca_fascicularis ENSMFAG00000035571
mandrillus_leucophaeus ENSMLEG00000031783
papio_anubis ENSPANG00000022220
theropithecus_gelada ENSTGEG00000025252
chlorocebus_sabaeus ENSCSAG00000013099
cercocebus_atys ENSCATG00000032520
piliocolobus_tephrosceles ENSPTEG00000034422
colobus_angolensis_palliatus ENSCANG00000038797
rhinopithecus_bieti ENSRBIG00000041038
rhinopithecus_roxellana ENSRROG00000039258
carlito_syrichta ENSTSYG00000027755
prolemur_simus ENSPSMG00000015861
microcebus_murinus ENSMICG00000006227
propithecus_coquereli ENSPCOG00000015992
otolemur_garnettii ENSOGAG00000009230
tupaia_belangeri ENSTBEG00000001654
tursiops_truncatus ENSTTRG00000002863
sus_scrofa ENSSSCG00000006138
ovis_aries ENSOARG00000012834
capra_hircus ENSCHIG00000022236
bos_mutus ENSBMUG00000010807
bos_taurus ENSBTAG00000021092
bison_bison_bison ENSBBBG00000014549
vicugna_pacos ENSVPAG00000004831
equus_asinus_asinus ENSEASG00005018707
equus_caballus ENSECAG00000015484
pteropus_vampyrus ENSPVAG00000013452
myotis_lucifugus ENSMLUG00000014748
erinaceus_europaeus ENSEEUG00000013985
sorex_araneus ENSSARG00000013303
ursus_maritimus ENSUMAG00000015163
ursus_americanus ENSUAMG00000005053
ailuropoda_melanoleuca ENSAMEG00000002620
mustela_putorius_furo ENSMPUG00000010801
neovison_vison ENSNVIG00000016257
canis_lupus_familiaris ENSCAFG00000008749
canis_lupus_dingo ENSCAFG00020020225
vulpes_vulpes ENSVVUG00000001651
panthera_pardus ENSPPRG00000007347
panthera_tigris_altaica ENSPTIG00000011128
felis_catus ENSFCAG00000007936
ornithorhynchus_anatinus ENSOANG00000005792
xenopus_tropicalis ENSXETG00000013734
latimeria_chalumnae ENSLACG00000000225
ciona_intestinalis ENSCING00000005663
ciona_savignyi ENSCSAVG00000001895
piliocolobus_tephrosceles ENSPTEG00000011642
saccharomyces_cerevisiae_strain_s288c YLR447C
