astyanax_mexicanus ENSAMXG00000037045
monodelphis_domestica ENSMODG00000002885
ornithorhynchus_anatinus ENSOANG00000013680
loxodonta_africana ENSLAFG00000021975
procavia_capensis ENSPCAG00000008966
mus_spretus_strain_spret/eij MGP_SPRETEiJ_G0027811
mus_spicilegus ENSMSIG00000012852
mus_musculus_strain_reference_cl57bl6 ENSMUSG00000028988
mus_caroli_strain_caroli_eij MGP_CAROLIEiJ_G0026818
mus_pahari_strain_pahari_eij MGP_PahariEiJ_G0029166
rattus_norvegicus ENSRNOG00000016313
meriones_unguiculatus ENSMUGG00000015559
cricetulus_griseus_crigri_1.0 ENSCGRG00000006170
cricetulus_griseus_chok1gs_hdv1 ENSCGRG00001009739
mesocricetus_auratus ENSMAUG00000010220
peromyscus_maniculatus_bairdii ENSPEMG00000026412
microtus_ochrogaster ENSMOCG00000020962
nannospalax_galili ENSNGAG00000012751
jaculus_jaculus ENSJJAG00000013108
castor_canadensis ENSCCNG00000029465
spermophilus_dauricus ENSSDAG00000019740
ictidomys_tridecemlineatus ENSSTOG00000023683
marmota_marmota_marmota ENSMMMG00000017185
ochotona_princeps ENSOPRG00000018674
pan_paniscus ENSPPAG00000027544
pan_troglodytes ENSPTRG00000046205
homo_sapiens ENSG00000178585
gorilla_gorilla ENSGGOG00000042065
nomascus_leucogenys ENSNLEG00000034689
rhinopithecus_roxellana ENSRROG00000021758
rhinopithecus_bieti ENSRBIG00000011379
piliocolobus_tephrosceles ENSPTEG00000002651
colobus_angolensis_palliatus ENSCANG00000038170
theropithecus_gelada ENSTGEG00000018065
cercocebus_atys ENSCATG00000039762
papio_anubis ENSPANG00000035497
mandrillus_leucophaeus ENSMLEG00000003760
macaca_fascicularis ENSMFAG00000030824
macaca_nemestrina ENSMNEG00000033974
chlorocebus_sabaeus ENSCSAG00000000772
saimiri_boliviensis_boliviensis ENSSBOG00000032108
callithrix_jacchus ENSCJAG00000048373
cebus_capucinus_imitator ENSCCAG00000014554
aotus_nancymaae ENSANAG00000037679
carlito_syrichta ENSTSYG00000030458
microcebus_murinus ENSMICG00000045699
propithecus_coquereli ENSPCOG00000019664
prolemur_simus ENSPSMG00000023763
otolemur_garnettii ENSOGAG00000024745
chinchilla_lanigera ENSCLAG00000005897
octodon_degus ENSODEG00000012478
cavia_porcellus ENSCPOG00000036076
heterocephalus_glaber_hetgla_1.0 ENSHGLG00100013470
heterocephalus_glaber_hetgla_female_1.0 ENSHGLG00000004823
fukomys_damarensis ENSFDAG00000021410
ailuropoda_melanoleuca ENSAMEG00000004159
ursus_americanus ENSUAMG00000015341
neovison_vison ENSNVIG00000006725
myotis_lucifugus ENSMLUG00000029404
canis_lupus_dingo ENSCAFG00020006431
canis_lupus_familiaris ENSCAFG00000019744
vulpes_vulpes ENSVVUG00000023243
ursus_maritimus ENSUMAG00000024045
panthera_tigris_altaica ENSPTIG00000005407
panthera_pardus ENSPPRG00000003168
felis_catus ENSFCAG00000033190
equus_asinus_asinus ENSEASG00005021151
tursiops_truncatus ENSTTRG00000003045
sus_scrofa ENSSSCG00000036868
bos_taurus ENSBTAG00000005933
bos_mutus ENSBMUG00000001849
bison_bison_bison ENSBBBG00000021045
capra_hircus ENSCHIG00000024090
pteropus_vampyrus ENSPVAG00000004672
cavia_aperea ENSCAPG00000015878
urocitellus_parryii ENSUPAG00010002537
dasypus_novemcinctus ENSDNOG00000040248
xenopus_tropicalis ENSXETG00000022152
latimeria_chalumnae ENSLACG00000006372
