notechis_scutatus ENSNSUG00000007753
ictidomys_tridecemlineatus ENSSTOG00000023296
chinchilla_lanigera ENSCLAG00000001583
octodon_degus ENSODEG00000000670
cavia_porcellus ENSCPOG00000001697
oryctolagus_cuniculus ENSOCUG00000002823
pan_troglodytes ENSPTRG00000015071
pan_paniscus ENSPPAG00000039379
homo_sapiens ENSG00000153266
pongo_abelii ENSPPYG00000013750
nomascus_leucogenys ENSNLEG00000033287
macaca_nemestrina ENSMNEG00000041706
macaca_fascicularis ENSMFAG00000039881
macaca_mulatta ENSMMUG00000021592
theropithecus_gelada ENSTGEG00000026977
cercocebus_atys ENSCATG00000038119
mandrillus_leucophaeus ENSMLEG00000040394
papio_anubis ENSPANG00000015063
chlorocebus_sabaeus ENSCSAG00000012034
rhinopithecus_bieti ENSRBIG00000012683
rhinopithecus_roxellana ENSRROG00000040677
colobus_angolensis_palliatus ENSCANG00000027920
piliocolobus_tephrosceles ENSPTEG00000025456
saimiri_boliviensis_boliviensis ENSSBOG00000021473
cebus_capucinus_imitator ENSCCAG00000024939
callithrix_jacchus ENSCJAG00000019670
aotus_nancymaae ENSANAG00000027542
gorilla_gorilla ENSGGOG00000026200
carlito_syrichta ENSTSYG00000028339
prolemur_simus ENSPSMG00000024005
propithecus_coquereli ENSPCOG00000020418
microcebus_murinus ENSMICG00000005546
otolemur_garnettii ENSOGAG00000008112
tupaia_belangeri ENSTBEG00000017452
bos_mutus ENSBMUG00000012516
bos_taurus ENSBTAG00000020302
bison_bison_bison ENSBBBG00000000567
capra_hircus ENSCHIG00000011964
ovis_aries ENSOARG00000011770
tursiops_truncatus ENSTTRG00000002587
sus_scrofa ENSSSCG00000011487
vicugna_pacos ENSVPAG00000004824
ailuropoda_melanoleuca ENSAMEG00000015360
ursus_americanus ENSUAMG00000024969
neovison_vison ENSNVIG00000011725
mustela_putorius_furo ENSMPUG00000016916
canis_lupus_familiaris ENSCAFG00000007121
canis_lupus_dingo ENSCAFG00020010552
vulpes_vulpes ENSVVUG00000014834
panthera_pardus ENSPPRG00000001538
panthera_tigris_altaica ENSPTIG00000018609
felis_catus ENSFCAG00000012726
sorex_araneus ENSSARG00000009934
pteropus_vampyrus ENSPVAG00000003007
myotis_lucifugus ENSMLUG00000007639
equus_caballus ENSECAG00000021037
equus_asinus_asinus ENSEASG00005001451
heterocephalus_glaber_hetgla_female_1.0 ENSHGLG00000011569
heterocephalus_glaber_hetgla_1.0 ENSHGLG00100017223
loxodonta_africana ENSLAFG00000022425
procavia_capensis ENSPCAG00000006260
dasypus_novemcinctus ENSDNOG00000033694
choloepus_hoffmanni ENSCHOG00000008621
ornithorhynchus_anatinus ENSOANG00000006012
xenopus_tropicalis ENSXETG00000022248
latimeria_chalumnae ENSLACG00000013316
pygocentrus_nattereri ENSPNAG00000002872
astyanax_mexicanus ENSAMXG00000015825
ictalurus_punctatus ENSIPUG00000023562
scleropages_formosus ENSSFOG00015018740
esox_lucius ENSELUG00000008410
danio_rerio ENSDARG00000070677
paramormyrops_kingsleyae ENSPKIG00000023711
lepisosteus_oculatus ENSLOCG00000010412
tetraodon_nigroviridis ENSTNIG00000014253
takifugu_rubripes ENSTRUG00000000387
gasterosteus_aculeatus ENSGACG00000011629
oryzias_latipes_asm223471v1 ENSORLG00020005810
oryzias_latipes_asm223469v1 ENSORLG00015001921
oryzias_latipes_asm223467v1 ENSORLG00000010156
oryzias_melastigma ENSOMEG00000001553
kryptolebias_marmoratus ENSKMAG00000007015
poecilia_mexicana ENSPMEG00000018559
poecilia_formosa ENSPFOG00000000038
poecilia_latipinna ENSPLAG00000013824
poecilia_reticulata ENSPREG00000020454
xiphophorus_maculatus ENSXMAG00000021900
xiphophorus_couchianus ENSXCOG00000002537
gambusia_affinis ENSGAFG00000007475
fundulus_heteroclitus ENSFHEG00000015188
cyprinodon_variegatus ENSCVAG00000019669
hippocampus_comes ENSHCOG00000005063
scophthalmus_maximus ENSSMAG00000003363
cynoglossus_semilaevis ENSCSEG00000017502
periophthalmus_magnuspinnatus ENSPMGG00000018138
labrus_bergylta ENSLBEG00000019627
mola_mola ENSMMOG00000009494
monopterus_albus ENSMALG00000020404
mastacembelus_armatus ENSMAMG00000000740
anabas_testudineus ENSATEG00000000603
seriola_lalandi_dorsalis ENSSLDG00000017712
seriola_dumerili ENSSDUG00000008202
amphiprion_percula ENSAPEG00000023996
amphiprion_ocellaris ENSAOCG00000022193
acanthochromis_polyacanthus ENSAPOG00000014028
stegastes_partitus ENSSPAG00000001222
astatotilapia_calliptera ENSACLG00000026890
maylandia_zebra ENSMZEG00005005070
pundamilia_nyererei ENSPNYG00000023205
haplochromis_burtoni ENSHBUG00000006176
oreochromis_niloticus ENSONIG00000003101
amphilophus_citrinellus ENSACIG00000022609
gadus_morhua ENSGMOG00000008799
pelodiscus_sinensis ENSPSIG00000009757
eptatretus_burgeri ENSEBUG00000010501
