sarcophilus_harrisii ENSSHAG00000017150
urocitellus_parryii ENSUPAG00010011127
marmota_marmota_marmota ENSMMMG00000007842
spermophilus_dauricus ENSSDAG00000018144
heterocephalus_glaber_hetgla_female_1.0 ENSHGLG00000008118
chinchilla_lanigera ENSCLAG00000005585
propithecus_coquereli ENSPCOG00000000221
prolemur_simus ENSPSMG00000002441
microcebus_murinus ENSMICG00000034424
pan_troglodytes ENSPTRG00000043650
pan_paniscus ENSPPAG00000036068
homo_sapiens ENSG00000236609
gorilla_gorilla ENSGGOG00000042292
rhinopithecus_roxellana ENSRROG00000028937
rhinopithecus_bieti ENSRBIG00000031607
piliocolobus_tephrosceles ENSPTEG00000008779
theropithecus_gelada ENSTGEG00000015248
papio_anubis ENSPANG00000015668
cercocebus_atys ENSCATG00000034604
macaca_mulatta ENSMMUG00000038892
macaca_fascicularis ENSMFAG00000032885
macaca_nemestrina ENSMNEG00000044091
chlorocebus_sabaeus ENSCSAG00000017691
cebus_capucinus_imitator ENSCCAG00000037168
saimiri_boliviensis_boliviensis ENSSBOG00000021317
callithrix_jacchus ENSCJAG00000044131
aotus_nancymaae ENSANAG00000038386
canis_lupus_familiaris ENSCAFG00000031558
canis_lupus_dingo ENSCAFG00020017130
vulpes_vulpes ENSVVUG00000015656
felis_catus ENSFCAG00000040667
panthera_pardus ENSPPRG00000000332
equus_caballus ENSECAG00000035205
equus_asinus_asinus ENSEASG00005000444
capra_hircus ENSCHIG00000026318
bos_taurus ENSBTAG00000053996
sus_scrofa ENSSSCG00000037890
castor_canadensis ENSCCNG00000017959
dasypus_novemcinctus ENSDNOG00000047465
monodelphis_domestica ENSMODG00000021148
phascolarctos_cinereus ENSPCIG00000026779
ornithorhynchus_anatinus ENSOANG00000028662
