calidris_pygmaea ENSCPGG00000018632
saimiri_boliviensis_boliviensis ENSSBOG00000034382
callithrix_jacchus ENSCJAG00000011723
aotus_nancymaae ENSANAG00000036830
carlito_syrichta ENSTSYG00000008089
microcebus_murinus ENSMICG00000015936
propithecus_coquereli ENSPCOG00000025938
prolemur_simus ENSPSMG00000016297
otolemur_garnettii ENSOGAG00000008786
microtus_ochrogaster ENSMOCG00000022152
peromyscus_maniculatus_bairdii ENSPEMG00000019115
cricetulus_griseus_crigri-picr ENSCGRG00015001612
cricetulus_griseus_chok1gs_hdv1 ENSCGRG00001000821
cricetulus_griseus_crigri_1.0 ENSCGRG00000013775
mesocricetus_auratus ENSMAUG00000021325
mus_spretus_strain_spret/eij MGP_SPRETEiJ_G0017515
mus_spicilegus ENSMSIG00000013248
mus_musculus_strain_reference_cl57bl6 ENSMUSG00000020790
mus_caroli_strain_caroli_eij MGP_CAROLIEiJ_G0016678
mus_pahari_strain_pahari_eij MGP_PahariEiJ_G0017811
rattus_norvegicus ENSRNOG00000016212
meriones_unguiculatus ENSMUGG00000006374
nannospalax_galili ENSNGAG00000010424
jaculus_jaculus ENSJJAG00000014087
castor_canadensis ENSCCNG00000027367
dipodomys_ordii ENSDORG00000001111
heterocephalus_glaber_hetgla_female_1.0 ENSHGLG00000018027
heterocephalus_glaber_hetgla_1.0 ENSHGLG00100001312
fukomys_damarensis ENSFDAG00000003882
chinchilla_lanigera ENSCLAG00000011052
octodon_degus ENSODEG00000016642
cavia_porcellus ENSCPOG00000006650
cavia_aperea ENSCAPG00000014065
spermophilus_dauricus ENSSDAG00000001680
urocitellus_parryii ENSUPAG00010019835
ictidomys_tridecemlineatus ENSSTOG00000015739
marmota_marmota_marmota ENSMMMG00000019032
choloepus_hoffmanni ENSCHOG00000013110
dasypus_novemcinctus ENSDNOG00000019942
procavia_capensis ENSPCAG00000006919
loxodonta_africana ENSLAFG00000022792
ursus_americanus ENSUAMG00000005460
canis_lupus_dingo ENSCAFG00020016070
ornithorhynchus_anatinus ENSOANG00000004737
myotis_lucifugus ENSMLUG00000006963
ursus_maritimus ENSUMAG00000012442
ursus_americanus ENSUAMG00000022937
ailuropoda_melanoleuca ENSAMEG00000014410
mustela_putorius_furo ENSMPUG00000011458
neovison_vison ENSNVIG00000017348
canis_lupus_familiaris ENSCAFG00000015231
canis_lupus_dingo ENSCAFG00020016065
vulpes_vulpes ENSVVUG00000006127
panthera_pardus ENSPPRG00000024674
panthera_tigris_altaica ENSPTIG00000011068
felis_catus ENSFCAG00000002269
phascolarctos_cinereus ENSPCIG00000003059
notamacropus_eugenii ENSMEUG00000002557
sarcophilus_harrisii ENSSHAG00000003414
monodelphis_domestica ENSMODG00000020581
tetraodon_nigroviridis ENSTNIG00000008565
takifugu_rubripes ENSTRUG00000006129
mola_mola ENSMMOG00000005758
gasterosteus_aculeatus ENSGACG00000020224
monopterus_albus ENSMALG00000001323
mastacembelus_armatus ENSMAMG00000005565
anabas_testudineus ENSATEG00000004571
seriola_dumerili ENSSDUG00000018127
seriola_lalandi_dorsalis ENSSLDG00000020515
scophthalmus_maximus ENSSMAG00000000642
xiphophorus_couchianus ENSXCOG00000004928
xiphophorus_maculatus ENSXMAG00000005852
gambusia_affinis ENSGAFG00000014973
poecilia_formosa ENSPFOG00000011523
poecilia_latipinna ENSPLAG00000018316
poecilia_mexicana ENSPMEG00000024415
poecilia_reticulata ENSPREG00000008492
cyprinodon_variegatus ENSCVAG00000017606
fundulus_heteroclitus ENSFHEG00000015803
kryptolebias_marmoratus ENSKMAG00000014039
oryzias_latipes_asm223469v1 ENSORLG00015001324
oryzias_latipes_asm223467v1 ENSORLG00000011597
oryzias_latipes_asm223471v1 ENSORLG00020018023
oryzias_melastigma ENSOMEG00000009995
astatotilapia_calliptera ENSACLG00000025221
maylandia_zebra ENSMZEG00005023269
haplochromis_burtoni ENSHBUG00000017004
maylandia_zebra ENSMZEG00005023268
neolamprologus_brichardi ENSNBRG00000007414
pundamilia_nyererei ENSPNYG00000021305
neolamprologus_brichardi ENSNBRG00000007424
oreochromis_niloticus ENSONIG00000017506
amphilophus_citrinellus ENSACIG00000012998
amphiprion_percula ENSAPEG00000014177
amphiprion_ocellaris ENSAOCG00000019497
acanthochromis_polyacanthus ENSAPOG00000005235
stegastes_partitus ENSSPAG00000019109
labrus_bergylta ENSLBEG00000005143
cynoglossus_semilaevis ENSCSEG00000011282
hippocampus_comes ENSHCOG00000011942
periophthalmus_magnuspinnatus ENSPMGG00000014393
gadus_morhua ENSGMOG00000012308
esox_lucius ENSELUG00000020627
pygocentrus_nattereri ENSPNAG00000012957
astyanax_mexicanus ENSAMXG00000015723
ictalurus_punctatus ENSIPUG00000010171
danio_rerio ENSDARG00000061013
paramormyrops_kingsleyae ENSPKIG00000017845
scleropages_formosus ENSSFOG00015002252
lepisosteus_oculatus ENSLOCG00000002602
ornithorhynchus_anatinus ENSOANG00000028357
ornithorhynchus_anatinus ENSOANG00000022592
petromyzon_marinus ENSPMAG00000002290
latimeria_chalumnae ENSLACG00000007135
vulpes_vulpes ENSVVUG00000027199
ciona_intestinalis ENSCING00000024398
ciona_intestinalis ENSCING00000004126
ciona_savignyi ENSCSAVG00000005913
drosophila_melanogaster FBgn0039955
caenorhabditis_elegans_strain_n2 WBGene00009064
saccharomyces_cerevisiae_strain_s288c YKL020C
