sarcophilus_harrisii ENSSHAG00000014828
gorilla_gorilla ENSGGOG00000007462
pongo_abelii ENSPPYG00000016666
nomascus_leucogenys ENSNLEG00000003581
piliocolobus_tephrosceles ENSPTEG00000011408
colobus_angolensis_palliatus ENSCANG00000031036
rhinopithecus_roxellana ENSRROG00000042175
rhinopithecus_bieti ENSRBIG00000037213
cercocebus_atys ENSCATG00000043419
mandrillus_leucophaeus ENSMLEG00000035378
theropithecus_gelada ENSTGEG00000029687
papio_anubis ENSPANG00000000926
chlorocebus_sabaeus ENSCSAG00000012547
macaca_mulatta ENSMMUG00000042260
macaca_fascicularis ENSMFAG00000044542
macaca_nemestrina ENSMNEG00000029543
cebus_capucinus_imitator ENSCCAG00000036775
saimiri_boliviensis_boliviensis ENSSBOG00000033707
callithrix_jacchus ENSCJAG00000012114
aotus_nancymaae ENSANAG00000035380
carlito_syrichta ENSTSYG00000010277
microcebus_murinus ENSMICG00000031250
prolemur_simus ENSPSMG00000019241
propithecus_coquereli ENSPCOG00000018525
otolemur_garnettii ENSOGAG00000014378
tupaia_belangeri ENSTBEG00000007617
procavia_capensis ENSPCAG00000005403
loxodonta_africana ENSLAFG00000001859
echinops_telfairi ENSETEG00000014860
dasypus_novemcinctus ENSDNOG00000023694
choloepus_hoffmanni ENSCHOG00000009588
ornithorhynchus_anatinus ENSOANG00000008268
pogona_vitticeps ENSPVIG00000005294
anolis_carolinensis ENSACAG00000013087
notechis_scutatus ENSNSUG00000016812
salvator_merianae ENSSMRG00000006226
sphenodon_punctatus ENSSPUG00000002902
apteryx_haastii ENSAHAG00000007534
apteryx_owenii ENSAOWG00000015690
apteryx_rowi ENSARWG00000013242
dromaius_novaehollandiae ENSDNVG00000011672
nothoprocta_perdicaria ENSNPEG00000012652
calidris_pygmaea ENSCPGG00000005945
calidris_pugnax ENSCPUG00000010263
melopsittacus_undulatus ENSMUNG00000010593
lepidothrix_coronata ENSLCOG00000010339
manacus_vitellinus ENSMVIG00005001286
lonchura_striata_domestica ENSLSDG00000002265
lonchura_striata_domestica ENSLSDG00000006138
taeniopygia_guttata ENSTGUG00000013245
serinus_canaria ENSSCAG00000014158
parus_major ENSPMJG00000012986
cyanistes_caeruleus ENSCCEG00000000636
ficedula_albicollis ENSFALG00000001500
zonotrichia_albicollis ENSZALG00000016368
junco_hyemalis ENSJHYG00000005004
anser_brachyrhynchus ENSABRG00000003129
anas_platyrhynchos_platyrhynchos ENSAPLG00000013668
gallus_gallus ENSGALG00000016708
coturnix_japonica ENSCJPG00005002745
meleagris_gallopavo ENSMGAG00000014273
numida_meleagris ENSNMEG00000008590
crocodylus_porosus ENSCPRG00005000876
chrysemys_picta_bellii ENSCPBG00000021674
chelonoidis_abingdonii ENSCABG00000015535
pelodiscus_sinensis ENSPSIG00000014832
xenopus_tropicalis ENSXETG00000016262
latimeria_chalumnae ENSLACG00000015052
astyanax_mexicanus ENSAMXG00000042224
pygocentrus_nattereri ENSPNAG00000019487
ictalurus_punctatus ENSIPUG00000004279
danio_rerio ENSDARG00000006877
takifugu_rubripes ENSTRUG00000012609
tetraodon_nigroviridis ENSTNIG00000014268
mola_mola ENSMMOG00000007787
labrus_bergylta ENSLBEG00000025523
gasterosteus_aculeatus ENSGACG00000014941
seriola_dumerili ENSSDUG00000011112
seriola_lalandi_dorsalis ENSSLDG00000004999
scophthalmus_maximus ENSSMAG00000001392
amphiprion_ocellaris ENSAOCG00000016514
amphiprion_percula ENSAPEG00000012288
acanthochromis_polyacanthus ENSAPOG00000023829
stegastes_partitus ENSSPAG00000012872
maylandia_zebra ENSMZEG00005003578
astatotilapia_calliptera ENSACLG00000027378
pundamilia_nyererei ENSPNYG00000008351
haplochromis_burtoni ENSHBUG00000015154
neolamprologus_brichardi ENSNBRG00000013775
oreochromis_niloticus ENSONIG00000012038
amphilophus_citrinellus ENSACIG00000019003
poecilia_formosa ENSPFOG00000015598
poecilia_mexicana ENSPMEG00000023678
poecilia_latipinna ENSPLAG00000017571
poecilia_reticulata ENSPREG00000008345
xiphophorus_maculatus ENSXMAG00000007831
xiphophorus_couchianus ENSXCOG00000017464
gambusia_affinis ENSGAFG00000006050
fundulus_heteroclitus ENSFHEG00000019047
cyprinodon_variegatus ENSCVAG00000021797
kryptolebias_marmoratus ENSKMAG00000013180
oryzias_latipes_asm223471v1 ENSORLG00020018982
oryzias_latipes_asm223467v1 ENSORLG00000004391
oryzias_latipes_asm223469v1 ENSORLG00015016931
oryzias_melastigma ENSOMEG00000004100
anabas_testudineus ENSATEG00000000585
mastacembelus_armatus ENSMAMG00000005031
monopterus_albus ENSMALG00000009411
hippocampus_comes ENSHCOG00000013516
cynoglossus_semilaevis ENSCSEG00000009252
periophthalmus_magnuspinnatus ENSPMGG00000020508
gadus_morhua ENSGMOG00000017288
esox_lucius ENSELUG00000013626
scleropages_formosus ENSSFOG00015009131
paramormyrops_kingsleyae ENSPKIG00000004217
lepisosteus_oculatus ENSLOCG00000015820
eptatretus_burgeri ENSEBUG00000015745
