calidris_pygmaea ENSCPGG00000004484
periophthalmus_magnuspinnatus ENSPMGG00000022674
hippocampus_comes ENSHCOG00000009496
gadus_morhua ENSGMOG00000011136
scleropages_formosus ENSSFOG00015000337
paramormyrops_kingsleyae ENSPKIG00000006520
paramormyrops_kingsleyae ENSPKIG00000020685
scleropages_formosus ENSSFOG00015011468
tetraodon_nigroviridis ENSTNIG00000011893
takifugu_rubripes ENSTRUG00000009024
hippocampus_comes ENSHCOG00000005750
scophthalmus_maximus ENSSMAG00000011932
periophthalmus_magnuspinnatus ENSPMGG00000007090
gasterosteus_aculeatus ENSGACG00000014873
seriola_lalandi_dorsalis ENSSLDG00000014652
seriola_dumerili ENSSDUG00000010590
mola_mola ENSMMOG00000015687
amphiprion_ocellaris ENSAOCG00000022680
amphiprion_percula ENSAPEG00000000535
acanthochromis_polyacanthus ENSAPOG00000012403
stegastes_partitus ENSSPAG00000011751
anabas_testudineus ENSATEG00000007023
mastacembelus_armatus ENSMAMG00000008665
monopterus_albus ENSMALG00000000282
cyprinodon_variegatus ENSCVAG00000023322
fundulus_heteroclitus ENSFHEG00000001525
xiphophorus_maculatus ENSXMAG00000011954
xiphophorus_couchianus ENSXCOG00000017892
gambusia_affinis ENSGAFG00000000228
poecilia_formosa ENSPFOG00000000594
poecilia_latipinna ENSPLAG00000016572
poecilia_mexicana ENSPMEG00000003573
poecilia_reticulata ENSPREG00000003822
kryptolebias_marmoratus ENSKMAG00000001691
oryzias_latipes_asm223469v1 ENSORLG00015015512
oryzias_latipes_asm223467v1 ENSORLG00000015054
oryzias_latipes_asm223471v1 ENSORLG00020000482
oryzias_melastigma ENSOMEG00000019736
maylandia_zebra ENSMZEG00005004425
astatotilapia_calliptera ENSACLG00000021250
haplochromis_burtoni ENSHBUG00000019202
pundamilia_nyererei ENSPNYG00000007227
oreochromis_niloticus ENSONIG00000003132
neolamprologus_brichardi ENSNBRG00000005098
amphilophus_citrinellus ENSACIG00000007961
labrus_bergylta ENSLBEG00000000096
cynoglossus_semilaevis ENSCSEG00000008662
esox_lucius ENSELUG00000018150
pygocentrus_nattereri ENSPNAG00000013268
astyanax_mexicanus ENSAMXG00000020227
ictalurus_punctatus ENSIPUG00000014905
danio_rerio ENSDARG00000008100
lepisosteus_oculatus ENSLOCG00000001884
