notamacropus_eugenii ENSMEUG00000006560
fukomys_damarensis ENSFDAG00000012467
urocitellus_parryii ENSUPAG00010007118
ictidomys_tridecemlineatus ENSSTOG00000012097
marmota_marmota_marmota ENSMMMG00000001627
spermophilus_dauricus ENSSDAG00000005480
ochotona_princeps ENSOPRG00000014655
tupaia_belangeri ENSTBEG00000012163
pan_paniscus ENSPPAG00000031099
pan_troglodytes ENSPTRG00000003992
homo_sapiens ENSG00000162341
gorilla_gorilla ENSGGOG00000010594
pongo_abelii ENSPPYG00000002962
nomascus_leucogenys ENSNLEG00000006614
colobus_angolensis_palliatus ENSCANG00000033391
piliocolobus_tephrosceles ENSPTEG00000009600
rhinopithecus_roxellana ENSRROG00000030054
rhinopithecus_bieti ENSRBIG00000037035
macaca_fascicularis ENSMFAG00000045821
macaca_mulatta ENSMMUG00000010784
macaca_nemestrina ENSMNEG00000043437
papio_anubis ENSPANG00000007008
theropithecus_gelada ENSTGEG00000001272
mandrillus_leucophaeus ENSMLEG00000042447
cercocebus_atys ENSCATG00000041149
chlorocebus_sabaeus ENSCSAG00000009261
saimiri_boliviensis_boliviensis ENSSBOG00000036110
cebus_capucinus_imitator ENSCCAG00000035260
callithrix_jacchus ENSCJAG00000015902
aotus_nancymaae ENSANAG00000022288
carlito_syrichta ENSTSYG00000035513
propithecus_coquereli ENSPCOG00000017980
prolemur_simus ENSPSMG00000008374
microcebus_murinus ENSMICG00000017867
otolemur_garnettii ENSOGAG00000014554
loxodonta_africana ENSLAFG00000007978
procavia_capensis ENSPCAG00000005513
dasypus_novemcinctus ENSDNOG00000045779
ornithorhynchus_anatinus ENSOANG00000011298
anolis_carolinensis ENSACAG00000015933
pogona_vitticeps ENSPVIG00000013018
salvator_merianae ENSSMRG00000004016
sphenodon_punctatus ENSSPUG00000013735
lonchura_striata_domestica ENSLSDG00000009115
taeniopygia_guttata ENSTGUG00000005328
serinus_canaria ENSSCAG00000008186
ficedula_albicollis ENSFALG00000008794
zonotrichia_albicollis ENSZALG00000005963
junco_hyemalis ENSJHYG00000005205
cyanistes_caeruleus ENSCCEG00000007658
parus_major ENSPMJG00000007718
manacus_vitellinus ENSMVIG00005019050
lepidothrix_coronata ENSLCOG00000011657
calidris_pygmaea ENSCPGG00000001950
calidris_pugnax ENSCPUG00000016344
melopsittacus_undulatus ENSMUNG00000003101
anas_platyrhynchos_platyrhynchos ENSAPLG00000003454
anser_brachyrhynchus ENSABRG00000019875
gallus_gallus ENSGALG00000007550
meleagris_gallopavo ENSMGAG00000009876
coturnix_japonica ENSCJPG00005017503
numida_meleagris ENSNMEG00000003457
apteryx_haastii ENSAHAG00000017267
apteryx_owenii ENSAOWG00000000701
apteryx_rowi ENSARWG00000006549
dromaius_novaehollandiae ENSDNVG00000012942
nothoprocta_perdicaria ENSNPEG00000011803
crocodylus_porosus ENSCPRG00005009596
gopherus_agassizii ENSGAGG00000010146
chelonoidis_abingdonii ENSCABG00000006759
chrysemys_picta_bellii ENSCPBG00000011800
pelodiscus_sinensis ENSPSIG00000012409
xenopus_tropicalis ENSXETG00000000967
latimeria_chalumnae ENSLACG00000015494
paramormyrops_kingsleyae ENSPKIG00000022586
scleropages_formosus ENSSFOG00015005933
esox_lucius ENSELUG00000009976
astatotilapia_calliptera ENSACLG00000000459
pundamilia_nyererei ENSPNYG00000020013
haplochromis_burtoni ENSHBUG00000022121
maylandia_zebra ENSMZEG00005002370
neolamprologus_brichardi ENSNBRG00000001332
oreochromis_niloticus ENSONIG00000003453
amphilophus_citrinellus ENSACIG00000008273
oryzias_latipes_asm223467v1 ENSORLG00000030423
oryzias_latipes_asm223469v1 ENSORLG00015011598
oryzias_melastigma ENSOMEG00000002525
tetraodon_nigroviridis ENSTNIG00000003409
takifugu_rubripes ENSTRUG00000006662
labrus_bergylta ENSLBEG00000014217
gasterosteus_aculeatus ENSGACG00000014526
poecilia_formosa ENSPFOG00000005510
poecilia_mexicana ENSPMEG00000002378
poecilia_latipinna ENSPLAG00000003140
poecilia_formosa ENSPFOG00000023716
xiphophorus_couchianus ENSXCOG00000017693
xiphophorus_maculatus ENSXMAG00000013860
poecilia_reticulata ENSPREG00000022384
gambusia_affinis ENSGAFG00000003510
fundulus_heteroclitus ENSFHEG00000015077
cyprinodon_variegatus ENSCVAG00000018641
kryptolebias_marmoratus ENSKMAG00000012198
monopterus_albus ENSMALG00000012532
mastacembelus_armatus ENSMAMG00000011631
anabas_testudineus ENSATEG00000013005
seriola_dumerili ENSSDUG00000013829
seriola_lalandi_dorsalis ENSSLDG00000015456
scophthalmus_maximus ENSSMAG00000016637
hippocampus_comes ENSHCOG00000001468
mola_mola ENSMMOG00000015314
amphiprion_percula ENSAPEG00000002855
amphiprion_ocellaris ENSAOCG00000002206
acanthochromis_polyacanthus ENSAPOG00000007750
stegastes_partitus ENSSPAG00000009005
stegastes_partitus ENSSPAG00000014332
cynoglossus_semilaevis ENSCSEG00000007591
periophthalmus_magnuspinnatus ENSPMGG00000002520
gadus_morhua ENSGMOG00000000341
esox_lucius ENSELUG00000021249
astyanax_mexicanus ENSAMXG00000009719
pygocentrus_nattereri ENSPNAG00000022015
ictalurus_punctatus ENSIPUG00000019633
danio_rerio ENSDARG00000100420
paramormyrops_kingsleyae ENSPKIG00000005532
lepisosteus_oculatus ENSLOCG00000005051
eptatretus_burgeri ENSEBUG00000004846
ciona_savignyi ENSCSAVG00000005283
ciona_intestinalis ENSCING00000008279
