parus_major ENSPMJG00000015519
jaculus_jaculus ENSJJAG00000023637
dipodomys_ordii ENSDORG00000024842
dipodomys_ordii ENSDORG00000013406
castor_canadensis ENSCCNG00000016002
oryctolagus_cuniculus ENSOCUG00000005714
ochotona_princeps ENSOPRG00000006543
loxodonta_africana ENSLAFG00000006789
procavia_capensis ENSPCAG00000011207
echinops_telfairi ENSETEG00000002339
choloepus_hoffmanni ENSCHOG00000008338
dasypus_novemcinctus ENSDNOG00000018496
phascolarctos_cinereus ENSPCIG00000029004
notamacropus_eugenii ENSMEUG00000011133
monodelphis_domestica ENSMODG00000011370
sarcophilus_harrisii ENSSHAG00000018856
xenopus_tropicalis ENSXETG00000010019
latimeria_chalumnae ENSLACG00000015854
scleropages_formosus ENSSFOG00015018127
paramormyrops_kingsleyae ENSPKIG00000010267
esox_lucius ENSELUG00000014474
pygocentrus_nattereri ENSPNAG00000029938
astyanax_mexicanus ENSAMXG00000002009
ictalurus_punctatus ENSIPUG00000002803
danio_rerio ENSDARG00000027016
lepisosteus_oculatus ENSLOCG00000009553
monopterus_albus ENSMALG00000010987
mastacembelus_armatus ENSMAMG00000008002
anabas_testudineus ENSATEG00000004428
seriola_lalandi_dorsalis ENSSLDG00000017384
seriola_dumerili ENSSDUG00000021709
hippocampus_comes ENSHCOG00000008538
pundamilia_nyererei ENSPNYG00000003951
maylandia_zebra ENSMZEG00005003745
haplochromis_burtoni ENSHBUG00000008426
astatotilapia_calliptera ENSACLG00000006017
oreochromis_niloticus ENSONIG00000009136
neolamprologus_brichardi ENSNBRG00000018531
amphilophus_citrinellus ENSACIG00000007135
amphiprion_percula ENSAPEG00000003341
amphiprion_ocellaris ENSAOCG00000005026
acanthochromis_polyacanthus ENSAPOG00000021947
stegastes_partitus ENSSPAG00000016028
labrus_bergylta ENSLBEG00000028029
gasterosteus_aculeatus ENSGACG00000014607
scophthalmus_maximus ENSSMAG00000016437
kryptolebias_marmoratus ENSKMAG00000016781
tetraodon_nigroviridis ENSTNIG00000004265
takifugu_rubripes ENSTRUG00000003575
mola_mola ENSMMOG00000007173
fundulus_heteroclitus ENSFHEG00000022312
fundulus_heteroclitus ENSFHEG00000001242
poecilia_formosa ENSPFOG00000000359
poecilia_latipinna ENSPLAG00000023875
poecilia_mexicana ENSPMEG00000003306
poecilia_reticulata ENSPREG00000018759
xiphophorus_couchianus ENSXCOG00000013855
xiphophorus_maculatus ENSXMAG00000005864
gambusia_affinis ENSGAFG00000001692
oryzias_melastigma ENSOMEG00000001669
oryzias_melastigma ENSOMEG00000001687
fundulus_heteroclitus ENSFHEG00000006341
cyprinodon_variegatus ENSCVAG00000010170
anas_platyrhynchos_platyrhynchos ENSAPLG00000017204
oryzias_latipes_asm223469v1 ENSORLG00015010537
oryzias_latipes_asm223467v1 ENSORLG00000001139
oryzias_latipes_asm223471v1 ENSORLG00020003526
cynoglossus_semilaevis ENSCSEG00000001430
periophthalmus_magnuspinnatus ENSPMGG00000007784
gadus_morhua ENSGMOG00000007931
petromyzon_marinus ENSPMAG00000007652
eptatretus_burgeri ENSEBUG00000013494
