tetraodon_nigroviridis ENSTNIG00000007256
peromyscus_maniculatus_bairdii ENSPEMG00000017950
cricetulus_griseus_crigri-picr ENSCGRG00015024685
cricetulus_griseus_chok1gs_hdv1 ENSCGRG00001012164
cricetulus_griseus_crigri_1.0 ENSCGRG00000011130
mesocricetus_auratus ENSMAUG00000007546
nannospalax_galili ENSNGAG00000019735
jaculus_jaculus ENSJJAG00000013218
fukomys_damarensis ENSFDAG00000007602
fukomys_damarensis ENSFDAG00000020249
heterocephalus_glaber_hetgla_1.0 ENSHGLG00100002871
heterocephalus_glaber_hetgla_female_1.0 ENSHGLG00000005867
chinchilla_lanigera ENSCLAG00000008237
octodon_degus ENSODEG00000005332
cavia_porcellus ENSCPOG00000010125
cavia_aperea ENSCAPG00000014011
oryctolagus_cuniculus ENSOCUG00000002627
ochotona_princeps ENSOPRG00000015441
ursus_maritimus ENSUMAG00000002923
ursus_americanus ENSUAMG00000004775
ailuropoda_melanoleuca ENSAMEG00000005518
neovison_vison ENSNVIG00000019395
mustela_putorius_furo ENSMPUG00000014330
canis_lupus_dingo ENSCAFG00020021415
canis_lupus_familiaris ENSCAFG00000000928
vulpes_vulpes ENSVVUG00000015918
panthera_pardus ENSPPRG00000001061
panthera_tigris_altaica ENSPTIG00000010692
felis_catus ENSFCAG00000025564
myotis_lucifugus ENSMLUG00000007543
equus_asinus_asinus ENSEASG00005009135
equus_caballus ENSECAG00000009566
pteropus_vampyrus ENSPVAG00000004308
bos_mutus ENSBMUG00000010173
bos_taurus ENSBTAG00000016046
bison_bison_bison ENSBBBG00000009979
capra_hircus ENSCHIG00000017940
ovis_aries ENSOARG00000008696
sus_scrofa ENSSSCG00000004253
tursiops_truncatus ENSTTRG00000005609
vicugna_pacos ENSVPAG00000002203
sorex_araneus ENSSARG00000000499
erinaceus_europaeus ENSEEUG00000005424
dasypus_novemcinctus ENSDNOG00000039802
choloepus_hoffmanni ENSCHOG00000007777
procavia_capensis ENSPCAG00000003890
echinops_telfairi ENSETEG00000006336
loxodonta_africana ENSLAFG00000007801
ornithorhynchus_anatinus ENSOANG00000003691
taeniopygia_guttata ENSTGUG00000011901
lonchura_striata_domestica ENSLSDG00000001595
serinus_canaria ENSSCAG00000014666
junco_hyemalis ENSJHYG00000016983
ficedula_albicollis ENSFALG00000011117
cyanistes_caeruleus ENSCCEG00000014920
parus_major ENSPMJG00000014050
manacus_vitellinus ENSMVIG00005017927
lepidothrix_coronata ENSLCOG00000016204
calidris_pygmaea ENSCPGG00000012322
calidris_pugnax ENSCPUG00000008890
gallus_gallus ENSGALG00000014902
coturnix_japonica ENSCJPG00005009195
numida_meleagris ENSNMEG00000022147
anser_brachyrhynchus ENSABRG00000018181
meleagris_gallopavo ENSMGAG00000013351
anas_platyrhynchos_platyrhynchos ENSAPLG00000000612
lonchura_striata_domestica ENSLSDG00000001673
zonotrichia_albicollis ENSZALG00000005601
apteryx_haastii ENSAHAG00000008052
melopsittacus_undulatus ENSMUNG00000012214
apteryx_rowi ENSARWG00000010768
apteryx_owenii ENSAOWG00000006073
dromaius_novaehollandiae ENSDNVG00000007091
nothoprocta_perdicaria ENSNPEG00000006059
crocodylus_porosus ENSCPRG00005004309
gopherus_agassizii ENSGAGG00000021877
chelonoidis_abingdonii ENSCABG00000015670
chrysemys_picta_bellii ENSCPBG00000018825
pelodiscus_sinensis ENSPSIG00000010909
anolis_carolinensis ENSACAG00000014287
pogona_vitticeps ENSPVIG00000004295
notechis_scutatus ENSNSUG00000003934
salvator_merianae ENSSMRG00000012464
sphenodon_punctatus ENSSPUG00000009534
xenopus_tropicalis ENSXETG00000012880
latimeria_chalumnae ENSLACG00000006932
rattus_norvegicus ENSRNOG00000061091
amphilophus_citrinellus ENSACIG00000009407
petromyzon_marinus ENSPMAG00000000536
eptatretus_burgeri ENSEBUG00000010886
ciona_savignyi ENSCSAVG00000005518
ciona_intestinalis ENSCING00000008707
caenorhabditis_elegans_strain_n2 WBGene00014101
