caenorhabditis_elegans_strain_n2 WBGene00020190
kryptolebias_marmoratus ENSKMAG00000022132
oryzias_latipes_asm223471v1 ENSORLG00020022007
oryzias_latipes_asm223467v1 ENSORLG00000005472
oryzias_latipes_asm223469v1 ENSORLG00015019688
oryzias_melastigma ENSOMEG00000013267
astatotilapia_calliptera ENSACLG00000020424
haplochromis_burtoni ENSHBUG00000023326
pundamilia_nyererei ENSPNYG00000006461
maylandia_zebra ENSMZEG00005002586
neolamprologus_brichardi ENSNBRG00000016119
oreochromis_niloticus ENSONIG00000001750
amphilophus_citrinellus ENSACIG00000012028
gasterosteus_aculeatus ENSGACG00000010211
mola_mola ENSMMOG00000019607
takifugu_rubripes ENSTRUG00000014041
tetraodon_nigroviridis ENSTNIG00000015532
labrus_bergylta ENSLBEG00000004423
cynoglossus_semilaevis ENSCSEG00000014852
hippocampus_comes ENSHCOG00000019863
amphiprion_ocellaris ENSAOCG00000024476
amphiprion_percula ENSAPEG00000004101
acanthochromis_polyacanthus ENSAPOG00000019095
stegastes_partitus ENSSPAG00000023114
periophthalmus_magnuspinnatus ENSPMGG00000012796
gadus_morhua ENSGMOG00000007582
esox_lucius ENSELUG00000015247
astyanax_mexicanus ENSAMXG00000005239
pygocentrus_nattereri ENSPNAG00000003551
ictalurus_punctatus ENSIPUG00000016319
danio_rerio ENSDARG00000005776
scleropages_formosus ENSSFOG00015016524
paramormyrops_kingsleyae ENSPKIG00000013068
lepisosteus_oculatus ENSLOCG00000009170
petromyzon_marinus ENSPMAG00000005312
eptatretus_burgeri ENSEBUG00000000700
petromyzon_marinus ENSPMAG00000005965
eptatretus_burgeri ENSEBUG00000007721
ciona_intestinalis ENSCING00000006897
ciona_savignyi ENSCSAVG00000002432
saccharomyces_cerevisiae_strain_s288c YDR454C
