xenopus_tropicalis ENSXETG00000021723
scleropages_formosus ENSSFOG00015013054
paramormyrops_kingsleyae ENSPKIG00000024242
chelonoidis_abingdonii ENSCABG00000014992
gopherus_agassizii ENSGAGG00000003699
coturnix_japonica ENSCJPG00005000461
numida_meleagris ENSNMEG00000004087
anolis_carolinensis ENSACAG00000012219
pogona_vitticeps ENSPVIG00000019312
notechis_scutatus ENSNSUG00000014943
salvator_merianae ENSSMRG00000002344
oryctolagus_cuniculus ENSOCUG00000023107
oryctolagus_cuniculus ENSOCUG00000021680
ochotona_princeps ENSOPRG00000000508
tupaia_belangeri ENSTBEG00000011457
piliocolobus_tephrosceles ENSPTEG00000037428
ursus_americanus ENSUAMG00000000520
ailuropoda_melanoleuca ENSAMEG00000014305
mustela_putorius_furo ENSMPUG00000010059
canis_lupus_familiaris ENSCAFG00000006117
felis_catus ENSFCAG00000033878
panthera_pardus ENSPPRG00000016249
myotis_lucifugus ENSMLUG00000014825
equus_asinus_asinus ENSEASG00005005606
equus_caballus ENSECAG00000016250
bos_mutus ENSBMUG00000007374
bison_bison_bison ENSBBBG00000012784
ovis_aries ENSOARG00000009261
capra_hircus ENSCHIG00000026305
tursiops_truncatus ENSTTRG00000010103
cebus_capucinus_imitator ENSCCAG00000021476
saimiri_boliviensis_boliviensis ENSSBOG00000035781
aotus_nancymaae ENSANAG00000032836
pan_troglodytes ENSPTRG00000041330
pan_paniscus ENSPPAG00000031532
homo_sapiens ENSG00000198585
nomascus_leucogenys ENSNLEG00000002806
macaca_mulatta ENSMMUG00000001154
macaca_nemestrina ENSMNEG00000036049
papio_anubis ENSPANG00000016940
rhinopithecus_roxellana ENSRROG00000039298
rhinopithecus_bieti ENSRBIG00000037106
colobus_angolensis_palliatus ENSCANG00000040685
pongo_abelii ENSPPYG00000014100
microcebus_murinus ENSMICG00000049393
ochotona_princeps ENSOPRG00000000500
nannospalax_galili ENSNGAG00000016020
sus_scrofa ENSSSCG00000032424
bos_taurus ENSBTAG00000018749
pteropus_vampyrus ENSPVAG00000012965
echinops_telfairi ENSETEG00000004118
theropithecus_gelada ENSTGEG00000005543
theropithecus_gelada ENSTGEG00000013147
chlorocebus_sabaeus ENSCSAG00000010505
cercocebus_atys ENSCATG00000041141
macaca_fascicularis ENSMFAG00000042187
mandrillus_leucophaeus ENSMLEG00000035240
pongo_abelii ENSPPYG00000014101
gorilla_gorilla ENSGGOG00000040922
callithrix_jacchus ENSCJAG00000003160
pan_troglodytes ENSPTRG00000046697
pan_paniscus ENSPPAG00000037844
gorilla_gorilla ENSGGOG00000042296
theropithecus_gelada ENSTGEG00000014562
papio_anubis ENSPANG00000034068
mandrillus_leucophaeus ENSMLEG00000042536
cercocebus_atys ENSCATG00000031347
macaca_mulatta ENSMMUG00000038053
saimiri_boliviensis_boliviensis ENSSBOG00000033863
callithrix_jacchus ENSCJAG00000003162
cebus_capucinus_imitator ENSCCAG00000033970
propithecus_coquereli ENSPCOG00000014497
prolemur_simus ENSPSMG00000002743
prolemur_simus ENSPSMG00000012760
microcebus_murinus ENSMICG00000049324
propithecus_coquereli ENSPCOG00000019848
otolemur_garnettii ENSOGAG00000016130
mus_spicilegus ENSMSIG00000012112
mus_musculus_strain_reference_cl57bl6 ENSMUSG00000032565
mus_spretus_strain_spret/eij MGP_SPRETEiJ_G0033748
mus_caroli_strain_caroli_eij MGP_CAROLIEiJ_G0032602
mus_pahari_strain_pahari_eij MGP_PahariEiJ_G0015470
rattus_norvegicus ENSRNOG00000012962
meriones_unguiculatus ENSMUGG00000000377
cricetulus_griseus_chok1gs_hdv1 ENSCGRG00001000340
cricetulus_griseus_crigri_1.0 ENSCGRG00000016067
cricetulus_griseus_crigri-picr ENSCGRG00015008195
mesocricetus_auratus ENSMAUG00000011961
peromyscus_maniculatus_bairdii ENSPEMG00000015128
microtus_ochrogaster ENSMOCG00000011157
jaculus_jaculus ENSJJAG00000022780
castor_canadensis ENSCCNG00000029949
ictidomys_tridecemlineatus ENSSTOG00000011436
urocitellus_parryii ENSUPAG00010022329
marmota_marmota_marmota ENSMMMG00000000240
spermophilus_dauricus ENSSDAG00000009510
chinchilla_lanigera ENSCLAG00000003557
octodon_degus ENSODEG00000018115
heterocephalus_glaber_hetgla_1.0 ENSHGLG00100015770
heterocephalus_glaber_hetgla_female_1.0 ENSHGLG00000016766
fukomys_damarensis ENSFDAG00000011835
mus_spretus_strain_spret/eij MGP_SPRETEiJ_G0033749
mus_spicilegus ENSMSIG00000012098
mus_musculus_strain_reference_cl57bl6 ENSMUSG00000032566
mus_caroli_strain_caroli_eij MGP_CAROLIEiJ_G0032603
mus_pahari_strain_pahari_eij MGP_PahariEiJ_G0015471
rattus_norvegicus ENSRNOG00000037305
meriones_unguiculatus ENSMUGG00000005488
peromyscus_maniculatus_bairdii ENSPEMG00000000021
microtus_ochrogaster ENSMOCG00000017449
cricetulus_griseus_crigri_1.0 ENSCGRG00000018287
cricetulus_griseus_chok1gs_hdv1 ENSCGRG00001019484
cricetulus_griseus_crigri-picr ENSCGRG00015008201
mesocricetus_auratus ENSMAUG00000012699
nannospalax_galili ENSNGAG00000002784
jaculus_jaculus ENSJJAG00000007494
marmota_marmota_marmota ENSMMMG00000000251
urocitellus_parryii ENSUPAG00010022331
spermophilus_dauricus ENSSDAG00000009520
heterocephalus_glaber_hetgla_female_1.0 ENSHGLG00000016754
heterocephalus_glaber_hetgla_1.0 ENSHGLG00100012322
fukomys_damarensis ENSFDAG00000018955
cavia_porcellus ENSCPOG00000023118
cavia_aperea ENSCAPG00000017884
cavia_porcellus ENSCPOG00000037488
chinchilla_lanigera ENSCLAG00000003722
octodon_degus ENSODEG00000018084
dasypus_novemcinctus ENSDNOG00000035290
loxodonta_africana ENSLAFG00000031730
procavia_capensis ENSPCAG00000009033
phascolarctos_cinereus ENSPCIG00000037377
sarcophilus_harrisii ENSSHAG00000005769
monodelphis_domestica ENSMODG00000011534
numida_meleagris ENSNMEG00000021132
gallus_gallus ENSGALG00000039779
anser_brachyrhynchus ENSABRG00000022836
calidris_pygmaea ENSCPGG00000006100
lonchura_striata_domestica ENSLSDG00000011946
taeniopygia_guttata ENSTGUG00000004158
parus_major ENSPMJG00000010200
junco_hyemalis ENSJHYG00000017596
lepidothrix_coronata ENSLCOG00000009636
ficedula_albicollis ENSFALG00000004240
coturnix_japonica ENSCJPG00005016528
calidris_pugnax ENSCPUG00000016946
apteryx_owenii ENSAOWG00000011673
apteryx_rowi ENSARWG00000002701
apteryx_haastii ENSAHAG00000010104
manacus_vitellinus ENSMVIG00005006166
serinus_canaria ENSSCAG00000012445
melopsittacus_undulatus ENSMUNG00000005766
dromaius_novaehollandiae ENSDNVG00000000302
crocodylus_porosus ENSCPRG00005003249
chelonoidis_abingdonii ENSCABG00000016906
gopherus_agassizii ENSGAGG00000024148
chrysemys_picta_bellii ENSCPBG00000011728
pelodiscus_sinensis ENSPSIG00000017573
salvator_merianae ENSSMRG00000003756
sphenodon_punctatus ENSSPUG00000000460
nothoprocta_perdicaria ENSNPEG00000009840
mus_spicilegus ENSMSIG00000027226
mus_musculus_strain_reference_cl57bl6 ENSMUSG00000022516
mus_spretus_strain_spret/eij MGP_SPRETEiJ_G0021307
mus_caroli_strain_caroli_eij MGP_CAROLIEiJ_G0020413
mus_pahari_strain_pahari_eij MGP_PahariEiJ_G0016121
rattus_norvegicus ENSRNOG00000003224
meriones_unguiculatus ENSMUGG00000016661
cricetulus_griseus_crigri_1.0 ENSCGRG00000005463
cricetulus_griseus_chok1gs_hdv1 ENSCGRG00001023302
mesocricetus_auratus ENSMAUG00000003014
microtus_ochrogaster ENSMOCG00000009485
peromyscus_maniculatus_bairdii ENSPEMG00000023667
nannospalax_galili ENSNGAG00000019397
jaculus_jaculus ENSJJAG00000018573
chinchilla_lanigera ENSCLAG00000014887
octodon_degus ENSODEG00000012037
cavia_porcellus ENSCPOG00000034375
heterocephalus_glaber_hetgla_female_1.0 ENSHGLG00000008908
castor_canadensis ENSCCNG00000025745
dipodomys_ordii ENSDORG00000029397
ochotona_princeps ENSOPRG00000000593
homo_sapiens ENSG00000168101
gorilla_gorilla ENSGGOG00000028338
pongo_abelii ENSPPYG00000007066
mandrillus_leucophaeus ENSMLEG00000030930
chlorocebus_sabaeus ENSCSAG00000009022
theropithecus_gelada ENSTGEG00000024023
piliocolobus_tephrosceles ENSPTEG00000007838
canis_lupus_familiaris ENSCAFG00000019196
neovison_vison ENSNVIG00000003154
oryctolagus_cuniculus ENSOCUG00000021642
loxodonta_africana ENSLAFG00000027786
canis_lupus_dingo ENSCAFG00020024952
vulpes_vulpes ENSVVUG00000016495
felis_catus ENSFCAG00000041363
panthera_pardus ENSPPRG00000012667
ursus_americanus ENSUAMG00000016407
ailuropoda_melanoleuca ENSAMEG00000001803
bison_bison_bison ENSBBBG00000005679
bos_mutus ENSBMUG00000010465
ovis_aries ENSOARG00000003704
equus_caballus ENSECAG00000032966
capra_hircus ENSCHIG00000005777
bos_taurus ENSBTAG00000006590
sus_scrofa ENSSSCG00000035999
equus_asinus_asinus ENSEASG00005000803
myotis_lucifugus ENSMLUG00000014680
otolemur_garnettii ENSOGAG00000000215
dasypus_novemcinctus ENSDNOG00000031931
tursiops_truncatus ENSTTRG00000005439
procavia_capensis ENSPCAG00000008876
callithrix_jacchus ENSCJAG00000019857
aotus_nancymaae ENSANAG00000034508
pan_paniscus ENSPPAG00000041768
rhinopithecus_roxellana ENSRROG00000041691
cebus_capucinus_imitator ENSCCAG00000026367
cercocebus_atys ENSCATG00000002619
papio_anubis ENSPANG00000018555
macaca_mulatta ENSMMUG00000001890
macaca_fascicularis ENSMFAG00000037944
macaca_nemestrina ENSMNEG00000028590
carlito_syrichta ENSTSYG00000029567
pan_troglodytes ENSPTRG00000007724
rhinopithecus_bieti ENSRBIG00000040360
callithrix_jacchus ENSCJAG00000048086
microcebus_murinus ENSMICG00000015871
prolemur_simus ENSPSMG00000024533
propithecus_coquereli ENSPCOG00000025103
pteropus_vampyrus ENSPVAG00000011541
notamacropus_eugenii ENSMEUG00000008556
monodelphis_domestica ENSMODG00000006346
phascolarctos_cinereus ENSPCIG00000035691
ornithorhynchus_anatinus ENSOANG00000003819
eptatretus_burgeri ENSEBUG00000003410
eptatretus_burgeri ENSEBUG00000003634
ciona_intestinalis ENSCING00000014876
ciona_intestinalis ENSCING00000023529
ciona_savignyi ENSCSAVG00000002500
