mastacembelus_armatus ENSMAMG00000015003
cavia_aperea ENSCAPG00000009201
marmota_marmota_marmota ENSMMMG00000020850
marmota_marmota_marmota ENSMMMG00000020853
ictidomys_tridecemlineatus ENSSTOG00000023287
urocitellus_parryii ENSUPAG00010016206
spermophilus_dauricus ENSSDAG00000011775
oryctolagus_cuniculus ENSOCUG00000002577
ochotona_princeps ENSOPRG00000001722
tupaia_belangeri ENSTBEG00000011819
pan_troglodytes ENSPTRG00000001086
pan_paniscus ENSPPAG00000039930
homo_sapiens ENSG00000121931
gorilla_gorilla ENSGGOG00000007251
pongo_abelii ENSPPYG00000001042
nomascus_leucogenys ENSNLEG00000003685
papio_anubis ENSPANG00000006342
theropithecus_gelada ENSTGEG00000002890
cercocebus_atys ENSCATG00000033227
mandrillus_leucophaeus ENSMLEG00000031873
macaca_nemestrina ENSMNEG00000030627
macaca_fascicularis ENSMFAG00000045855
macaca_mulatta ENSMMUG00000000812
chlorocebus_sabaeus ENSCSAG00000001568
colobus_angolensis_palliatus ENSCANG00000037927
piliocolobus_tephrosceles ENSPTEG00000027803
rhinopithecus_roxellana ENSRROG00000045331
rhinopithecus_bieti ENSRBIG00000026438
cebus_capucinus_imitator ENSCCAG00000010544
saimiri_boliviensis_boliviensis ENSSBOG00000034241
callithrix_jacchus ENSCJAG00000013162
aotus_nancymaae ENSANAG00000023749
carlito_syrichta ENSTSYG00000007845
microcebus_murinus ENSMICG00000031355
prolemur_simus ENSPSMG00000010799
propithecus_coquereli ENSPCOG00000013973
otolemur_garnettii ENSOGAG00000009969
choloepus_hoffmanni ENSCHOG00000012776
dasypus_novemcinctus ENSDNOG00000037971
loxodonta_africana ENSLAFG00000011566
echinops_telfairi ENSETEG00000018002
ornithorhynchus_anatinus ENSOANG00000014268
xenopus_tropicalis ENSXETG00000032187
latimeria_chalumnae ENSLACG00000011605
