gallus_gallus ENSGALG00000007649
oryzias_melastigma ENSOMEG00000016911
amphiprion_percula ENSAPEG00000000071
amphiprion_ocellaris ENSAOCG00000023515
acanthochromis_polyacanthus ENSAPOG00000002319
stegastes_partitus ENSSPAG00000019500
tetraodon_nigroviridis ENSTNIG00000004763
takifugu_rubripes ENSTRUG00000024319
labrus_bergylta ENSLBEG00000019500
mola_mola ENSMMOG00000008233
mastacembelus_armatus ENSMAMG00000017203
monopterus_albus ENSMALG00000003288
anabas_testudineus ENSATEG00000022453
seriola_dumerili ENSSDUG00000002701
seriola_lalandi_dorsalis ENSSLDG00000009591
scophthalmus_maximus ENSSMAG00000004166
cynoglossus_semilaevis ENSCSEG00000008013
hippocampus_comes ENSHCOG00000005560
maylandia_zebra ENSMZEG00005024611
maylandia_zebra ENSMZEG00005017116
maylandia_zebra ENSMZEG00005011887
pundamilia_nyererei ENSPNYG00000001987
maylandia_zebra ENSMZEG00005015276
oreochromis_niloticus ENSONIG00000015692
amphilophus_citrinellus ENSACIG00000003205
kryptolebias_marmoratus ENSKMAG00000013990
periophthalmus_magnuspinnatus ENSPMGG00000013760
esox_lucius ENSELUG00000019453
pygocentrus_nattereri ENSPNAG00000014414
ictalurus_punctatus ENSIPUG00000019666
astyanax_mexicanus ENSAMXG00000035999
danio_rerio ENSDARG00000036136
astyanax_mexicanus ENSAMXG00000033000
lepisosteus_oculatus ENSLOCG00000013854
petromyzon_marinus ENSPMAG00000007315
eptatretus_burgeri ENSEBUG00000014866
ciona_savignyi ENSCSAVG00000008863
ciona_intestinalis ENSCING00000008971
caenorhabditis_elegans_strain_n2 WBGene00017738
drosophila_melanogaster FBgn0032698
